,Tenth_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_4_Scoring_Average_AVG,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
136,T134,,Miguel Angel Carballo,63,4.09,491,120
137,T134,,Alex Cejka,85,4.09,703,172
138,T134,,Ken Duke,77,4.09,667,163
139,T134,,Harris English,84,4.09,769,188
140,T134,,Julián Etulain,68,4.09,838,205
141,T134,,Billy Hurley III,80,4.09,798,195
142,T134,,J.T. Poston,95,4.09,933,228
143,T134,,Justin Rose,66,4.09,94,23
144,T134,,Bubba Watson,71,4.09,135,33
145,T146,,Derek Fathauer,81,4.1,590,144
146,T146,,Tom Hoge,54,4.1,550,134
147,T146,,Smylie Kaufman,76,4.1,791,193
148,T146,,Spencer Levin,89,4.1,1008,246
149,T146,,Ryan Palmer,61,4.1,377,92
150,T146,,Cameron Percy,71,4.1,353,86
151,T146,,Brett Stegmaier,78,4.1,881,215
152,T146,,Johnson Wagner,71,4.1,746,182
153,T146,,Gary Woodland,94,4.1,631,154
154,T155,,Aaron Baddeley,61,4.11,485,118
155,T155,,Gonzalo Fernandez-Castaño,63,4.11,583,142
156,T155,,Mackenzie Hughes,106,4.11,839,204
157,T155,,Patton Kizzire,84,4.11,1176,286
158,T155,,Marc Leishman,94,4.11,370,90
159,T155,,Geoff Ogilvy,80,4.11,621,151
160,T155,,Scott Piercy,70,4.11,720,175
161,T155,,Shawn Stefani,72,4.11,543,132
162,T155,,Chris Stroud,67,4.11,497,121
163,T164,,Jonas Blixt,74,4.12,750,182
164,T164,,Roberto Castro,70,4.12,713,173
165,T164,,Søren Kjeldsen,58,4.12,350,85
166,T164,,Andrew Loupe,55,4.12,585,142
167,T168,,Kelly Kraft,75,4.13,673,163
168,T168,,Hunter Mahan,73,4.13,909,220
169,T168,,Ryan Moore,82,4.13,495,120
170,T168,,Rod Pampling,71,4.13,570,138
171,T168,,Rory Sabbatini,71,4.13,814,197
172,T173,,Brad Fritsch,56,4.14,704,170
173,T173,,Cody Gribble,79,4.14,820,198
174,T173,,Emiliano Grillo,90,4.14,547,132
175,T173,,Morgan Hoffmann,92,4.14,695,168
176,T173,,Anirban Lahiri,72,4.14,576,139
177,T173,,Sebastián Muñoz,51,4.14,352,85
178,T173,,Cameron Smith,86,4.14,865,209
179,180,,Carl Pettersson,63,4.15,411,99
180,T181,,Mark Anderson,54,4.16,316,76
181,T181,,Jonathan Randolph,68,4.16,408,98
182,183,,Jimmy Walker,68,4.17,175,42
183,184,,Matt Every,76,4.2,856,204
184,185,,Steven Bowditch,59,4.24,954,225
185,186,,Jason Bohn,75,4.25,616,145
186,187,,Si Woo Kim,80,4.32,406,94
187,188,,Jason Day,71,4.55,50,11
