,Tenth_Tee_Early_Lowest_Round_RANK THIS WEEK,Tenth_Tee_Early_Lowest_Round_RANK LAST WEEK,Tenth_Tee_Early_Lowest_Round_PLAYER NAME,Tenth_Tee_Early_Lowest_Round_ROUNDS,Tenth_Tee_Early_Lowest_Round_LOW RND
117,T111,,Chad Campbell,97,66
118,T111,,Roberto Castro,70,66
119,T111,,Alex Cejka,85,66
120,T111,,K.J. Choi,72,66
121,T111,,Joel Dahmen,46,66
122,T111,,Cameron Davis,4,66
123,T111,,Bryson DeChambeau,91,66
124,T111,,Gonzalo Fernandez-Castaño,63,66
125,T111,,Fabián Gómez,61,66
126,T111,,Brian Harman,104,66
127,T111,,Padraig Harrington,30,66
128,T111,,Dustin Johnson,77,66
129,T111,,Matt Jones,64,66
130,T111,,Smylie Kaufman,76,66
131,T111,,Chris Kirk,89,66
132,T111,,Russell Knox,75,66
133,T111,,Satoshi Kodaira,16,66
134,T111,,Jason Kokrak,95,66
135,T111,,Matt Kuchar,95,66
136,T111,,Marc Leishman,94,66
137,T111,,Spencer Levin,89,66
138,T111,,Will MacKenzie,49,66
139,T111,,Graeme McDowell,56,66
140,T111,,Ryan Moore,82,66
141,T111,,Seung-Yul Noh,91,66
142,T111,,Louis Oosthuizen,69,66
143,T111,,Carlos Ortiz,4,66
144,T111,,Cameron Percy,71,66
145,T111,,John Peterson,42,66
146,T111,,J.T. Poston,95,66
147,T111,,Seamus Power,86,66
148,T111,,Kyle Reifers,96,66
149,T111,,Rory Sabbatini,71,66
150,T111,,Jared Sawada,4,66
151,T111,,Xander Schauffele,96,66
152,T111,,Ollie Schniederjans,92,66
153,T111,,Adam Scott,58,66
154,T111,,Brandt Snedeker,53,66
155,T111,,Young-han Song,14,66
156,T111,,Chris Stroud,67,66
157,T111,,Josh Teater,6,66
158,T111,,Michael Thompson,60,66
159,T111,,Kevin Tway,96,66
160,T111,,Omar Uresti,6,66
161,T111,,Jimmy Walker,68,66
162,T111,,Bubba Watson,71,66
163,T111,,Boo Weekley,75,66
164,T111,,Richy Werenski,81,66
165,T111,,Willy Wilcox,36,66
166,T111,,Mark Wilson,39,66
167,T111,,Bobby Wyatt,49,66
168,T111,,Y.E. Yang,26,66
169,T170,,Tyler Aldridge,37,67
170,T170,,Stuart Appleby,39,67
171,T170,,Ryan Armour,63,67
172,T170,,Matt Atkins,4,67
173,T170,,Arjun Atwal,18,67
174,T170,,Cyril Bouniol,3,67
175,T170,,Ryan Brehm,83,67
176,T170,,Patrick Cantlay,52,67
177,T170,,Miguel Angel Carballo,63,67
178,T170,,Kevin Chappell,95,67
179,T170,,Chad Collins,66,67
180,T170,,Harris English,84,67
181,T170,,Ross Fisher,35,67
182,T170,,Matthew Fitzpatrick,41,67
183,T170,,Tommy Fleetwood,35,67
184,T170,,Brad Fritsch,56,67
185,T170,,Jim Furyk,54,67
186,T170,,Tyrrell Hatton,41,67
187,T170,,Tim Herron,20,67
188,T170,,Charley Hoffman,112,67
189,T170,,J.B. Holmes,83,67
190,T170,,Sam Horsfield,16,67
191,T170,,Mark Hubbard,81,67
192,T170,,Mackenzie Hughes,106,67
193,T170,,Billy Hurley III,80,67
194,T170,,HaoTong Li,16,67
195,T170,,Shane Lowry,52,67
196,T170,,Lee McCoy,12,67
197,T170,,William McGirt,89,67
198,T170,,Rory McIlroy,51,67
199,T170,,Phil Mickelson,85,67
200,T170,,Sebastián Muñoz,51,67
201,T170,,Grayson Murray,94,67
202,T170,,Kevin Na,86,67
203,T170,,Alex Noren,41,67
204,T170,,Greg Owen,47,67
205,T170,,Carl Pettersson,63,67
206,T170,,Ian Poulter,72,67
207,T170,,Dicky Pride,24,67
208,T170,,Jonathan Randolph,68,67
209,T170,,Derek Rende,2,67
210,T170,,Tag Ridings,67,67
211,T170,,Johnny Ruiz,2,67
212,T170,,J.J. Spaun,92,67
213,T170,,Steve Stricker,48,67
214,T170,,Zack Sucher,36,67
215,T170,,Braden Thornberry,6,67
216,T170,,Nick Watney,75,67
217,T218,,Anders Albertson,3,68
218,T218,,Abraham Ancer,4,68
219,T218,,Shane Bertsch,22,68
220,T218,,Richard Bland,8,68
221,T218,,Jonathan Byrd,31,68
222,T218,,Ángel Cabrera,39,68
223,T218,,Rafa Cabrera Bello,63,68
224,T218,,Rafael Campos,14,68
225,T218,,George Coetzee,6,68
226,T218,,Jon Curran,35,68
227,T218,,Brendon de Jonge,32,68
228,T218,,Ernie Els,52,68
229,T218,,Derek Ernst,6,68
230,T218,,Bob Estes,37,68
231,T218,,Chris Evans,4,68
232,T218,,Tommy Gainey,20,68
233,T218,,Ryo Ishikawa,56,68
234,T218,,Andrew Johnston,42,68
235,T218,,Martin Kaymer,39,68
236,T218,,Jerry Kelly,20,68
237,T218,,Hyung-Sung Kim,3,68
238,T218,,Andrew Loupe,55,68
239,T218,,Hunter Mahan,73,68
240,T218,,Ben Martin,86,68
241,T218,,Bryce Molder,74,68
242,T218,,Joaquin Niemann,6,68
243,T218,,Michael Putnam,21,68
244,T218,,Charl Schwartzel,63,68
245,T218,,Robby Shelton,26,68
246,T218,,Vijay Singh,48,68
247,T218,,Shawn Stefani,72,68
248,T218,,David Toms,8,68
249,T218,,D.J. Trahan,15,68
250,T218,,Cameron Tringale,89,68
251,T218,,Peter Uihlein,23,68
252,T218,,Jhonattan Vegas,95,68
253,T218,,Charlie Wi,20,68
254,T218,,Jason Widener,2,68
255,T218,,Aaron Wise,20,68
256,T218,,Fabrizio Zanotti,17,68
257,T258,,Aaron Baddeley,61,69
258,T258,,Blayne Barber,77,69
259,T258,,Greg Chalmers,75,69
260,T258,,Jason Day,71,69
261,T258,,Zecheng Dou,4,69
262,T258,,Brett Drewitt,57,69
263,T258,,Matt Every,76,69
264,T258,,Marcus Fraser,12,69
265,T258,,Brent Grant,2,69
266,T258,,Nick Hardy,4,69
267,T258,,Mike Hendry,6,69
268,T258,,Beau Hossler,25,69
269,T258,,Freddie Jacobson,24,69
270,T258,,Si Woo Kim,80,69
271,T258,,Scott Langley,10,69
272,T258,,Hugo León,6,69
273,T258,,Nicholas Lindheim,58,69
274,T258,,Curtis Luck,37,69
275,T258,,Gregor Main,2,69
276,T258,,Maverick McNealy,12,69
277,T258,,George McNeill,17,69
278,T258,,Rod Pampling,71,69
279,T258,,Casey Russell,2,69
280,T258,,John Senden,40,69
281,T258,,Austin Smotherman,2,69
282,T258,,Jeunghun Wang,31,69
283,T258,,Lee Westwood,37,69
284,T258,,Steve Wheatcroft,51,69
285,T258,,Gunner Wiebe,2,69
286,T258,,Chris Wood,31,69
287,T288,,Brad Adamonis,2,70
288,T288,,"Rich Berberian, Jr.",18,70
289,T288,,Steven Bowditch,59,70
290,T288,,Michael Bradley,8,70
291,T288,,Christian Brand,2,70
292,T288,,Sam Brazel,8,70
293,T288,,Dean Burmester,4,70
294,T288,,Wyndham Clark,12,70
295,T288,,Jonathan Garrick,8,70
296,T288,,Bobby Gates,11,70
297,T288,,Kramer Hickok,6,70
298,T288,,Thongchai Jaidee,17,70
299,T288,,Jazz Janewattananond,2,70
300,T288,,Marty Jertson,2,70
301,T288,,Troy Kelly,5,70
302,T288,,Jim Knous,2,70
303,T288,,Chris Nido,2,70
304,T288,,Daniel Obremski,4,70
305,T288,,Thorbjørn Olesen,20,70
306,T288,,Garrett Osborn,4,70
307,T288,,Heath Slocum,6,70
308,T288,,Brendon Todd,21,70
309,T288,,Bernd Wiesberger,37,70
310,T311,,Thomas Aiken,4,71
311,T311,,Robert Allenby,12,71
312,T311,,Cameron Beckman,6,71
313,T311,,Trace Crowe,2,71
314,T311,,Roberto Díaz,8,71
315,T311,,Bradley Dredge,6,71
316,T311,,Jared du Toit,2,71
317,T311,,David Duval,9,71
318,T311,,Yuta Ikeda,29,71
319,T311,,Stephan Jaeger,6,71
320,T311,,Austin James,2,71
321,T311,,K.T. Kim,19,71
322,T311,,Bernhard Langer,4,71
323,T311,,WC Liang,4,71
324,T311,,Wesley McClain,7,71
325,T311,,Parker McLachlin,2,71
326,T311,,Eddie Pepperell,4,71
327,T311,,John Rollins,14,71
328,T311,,Chase Seiffert,11,71
329,T311,,Sahith Theegala,6,71
330,T331,,Grégory Bourdy,6,72
331,T331,,Robert Gamez,4,72
332,T331,,Stephen Gangluff,2,72
333,T331,,Brice Garnett,4,72
334,T331,,Scott Gregory,6,72
335,T331,,Neil Johnson,4,72
336,T331,,Colt Knost,11,72
337,T331,,Troy Matteson,10,72
338,T331,,Shaun Micheel,7,72
339,T331,,Alex Moon,4,72
340,T331,,Matthew NeSmith,2,72
341,T331,,Tim Petrovic,6,72
342,T331,,Brian Rowell,2,72
343,T331,,Marcelo Rozo,2,72
344,T331,,Richie Schembechler II,2,72
345,T331,,Chris Smith,5,72
346,T331,,Hideto Tanihara,41,72
347,T331,,Mike Weir,7,72
348,T331,,Tiger Woods,2,72
349,T350,,Mason Andersen,2,73
350,T350,,Eric Axley,10,73
351,T350,,Charlie Beljan,18,73
352,T350,,Jacques Blaauw,4,73
353,T350,,Ben Curtis,4,73
354,T350,,Chip Deason,5,73
355,T350,,Mookie DeMoss,2,73
356,T350,,Tadd Fujikawa,2,73
357,T350,,Mark Hensby,4,73
358,T350,,Wes Homan,2,73
359,T350,,Kurt Kitayama,6,73
360,T350,,Cliff Kresge,2,73
361,T350,,Alexander Levy,10,73
362,T350,,Tyler Light,4,73
363,T350,,Dru Love,11,73
364,T350,,Jack Maguire,4,73
365,T350,,Daniel Miernicki,2,73
366,T350,,Alan Morin,4,73
367,T350,,Rob Oppenheim,12,73
368,T350,,Ted Purdy,12,73
369,T350,,Max Rottluff,2,73
370,T350,,Jason Schmuhl,2,73
371,T350,,Michael Schoolcraft,2,73
372,T350,,Jimmy Stanger,2,73
373,T350,,Ryan Zylstra,2,73
374,T375,,Riley Arp,2,74
375,T375,,Gaganjeet Bhullar,4,74
376,T375,,Zach Cabra,2,74
377,T375,,John Daly,8,74
378,T375,,Jhared Hack,2,74
379,T375,,Ben Kohles,2,74
380,T375,,Neal Lancaster,3,74
381,T375,,Matt Lee,2,74
382,T375,,Matthew Millar,4,74
383,T375,,"Ted Potter, Jr.",6,74
384,T375,,Scottie Scheffler,4,74
385,T375,,Danny Willett,29,74
386,T375,,Peter Williamson,2,74
387,T375,,Zach Wright,4,74
388,T389,,Mark Brooks,3,75
389,T389,,Nicolas Colsaerts,2,75
390,T389,,Erik Compton,2,75
391,T389,,Gavin Kyle Green,8,75
392,T389,,Matthew Griffin,10,75
393,T389,,Carter Jenkins,2,75
394,T389,,Rikard Karlberg,4,75
395,T389,,Blake Kennedy,2,75
396,T389,,Pablo Larrazabal,8,75
397,T389,,David Lipsky,6,75
398,T389,,Justin Lower,4,75
399,T389,,Martin Piller,2,75
400,T389,,Ben Polland,2,75
401,T389,,Jordan L Smith,4,75
402,T389,,Richard Sterne,12,75
403,T389,,Jordan Zunic,4,75
404,T405,,Corey Conners,2,76
405,T405,,Kevin Hayashi,2,76
406,T405,,Matt Hill,2,76
407,T405,,Shugo Imahira,2,76
408,T405,,Chan Kim,6,76
409,T405,,Frank Lickliter II,4,76
410,T405,,John Oda,4,76
411,T405,,Jeff Overton,2,76
412,T405,,Kenny Pigman,6,76
413,T405,,Ryan Ruffels,20,76
414,T405,,Brandon Stone,19,76
415,T405,,Andy Sullivan,25,76
416,T405,,Matt Wallace,2,76
417,T418,,Thomas Bjørn,2,77
418,T418,,Daniel Chopra,2,77
419,T418,,Brad Sill,2,77
420,T418,,Brian Smock,1,77
421,T418,,Joel Stalter,2,77
422,T418,,Ryan Williams,2,77
423,T424,,Matt Dobyns,2,78
424,T424,,Scott Harvey,2,78
425,T424,,Cheng Jin,2,78
426,T424,,Colin Monagle,2,78
427,T424,,Chris Moody,2,78
428,T424,,Chan Shih-chang,8,78
429,T424,,Huilin Zhang,4,78
430,T431,,Craig Barlow,11,79
431,T431,,Alan Cooke,2,79
432,T431,,Roman Robledo,2,79
433,T431,,Mike Small,2,79
434,T431,,Tim Weinhart,2,79
435,T436,,Alex Beach,2,80
436,T436,,Billy Downes,2,80
437,T438,,Michael Block,2,81
438,T438,,Garrett Rank,2,81
439,T440,,Derek Barron,2,83
440,T440,,Scott Hebert,2,83
441,442,,Stuart Deane,4,84
442,443,,Drew Goff,2,85
