,Early_Round_3_Scoring_Average_RANK THIS WEEK,Early_Round_3_Scoring_Average_RANK LAST WEEK,Early_Round_3_Scoring_Average_PLAYER NAME,Early_Round_3_Scoring_Average_AVG,Early_Round_3_Scoring_Average_TOTAL STROKES,Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,,Sam Saunders,67.25,269,4
1,2,,Paul Casey,67.4,337,5
2,3,,Whee Kim,67.75,271,4
3,T4,,Marc Leishman,68.0,680,10
4,T4,,Chris Stroud,68.0,340,5
5,6,,Rickie Fowler,68.2,341,5
6,7,,Robert Garrigus,68.5,548,8
7,8,,Daniel Berger,68.57,480,7
8,9,,Patrick Rodgers,68.67,412,6
9,T10,,Brian Campbell,68.75,275,4
10,T10,,Rory McIlroy,68.75,275,4
11,T12,,Sergio Garcia,68.78,619,9
12,T12,,Jon Rahm,68.78,619,9
13,14,,Justin Rose,68.8,344,5
14,15,,Francesco Molinari,68.86,482,7
15,16,,Tony Finau,68.92,896,13
16,T17,,Steven Bowditch,69.0,69,1
17,T17,,Jason Day,69.0,552,8
18,T17,,Branden Grace,69.0,621,9
19,T17,,Shane Lowry,69.0,345,5
20,T17,,Scott Piercy,69.0,276,4
21,T17,,Chez Reavie,69.0,828,12
22,23,,Geoff Ogilvy,69.1,691,10
23,24,,Bud Cauley,69.14,484,7
24,25,,Luke List,69.18,761,11
25,T26,,Lucas Glover,69.22,623,9
26,T26,,Louis Oosthuizen,69.22,623,9
27,T28,,Chad Campbell,69.25,554,8
28,T28,,J.T. Poston,69.25,831,12
29,30,,Camilo Villegas,69.29,485,7
30,31,,Brian Harman,69.3,693,10
31,32,,Jordan Spieth,69.33,416,6
32,T33,,Emiliano Grillo,69.38,902,13
33,T33,,Ollie Schniederjans,69.38,555,8
34,T33,,Webb Simpson,69.38,902,13
35,36,,Brandt Snedeker,69.4,347,5
36,T37,,Chris Kirk,69.43,486,7
37,T37,,Anirban Lahiri,69.43,486,7
38,39,,Jason Kokrak,69.44,625,9
39,40,,Phil Mickelson,69.5,556,8
40,41,,Robert Streb,69.55,765,11
41,42,,Russell Henley,69.56,626,9
42,43,,Dustin Johnson,69.57,487,7
43,44,,Jason Bohn,69.63,557,8
44,T45,,Bryson DeChambeau,69.67,418,6
45,T45,,Retief Goosen,69.67,209,3
46,T45,,Rick Lamb,69.67,418,6
47,T45,,Jhonattan Vegas,69.67,836,12
48,T49,,Ben Martin,69.71,488,7
49,T49,,Shawn Stefani,69.71,488,7
50,51,,Morgan Hoffmann,69.75,558,8
51,52,,Sung Kang,69.78,628,9
52,53,,Xander Schauffele,69.8,698,10
53,54,,Rory Sabbatini,69.83,419,6
54,55,,Charl Schwartzel,69.86,489,7
55,56,,Brooks Koepka,69.88,559,8
56,57,,David Hearn,69.89,629,9
57,T58,,J.B. Holmes,69.9,699,10
58,T58,,Seamus Power,69.9,699,10
59,60,,Pat Perez,69.92,839,12
60,T61,,Stewart Cink,69.93,979,14
61,T61,,Michael Kim,69.93,1049,15
62,T63,,Martin Flores,70.0,420,6
63,T63,,Jim Furyk,70.0,350,5
64,T63,,Brandon Hagy,70.0,630,9
65,T63,,Patton Kizzire,70.0,420,6
66,T63,,Matt Kuchar,70.0,770,11
67,T63,,Seung-Yul Noh,70.0,560,8
68,T63,,Patrick Reed,70.0,700,10
69,T63,,Adam Scott,70.0,140,2
70,T71,,Cameron Smith,70.11,631,9
71,T71,,Cameron Tringale,70.11,631,9
72,73,,Bill Haas,70.13,561,8
73,74,,Jimmy Walker,70.14,491,7
74,75,,Miguel Angel Carballo,70.17,421,6
75,76,,Jim Herman,70.18,772,11
76,77,,Ryo Ishikawa,70.2,351,5
77,78,,Kevin Na,70.23,913,13
78,79,,Peter Malnati,70.25,843,12
79,T80,,Ryan Blaum,70.33,1055,15
80,T80,,Scott Brown,70.33,633,9
81,T80,,Patrick Cantlay,70.33,211,3
82,T80,,Kevin Chappell,70.33,844,12
83,T80,,K.J. Choi,70.33,422,6
84,T80,,William McGirt,70.33,633,9
85,86,,Kevin Streelman,70.36,774,11
86,T87,,Harris English,70.38,563,8
87,T87,,Ian Poulter,70.38,563,8
88,T89,,Hideki Matsuyama,70.43,493,7
89,T89,,Ryan Moore,70.43,493,7
90,91,,Keegan Bradley,70.45,775,11
91,T92,,Roberto Castro,70.5,423,6
92,T92,,Julián Etulain,70.5,423,6
93,T92,,C.T. Pan,70.5,705,10
94,T95,,Billy Horschel,70.56,635,9
95,T95,,Cameron Percy,70.56,635,9
96,97,,Kyle Stanley,70.58,847,12
97,T98,,Zac Blair,70.6,706,10
98,T98,,David Lingmerth,70.6,706,10
99,T98,,Richy Werenski,70.6,706,10
100,101,,Billy Hurley III,70.63,565,8
101,T102,,Sean O'Hair,70.64,777,11
102,T102,,Tyrone Van Aswegen,70.64,989,14
103,104,,Russell Knox,70.67,212,3
104,T105,,Luke Donald,70.75,283,4
105,T105,,Jason Dufner,70.75,566,8
106,T105,,Smylie Kaufman,70.75,283,4
107,108,,Daniel Summerhays,70.78,637,9
108,T109,,John Huh,70.83,850,12
109,T109,,Graeme McDowell,70.83,425,6
110,T109,,Steve Wheatcroft,70.83,425,6
111,112,,Scott Stallings,70.86,496,7
112,113,,Fabián Gómez,70.88,567,8
113,T114,,Byeong Hun An,70.89,638,9
114,T114,,Brian Gay,70.89,638,9
115,T114,,James Hahn,70.89,638,9
116,T114,,Boo Weekley,70.89,638,9
117,118,,Harold Varner III,70.92,851,12
118,T119,,Wesley Bryan,71.0,710,10
119,T119,,Brett Stegmaier,71.0,639,9
120,T119,,Nick Taylor,71.0,781,11
121,T119,,Kevin Tway,71.0,923,13
122,T123,,Hunter Mahan,71.14,498,7
123,T123,,Troy Merritt,71.14,498,7
124,T125,,Aaron Baddeley,71.17,427,6
125,T125,,Trey Mullinax,71.17,427,6
126,127,,Zach Johnson,71.2,712,10
127,128,,Brett Drewitt,71.25,285,4
128,129,,Ryan Brehm,71.29,499,7
129,T130,,Ryan Palmer,71.33,428,6
130,T130,,Carl Pettersson,71.33,428,6
131,T132,,Blayne Barber,71.38,571,8
132,T132,,Cody Gribble,71.38,571,8
133,T134,,Ryan Armour,71.4,357,5
134,T134,,Rafa Cabrera Bello,71.4,357,5
135,T134,,Nick Watney,71.4,714,10
136,T137,,Ken Duke,71.43,500,7
137,T137,,Bryce Molder,71.43,500,7
138,139,,Grayson Murray,71.44,643,9
139,140,,Gary Woodland,71.46,929,13
140,T141,,Mark Anderson,71.5,429,6
141,T141,,Andres Gonzales,71.5,286,4
142,T141,,Mackenzie Hughes,71.5,715,10
143,T141,,Hudson Swafford,71.5,572,8
144,T141,,Tim Wilkinson,71.5,572,8
145,146,,Spencer Levin,71.56,644,9
146,147,,Martin Laird,71.57,501,7
147,148,,Charles Howell III,71.6,716,10
148,T149,,Danny Lee,71.63,573,8
149,T149,,Brendan Steele,71.63,573,8
150,151,,Bubba Watson,71.67,430,6
151,152,,Charley Hoffman,71.73,789,11
152,153,,Kyle Reifers,71.78,646,9
153,154,,Kevin Kisner,71.8,718,10
154,T155,,Si Woo Kim,71.83,431,6
155,T155,,Sebastián Muñoz,71.83,431,6
156,T155,,D.A. Points,71.83,431,6
157,158,,Brian Stuard,71.86,1006,14
158,159,,J.J. Spaun,71.88,575,8
159,160,,Michael Thompson,71.89,647,9
160,161,,J.J. Henry,71.9,719,10
161,162,,Ricky Barnes,71.92,863,12
162,T163,,Dominic Bozzelli,72.0,432,6
163,T163,,Chad Collins,72.0,288,4
164,T163,,Nicholas Lindheim,72.0,360,5
165,166,,Gonzalo Fernandez-Castaño,72.17,433,6
166,T167,,Jamie Lovemark,72.18,794,11
167,T167,,Vaughn Taylor,72.18,794,11
168,169,,Brad Fritsch,72.2,361,5
169,170,,Kelly Kraft,72.29,506,7
170,171,,Mark Hubbard,72.3,723,10
171,T172,,Matt Every,72.33,217,3
172,T172,,Tom Hoge,72.33,217,3
173,T174,,Jonas Blixt,72.5,435,6
174,T174,,Greg Chalmers,72.5,580,8
175,T174,,Ernie Els,72.5,290,4
176,T174,,Matt Jones,72.5,435,6
177,178,,Tag Ridings,72.67,436,6
178,179,,Justin Thomas,72.75,291,4
179,180,,Ben Crane,72.78,655,9
180,181,,Jonathan Randolph,72.83,437,6
181,182,,Søren Kjeldsen,73.0,438,6
182,183,,Adam Hadwin,73.13,585,8
183,184,,Derek Fathauer,73.14,512,7
184,T185,,Steven Alker,73.6,368,5
185,T185,,Rod Pampling,73.6,736,10
186,187,,Alex Cejka,73.67,663,9
187,T188,,Graham DeLaet,74.0,296,4
188,T188,,Andrew Loupe,74.0,222,3
