,First_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_2_Scoring_Average_AVG,First_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,,Retief Goosen,65.0,65,1
1,2,,Danny Lee,67.25,269,4
2,T3,,Ollie Schniederjans,68.0,272,4
3,T3,,Boo Weekley,68.0,68,1
4,5,,Grayson Murray,68.2,341,5
5,6,,Hideki Matsuyama,68.25,819,12
6,7,,Chez Reavie,68.43,479,7
7,8,,Jason Kokrak,68.6,343,5
8,9,,Tony Finau,68.67,412,6
9,10,,Justin Thomas,68.77,894,13
10,11,,Daniel Berger,68.83,826,12
11,12,,Ryan Moore,68.86,482,7
12,13,,Jamie Lovemark,68.88,551,8
13,14,,Jason Dufner,68.89,620,9
14,T15,,Patrick Cantlay,69.0,138,2
15,T15,,Rory McIlroy,69.0,207,3
16,T15,,Cameron Percy,69.0,552,8
17,T15,,Webb Simpson,69.0,414,6
18,T15,,Kyle Stanley,69.0,483,7
19,20,,Kevin Kisner,69.13,553,8
20,21,,Marc Leishman,69.14,484,7
21,T22,,Ricky Barnes,69.25,277,4
22,T22,,Johnson Wagner,69.25,277,4
23,24,,Pat Perez,69.29,485,7
24,25,,Bill Haas,69.33,416,6
25,T26,,Mackenzie Hughes,69.4,347,5
26,T26,,Kevin Tway,69.4,347,5
27,T28,,Chad Campbell,69.5,556,8
28,T28,,Jason Day,69.5,556,8
29,T28,,Julián Etulain,69.5,278,4
30,T28,,Kevin Streelman,69.5,139,2
31,T32,,Ryan Brehm,69.57,487,7
32,T32,,Graeme McDowell,69.57,487,7
33,34,,Zac Blair,69.6,348,5
34,T35,,Mark Anderson,69.67,418,6
35,T35,,Blayne Barber,69.67,418,6
36,T35,,Chad Collins,69.67,209,3
37,T35,,Sung Kang,69.67,418,6
38,T35,,Sebastián Muñoz,69.67,209,3
39,T35,,Tag Ridings,69.67,209,3
40,T41,,Charley Hoffman,69.71,488,7
41,T41,,Kevin Na,69.71,488,7
42,T43,,Roberto Castro,69.75,279,4
43,T43,,Cameron Smith,69.75,279,4
