,Rounds_in_the_60s_RANK THIS WEEK,Rounds_in_the_60s_RANK LAST WEEK,Rounds_in_the_60s_PLAYER NAME,Rounds_in_the_60s_EVENTS,Rounds_in_the_60s_TOTAL RNDS
107,T108,,Jason Day,20,25
108,T108,,Geoff Ogilvy,25,25
109,T108,,Scott Piercy,22,25
110,T111,,Mark Hubbard,27,24
111,T111,,Billy Hurley III,25,24
112,T111,,Smylie Kaufman,26,24
113,T111,,Kyle Reifers,32,24
114,T111,,Tag Ridings,20,24
115,T111,,Adam Scott,16,24
116,T111,,Scott Stallings,27,24
117,T111,,Brian Stuard,31,24
118,T119,,Derek Fathauer,27,23
119,T119,,Cody Gribble,28,23
120,T119,,Whee Kim,27,23
121,T119,,Ben Martin,27,23
122,T119,,Louis Oosthuizen,18,23
123,T119,,Jonathan Randolph,22,23
124,T125,,Blayne Barber,25,22
125,T125,,Jim Herman,25,22
126,T125,,David Lingmerth,23,22
127,T125,,D.A. Points,22,22
128,T125,,Nick Watney,23,22
129,T130,,Alex Cejka,28,21
130,T130,,K.J. Choi,25,21
131,T130,,Gonzalo Fernandez-Castaño,22,21
132,T130,,Branden Grace,20,21
133,T130,,Kelly Kraft,27,21
134,T130,,Patrick Rodgers,27,21
135,T130,,Boo Weekley,27,21
136,T137,,Ryan Armour,20,20
137,T137,,Jonas Blixt,25,20
138,T137,,Ken Duke,26,20
139,T137,,Julián Etulain,22,20
140,T137,,Spencer Levin,31,20
141,T137,,Rory McIlroy,14,20
142,T137,,Brandt Snedeker,15,20
143,T137,,Tim Wilkinson,22,20
144,T145,,Dominic Bozzelli,24,19
145,T145,,Patton Kizzire,28,19
146,T145,,Charl Schwartzel,18,19
147,T145,,Brett Stegmaier,27,19
148,T149,,Byeong Hun An,22,18
149,T149,,Jason Bohn,28,18
150,T149,,Rafa Cabrera Bello,19,18
151,T149,,Matt Jones,20,18
152,T149,,Will MacKenzie,16,18
153,T149,,Graeme McDowell,17,18
154,T149,,Rod Pampling,22,18
155,T149,,Bubba Watson,22,18
156,T157,,Steven Alker,23,17
157,T157,,Patrick Cantlay,13,17
158,T157,,Jim Furyk,18,17
159,T157,,Rick Lamb,19,17
160,T157,,Shane Lowry,16,17
161,T157,,Hunter Mahan,26,17
162,T157,,Henrik Stenson,15,17
163,T157,,Michael Thompson,21,17
164,T157,,Johnson Wagner,26,17
165,T166,,Aaron Baddeley,20,16
166,T166,,Miguel Angel Carballo,22,16
167,T166,,Roberto Castro,25,16
168,T166,,Chad Collins,26,16
169,T166,,Luke Donald,18,16
170,T166,,Tom Hoge,17,16
171,T166,,Bryce Molder,26,16
172,T166,,Sebastián Muñoz,17,16
173,T166,,Jimmy Walker,21,16
174,T166,,Steve Wheatcroft,17,16
175,T176,,Greg Chalmers,28,15
176,T176,,Joel Dahmen,16,15
177,T176,,Ryo Ishikawa,20,15
178,T176,,Si Woo Kim,30,15
179,T176,,Nicholas Lindheim,21,15
180,T176,,Ryan Palmer,20,15
181,T176,,John Peterson,15,15
182,T176,,Carl Pettersson,27,15
183,T184,,Mark Anderson,20,14
184,T184,,Jonathan Byrd,9,14
185,T184,,Brian Campbell,20,14
186,T184,,Matt Every,30,14
187,T184,,Fabián Gómez,21,14
188,T184,,Steve Stricker,13,14
189,T190,,Jon Curran,11,13
190,T190,,Brad Fritsch,18,13
191,T190,,Chesson Hadley,8,13
192,T190,,Tyrrell Hatton,13,13
193,T190,,Martin Kaymer,10,13
194,T190,,Alex Noren,11,13
195,T190,,Thomas Pieters,12,13
196,T197,,Tyler Aldridge,14,12
197,T197,,Retief Goosen,19,12
198,T197,,Andrew Loupe,21,12
199,T197,,Greg Owen,17,12
200,T197,,Andres Romero,10,12
201,T202,,Tommy Fleetwood,10,11
202,T202,,Andrew Johnston,13,11
203,T202,,Davis Love III,13,11
204,T205,,Brett Drewitt,19,10
205,T205,,Ross Fisher,10,10
206,T205,,Søren Kjeldsen,17,10
207,T205,,Steve Marino,15,10
208,T205,,Dicky Pride,7,10
209,T205,,Lee Westwood,10,10
210,T205,,Mark Wilson,15,10
211,T212,,Curtis Luck,12,9
212,T212,,John Merrick,9,9
213,T212,,Henrik Norlander,5,9
214,T212,,Vijay Singh,18,9
215,T212,,Peter Uihlein,7,9
216,T212,,Willy Wilcox,14,9
217,T212,,Y.E. Yang,9,9
218,T219,,Ernie Els,20,8
219,T219,,Bob Estes,15,8
220,T219,,Matthew Fitzpatrick,12,8
221,T219,,Michael Putnam,6,8
222,T223,,Stuart Appleby,16,7
223,T223,,Rafael Campos,4,7
224,T223,,John Senden,14,7
225,T223,,Zack Sucher,14,7
226,T223,,Bobby Wyatt,20,7
227,T228,,Ángel Cabrera,16,6
228,T228,,Padraig Harrington,11,6
229,T228,,Scott Hend,6,6
230,T228,,Hiroshi Iwata,10,6
231,T228,,Bill Lunde,8,6
232,T228,,Robby Shelton,8,6
233,T228,,Hideto Tanihara,11,6
234,T228,,Aaron Wise,6,6
235,T236,,Arjun Atwal,6,5
236,T236,,Shane Bertsch,9,5
237,T236,,Brendon de Jonge,14,5
238,T236,,Tommy Gainey,8,5
239,T236,,Tim Herron,8,5
240,T236,,Max Homa,17,5
241,T236,,Sam Horsfield,6,5
242,T236,,Beau Hossler,8,5
243,T236,,Lee McCoy,3,5
244,T236,,George McNeill,7,5
245,T236,,Rob Oppenheim,4,5
246,T236,,Andy Sullivan,7,5
247,T236,,Jeunghun Wang,10,5
248,T236,,Bernd Wiesberger,10,5
249,T236,,Fabrizio Zanotti,6,5
250,T251,,Steven Bowditch,27,4
251,T251,,Sam Burns,1,4
252,T251,,Jason Gore,5,4
253,T251,,Jerry Kelly,7,4
254,T251,,Kurt Kitayama,2,4
255,T251,,Satoshi Kodaira,4,4
256,T251,,Scott Langley,3,4
257,T251,,HaoTong Li,5,4
258,T251,,Maverick McNealy,4,4
259,T251,,Thorbjørn Olesen,6,4
260,T251,,Ryan Ruffels,7,4
261,T251,,Miguel Tabuena,3,4
262,T251,,Josh Teater,2,4
263,T251,,D.J. Trahan,5,4
264,T251,,Chris Wood,9,4
265,T266,,Robert Allenby,4,3
266,T266,,Eric Axley,4,3
267,T266,,Richard Bland,2,3
268,T266,,Oscar Fraustro,1,3
269,T266,,Matt Gilchrest,1,3
270,T266,,Kramer Hickok,2,3
271,T266,,Dru Love,5,3
272,T266,,Joost Luiten,5,3
273,T266,,Joaquin Niemann,2,3
274,T266,,"Ted Potter, Jr.",2,3
275,T266,,Chase Seiffert,3,3
276,T266,,Young-han Song,4,3
277,T266,,Braden Thornberry,2,3
278,T266,,Charlie Wi,6,3
279,T280,,Anders Albertson,1,2
280,T280,,Abraham Ancer,1,2
281,T280,,Ashun Wu,1,2
282,T280,,Craig Barlow,3,2
283,T280,,Charlie Beljan,8,2
284,T280,,"Rich Berberian, Jr.",7,2
285,T280,,Michael Bradley,3,2
286,T280,,Wyndham Clark,5,2
287,T280,,George Coetzee,2,2
288,T280,,Brett Coletta,3,2
289,T280,,Austin Connelly,1,2
290,T280,,Cameron Davis,1,2
291,T280,,Andrew Dodt,1,2
292,T280,,Bobby Gates,5,2
293,T280,,Nick Hardy,1,2
294,T280,,Yuta Ikeda,10,2
295,T280,,Freddie Jacobson,9,2
296,T280,,Thongchai Jaidee,5,2
297,T280,,Michael Johnson,2,2
298,T280,,Chan Kim,2,2
299,T280,,Hyung-Sung Kim,1,2
300,T280,,Grant Leaver,1,2
301,T280,,Hugo León,3,2
302,T280,,Troy Matteson,4,2
303,T280,,Keith Mitchell,1,2
304,T280,,Carlos Ortiz,1,2
305,T280,,Tim Petrovic,2,2
306,T280,,Jared Sawada,1,2
307,T280,,Matthew Southgate,1,2
308,T280,,Xinjun Zhang,1,2
309,T310,,Matt Atkins,1,1
310,T310,,Gaganjeet Bhullar,1,1
311,T310,,Wade Binfield,1,1
312,T310,,Cyril Bouniol,1,1
313,T310,,Joseph Bramlett,1,1
314,T310,,Sam Brazel,2,1
315,T310,,Kent Bulle,1,1
316,T310,,Dean Burmester,1,1
317,T310,,Laurie Canter,1,1
318,T310,,Rodolfo Cazaubón,1,1
319,T310,,Cameron Champ,1,1
320,T310,,SSP Chawrasia,1,1
321,T310,,John Chin,1,1
322,T310,,Charlie Danielson,3,1
323,T310,,Chip Deason,2,1
324,T310,,Zecheng Dou,1,1
325,T310,,David Drysdale,1,1
326,T310,,Derek Ernst,3,1
327,T310,,Chris Evans,1,1
328,T310,,Edward Figueroa,1,1
329,T310,,Steve Flesch,1,1
330,T310,,Ryan Fox,2,1
331,T310,,Marcus Fraser,3,1
332,T310,,Fred Funk,1,1
333,T310,,Joey Garber,1,1
334,T310,,Jonathan Garrick,2,1
335,T310,,Brent Grant,1,1
336,T310,,Mike Hendry,2,1
337,T310,,Rikard Karlberg,1,1
338,T310,,Daisuke Kataoka,1,1
339,T310,,K.T. Kim,5,1
340,T310,,Colt Knost,5,1
341,T310,,David Lawrence,1,1
342,T310,,Paul Lawrie,2,1
343,T310,,S.M. Lee,1,1
344,T310,,David Lipsky,2,1
345,T310,,Gregor Main,1,1
346,T310,,Stuart Manley,1,1
347,T310,,Wesley McClain,2,1
348,T310,,Parker McLachlin,1,1
349,T310,,Shaun Micheel,3,1
350,T310,,Yusaku Miyazato,3,1
351,T310,,Alex Moon,1,1
352,T310,,Collin Morikawa,1,1
353,T310,,Drew Nesbitt,1,1
354,T310,,Shaun Norris,2,1
355,T310,,Daniel Obremski,1,1
356,T310,,John Oda,2,1
357,T310,,Renato Paratore,1,1
358,T310,,Eddie Pepperell,1,1
359,T310,,Alfie Plant,1,1
360,T310,,Ted Purdy,6,1
361,T310,,Richie Ramsay,2,1
362,T310,,Derek Rende,1,1
363,T310,,John Rollins,6,1
364,T310,,Johnny Ruiz,1,1
365,T310,,Casey Russell,1,1
366,T310,,Scottie Scheffler,1,1
367,T310,,Chan Shih-chang,2,1
368,T310,,Mark Silvers,1,1
369,T310,,Chris Smith,2,1
370,T310,,Jordan L Smith,1,1
371,T310,,Austin Smotherman,1,1
372,T310,,Richard Sterne,3,1
373,T310,,Brandon Stone,6,1
374,T310,,Sahith Theegala,2,1
375,T310,,Nicholas Thompson,2,1
376,T310,,David Toms,3,1
377,T310,,Toby Tree,1,1
378,T310,,Omar Uresti,2,1
379,T310,,Sebastián Vázquez,1,1
380,T310,,Duffy Waldorf,1,1
381,T310,,Jason Widener,1,1
382,T310,,Gunner Wiebe,1,1
383,T310,,Danny Willett,11,1
384,T310,,Zach Wright,2,1
