,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
0,1,,Hideki Matsuyama,83,4.49,601,134
1,T2,,Matt Every,76,4.5,540,120
2,T2,,Phil Mickelson,85,4.5,635,141
3,T2,,Jon Rahm,90,4.5,643,143
4,5,,Dustin Johnson,77,4.51,564,125
5,T6,,Brooks Koepka,88,4.53,607,134
6,T6,,Luke List,102,4.53,757,167
7,T8,,Seamus Power,86,4.55,619,136
8,T8,,Kevin Tway,96,4.55,651,143
9,10,,Brandon Hagy,85,4.56,607,133
10,T11,,Charl Schwartzel,63,4.57,466,102
11,T11,,Adam Scott,58,4.57,466,102
12,T11,,Kyle Stanley,104,4.57,699,153
13,T11,,Gary Woodland,94,4.57,699,153
14,T15,,Tony Finau,106,4.58,819,179
15,T15,,Lucas Glover,93,4.58,682,149
16,T15,,Ryan Moore,82,4.58,636,139
17,T18,,Kevin Chappell,95,4.59,744,162
18,T18,,Sergio Garcia,65,4.59,459,100
19,T18,,Matt Jones,64,4.59,450,98
20,T18,,Justin Rose,66,4.59,500,109
21,T18,,Jhonattan Vegas,95,4.59,689,150
22,T23,,Patrick Cantlay,52,4.6,391,85
23,T23,,Paul Casey,94,4.6,690,150
24,T23,,Charley Hoffman,112,4.6,869,189
25,T23,,Charles Howell III,86,4.6,621,135
26,T23,,Jamie Lovemark,98,4.6,764,166
27,T28,,Dominic Bozzelli,69,4.61,507,110
28,T28,,Bud Cauley,92,4.61,641,139
29,T28,,Matt Kuchar,95,4.61,738,160
30,T28,,Seung-Yul Noh,91,4.61,705,153
31,T28,,Patrick Reed,107,4.61,797,173
32,T28,,Bubba Watson,71,4.61,535,116
33,T34,,Rickie Fowler,78,4.62,582,126
34,T34,,Rory McIlroy,51,4.62,379,82
35,T34,,Xander Schauffele,96,4.62,656,142
36,T34,,Hudson Swafford,94,4.62,679,147
37,T34,,Richy Werenski,81,4.62,591,128
38,T39,,David Hearn,93,4.63,653,141
39,T39,,David Lingmerth,79,4.63,592,128
40,T39,,Grayson Murray,94,4.63,699,151
41,T39,,Sean O'Hair,84,4.63,699,151
42,T39,,Rory Sabbatini,71,4.63,509,110
43,T39,,Nick Taylor,97,4.63,727,157
44,T45,,Stewart Cink,93,4.64,743,160
45,T45,,Andres Gonzales,73,4.64,557,120
46,T45,,Bill Haas,92,4.64,649,140
47,T45,,Russell Henley,99,4.64,719,155
48,T45,,Francesco Molinari,75,4.64,566,122
49,T45,,Pat Perez,93,4.64,700,151
50,T45,,Justin Thomas,86,4.64,612,132
51,T52,,Ryan Armour,63,4.65,484,104
52,T52,,Brad Fritsch,56,4.65,432,93
53,T52,,Fabián Gómez,61,4.65,442,95
54,T52,,James Hahn,96,4.65,805,173
55,T52,,J.B. Holmes,83,4.65,655,141
56,T52,,Smylie Kaufman,76,4.65,600,129
57,T52,,Martin Laird,83,4.65,661,142
58,T52,,Louis Oosthuizen,69,4.65,484,104
59,T52,,Ollie Schniederjans,92,4.65,655,141
60,T52,,Brandt Snedeker,53,4.65,381,82
61,T52,,Jordan Spieth,85,4.65,590,127
62,T52,,Boo Weekley,75,4.65,563,121
63,T64,,Graham DeLaet,82,4.66,610,131
64,T64,,Whee Kim,74,4.66,540,116
65,T64,,Tag Ridings,67,4.66,489,105
66,T64,,Cameron Smith,86,4.66,675,145
67,T68,,Steven Alker,69,4.67,514,110
68,T68,,Branden Grace,70,4.67,500,107
69,T68,,Mackenzie Hughes,106,4.67,832,178
70,T68,,Michael Kim,94,4.67,677,145
71,T68,,Anirban Lahiri,72,4.67,518,111
72,T68,,Marc Leishman,94,4.67,626,134
73,T68,,C.T. Pan,88,4.67,644,138
74,T68,,Ian Poulter,72,4.67,518,111
75,T68,,Webb Simpson,102,4.67,747,160
76,T68,,Steve Wheatcroft,51,4.67,406,87
77,T78,,K.J. Choi,72,4.68,538,115
78,T78,,Julián Etulain,68,4.68,515,110
79,T78,,Martin Flores,88,4.68,641,137
80,T78,,Brian Gay,82,4.68,562,120
81,T78,,Søren Kjeldsen,58,4.68,412,88
82,T78,,Shane Lowry,52,4.68,435,93
83,T78,,Kevin Na,86,4.68,637,136
84,T78,,Cameron Percy,71,4.68,533,114
85,T78,,J.T. Poston,95,4.68,711,152
86,T78,,Harold Varner III,101,4.68,768,164
87,T88,,Ricky Barnes,100,4.69,741,158
88,T88,,Daniel Berger,91,4.69,666,142
89,T88,,Jonas Blixt,74,4.69,525,112
90,T88,,Jason Day,71,4.69,521,111
91,T88,,Brian Harman,104,4.69,755,161
92,T88,,Morgan Hoffmann,92,4.69,666,142
93,T88,,Danny Lee,93,4.69,694,148
94,T88,,Cameron Tringale,89,4.69,666,142
95,T96,,Aaron Baddeley,61,4.7,494,105
96,T96,,Ryan Brehm,83,4.7,592,126
97,T96,,Miguel Angel Carballo,63,4.7,479,102
98,T96,,Bryson DeChambeau,91,4.7,667,142
99,T96,,J.J. Henry,92,4.7,667,142
100,T96,,John Huh,92,4.7,672,143
101,T96,,Kevin Kisner,105,4.7,752,160
102,T96,,Rick Lamb,54,4.7,404,86
103,T96,,Chez Reavie,98,4.7,747,159
104,T96,,Sam Saunders,76,4.7,574,122
105,T96,,Scott Stallings,81,4.7,592,126
106,T107,,Chad Collins,66,4.71,527,112
107,T107,,Luke Donald,50,4.71,358,76
108,T107,,Derek Fathauer,81,4.71,584,124
109,T107,,Spencer Levin,89,4.71,664,141
110,T107,,Trey Mullinax,88,4.71,659,140
111,T107,,Patrick Rodgers,76,4.71,561,119
112,T107,,Chris Stroud,67,4.71,452,96
113,T114,,Keegan Bradley,104,4.72,812,172
114,T114,,Scott Brown,95,4.72,703,149
115,T114,,Harris English,84,4.72,571,121
116,T114,,Gonzalo Fernandez-Castaño,63,4.72,463,98
117,T114,,Jim Herman,77,4.72,613,130
118,T114,,Zach Johnson,81,4.72,609,129
119,T114,,Jason Kokrak,95,4.72,745,158
120,T114,,Troy Merritt,82,4.72,651,138
121,T114,,J.J. Spaun,92,4.72,656,139
122,T114,,Brendan Steele,89,4.72,699,148
123,T114,,Shawn Stefani,72,4.72,547,116
124,T114,,Brian Stuard,93,4.72,694,147
125,T114,,Jimmy Walker,68,4.72,552,117
126,T127,,Ryan Blaum,100,4.73,756,160
127,T127,,Chad Campbell,97,4.73,748,158
128,T127,,Jason Dufner,89,4.73,605,128
129,T127,,Ken Duke,77,4.73,582,123
130,T127,,Sung Kang,104,4.73,795,168
131,T127,,Ben Martin,86,4.73,638,135
132,T127,,Graeme McDowell,56,4.73,435,92
133,T127,,William McGirt,89,4.73,638,135
134,T127,,Kevin Streelman,90,4.73,700,148
135,T127,,Camilo Villegas,76,4.73,567,120
136,T137,,Jim Furyk,54,4.74,446,94
137,T137,,Adam Hadwin,98,4.74,791,167
138,T137,,Billy Horschel,88,4.74,611,129
139,T137,,Billy Hurley III,80,4.74,630,133
140,T137,,Russell Knox,75,4.74,493,104
141,T137,,Nicholas Lindheim,58,4.74,469,99
142,T137,,Hunter Mahan,73,4.74,593,125
143,T137,,Bryce Molder,74,4.74,611,129
144,T137,,Carl Pettersson,63,4.74,483,102
145,T137,,D.A. Points,68,4.74,550,116
146,T147,,Si Woo Kim,80,4.75,627,132
147,T147,,Nick Watney,75,4.75,546,115
148,T149,,Zac Blair,105,4.76,786,165
149,T149,,Wesley Bryan,95,4.76,680,143
150,T149,,Alex Cejka,85,4.76,647,136
151,T149,,Greg Chalmers,75,4.76,586,123
152,T149,,Robert Garrigus,78,4.76,600,126
153,T149,,Retief Goosen,52,4.76,381,80
154,T149,,Emiliano Grillo,90,4.76,686,144
155,T149,,Mark Hubbard,81,4.76,605,127
156,T149,,Ryo Ishikawa,56,4.76,466,98
157,T149,,Tim Wilkinson,64,4.76,447,94
158,T159,,Rafa Cabrera Bello,63,4.77,477,100
159,T159,,Chris Kirk,89,4.77,691,145
160,T159,,Geoff Ogilvy,80,4.77,577,121
161,T159,,Kyle Reifers,96,4.77,720,151
162,T159,,Brett Stegmaier,78,4.77,606,127
163,T159,,Robert Streb,98,4.77,706,148
164,T159,,Vaughn Taylor,90,4.77,654,137
165,T159,,Tyrone Van Aswegen,105,4.77,783,164
166,T167,,Ben Crane,86,4.78,617,129
167,T167,,Peter Malnati,91,4.78,688,144
168,T167,,Jonathan Randolph,68,4.78,535,112
169,T167,,Michael Thompson,60,4.78,421,88
170,T171,,Mark Anderson,54,4.79,450,94
171,T171,,Roberto Castro,70,4.79,599,125
172,T171,,Rod Pampling,71,4.79,532,111
173,T171,,Daniel Summerhays,100,4.79,780,163
174,T175,,Byeong Hun An,77,4.8,614,128
175,T175,,Ernie Els,52,4.8,432,90
176,T177,,Tom Hoge,54,4.81,404,84
177,T177,,Andrew Loupe,55,4.81,447,93
178,T177,,Sebastián Muñoz,51,4.81,428,89
179,T177,,Johnson Wagner,71,4.81,486,101
180,T181,,Blayne Barber,77,4.82,593,123
181,T181,,Cody Gribble,79,4.82,607,126
182,T181,,Scott Piercy,70,4.82,549,114
183,T184,,Jason Bohn,75,4.83,551,114
184,T184,,Patton Kizzire,84,4.83,594,123
185,T184,,Kelly Kraft,75,4.83,570,118
186,187,,Ryan Palmer,61,4.84,397,82
187,188,,Brian Campbell,55,4.86,457,94
