,Tenth_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_3_Scoring_Average_AVG,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
0,1,,Cameron Smith,86,2.75,99,36
1,2,,Luke Donald,50,2.83,102,36
2,T3,,Ryan Blaum,100,2.84,227,80
3,T3,,Rickie Fowler,78,2.84,182,64
4,5,,Tom Hoge,54,2.86,103,36
5,T6,,John Huh,92,2.89,211,73
6,T6,,Anirban Lahiri,72,2.89,127,44
7,8,,Daniel Summerhays,100,2.9,258,89
8,T9,,K.J. Choi,72,2.91,166,57
9,T9,,Whee Kim,74,2.91,198,68
10,T9,,J.J. Spaun,92,2.91,189,65
11,T9,,Jordan Spieth,85,2.91,198,68
12,T9,,Cameron Tringale,89,2.91,239,82
13,T9,,Camilo Villegas,76,2.91,221,76
14,T15,,Harris English,84,2.92,140,48
15,T15,,Smylie Kaufman,76,2.92,152,52
16,T15,,Graeme McDowell,56,2.92,140,48
17,T18,,Paul Casey,94,2.93,199,68
18,T18,,Russell Henley,99,2.93,167,57
19,T20,,Gonzalo Fernandez-Castaño,63,2.94,188,64
20,T20,,Sergio Garcia,65,2.94,141,48
21,T20,,Brian Harman,104,2.94,191,65
22,T20,,Marc Leishman,94,2.94,153,52
23,T20,,Brandt Snedeker,53,2.94,141,48
24,T20,,Michael Thompson,60,2.94,188,64
25,T20,,Tyrone Van Aswegen,105,2.94,250,85
26,T27,,Zac Blair,105,2.95,283,96
27,T27,,Stewart Cink,93,2.95,177,60
28,T27,,Sebastián Muñoz,51,2.95,130,44
29,T27,,Chris Stroud,67,2.95,180,61
30,T31,,Retief Goosen,52,2.96,71,24
31,T31,,Scott Piercy,70,2.96,157,53
32,T31,,Chez Reavie,98,2.96,157,53
33,T34,,Bryson DeChambeau,91,2.97,229,77
34,T34,,Cody Gribble,79,2.97,181,61
35,T34,,Morgan Hoffmann,92,2.97,226,76
36,T34,,Zach Johnson,81,2.97,178,60
37,T34,,Brooks Koepka,88,2.97,214,72
38,T34,,Spencer Levin,89,2.97,273,92
39,T34,,Troy Merritt,82,2.97,193,65
40,T41,,Keegan Bradley,104,2.98,265,89
41,T41,,Brian Campbell,55,2.98,131,44
42,T41,,Jason Dufner,89,2.98,122,41
43,T41,,Ernie Els,52,2.98,194,65
44,T41,,Jim Herman,77,2.98,134,45
45,T41,,Søren Kjeldsen,58,2.98,134,45
46,T41,,Peter Malnati,91,2.98,253,85
47,T41,,Webb Simpson,102,2.98,155,52
48,T41,,Brian Stuard,93,2.98,146,49
49,T41,,Nick Taylor,97,2.98,253,85
50,T51,,Steven Alker,69,2.99,227,76
51,T51,,Jason Bohn,75,2.99,269,90
52,T51,,Mackenzie Hughes,106,2.99,206,69
53,T51,,Kyle Stanley,104,2.99,206,69
54,T51,,Harold Varner III,101,2.99,266,89
55,T56,,Mark Anderson,54,3.0,180,60
56,T56,,Tony Finau,106,3.0,123,41
57,T56,,Brad Fritsch,56,3.0,147,49
58,T56,,Robert Garrigus,78,3.0,207,69
59,T56,,Emiliano Grillo,90,3.0,180,60
60,T56,,Kevin Kisner,105,3.0,207,69
61,T56,,Martin Laird,83,3.0,159,53
62,T56,,Francesco Molinari,75,3.0,120,40
63,T56,,J.T. Poston,95,3.0,168,56
64,T56,,Ian Poulter,72,3.0,180,60
65,T56,,Ollie Schniederjans,92,3.0,168,56
66,T56,,Charl Schwartzel,63,3.0,111,37
67,T56,,Brett Stegmaier,78,3.0,219,73
68,T56,,Vaughn Taylor,90,3.0,195,65
69,T70,,Blayne Barber,77,3.01,205,68
70,T70,,Chad Campbell,97,3.01,229,76
71,T70,,C.T. Pan,88,3.01,220,73
72,T70,,Robert Streb,98,3.01,259,86
73,T74,,Byeong Hun An,77,3.02,172,57
74,T74,,Jonas Blixt,74,3.02,148,49
75,T74,,Chad Collins,66,3.02,181,60
76,T74,,Charles Howell III,86,3.02,124,41
77,T74,,Danny Lee,93,3.02,133,44
78,T74,,William McGirt,89,3.02,157,52
79,T74,,Bryce Molder,74,3.02,196,65
80,T74,,Jonathan Randolph,68,3.02,181,60
81,T74,,Kyle Reifers,96,3.02,281,93
82,T74,,Justin Rose,66,3.02,157,52
83,T84,,Bud Cauley,92,3.03,221,73
84,T84,,Greg Chalmers,75,3.03,112,37
85,T84,,Ben Crane,86,3.03,218,72
86,T84,,Matt Jones,64,3.03,194,64
87,T84,,Sung Kang,104,3.03,206,68
88,T84,,Luke List,102,3.03,182,60
89,T84,,Rory McIlroy,51,3.03,97,32
90,T84,,Kevin Na,86,3.03,221,73
91,T84,,Seamus Power,86,3.03,233,77
92,T84,,Justin Thomas,86,3.03,209,69
93,T84,,Kevin Tway,96,3.03,218,72
94,T84,,Richy Werenski,81,3.03,209,69
95,T96,,Ricky Barnes,100,3.04,231,76
96,T96,,Dominic Bozzelli,69,3.04,210,69
97,T96,,Derek Fathauer,81,3.04,258,85
98,T96,,Bill Haas,92,3.04,173,57
99,T96,,Dustin Johnson,77,3.04,207,68
100,T96,,Nicholas Lindheim,58,3.04,170,56
101,T96,,D.A. Points,68,3.04,158,52
102,T96,,Shawn Stefani,72,3.04,170,56
103,T96,,Jimmy Walker,68,3.04,222,73
104,T105,,Daniel Berger,91,3.05,223,73
105,T105,,Graham DeLaet,82,3.05,186,61
106,T105,,Michael Kim,94,3.05,244,80
107,T105,,Jason Kokrak,95,3.05,171,56
108,T105,,Seung-Yul Noh,91,3.05,345,113
109,T105,,Jon Rahm,90,3.05,244,80
110,T105,,Tim Wilkinson,64,3.05,195,64
111,T112,,Wesley Bryan,95,3.06,257,84
112,T112,,Brett Drewitt,57,3.06,98,32
113,T112,,Martin Flores,88,3.06,236,77
114,T112,,Lucas Glover,93,3.06,199,65
115,T112,,Billy Horschel,88,3.06,199,65
116,T112,,Trey Mullinax,88,3.06,275,90
117,T112,,Cameron Percy,71,3.06,257,84
118,T112,,Sam Saunders,76,3.06,162,53
119,T112,,Brendan Steele,89,3.06,147,48
120,T121,,Kevin Chappell,95,3.07,135,44
121,T121,,Julián Etulain,68,3.07,172,56
122,T121,,Jim Furyk,54,3.07,187,61
123,T121,,Brandon Hagy,85,3.07,184,60
124,T121,,David Hearn,93,3.07,270,88
125,T121,,Chris Kirk,89,3.07,172,56
126,T121,,Sean O'Hair,84,3.07,221,72
127,T121,,Adam Scott,58,3.07,172,56
128,T121,,Johnson Wagner,71,3.07,135,44
129,T121,,Boo Weekley,75,3.07,172,56
130,T131,,Patrick Cantlay,52,3.08,74,24
131,T131,,Jason Day,71,3.08,200,65
132,T131,,Adam Hadwin,98,3.08,188,61
133,T131,,Ryo Ishikawa,56,3.08,185,60
134,T131,,Patton Kizzire,84,3.08,123,40
135,T131,,Ryan Moore,82,3.08,123,40
136,T131,,Grayson Murray,94,3.08,197,64
137,T131,,Rory Sabbatini,71,3.08,163,53
138,T131,,Xander Schauffele,96,3.08,185,60
139,T131,,Kevin Streelman,90,3.08,197,64
140,T131,,Hudson Swafford,94,3.08,151,49
141,T142,,Scott Brown,95,3.09,303,98
142,T142,,Matt Every,76,3.09,164,53
143,T142,,Andres Gonzales,73,3.09,173,56
144,T142,,Kelly Kraft,75,3.09,198,64
145,T142,,Matt Kuchar,95,3.09,241,78
146,T142,,Jamie Lovemark,98,3.09,300,97
147,T142,,Hideki Matsuyama,83,3.09,198,64
148,T142,,Pat Perez,93,3.09,176,57
149,T150,,Ryan Armour,63,3.1,223,72
150,T150,,Branden Grace,70,3.1,149,48
151,T150,,J.J. Henry,92,3.1,223,72
152,T150,,Russell Knox,75,3.1,149,48
153,T150,,Patrick Reed,107,3.1,279,90
154,T150,,Jhonattan Vegas,95,3.1,223,72
155,T156,,Fabián Gómez,61,3.11,174,56
156,T156,,David Lingmerth,79,3.11,137,44
157,T156,,Ryan Palmer,61,3.11,199,64
158,T159,,Alex Cejka,85,3.12,212,68
159,T159,,Ken Duke,77,3.12,331,106
160,T159,,Hunter Mahan,73,3.12,178,57
161,T159,,Ben Martin,86,3.12,131,42
162,T159,,Carl Pettersson,63,3.12,203,65
163,T159,,Tag Ridings,67,3.12,162,52
164,T165,,Charley Hoffman,112,3.13,225,72
165,T165,,Rick Lamb,54,3.13,150,48
166,T165,,Phil Mickelson,85,3.13,238,76
167,T165,,Louis Oosthuizen,69,3.13,150,48
168,T165,,Scott Stallings,81,3.13,188,60
169,T165,,Nick Watney,75,3.13,175,56
170,T165,,Steve Wheatcroft,51,3.13,191,61
171,T165,,Gary Woodland,94,3.13,169,54
172,173,,Geoff Ogilvy,80,3.14,217,69
173,T174,,J.B. Holmes,83,3.15,151,48
174,T174,,Mark Hubbard,81,3.15,277,88
175,176,,Roberto Castro,70,3.16,177,56
176,177,,Shane Lowry,52,3.17,38,12
177,T178,,Billy Hurley III,80,3.18,181,57
178,T178,,Si Woo Kim,80,3.18,207,65
179,T180,,Brian Gay,82,3.19,182,57
180,T180,,Rod Pampling,71,3.19,166,52
181,T182,,Aaron Baddeley,61,3.2,131,41
182,T182,,James Hahn,96,3.2,173,54
183,T184,,Andrew Loupe,55,3.22,132,41
184,T184,,Bubba Watson,71,3.22,235,73
185,186,,Miguel Angel Carballo,63,3.23,194,60
186,T187,,Ryan Brehm,83,3.25,234,72
187,T187,,Rafa Cabrera Bello,63,3.25,117,36
188,189,,Patrick Rodgers,76,3.26,199,61
189,190,,Steven Bowditch,59,3.29,79,24
