,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
99,T93,,Jason Kokrak,71.0,426,6
100,T93,,Francesco Molinari,71.0,284,4
101,T93,,Cameron Smith,71.0,284,4
102,T93,,Brandt Snedeker,71.0,426,6
103,T93,,Vaughn Taylor,71.0,71,1
104,T93,,Michael Thompson,71.0,284,4
105,106,,Bill Haas,71.1,711,10
106,107,,Lucas Glover,71.11,640,9
107,108,,Zach Johnson,71.13,569,8
108,T109,,Mark Anderson,71.14,498,7
109,T109,,Kevin Streelman,71.14,498,7
110,T111,,Ryan Moore,71.17,427,6
111,T111,,Hudson Swafford,71.17,427,6
112,T113,,Blayne Barber,71.2,356,5
113,T113,,Alex Cejka,71.2,356,5
114,T113,,Rory Sabbatini,71.2,356,5
115,116,,Scott Brown,71.22,641,9
116,117,,Ricky Barnes,71.25,570,8
117,T118,,Jim Furyk,71.29,499,7
118,T118,,Chris Kirk,71.29,499,7
119,T120,,Patton Kizzire,71.33,214,3
120,T120,,Pat Perez,71.33,642,9
121,T120,,Patrick Rodgers,71.33,428,6
122,T120,,Charl Schwartzel,71.33,428,6
123,124,,Webb Simpson,71.38,571,8
124,T125,,Kevin Chappell,71.43,500,7
125,T125,,Kevin Na,71.43,500,7
126,T127,,Louis Oosthuizen,71.5,286,4
127,T127,,Chris Stroud,71.5,572,8
128,T129,,Steven Alker,71.57,501,7
129,T129,,Jason Bohn,71.57,501,7
130,T129,,Rod Pampling,71.57,501,7
131,T132,,Julián Etulain,71.6,358,5
132,T132,,Gonzalo Fernandez-Castaño,71.6,358,5
133,T132,,Patrick Reed,71.6,716,10
134,T135,,Brian Harman,71.63,573,8
135,T135,,William McGirt,71.63,573,8
136,T137,,Grayson Murray,71.67,645,9
137,T137,,Robert Streb,71.67,430,6
138,T137,,Tyrone Van Aswegen,71.67,430,6
139,140,,Ken Duke,71.71,502,7
140,T141,,Miguel Angel Carballo,71.75,574,8
141,T141,,Brandon Hagy,71.75,287,4
142,T141,,Ryo Ishikawa,71.75,287,4
143,T141,,Russell Knox,71.75,287,4
144,T141,,Trey Mullinax,71.75,574,8
145,146,,Ryan Brehm,71.78,646,9
146,147,,Søren Kjeldsen,71.8,359,5
147,148,,Dominic Bozzelli,71.83,431,6
148,T149,,Derek Fathauer,72.0,432,6
149,T149,,Sergio Garcia,72.0,432,6
150,T149,,Fabián Gómez,72.0,288,4
151,T149,,James Hahn,72.0,432,6
152,T149,,Russell Henley,72.0,288,4
153,T149,,C.T. Pan,72.0,432,6
154,T149,,D.A. Points,72.0,216,3
155,T149,,Scott Stallings,72.0,576,8
156,157,,Bubba Watson,72.1,721,10
157,158,,Emiliano Grillo,72.13,577,8
158,159,,Kyle Reifers,72.17,433,6
159,160,,Boo Weekley,72.2,722,10
160,T161,,Rick Lamb,72.25,289,4
161,T161,,Jhonattan Vegas,72.25,578,8
162,163,,Adam Hadwin,72.3,723,10
163,164,,Ben Martin,72.33,217,3
164,165,,K.J. Choi,72.38,579,8
165,T166,,Nicholas Lindheim,72.4,362,5
166,T166,,Bryce Molder,72.4,362,5
167,T168,,Matt Every,72.5,290,4
168,T168,,Brad Fritsch,72.5,145,2
169,T168,,Si Woo Kim,72.5,725,10
170,T171,,Luke Donald,72.6,363,5
171,T171,,Smylie Kaufman,72.6,363,5
172,173,,Kevin Tway,72.67,654,9
173,T174,,Greg Chalmers,72.75,291,4
174,T174,,Jimmy Walker,72.75,582,8
175,T176,,Byeong Hun An,73.0,365,5
176,T176,,Andres Gonzales,73.0,73,1
177,T176,,Shane Lowry,73.0,219,3
178,T176,,Rory McIlroy,73.0,584,8
179,T176,,Brian Stuard,73.0,365,5
180,181,,Ollie Schniederjans,73.17,439,6
181,182,,Cody Gribble,73.2,366,5
182,183,,Branden Grace,73.25,293,4
183,184,,Wesley Bryan,73.33,440,6
184,T185,,Steven Bowditch,73.5,147,2
185,T185,,Roberto Castro,73.5,441,6
186,T187,,Brett Drewitt,73.67,221,3
187,T187,,Chez Reavie,73.67,221,3
188,189,,Retief Goosen,73.75,295,4
189,190,,Andrew Loupe,74.67,448,6
