,First_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_3_Scoring_Average_ROUNDS,First_Tee_Late_Par_3_Scoring_Average_AVG,First_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
62,T59,,Charles Howell III,86,3.03,361,119
63,T59,,David Lingmerth,79,3.03,279,92
64,T59,,Luke List,102,3.03,330,109
65,T59,,Geoff Ogilvy,80,3.03,233,77
66,T59,,Ian Poulter,72,3.03,294,97
67,T59,,Seamus Power,86,3.03,306,101
68,T59,,Rory Sabbatini,71,3.03,194,64
69,T59,,Chris Stroud,67,3.03,206,68
70,T59,,Michael Thompson,60,3.03,121,40
71,T72,,Zac Blair,105,3.04,304,100
72,T72,,Andres Gonzales,73,3.04,158,52
73,T72,,Branden Grace,70,3.04,255,84
74,T72,,Mackenzie Hughes,106,3.04,353,116
75,T72,,Kelly Kraft,75,3.04,210,69
76,T72,,Jamie Lovemark,98,3.04,420,138
77,T72,,Brendan Steele,89,3.04,346,114
78,T72,,Robert Streb,98,3.04,319,105
79,T80,,Ryan Blaum,100,3.05,232,76
80,T80,,Greg Chalmers,75,3.05,122,40
81,T80,,Emiliano Grillo,90,3.05,329,108
82,T80,,Ben Martin,86,3.05,238,78
83,T80,,Hideki Matsuyama,83,3.05,488,160
84,T80,,Graeme McDowell,56,3.05,232,76
85,T80,,Ryan Palmer,61,3.05,223,73
86,T80,,Rod Pampling,71,3.05,183,60
87,T80,,Patrick Rodgers,76,3.05,296,97
88,T80,,Cameron Smith,86,3.05,256,84
89,T80,,Jordan Spieth,85,3.05,571,187
90,T91,,Keegan Bradley,104,3.06,444,145
91,T91,,Brett Drewitt,57,3.06,49,16
92,T91,,Fabián Gómez,61,3.06,199,65
93,T91,,Cody Gribble,79,3.06,217,71
94,T91,,David Hearn,93,3.06,385,126
95,T91,,Whee Kim,74,3.06,285,93
96,T91,,Pat Perez,93,3.06,472,154
97,T91,,Webb Simpson,102,3.06,404,132
98,T91,,Kyle Stanley,104,3.06,398,130
99,T91,,Jhonattan Vegas,95,3.06,315,103
100,T91,,Camilo Villegas,76,3.06,318,104
101,T102,,Luke Donald,50,3.07,172,56
102,T102,,James Hahn,96,3.07,325,106
103,T102,,John Huh,92,3.07,267,87
104,T102,,Anirban Lahiri,72,3.07,307,100
105,T102,,Phil Mickelson,85,3.07,455,148
106,T102,,Sean O'Hair,84,3.07,332,108
107,T102,,Carl Pettersson,63,3.07,212,69
108,T102,,Justin Rose,66,3.07,420,137
109,T102,,Shawn Stefani,72,3.07,184,60
110,T102,,Johnson Wagner,71,3.07,221,72
111,T112,,Bud Cauley,92,3.08,336,109
112,T112,,Ken Duke,77,3.08,237,77
113,T112,,Tony Finau,106,3.08,379,123
114,T112,,Tom Hoge,54,3.08,123,40
115,T112,,Mark Hubbard,81,3.08,188,61
116,T112,,Brooks Koepka,88,3.08,492,160
117,T112,,Ryan Moore,82,3.08,385,125
118,T112,,Jonathan Randolph,68,3.08,262,85
119,T112,,Kevin Streelman,90,3.08,317,103
120,T112,,Boo Weekley,75,3.08,197,64
121,T122,,Ricky Barnes,100,3.09,210,68
122,T122,,Jason Bohn,75,3.09,238,77
123,T122,,Jason Day,71,3.09,411,133
124,T122,,Billy Horschel,88,3.09,337,109
125,T122,,Sung Kang,104,3.09,297,96
126,T122,,Smylie Kaufman,76,3.09,247,80
127,T122,,Scott Stallings,81,3.09,309,100
128,T122,,Nick Taylor,97,3.09,362,117
129,T130,,Steven Alker,69,3.1,189,61
130,T130,,Byeong Hun An,77,3.1,239,77
131,T130,,Blayne Barber,77,3.1,217,70
132,T130,,Brian Harman,104,3.1,449,145
133,T130,,Charley Hoffman,112,3.1,475,153
134,T130,,Rick Lamb,54,3.1,161,52
135,T130,,Hudson Swafford,94,3.1,344,111
136,T137,,Aaron Baddeley,61,3.11,199,64
137,T137,,Ernie Els,52,3.11,227,73
138,T137,,Brad Fritsch,56,3.11,112,36
139,T137,,Francesco Molinari,75,3.11,336,108
140,T137,,Sebastián Muñoz,51,3.11,174,56
141,T137,,Sam Saunders,76,3.11,249,80
142,T137,,Brian Stuard,93,3.11,165,53
143,T137,,Harold Varner III,101,3.11,351,113
144,T137,,Gary Woodland,94,3.11,339,109
145,T146,,Bryson DeChambeau,91,3.12,374,120
146,T146,,Jason Dufner,89,3.12,459,147
147,T146,,Lucas Glover,93,3.12,459,147
148,T146,,Brandon Hagy,85,3.12,212,68
149,T146,,Russell Henley,99,3.12,534,171
150,T146,,Zach Johnson,81,3.12,374,120
151,T146,,Trey Mullinax,88,3.12,353,113
152,T146,,Louis Oosthuizen,69,3.12,287,92
153,T146,,Charl Schwartzel,63,3.12,293,94
154,T155,,K.J. Choi,72,3.13,175,56
155,T155,,Sergio Garcia,65,3.13,375,120
156,T155,,Søren Kjeldsen,58,3.13,210,67
157,T155,,Ollie Schniederjans,92,3.13,351,112
158,T155,,Vaughn Taylor,90,3.13,175,56
159,T160,,J.B. Holmes,83,3.14,289,92
160,T160,,Andrew Loupe,55,3.14,179,57
161,T160,,Rory McIlroy,51,3.14,314,100
162,T160,,Daniel Summerhays,100,3.14,393,125
163,T164,,Gonzalo Fernandez-Castaño,63,3.15,164,52
164,T164,,J.J. Henry,92,3.15,195,62
165,T164,,Brett Stegmaier,78,3.15,192,61
166,T164,,Bubba Watson,71,3.15,328,104
167,T168,,Dominic Bozzelli,69,3.16,237,75
168,T168,,Morgan Hoffmann,92,3.16,348,110
169,T168,,Chris Kirk,89,3.16,256,81
170,T168,,J.T. Poston,95,3.16,259,82
171,T168,,Kyle Reifers,96,3.16,281,89
172,T173,,Jonas Blixt,74,3.17,222,70
173,T173,,Si Woo Kim,80,3.17,327,103
174,T173,,William McGirt,89,3.17,279,88
175,T173,,Kevin Tway,96,3.17,282,89
176,T177,,Roberto Castro,70,3.18,178,56
177,T177,,Retief Goosen,52,3.18,127,40
178,T177,,Ryo Ishikawa,56,3.18,178,56
179,T177,,Jason Kokrak,95,3.18,334,105
180,181,,D.A. Points,68,3.19,217,68
181,T182,,Stewart Cink,93,3.2,352,110
182,T182,,Matt Every,76,3.2,237,74
183,T182,,Shane Lowry,52,3.2,179,56
184,T185,,Derek Fathauer,81,3.21,324,101
185,T185,,Jim Furyk,54,3.21,234,73
186,T185,,Bryce Molder,74,3.21,170,53
187,188,,Jimmy Walker,68,3.22,335,104
188,189,,Hunter Mahan,73,3.28,200,61
189,190,,Steven Bowditch,59,3.58,86,24
