,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
144,145,,Rod Pampling,35.85,466,13
145,146,,Ben Crane,35.87,538,15
146,T147,,J.J. Henry,35.88,574,16
147,T147,,Martin Laird,35.88,574,16
148,T147,,Seamus Power,35.88,574,16
149,T150,,Branden Grace,35.93,503,14
150,T150,,Chris Kirk,35.93,539,15
151,T150,,Scott Stallings,35.93,503,14
152,T153,,Zach Johnson,35.94,575,16
153,T153,,Sung Kang,35.94,647,18
154,155,,Kevin Kisner,35.96,827,23
155,T156,,Andres Gonzales,36.0,432,12
156,T156,,Billy Hurley III,36.0,504,14
157,T156,,Cameron Tringale,36.0,504,14
158,T156,,Harold Varner III,36.0,684,19
159,160,,Patton Kizzire,36.08,433,12
160,161,,Ken Duke,36.09,397,11
161,T162,,Søren Kjeldsen,36.11,325,9
162,T162,,Nick Taylor,36.11,686,19
163,T164,,Blayne Barber,36.17,434,12
164,T164,,Retief Goosen,36.17,217,6
165,T164,,Sam Saunders,36.17,434,12
166,T164,,Jimmy Walker,36.17,434,12
167,T168,,David Hearn,36.2,543,15
168,T168,,Whee Kim,36.2,362,10
169,170,,Jason Kokrak,36.21,688,19
170,T171,,Jason Bohn,36.25,290,8
171,T171,,Brett Drewitt,36.25,290,8
172,T171,,Ryo Ishikawa,36.25,290,8
173,T171,,Andrew Loupe,36.25,145,4
174,175,,Ollie Schniederjans,36.33,654,18
175,T176,,Mark Hubbard,36.36,400,11
176,T176,,Bryce Molder,36.36,400,11
177,178,,Grayson Murray,36.38,582,16
178,179,,Brad Fritsch,36.5,292,8
179,180,,David Lingmerth,36.53,548,15
180,181,,Graeme McDowell,36.55,402,11
181,182,,Rick Lamb,36.67,220,6
182,183,,Hunter Mahan,36.78,331,9
183,184,,Daniel Summerhays,36.84,700,19
184,185,,Boo Weekley,36.91,406,11
185,T186,,Steven Bowditch,37.0,74,2
186,T186,,Ernie Els,37.0,259,7
187,T186,,William McGirt,37.0,555,15
188,189,,Byeong Hun An,37.06,593,16
189,190,,Carl Pettersson,37.25,149,4
