,Round_1_Scoring_Average_RANK THIS WEEK,Round_1_Scoring_Average_RANK LAST WEEK,Round_1_Scoring_Average_PLAYER NAME,Round_1_Scoring_Average_AVG,Round_1_Scoring_Average_TOTAL STROKES,Round_1_Scoring_Average_TOTAL ROUNDS
81,T81,,Scott Piercy,70.67,1484,21
82,T83,,Aaron Baddeley,70.68,1343,19
83,T83,,Mark Hubbard,70.68,1767,25
84,T85,,James Hahn,70.71,1980,28
85,T85,,Pat Perez,70.71,1697,24
86,87,,Billy Hurley III,70.72,1768,25
87,88,,Francesco Molinari,70.75,1415,20
88,89,,Martin Laird,70.76,1769,25
89,T90,,J.J. Spaun,70.77,1840,26
90,T90,,Tyrone Van Aswegen,70.77,2123,30
91,T92,,Ryan Palmer,70.78,1274,18
92,T92,,Chez Reavie,70.78,1911,27
93,94,,Grayson Murray,70.82,1983,28
94,95,,Camilo Villegas,70.83,1700,24
95,96,,Ryan Armour,70.84,1346,19
96,97,,Trey Mullinax,70.85,1842,26
97,T98,,Anirban Lahiri,70.86,1559,22
98,T98,,Rory Sabbatini,70.86,1488,21
99,T100,,Blayne Barber,70.87,1630,23
100,T100,,K.J. Choi,70.87,1630,23
101,102,,Sean O'Hair,70.88,1772,25
102,103,,Brian Campbell,70.89,1276,18
103,104,,Chris Stroud,70.9,1418,20
104,T105,,Whee Kim,70.92,1844,26
105,T105,,Boo Weekley,70.92,1773,25
106,107,,Robert Streb,70.93,2057,29
107,108,,Jason Day,70.94,1277,18
108,T109,,C.T. Pan,70.96,1987,28
109,T109,,Kevin Tway,70.96,1774,25
110,T111,,Alex Cejka,71.0,1846,26
111,T111,,J.B. Holmes,71.0,1491,21
112,T111,,Mackenzie Hughes,71.0,2130,30
113,T111,,Spencer Levin,71.0,2059,29
114,T111,,Patrick Reed,71.0,1917,27
115,116,,J.J. Henry,71.04,1918,27
116,T117,,Steven Alker,71.05,1492,21
117,T117,,Russell Knox,71.05,1563,22
118,T117,,Rod Pampling,71.05,1563,22
119,T120,,Adam Hadwin,71.07,1990,28
120,T120,,Jason Kokrak,71.07,1990,28
121,T122,,William McGirt,71.08,1848,26
122,T122,,Troy Merritt,71.08,1848,26
123,T122,,Kevin Na,71.08,1706,24
124,125,,Brian Stuard,71.1,2062,29
125,126,,Charl Schwartzel,71.12,1209,17
126,127,,Kevin Chappell,71.16,1779,25
127,T128,,Jonas Blixt,71.17,1708,24
128,T128,,Bryson DeChambeau,71.17,2135,30
129,T128,,Johnson Wagner,71.17,1708,24
130,131,,Wesley Bryan,71.19,1922,27
131,132,,Ryo Ishikawa,71.2,1424,20
132,133,,Shane Lowry,71.27,1069,15
133,134,,Ken Duke,71.29,1711,24
134,135,,Kyle Reifers,71.3,2139,30
135,T136,,Andres Gonzales,71.32,1569,22
136,T136,,Morgan Hoffmann,71.32,1997,28
137,T136,,Hunter Mahan,71.32,1783,25
138,139,,Brett Drewitt,71.33,1284,18
139,140,,Danny Lee,71.34,2069,29
140,T141,,Byeong Hun An,71.35,1427,20
141,T141,,Ryan Brehm,71.35,1641,23
142,T141,,Brett Stegmaier,71.35,1855,26
143,144,,Greg Chalmers,71.38,1856,26
144,145,,Ryan Moore,71.39,1642,23
145,T146,,Cameron Smith,71.4,1785,25
146,T146,,Scott Stallings,71.4,1785,25
147,148,,Jim Furyk,71.41,1214,17
148,149,,Patton Kizzire,71.42,1857,26
149,150,,Steve Wheatcroft,71.44,1143,16
150,T151,,Luke Donald,71.47,1215,17
151,T151,,Søren Kjeldsen,71.47,1072,15
152,T151,,Graeme McDowell,71.47,1215,17
153,154,,Peter Malnati,71.48,1930,27
154,T155,,Rick Lamb,71.5,1287,18
155,T155,,Nicholas Lindheim,71.5,1430,20
156,157,,Rory McIlroy,71.54,930,13
157,T158,,Ernie Els,71.6,1432,20
158,T158,,Derek Fathauer,71.6,1790,25
159,T158,,Jimmy Walker,71.6,1432,20
160,161,,Harris English,71.64,1791,25
161,T162,,Gonzalo Fernandez-Castaño,71.65,1433,20
162,T162,,Bubba Watson,71.65,1433,20
163,164,,Billy Horschel,71.67,1935,27
164,165,,Louis Oosthuizen,71.69,1147,16
165,T166,,Julián Etulain,71.7,1434,20
166,T166,,Jhonattan Vegas,71.7,1936,27
167,168,,Chad Collins,71.71,1721,24
168,169,,Kelly Kraft,71.72,1793,25
169,T170,,Jason Bohn,71.73,1865,26
170,T170,,Zach Johnson,71.73,1578,22
171,T172,,Mark Anderson,71.74,1363,19
172,T172,,Geoff Ogilvy,71.74,1650,23
173,T174,,Emiliano Grillo,71.75,1722,24
174,T174,,Carl Pettersson,71.75,1722,24
175,T176,,Brad Fritsch,71.76,1220,17
176,T176,,Retief Goosen,71.76,1220,17
177,178,,Fabián Gómez,71.8,1436,20
178,179,,Cody Gribble,71.89,1941,27
179,180,,Bryce Molder,71.92,1870,26
180,181,,Branden Grace,71.94,1295,18
181,182,,Rafa Cabrera Bello,72.0,1296,18
182,183,,Miguel Angel Carballo,72.05,1441,20
183,T184,,Smylie Kaufman,72.08,1730,24
184,T184,,Patrick Rodgers,72.08,1874,26
185,186,,Roberto Castro,72.58,1742,24
186,187,,Matt Every,72.89,2041,28
187,188,,Andrew Loupe,73.35,1467,20
188,189,,Si Woo Kim,73.56,1986,27
189,190,,Steven Bowditch,74.48,1862,25
