,Front_9_Par_3_Scoring_Average_RANK THIS WEEK,Front_9_Par_3_Scoring_Average_RANK LAST WEEK,Front_9_Par_3_Scoring_Average_PLAYER NAME,Front_9_Par_3_Scoring_Average_ROUNDS,Front_9_Par_3_Scoring_Average_AVG,Front_9_Par_3_Scoring_Average_TOTAL STROKES,Front_9_Par_3_Scoring_Average_TOTAL HOLES
144,T129,,Gary Woodland,94,3.08,551,179
145,T146,,Jim Herman,77,3.09,466,151
146,T146,,Cameron Percy,71,3.09,405,131
147,T146,,Daniel Summerhays,100,3.09,584,189
148,T149,,Brian Campbell,55,3.1,319,103
149,T149,,Brandon Hagy,85,3.1,481,155
150,T149,,Billy Horschel,88,3.1,533,172
151,T149,,Jason Kokrak,95,3.1,592,191
152,T149,,William McGirt,89,3.1,517,167
153,T149,,Sam Saunders,76,3.1,437,141
154,T149,,Scott Stallings,81,3.1,480,155
155,T149,,Brian Stuard,93,3.1,542,175
156,T157,,Rafa Cabrera Bello,63,3.11,373,120
157,T157,,Miguel Angel Carballo,63,3.11,358,115
158,T157,,Greg Chalmers,75,3.11,445,143
159,T157,,Chad Collins,66,3.11,389,125
160,T157,,Branden Grace,70,3.11,392,126
161,T157,,Hunter Mahan,73,3.11,445,143
162,T157,,Patrick Rodgers,76,3.11,461,148
163,T157,,Charl Schwartzel,63,3.11,373,120
164,T165,,Ryan Brehm,83,3.12,484,155
165,T165,,Kevin Chappell,95,3.12,564,181
166,T165,,Morgan Hoffmann,92,3.12,552,177
167,T165,,Francesco Molinari,75,3.12,449,144
168,T165,,Ryan Moore,82,3.12,493,158
169,T165,,Sean O'Hair,84,3.12,528,169
170,T171,,Bud Cauley,92,3.13,551,176
171,T171,,Rod Pampling,71,3.13,448,143
172,T171,,Kyle Reifers,96,3.13,551,176
173,T174,,Matt Every,76,3.14,443,141
174,T174,,Sergio Garcia,65,3.14,389,124
175,T176,,Ernie Els,52,3.15,328,104
176,T176,,Derek Fathauer,81,3.15,475,151
177,T176,,Fabián Gómez,61,3.15,372,118
178,T176,,Si Woo Kim,80,3.15,476,151
179,T176,,Grayson Murray,94,3.15,570,181
180,T176,,Louis Oosthuizen,69,3.15,390,124
181,T176,,Jimmy Walker,68,3.15,413,131
182,183,,Bubba Watson,71,3.16,398,126
183,T184,,Jason Dufner,89,3.17,520,164
184,T184,,Shawn Stefani,72,3.17,431,136
185,T186,,Roberto Castro,70,3.18,435,137
186,T186,,D.A. Points,68,3.18,436,137
187,188,,Jim Furyk,54,3.19,329,103
188,T189,,Steven Bowditch,59,3.25,361,111
189,T189,,Andrew Loupe,55,3.25,341,105
