,Tenth_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_1_Scoring_Average_AVG,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
114,115,,Dustin Johnson,70.78,637,9
115,T116,,Martin Flores,70.83,425,6
116,T116,,Emiliano Grillo,70.83,425,6
117,T116,,Kevin Na,70.83,425,6
118,119,,Hideki Matsuyama,70.89,638,9
119,T120,,Jonas Blixt,71.0,355,5
120,T120,,Jason Bohn,71.0,710,10
121,T120,,Bryson DeChambeau,71.0,497,7
122,T120,,Patton Kizzire,71.0,213,3
123,T120,,Ryan Moore,71.0,284,4
124,T120,,Rod Pampling,71.0,213,3
125,T120,,Kyle Reifers,71.0,710,10
126,T120,,Tag Ridings,71.0,213,3
127,T120,,Ollie Schniederjans,71.0,355,5
128,T120,,Robert Streb,71.0,497,7
129,T120,,Chris Stroud,71.0,142,2
130,131,,Spencer Levin,71.11,640,9
131,132,,J.J. Spaun,71.13,569,8
132,133,,Zac Blair,71.17,427,6
133,134,,Billy Horschel,71.22,641,9
134,T135,,Cameron Percy,71.25,570,8
135,T135,,Nick Watney,71.25,285,4
136,137,,Blayne Barber,71.29,499,7
137,T138,,Tony Finau,71.33,214,3
138,T138,,Cody Gribble,71.33,428,6
139,140,,Scott Brown,71.38,571,8
140,141,,Cameron Tringale,71.4,357,5
141,T142,,Mark Anderson,71.43,500,7
142,T142,,Fabián Gómez,71.43,500,7
143,T142,,Mark Hubbard,71.43,500,7
144,145,,Carl Pettersson,71.44,643,9
145,146,,Seung-Yul Noh,71.46,929,13
146,T147,,Whee Kim,71.5,572,8
147,T147,,Jamie Lovemark,71.5,572,8
148,T147,,Geoff Ogilvy,71.5,429,6
149,T147,,Ian Poulter,71.5,572,8
150,151,,Ryan Brehm,71.57,501,7
151,T152,,Roberto Castro,71.67,215,3
152,T152,,Ben Crane,71.67,430,6
153,T152,,Tim Wilkinson,71.67,430,6
154,T155,,Brad Fritsch,71.75,287,4
155,T155,,Chez Reavie,71.75,287,4
156,T155,,Scott Stallings,71.75,574,8
157,T155,,Bubba Watson,71.75,574,8
158,T159,,Ryo Ishikawa,71.8,359,5
159,T159,,Charl Schwartzel,71.8,359,5
160,161,,Steve Wheatcroft,71.83,431,6
161,162,,Derek Fathauer,71.9,719,10
162,T163,,Greg Chalmers,72.0,216,3
163,T163,,Julián Etulain,72.0,288,4
164,T163,,Retief Goosen,72.0,72,1
165,T163,,Smylie Kaufman,72.0,288,4
166,T163,,Andrew Loupe,72.0,288,4
167,T163,,Graeme McDowell,72.0,504,7
168,T163,,Sean O'Hair,72.0,216,3
169,T170,,Charley Hoffman,72.14,505,7
170,T170,,Peter Malnati,72.14,505,7
171,172,,Richy Werenski,72.25,289,4
172,T173,,J.J. Henry,72.33,434,6
173,T173,,Nicholas Lindheim,72.33,217,3
174,T175,,William McGirt,72.5,290,4
175,T175,,Ryan Palmer,72.5,290,4
176,T177,,Ben Martin,72.67,218,3
177,T177,,Johnson Wagner,72.67,436,6
178,179,,Si Woo Kim,72.86,510,7
179,180,,Brett Drewitt,73.0,146,2
180,181,,Ernie Els,73.38,587,8
181,182,,Miguel Angel Carballo,73.4,367,5
182,183,,Ryan Armour,73.5,441,6
183,184,,Patrick Rodgers,73.56,662,9
184,185,,J.B. Holmes,73.67,221,3
185,186,,Steven Bowditch,73.75,295,4
186,187,,Harris English,74.0,296,4
187,188,,Kelly Kraft,74.25,594,8
188,189,,Matt Every,74.57,522,7
189,190,,Rafa Cabrera Bello,75.25,301,4
