,Accuracy_Rating_RANK THIS WEEK,Accuracy_Rating_RANK LAST WEEK,Accuracy_Rating_PLAYER NAME,Accuracy_Rating_EVENTS,Accuracy_Rating_RATING
118,T99,T99,Mark Wilson,24,7.0
119,T120,T120,Craig Barlow,6,6.9
120,T120,T120,Guy Boros,2,6.9
121,T120,T120,Darren Clarke,1,6.9
122,T120,T120,Ben Crane,17,6.9
123,T120,T120,Brian Davis,20,6.9
124,T120,T120,Marco Dawson,10,6.9
125,T120,T120,Glen Day,11,6.9
126,T120,T120,Ken Duke,23,6.9
127,T120,T120,Paul Goydos,12,6.9
128,T120,T120,Peter Hanson,1,6.9
129,T120,T120,David Hearn,1,6.9
130,T120,T120,J.J. Henry,19,6.9
131,T120,T120,Freddie Jacobson,13,6.9
132,T120,T120,Brandt Jobe,6,6.9
133,T120,T120,Doug LaBelle II,8,6.9
134,T120,T120,John Mallinger,18,6.9
135,T120,T120,Troy Matteson,16,6.9
136,T120,T120,Tom Pernice Jr.,22,6.9
137,T120,T120,Ted Purdy,8,6.9
138,T120,T120,John Riegger,12,6.9
139,T120,T120,Henrik Stenson,4,6.9
140,T120,T120,Steve Stricker,12,6.9
141,T120,T120,Nick Taylor,1,6.9
142,T143,T143,Woody Austin,21,6.8
143,T143,T143,Ángel Cabrera,7,6.8
144,T143,T143,José Coceres,5,6.8
145,T143,T143,Fred Couples,12,6.8
146,T143,T143,Bryan DeCorso,1,6.8
147,T143,T143,Chris DiMarco,12,6.8
148,T143,T143,Ross Fisher,2,6.8
149,T143,T143,Steve Flesch,15,6.8
150,T143,T143,Cody Freeman,5,6.8
151,T143,T143,Charley Hoffman,16,6.8
152,T143,T143,Craig Kanada,9,6.8
153,T143,T143,Ian Leggatt,2,6.8
154,T143,T143,Davis Love III,14,6.8
155,T143,T143,Will MacKenzie,9,6.8
156,T143,T143,Jeff Maggert,15,6.8
157,T143,T143,Jim McGovern,10,6.8
158,T143,T143,Spike McRoy,2,6.8
159,T143,T143,Phil Mickelson,14,6.8
160,T143,T143,Jon Mills,11,6.8
161,T143,T143,Sean O'Hair,12,6.8
162,T143,T143,Tim Petrovic,14,6.8
163,T143,T143,John Rollins,16,6.8
164,T143,T143,Mike Ruiz,1,6.8
165,T143,T143,Adam Scott,7,6.8
166,T143,T143,Joey Sindelar,1,6.8
167,T143,T143,Kevin Stadler,11,6.8
168,T143,T143,Kevin Streelman,21,6.8
169,T143,T143,Bubba Watson,17,6.8
170,T143,T143,Charlie Wi,20,6.8
171,T143,T143,Garrett Willis,4,6.8
172,T173,T173,Notah Begay III,3,6.7
173,T173,T173,Michael Bradley,6,6.7
174,T173,T173,K.J. Choi,13,6.7
175,T173,T173,Paul Claxton,6,6.7
176,T173,T173,Robert Damron,2,6.7
177,T173,T173,David Duval,4,6.7
178,T173,T173,Harrison Frazar,11,6.7
179,T173,T173,Robert Garrigus,17,6.7
180,T173,T173,Mathew Goggin,18,6.7
181,T173,T173,Retief Goosen,8,6.7
182,T173,T173,Jason Gore,15,6.7
183,T173,T173,Dudley Hart,14,6.7
184,T173,T173,Rod Pampling,11,6.7
185,T173,T173,Corey Pavin,11,6.7
186,T173,T173,Carl Pettersson,23,6.7
187,T173,T173,Ian Poulter,8,6.7
188,T173,T173,Brandt Snedeker,14,6.7
189,T173,T173,Kevin Sutherland,21,6.7
190,T173,T173,Nicholas Thompson,18,6.7
191,T173,T173,Bob Tway,13,6.7
192,T193,T193,Andrew Buckle,7,6.6
193,T193,T193,Stewart Cink,16,6.6
194,T193,T193,Padraig Harrington,7,6.6
195,T193,T193,J.P. Hayes,7,6.6
196,T193,T193,Bob Heintz,6,6.6
197,T193,T193,Charles Howell III,18,6.6
198,T193,T193,Shingo Katayama,1,6.6
199,T193,T193,Daisuke Maruyama,2,6.6
200,T193,T193,Len Mattiace,3,6.6
201,T193,T193,Kevin Na,19,6.6
202,T193,T193,José María Olazábal,2,6.6
203,T193,T193,Roland Thatcher,4,6.6
204,T193,T193,Marc Turnesa,12,6.6
205,T193,T193,Bo Van Pelt,18,6.6
206,T193,T193,Brett Wetterich,6,6.6
207,T208,T208,Jonathan Byrd,16,6.5
208,T208,T208,Jason Dufner,6,6.5
209,T208,T208,Nick Flanagan,13,6.5
210,T208,T208,Philip Francis,1,6.5
211,T208,T208,Tommy Gainey,3,6.5
212,T208,T208,Anders Hansen,2,6.5
213,T208,T208,Ryuji Imada,14,6.5
214,T208,T208,Richard Johnson,8,6.5
215,T208,T208,Shigeki Maruyama,7,6.5
216,T208,T208,Parker McLachlin,16,6.5
217,T208,T208,Kiyoshi Miyazato,1,6.5
218,T208,T208,Ryan Moore,11,6.5
219,T208,T208,Dicky Pride,5,6.5
220,T208,T208,Brett Quigley,14,6.5
221,T208,T208,Michael Sim,4,6.5
222,T223,T223,Stuart Appleby,16,6.4
223,T223,T223,Stuart Deane,1,6.4
224,T223,T223,Bubba Dickerson,1,6.4
225,T223,T223,Kenneth Ferrie,8,6.4
226,T223,T223,Richard Green,4,6.4
227,T223,T223,Mathias Grönberg,11,6.4
228,T223,T223,J.B. Holmes,15,6.4
229,T223,T223,Martin Kaymer,2,6.4
230,T223,T223,Neal Lancaster,3,6.4
231,T223,T223,Danny Lee,1,6.4
232,T223,T223,Frank Lickliter II,21,6.4
233,T223,T223,Andrew McLardy,1,6.4
234,T223,T223,Jonathan Moore,1,6.4
235,T236,T236,Alejandro Cañizares,8,6.3
236,T236,T236,Bill Haas,17,6.3
237,T236,T236,Anton Haig,2,6.3
238,T236,T236,Soren Hansen,3,6.3
239,T236,T236,Dustin Johnson,15,6.3
240,T236,T236,Martin Laird,18,6.3
241,T236,T236,David Lutterus,6,6.3
242,T236,T236,Alan Morin,1,6.3
243,T236,T236,Mark O'Meara,1,6.3
244,T236,T236,Jeff Overton,17,6.3
245,T236,T236,Brenden Pappas,7,6.3
246,T236,T236,Tag Ridings,14,6.3
247,T236,T236,Chris Riley,7,6.3
248,T236,T236,Andres Romero,10,6.3
249,T236,T236,Webb Simpson,3,6.3
250,T236,T236,Bob Sowards,7,6.3
251,T236,T236,Johnson Wagner,13,6.3
252,T236,T236,Jimmy Walker,9,6.3
253,T236,T236,Nick Watney,19,6.3
254,T255,T255,Brad Adamonis,13,6.2
255,T255,T255,Chip Deason,1,6.2
256,T255,T255,Nick Dougherty,2,6.2
257,T255,T255,Carlos Franco,11,6.2
258,T255,T255,Robert Karlsson,3,6.2
259,T255,T255,Steve Lowery,11,6.2
260,T255,T255,Brett Rumford,8,6.2
261,T255,T255,Paul Stankowski,4,6.2
262,T255,T255,Kyle Thompson,7,6.2
263,T264,T264,Aaron Baddeley,13,6.1
264,T264,T264,John Daly,3,6.1
265,T264,T264,John Douma,1,6.1
266,T264,T264,James Driscoll,13,6.1
267,T264,T264,Brent Geiberger,1,6.1
268,T264,T264,Spencer Levin,1,6.1
269,T264,T264,J.L. Lewis,3,6.1
270,T264,T264,Shaun Micheel,5,6.1
271,T264,T264,Joe Ogilvie,17,6.1
272,T264,T264,Michael Thompson,2,6.1
273,T274,T274,Steve Allan,5,6.0
274,T274,T274,Reid Edstrom,1,6.0
275,T274,T274,Brad Elder,8,6.0
276,T274,T274,Richard Finch,1,6.0
277,T274,T274,Nathan Green,17,6.0
278,T274,T274,Tim Herron,18,6.0
279,T274,T274,Pete Jordan,1,6.0
280,T274,T274,Deane Pappas,1,6.0
281,T274,T274,Jesper Parnevik,13,6.0
282,T274,T274,Richard Sterne,4,6.0
283,T274,T274,Oliver Wilson,1,6.0
284,T285,T285,Eric Axley,17,5.9
285,T285,T285,Brian Bateman,5,5.9
286,T285,T285,SSP Chawrasia,1,5.9
287,T285,T285,Scott Hoch,1,5.9
288,T285,T285,Peter Karmis,1,5.9
289,T285,T285,Craig Parry,2,5.9
290,T285,T285,Chip Sullivan,2,5.9
291,T285,T285,Jon Turcott,1,5.9
292,T293,T293,Mark Brown,2,5.8
293,T293,T293,Daniel Chopra,13,5.8
294,T293,T293,Chad Collins,10,5.8
295,T293,T293,Jason Day,12,5.8
296,T293,T293,Matt Jones,14,5.8
297,T298,T298,Paul Azinger,1,5.7
298,T298,T298,Rick Fehr,1,5.7
299,T298,T298,WC Liang,3,5.7
300,T298,T298,Paul Sheehan,1,5.7
301,T298,T298,Jeev Milkha Singh,2,5.7
302,T298,T298,Toru Taniguchi,2,5.7
303,T298,T298,Kirk Triplett,4,5.7
304,T298,T298,Steve Webster,1,5.7
305,T306,T306,Jason Allred,6,5.6
306,T306,T306,Todd Demsey,13,5.6
307,T306,T306,Chapchai Nirat,1,5.6
308,T306,T306,Dennis Paulson,1,5.6
309,T310,T310,Richard Johnson,7,5.5
310,T310,T310,James Kingston,2,5.5
311,T310,T310,Paul McGinley,1,5.5
312,T310,T310,Colin Montgomerie,2,5.5
313,T310,T310,Jhonattan Vegas,1,5.5
314,T315,T315,David Howell,1,5.4
315,T315,T315,Chris Kirk,1,5.4
316,T317,T317,Gabriel Hjertstedt,1,5.3
317,T317,T317,Jamie Lovemark,2,5.3
318,319,319,Robert Floyd,1,5.2
319,T320,T320,Louis Oosthuizen,1,5.1
320,T320,T320,Travis Perkins,2,5.1
321,T322,T322,"Jim Gallagher, Jr.",1,5.0
322,T322,T322,Derek Lamely,1,5.0
323,T322,T322,Mitsuhiro Tateyama,1,5.0
324,325,325,Prayad Marksaeng,1,4.6
325,T326,T326,Erik Compton,1,4.4
326,T326,T326,Pablo Larrazabal,1,4.4
327,328,328,Andrew Magee,1,4.2
