,Putting_Rating_RANK THIS WEEK,Putting_Rating_RANK LAST WEEK,Putting_Rating_PLAYER NAME,Putting_Rating_EVENTS,Putting_Rating_RATING
48,T39,T39,Ted Schulz,1,8.2
49,T39,T39,Mitsuhiro Tateyama,1,8.2
50,T39,T39,Michael Thompson,2,8.2
51,T39,T39,Tiger Woods,3,8.2
52,T53,T53,Brian Bateman,5,8.1
53,T53,T53,Notah Begay III,3,8.1
54,T53,T53,SSP Chawrasia,1,8.1
55,T53,T53,Tim Clark,16,8.1
56,T53,T53,Stuart Deane,1,8.1
57,T53,T53,Jason Dufner,6,8.1
58,T53,T53,Ken Duke,23,8.1
59,T53,T53,Philip Francis,1,8.1
60,T53,T53,Paul Goydos,12,8.1
61,T53,T53,Jerry Kelly,13,8.1
62,T53,T53,Anthony Kim,15,8.1
63,T53,T53,Ian Leggatt,2,8.1
64,T53,T53,Justin Leonard,19,8.1
65,T53,T53,WC Liang,3,8.1
66,T53,T53,Phil Mickelson,14,8.1
67,T53,T53,Ryan Moore,11,8.1
68,T53,T53,John Morse,1,8.1
69,T53,T53,Kevin Na,19,8.1
70,T53,T53,José María Olazábal,2,8.1
71,T53,T53,Deane Pappas,1,8.1
72,T53,T53,Carl Pettersson,23,8.1
73,T53,T53,Steve Stricker,12,8.1
74,T53,T53,Marc Turnesa,12,8.1
75,T76,T76,Stuart Appleby,16,8.0
76,T76,T76,Alejandro Cañizares,8,8.0
77,T76,T76,Ben Crane,17,8.0
78,T76,T76,Brad Elder,8,8.0
79,T76,T76,Ernie Els,7,8.0
80,T76,T76,Retief Goosen,8,8.0
81,T76,T76,Rob Grube,1,8.0
82,T76,T76,Bill Haas,17,8.0
83,T76,T76,Tim Herron,18,8.0
84,T76,T76,Freddie Jacobson,13,8.0
85,T76,T76,Pablo Larrazabal,1,8.0
86,T76,T76,Michael Letzig,13,8.0
87,T76,T76,Paul McGinley,1,8.0
88,T76,T76,Jesper Parnevik,13,8.0
89,T76,T76,Tom Pernice Jr.,22,8.0
90,T76,T76,Brett Rumford,8,8.0
91,T76,T76,Michael Sim,4,8.0
92,T76,T76,Vaughn Taylor,18,8.0
93,T76,T76,Garrett Willis,4,8.0
94,T95,T95,Rich Beem,15,7.9
95,T95,T95,Shane Bertsch,19,7.9
96,T95,T95,Guy Boros,2,7.9
97,T95,T95,Chad Campbell,18,7.9
98,T95,T95,K.J. Choi,13,7.9
99,T95,T95,Gavin Coles,9,7.9
100,T95,T95,Ben Curtis,15,7.9
101,T95,T95,Marco Dawson,10,7.9
102,T95,T95,Chris DiMarco,12,7.9
103,T95,T95,Nick Dougherty,2,7.9
104,T95,T95,David Duval,4,7.9
105,T95,T95,"Jim Gallagher, Jr.",1,7.9
106,T95,T95,Dudley Hart,14,7.9
107,T95,T95,Mark Hensby,9,7.9
108,T95,T95,J.B. Holmes,15,7.9
109,T95,T95,Hidemasa Hoshino,1,7.9
110,T95,T95,Bernhard Langer,1,7.9
111,T95,T95,Steve Lowery,11,7.9
112,T95,T95,Scott McCarron,8,7.9
113,T95,T95,Parker McLachlin,16,7.9
114,T95,T95,Jin Park,10,7.9
115,T95,T95,Chris Riley,7,7.9
116,T95,T95,Camilo Villegas,15,7.9
117,T95,T95,Jimmy Walker,9,7.9
118,T95,T95,Mike Weir,15,7.9
119,T95,T95,Dean Wilson,19,7.9
120,T95,T95,Oliver Wilson,1,7.9
121,T95,T95,Casey Wittenberg,2,7.9
122,T123,T123,Michael Allen,17,7.8
123,T123,T123,Jason Allred,6,7.8
124,T123,T123,Stephen Ames,15,7.8
125,T123,T123,Cameron Beckman,12,7.8
126,T123,T123,Jonathan Byrd,16,7.8
127,T123,T123,Stewart Cink,16,7.8
128,T123,T123,Darren Clarke,1,7.8
129,T123,T123,Fred Couples,12,7.8
130,T123,T123,Robert Damron,2,7.8
131,T123,T123,Glen Day,11,7.8
132,T123,T123,John Douma,1,7.8
133,T123,T123,James Driscoll,13,7.8
134,T123,T123,Steve Flesch,15,7.8
135,T123,T123,Jim Furyk,18,7.8
136,T123,T123,Jason Gore,15,7.8
137,T123,T123,Scott Hoch,1,7.8
138,T123,T123,Charley Hoffman,16,7.8
139,T123,T123,John Huston,10,7.8
140,T123,T123,Lee Janzen,13,7.8
141,T123,T123,Chris Kirk,1,7.8
142,T123,T123,Doug LaBelle II,8,7.8
143,T123,T123,Frank Lickliter II,21,7.8
144,T123,T123,Peter Lonard,14,7.8
145,T123,T123,Davis Love III,14,7.8
146,T123,T123,David Lutterus,6,7.8
147,T123,T123,Jon Mills,11,7.8
148,T123,T123,Jeff Overton,17,7.8
149,T123,T123,Rod Pampling,11,7.8
150,T123,T123,Pat Perez,18,7.8
151,T123,T123,Dicky Pride,5,7.8
152,T123,T123,Tag Ridings,14,7.8
153,T123,T123,Andres Romero,10,7.8
154,T123,T123,Justin Rose,6,7.8
155,T123,T123,Patrick Sheehan,23,7.8
156,T123,T123,Vijay Singh,15,7.8
157,T123,T123,Kevin Sutherland,21,7.8
158,T123,T123,Roland Thatcher,4,7.8
159,T123,T123,David Toms,12,7.8
160,T123,T123,Johnson Wagner,13,7.8
161,T123,T123,Mark Wilson,24,7.8
162,T163,T163,Steve Allan,5,7.7
163,T163,T163,Woody Austin,21,7.7
164,T163,T163,Bart Bryant,15,7.7
165,T163,T163,Tom Byrum,5,7.7
166,T163,T163,Paul Claxton,6,7.7
167,T163,T163,John Daly,3,7.7
168,T163,T163,Brian Davis,20,7.7
169,T163,T163,Chip Deason,1,7.7
170,T163,T163,Todd Demsey,13,7.7
171,T163,T163,Steve Elkington,16,7.7
172,T163,T163,Niclas Fasth,4,7.7
173,T163,T163,Todd Hamilton,14,7.7
174,T163,T163,J.P. Hayes,7,7.7
175,T163,T163,Zach Johnson,16,7.7
176,T163,T163,Dustin Johnson,15,7.7
177,T163,T163,Kent Jones,10,7.7
178,T163,T163,Matt Jones,14,7.7
179,T163,T163,Søren Kjeldsen,1,7.7
180,T163,T163,Cliff Kresge,12,7.7
181,T163,T163,Matt Kuchar,14,7.7
182,T163,T163,Jamie Lovemark,2,7.7
183,T163,T163,Will MacKenzie,9,7.7
184,T163,T163,Steve Marino,25,7.7
185,T163,T163,Shigeki Maruyama,7,7.7
186,T163,T163,George McNeill,19,7.7
187,T163,T163,Chapchai Nirat,1,7.7
188,T163,T163,Sean O'Hair,12,7.7
189,T163,T163,Geoff Ogilvy,10,7.7
190,T163,T163,Tim Petrovic,14,7.7
191,T163,T163,Brandt Snedeker,14,7.7
192,T163,T163,Bob Sowards,7,7.7
193,T163,T163,Paul Stankowski,4,7.7
194,T163,T163,Jon Turcott,1,7.7
195,T163,T163,Omar Uresti,11,7.7
196,T163,T163,Scott Verplank,15,7.7
197,T163,T163,Bubba Watson,17,7.7
198,T163,T163,Lee Westwood,3,7.7
199,T163,T163,Tim Wilkinson,15,7.7
200,T201,T201,Tommy Armour III,12,7.6
201,T201,T201,Ryan Armour,11,7.6
202,T201,T201,Mark Brooks,5,7.6
203,T201,T201,Andrew Buckle,7,7.6
204,T201,T201,Mark Calcavecchia,9,7.6
205,T201,T201,Alex Cejka,10,7.6
206,T201,T201,Bob Estes,17,7.6
207,T201,T201,Nick Flanagan,13,7.6
208,T201,T201,Carlos Franco,11,7.6
209,T201,T201,Charles Howell III,18,7.6
210,T201,T201,Miguel Angel Jiménez,3,7.6
211,T201,T201,Pete Jordan,1,7.6
212,T201,T201,Martin Laird,18,7.6
213,T201,T201,Stephen Leaney,7,7.6
214,T201,T201,J.L. Lewis,3,7.6
215,T201,T201,Hunter Mahan,16,7.6
216,T201,T201,Daisuke Maruyama,2,7.6
217,T201,T201,Spike McRoy,2,7.6
218,T201,T201,Louis Oosthuizen,1,7.6
219,T201,T201,Brett Quigley,14,7.6
220,T201,T201,Chez Reavie,18,7.6
221,T201,T201,John Rollins,16,7.6
222,T201,T201,Rory Sabbatini,14,7.6
223,T201,T201,Adam Scott,7,7.6
224,T201,T201,Jeev Milkha Singh,2,7.6
225,T201,T201,Kevin Streelman,21,7.6
226,T201,T201,Kyle Thompson,7,7.6
227,T201,T201,Kirk Triplett,4,7.6
228,T201,T201,Nick Watney,19,7.6
229,T230,T230,Brad Adamonis,13,7.5
230,T230,T230,Jason Bohn,7,7.5
231,T230,T230,Ángel Cabrera,7,7.5
232,T230,T230,Paul Casey,7,7.5
233,T230,T230,Rick Fehr,1,7.5
234,T230,T230,Kenneth Ferrie,8,7.5
235,T230,T230,Fred Funk,6,7.5
236,T230,T230,Sergio Garcia,14,7.5
237,T230,T230,Robert Garrigus,17,7.5
238,T230,T230,Lucas Glover,18,7.5
239,T230,T230,Mathew Goggin,18,7.5
240,T230,T230,Richard Green,4,7.5
241,T230,T230,Mathias Grönberg,11,7.5
242,T230,T230,David Hearn,1,7.5
243,T230,T230,Derek Lamely,1,7.5
244,T230,T230,Prayad Marksaeng,1,7.5
245,T230,T230,Jonathan Moore,1,7.5
246,T230,T230,Travis Perkins,2,7.5
247,T230,T230,Kenny Perry,22,7.5
248,T230,T230,Ted Purdy,8,7.5
249,T230,T230,Tom Scherrer,6,7.5
250,T230,T230,Paul Sheehan,1,7.5
251,T230,T230,Henrik Stenson,4,7.5
252,T230,T230,Chris Stroud,11,7.5
253,T230,T230,Nicholas Thompson,18,7.5
254,T230,T230,Esteban Toledo,1,7.5
255,T230,T230,D.J. Trahan,17,7.5
256,T230,T230,Charlie Wi,20,7.5
257,T258,T258,Justin Bolli,12,7.4
258,T258,T258,Jay Delsing,1,7.4
259,T258,T258,Bubba Dickerson,1,7.4
260,T258,T258,Richard Johnson,8,7.4
261,T258,T258,Tom Lehman,6,7.4
262,T258,T258,Jim McGovern,10,7.4
263,T258,T258,Rocco Mediate,13,7.4
264,T258,T258,Arron Oberholser,5,7.4
265,T258,T258,John Riegger,12,7.4
266,T258,T258,Joey Sindelar,1,7.4
267,T258,T258,Heath Slocum,19,7.4
268,T258,T258,Kevin Stadler,11,7.4
269,T258,T258,Richard Sterne,4,7.4
270,T258,T258,Bo Van Pelt,18,7.4
271,T258,T258,Charles Warren,9,7.4
272,T258,T258,Ron Whittaker,3,7.4
273,T274,T274,Billy Andrade,9,7.3
274,T274,T274,Michael Bradley,6,7.3
275,T274,T274,Harrison Frazar,11,7.3
276,T274,T274,Cody Freeman,5,7.3
277,T274,T274,Trevor Immelman,10,7.3
278,T274,T274,Jeff Maggert,15,7.3
279,T274,T274,Troy Matteson,16,7.3
280,T274,T274,John Merrick,15,7.3
281,T274,T274,Larry Mize,4,7.3
282,T274,T274,Mark O'Meara,1,7.3
283,T274,T274,Mike Ruiz,1,7.3
284,T274,T274,John Senden,17,7.3
285,T274,T274,Jay Williamson,13,7.3
286,T274,T274,Y.E. Yang,15,7.3
287,T288,T288,Robert Allenby,22,7.2
288,T288,T288,Briny Baird,23,7.2
289,T288,T288,Jeff Gove,7,7.2
290,T288,T288,Brandt Jobe,6,7.2
291,T288,T288,James Kingston,2,7.2
292,T288,T288,Billy Mayfair,20,7.2
293,T288,T288,Kiyoshi Miyazato,1,7.2
294,T288,T288,Dennis Paulson,1,7.2
295,T288,T288,Scott Sterling,14,7.2
296,T288,T288,Scott Strange,1,7.2
297,T298,T298,Olin Browne,11,7.1
298,T298,T298,Dan Forsman,5,7.1
299,T298,T298,Robert Gamez,12,7.1
300,T298,T298,Soren Hansen,3,7.1
301,T298,T298,J.J. Henry,19,7.1
302,T298,T298,Neal Lancaster,3,7.1
303,T298,T298,Andrew McLardy,1,7.1
304,T298,T298,Colin Montgomerie,2,7.1
305,T298,T298,Nick Taylor,1,7.1
306,T307,T307,Joe Durant,15,7.0
307,T307,T307,Peter Hanson,1,7.0
308,T307,T307,David Howell,1,7.0
309,T307,T307,Boo Weekley,15,7.0
310,T307,T307,Brett Wetterich,6,7.0
311,T312,T312,Shingo Katayama,1,6.9
312,T312,T312,Jonathan Kaye,3,6.9
313,T312,T312,D.A. Points,2,6.9
314,T315,T315,Craig Barlow,6,6.8
315,T315,T315,Bryan DeCorso,1,6.8
316,T315,T315,Anton Haig,2,6.8
317,T315,T315,Peter Karmis,1,6.8
318,T315,T315,Graeme McDowell,2,6.8
319,T320,T320,Craig Parry,2,6.6
320,T320,T320,Rod Perry,1,6.6
321,T322,T322,Ross Fisher,2,6.5
322,T322,T322,Brendan Jones,2,6.5
323,T322,T322,Martin Kaymer,2,6.5
324,T322,T322,Pablo Martin Benavides,1,6.5
325,T322,T322,Steve Webster,1,6.5
326,327,327,Mark Brown,2,6.2
327,328,328,Jhonattan Vegas,1,6.0
