,Last_15_Events_-_Short_Game_RANK THIS WEEK,Last_15_Events_-_Short_Game_RANK LAST WEEK,Last_15_Events_-_Short_Game_PLAYER NAME,Last_15_Events_-_Short_Game_EVENTS,Last_15_Events_-_Short_Game_RATING
0,1,1,Paul McGinley,1,8.2
1,T2,T2,Robert Karlsson,2,8.0
2,T2,T2,Oliver Wilson,1,8.0
3,T4,T4,Bob Heintz,5,7.9
4,T4,T4,Mike Weir,10,7.9
5,T6,T6,Chip Deason,1,7.8
6,T6,T6,Rocco Mediate,5,7.8
7,T8,T8,Guy Boros,2,7.6
8,T8,T8,Mathias Grönberg,7,7.6
9,T10,T10,Padraig Harrington,4,7.5
10,T10,T10,Ted Schulz,1,7.5
11,T12,T12,Todd Demsey,7,7.4
12,T12,T12,Brian Gay,8,7.4
13,T12,T12,Jonathan Moore,1,7.4
14,T12,T12,Justin Rose,5,7.4
15,T12,T12,Tiger Woods,3,7.4
16,T17,T17,Yusaku Miyazato,2,7.3
17,T17,T17,José María Olazábal,3,7.3
18,T17,T17,Tom Scherrer,5,7.3
19,T17,T17,Adam Scott,6,7.3
20,T17,T17,Webb Simpson,3,7.3
21,T22,T22,Scott Hoch,1,7.2
22,T22,T22,Neal Lancaster,3,7.2
23,T22,T22,Kevin Na,10,7.2
24,T22,T22,Henrik Stenson,4,7.2
25,T26,T26,Jason Allred,5,7.1
26,T26,T26,Ben Curtis,10,7.1
27,T26,T26,Luke Donald,6,7.1
28,T26,T26,Brad Elder,6,7.1
29,T26,T26,Ryuji Imada,8,7.1
30,T26,T26,Jerry Kelly,7,7.1
31,T26,T26,Mark O'Meara,2,7.1
32,T26,T26,Greg Owen,1,7.1
33,T26,T26,Pat Perez,9,7.1
34,T26,T26,Scott Verplank,7,7.1
35,T36,T36,Gavin Coles,9,7.0
36,T36,T36,Jeff Gove,6,7.0
37,T36,T36,Richard Johnson,2,7.0
38,T36,T36,Len Mattiace,3,7.0
39,T36,T36,Rod Pampling,5,7.0
40,T36,T36,Stephen Poole,1,7.0
41,T36,T36,Paul Stankowski,3,7.0
42,T36,T36,Jay Williamson,3,7.0
43,T36,T36,Garrett Willis,4,7.0
44,T36,T36,Casey Wittenberg,2,7.0
45,T46,T46,Aaron Baddeley,8,6.9
46,T46,T46,Briny Baird,12,6.9
47,T46,T46,Rich Beem,7,6.9
48,T46,T46,Michael Bradley,5,6.9
49,T46,T46,Mark Brooks,3,6.9
50,T46,T46,Niclas Fasth,4,6.9
51,T46,T46,Nathan Green,6,6.9
52,T46,T46,Arron Oberholser,7,6.9
53,T46,T46,Ryan Palmer,8,6.9
54,T46,T46,Jimmy Walker,4,6.9
55,T46,T46,Charlie Wi,10,6.9
56,T57,T57,Bart Bryant,8,6.8
57,T57,T57,Glen Day,9,6.8
58,T57,T57,Jay Delsing,2,6.8
59,T57,T57,David Duval,4,6.8
60,T57,T57,Steve Flesch,7,6.8
61,T57,T57,Retief Goosen,6,6.8
62,T57,T57,Paul Goydos,6,6.8
63,T57,T57,Brendan Jones,2,6.8
64,T57,T57,Anthony Kim,10,6.8
65,T57,T57,Tom Lehman,4,6.8
66,T57,T57,Phil Mickelson,9,6.8
67,T57,T57,Corey Pavin,9,6.8
68,T57,T57,Tag Ridings,7,6.8
69,T57,T57,Steve Stricker,6,6.8
70,T71,T71,Stuart Appleby,10,6.7
71,T71,T71,Eric Axley,10,6.7
72,T71,T71,Paul Azinger,1,6.7
73,T71,T71,Shane Bertsch,10,6.7
74,T71,T71,Ángel Cabrera,6,6.7
75,T71,T71,Daniel Chopra,7,6.7
76,T71,T71,Brian Davis,11,6.7
77,T71,T71,Jason Dufner,5,6.7
78,T71,T71,Tadd Fujikawa,1,6.7
79,T71,T71,Jim Furyk,8,6.7
80,T71,T71,Tommy Gainey,2,6.7
81,T71,T71,Tim Herron,11,6.7
82,T71,T71,Will MacKenzie,7,6.7
83,T71,T71,Rory Sabbatini,8,6.7
84,T71,T71,Paul Sheehan,1,6.7
85,T71,T71,Nick Taylor,1,6.7
86,T87,T87,K.J. Choi,6,6.6
87,T87,T87,Ernie Els,6,6.6
88,T87,T87,Bob Estes,13,6.6
89,T87,T87,Robert Garrigus,8,6.6
90,T87,T87,Mathew Goggin,8,6.6
