,Last_15_Events_-_Scoring_RANK THIS WEEK,Last_15_Events_-_Scoring_RANK LAST WEEK,Last_15_Events_-_Scoring_PLAYER NAME,Last_15_Events_-_Scoring_EVENTS,Last_15_Events_-_Scoring_RATING
0,1,1,Greg Owen,1,9.2
1,2,2,Tiger Woods,5,9.1
2,3,3,Danny Lee,1,8.8
3,3,3,Phil Tataurangi,1,8.8
4,5,5,Brent Geiberger,1,8.7
5,5,5,Phil Mickelson,9,8.7
6,5,5,Casey Wittenberg,2,8.7
7,8,8,Steve Allan,5,8.6
8,8,8,Luke Donald,6,8.6
9,8,8,Søren Kjeldsen,1,8.6
10,8,8,Vijay Singh,8,8.6
11,8,8,Graeme Storm,1,8.6
12,13,13,Darren Clarke,1,8.5
13,13,13,Fred Couples,7,8.5
14,13,13,Jay Delsing,2,8.5
15,13,13,Sergio Garcia,11,8.5
16,13,13,Brian Gay,8,8.5
17,13,13,Padraig Harrington,6,8.5
18,13,13,Anthony Kim,10,8.5
19,13,13,Justin Leonard,10,8.5
20,13,13,Roland Thatcher,4,8.5
21,13,13,Camilo Villegas,8,8.5
22,13,13,Lee Westwood,3,8.5
23,24,24,Stephen Ames,7,8.4
24,24,24,Alex Cejka,4,8.4
25,24,24,Ken Duke,13,8.4
26,24,24,Tadd Fujikawa,1,8.4
27,24,24,Jim Furyk,9,8.4
28,24,24,Tommy Gainey,3,8.4
29,24,24,Retief Goosen,6,8.4
30,24,24,Rob Grube,1,8.4
31,24,24,Pablo Martin Benavides,1,8.4
32,24,24,George McNeill,10,8.4
33,24,24,Ryan Palmer,9,8.4
34,24,24,Pat Perez,10,8.4
35,24,24,Justin Rose,6,8.4
36,24,24,Marc Turnesa,7,8.4
37,24,24,Mike Weir,10,8.4
38,39,39,Robert Allenby,12,8.3
39,39,39,Woody Austin,10,8.3
40,39,39,Cameron Beckman,8,8.3
41,39,39,Jason Bohn,7,8.3
42,39,39,Mark Calcavecchia,2,8.3
43,39,39,Ben Crane,9,8.3
44,39,39,Ben Curtis,10,8.3
45,39,39,Robert Garrigus,11,8.3
46,39,39,Mathew Goggin,8,8.3
47,39,39,Grégory Havret,1,8.3
48,39,39,Charles Howell III,8,8.3
49,39,39,Matt Kuchar,6,8.3
50,39,39,Hunter Mahan,8,8.3
51,39,39,Nick O'Hern,11,8.3
52,39,39,Joe Ogilvie,10,8.3
53,39,39,Geoff Ogilvy,9,8.3
54,39,39,José María Olazábal,3,8.3
55,39,39,Rod Pampling,6,8.3
56,39,39,Tim Petrovic,8,8.3
57,39,39,Stephen Poole,1,8.3
58,39,39,Kevin Streelman,14,8.3
59,60,60,Brad Adamonis,7,8.2
60,60,60,Michael Allen,10,8.2
61,60,60,Aaron Baddeley,9,8.2
62,60,60,Chad Campbell,9,8.2
63,60,60,Paul Casey,6,8.2
64,60,60,Glen Day,9,8.2
65,60,60,Jason Dufner,6,8.2
66,60,60,Steve Elkington,9,8.2
67,60,60,Ernie Els,6,8.2
68,60,60,Jason Gore,8,8.2
69,60,60,Paul Goydos,7,8.2
70,60,60,Bill Haas,11,8.2
71,60,60,Todd Hamilton,8,8.2
72,60,60,Anders Hansen,4,8.2
73,60,60,J.P. Hayes,6,8.2
74,60,60,Bob Heintz,6,8.2
75,60,60,Tim Herron,11,8.2
76,60,60,John Huston,10,8.2
77,60,60,Freddie Jacobson,7,8.2
78,60,60,Zach Johnson,8,8.2
79,60,60,Kent Jones,9,8.2
80,60,60,Greg Kraft,5,8.2
81,60,60,Cliff Kresge,4,8.2
82,60,60,Tom Lehman,5,8.2
83,60,60,Michael Letzig,9,8.2
84,60,60,Steve Marino,13,8.2
85,60,60,Troy Matteson,8,8.2
86,60,60,Scott McCarron,5,8.2
87,60,60,Yusaku Miyazato,2,8.2
88,60,60,Jonathan Moore,1,8.2
89,60,60,Rory Sabbatini,8,8.2
90,60,60,Adam Scott,6,8.2
