,Last_5_Events_-_Short_Game_RANK THIS WEEK,Last_5_Events_-_Short_Game_RANK LAST WEEK,Last_5_Events_-_Short_Game_PLAYER NAME,Last_5_Events_-_Short_Game_EVENTS,Last_5_Events_-_Short_Game_RATING
111,T103,T103,Phil Mickelson,3,6.5
112,T103,T103,Dennis Paulson,1,6.5
113,T103,T103,Michael Sim,4,6.5
114,T115,T115,Notah Begay III,2,6.4
115,T115,T115,Fred Funk,1,6.4
116,T115,T115,Paul Goydos,2,6.4
117,T115,T115,Anton Haig,2,6.4
118,T115,T115,Derek Lamely,1,6.4
119,T115,T115,Len Mattiace,2,6.4
120,T115,T115,Andrew McLardy,1,6.4
121,T115,T115,Joe Ogilvie,3,6.4
122,T115,T115,Tim Petrovic,3,6.4
123,T115,T115,Rory Sabbatini,3,6.4
124,T115,T115,Tim Wilkinson,4,6.4
125,T115,T115,Mark Wilson,4,6.4
126,T127,T127,Cameron Beckman,3,6.3
127,T127,T127,Rich Beem,2,6.3
128,T127,T127,Alex Cejka,1,6.3
129,T127,T127,Chris DiMarco,4,6.3
130,T127,T127,Reid Edstrom,1,6.3
131,T127,T127,Jeff Gove,2,6.3
132,T127,T127,Anders Hansen,1,6.3
133,T127,T127,Gabriel Hjertstedt,1,6.3
134,T127,T127,Chris Kirk,1,6.3
135,T127,T127,Andrew Magee,1,6.3
136,T127,T127,Prayad Marksaeng,1,6.3
137,T127,T127,Jim McGovern,2,6.3
138,T127,T127,Jesper Parnevik,2,6.3
139,T127,T127,Scott Strange,1,6.3
140,T127,T127,Vaughn Taylor,3,6.3
141,T142,T142,Erik Compton,1,6.2
142,T142,T142,Dudley Hart,3,6.2
143,T142,T142,J.P. Hayes,1,6.2
144,T142,T142,J.J. Henry,4,6.2
145,T142,T142,Charles Howell III,4,6.2
146,T142,T142,Jonathan Kaye,2,6.2
147,T142,T142,Anthony Kim,3,6.2
148,T142,T142,Brenden Pappas,2,6.2
149,T142,T142,Craig Parry,2,6.2
150,T142,T142,Brandt Snedeker,3,6.2
151,T142,T142,Kevin Streelman,4,6.2
152,T142,T142,Kevin Sutherland,4,6.2
153,T154,T154,Woody Austin,4,6.1
154,T154,T154,Paul Casey,2,6.1
155,T154,T154,Soren Hansen,1,6.1
156,T154,T154,Zach Johnson,3,6.1
157,T154,T154,John Riegger,4,6.1
158,T154,T154,Bob Sowards,2,6.1
159,T154,T154,Richard Sterne,2,6.1
160,T154,T154,Chris Stroud,4,6.1
161,T154,T154,Lee Westwood,1,6.1
162,T163,T163,Jonathan Byrd,3,6.0
163,T163,T163,John Douma,1,6.0
164,T163,T163,Robert Gamez,4,6.0
165,T163,T163,Grégory Havret,1,6.0
166,T163,T163,John Huston,3,6.0
167,T163,T163,Søren Kjeldsen,1,6.0
168,T163,T163,Stephen Leaney,4,6.0
169,T163,T163,Danny Lee,1,6.0
170,T163,T163,Justin Leonard,3,6.0
171,T163,T163,John Mallinger,2,6.0
172,T163,T163,Steve Marino,5,6.0
173,T163,T163,Bob May,2,6.0
174,T163,T163,Chris Riley,2,6.0
175,T163,T163,Andres Romero,4,6.0
176,T163,T163,Patrick Sheehan,3,6.0
177,T163,T163,Paul Stankowski,2,6.0
178,T163,T163,Esteban Toledo,1,6.0
179,T163,T163,Jon Turcott,1,6.0
180,T163,T163,Marc Turnesa,2,6.0
181,T163,T163,Bo Van Pelt,3,6.0
182,T163,T163,Jhonattan Vegas,1,6.0
183,T163,T163,Johnson Wagner,3,6.0
184,T185,T185,Chad Campbell,4,5.9
185,T185,T185,Stewart Cink,3,5.9
186,T185,T185,Chad Collins,3,5.9
187,T185,T185,Steve Elkington,2,5.9
188,T185,T185,Mathew Goggin,4,5.9
189,T185,T185,Richard Johnson,3,5.9
190,T185,T185,Dustin Johnson,3,5.9
191,T185,T185,Kent Jones,2,5.9
192,T185,T185,Pablo Larrazabal,1,5.9
193,T185,T185,Kiyoshi Miyazato,1,5.9
194,T185,T185,Jeff Quinney,1,5.9
195,T185,T185,Chez Reavie,4,5.9
196,T185,T185,Mike Ruiz,1,5.9
197,T198,T198,Paul Claxton,1,5.8
198,T198,T198,Stuart Deane,1,5.8
199,T198,T198,Nathan Green,2,5.8
200,T198,T198,Bob Heintz,1,5.8
201,T198,T198,Doug LaBelle II,3,5.8
202,T198,T198,J.L. Lewis,1,5.8
203,T198,T198,Spike McRoy,2,5.8
204,T198,T198,Ryan Moore,1,5.8
205,T198,T198,Kenny Perry,2,5.8
206,T198,T198,Ted Purdy,1,5.8
207,T198,T198,Joey Sindelar,1,5.8
208,T198,T198,Omar Uresti,4,5.8
209,T210,T210,Tommy Armour III,1,5.7
210,T210,T210,Jason Day,2,5.7
211,T210,T210,Martin Laird,5,5.7
212,T210,T210,Alan Morin,2,5.7
213,T210,T210,Geoff Ogilvy,2,5.7
214,T210,T210,Jeff Overton,5,5.7
215,T216,T216,Ken Duke,5,5.6
216,T216,T216,Joe Durant,3,5.6
217,T216,T216,Niclas Fasth,1,5.6
218,T216,T216,Dan Forsman,3,5.6
219,T216,T216,Tim Herron,4,5.6
220,T216,T216,Charley Hoffman,5,5.6
221,T216,T216,Tom Pernice Jr.,5,5.6
222,T216,T216,John Rollins,2,5.6
223,T216,T216,Kevin Stadler,1,5.6
224,T216,T216,Kyle Thompson,2,5.6
225,T216,T216,Brett Wetterich,2,5.6
226,T227,T227,John Daly,1,5.5
227,T227,T227,Jason Dufner,1,5.5
228,T227,T227,Richard Finch,1,5.5
229,T227,T227,Carlos Franco,2,5.5
230,T227,T227,Lucas Glover,4,5.5
231,T232,T232,Philip Francis,1,5.4
232,T232,T232,Lee Janzen,2,5.4
233,T232,T232,Shingo Katayama,1,5.4
234,T232,T232,James Kingston,2,5.4
235,T232,T232,Jeff Maggert,4,5.4
236,T232,T232,Scott McCarron,1,5.4
237,T232,T232,Shaun Micheel,3,5.4
238,T232,T232,Colin Montgomerie,1,5.4
239,T232,T232,Chapchai Nirat,1,5.4
240,T232,T232,Vijay Singh,2,5.4
241,T232,T232,Nicholas Thompson,3,5.4
242,T232,T232,Bubba Watson,3,5.4
243,T244,T244,James Driscoll,2,5.3
244,T244,T244,"Jim Gallagher, Jr.",1,5.3
245,T244,T244,Matt Jones,2,5.3
246,T244,T244,Martin Kaymer,1,5.3
247,T244,T244,Greg Kraft,2,5.3
248,T244,T244,Matt Kuchar,1,5.3
249,T244,T244,Ian Leggatt,2,5.3
250,T244,T244,Rod Perry,1,5.3
251,T244,T244,Kirk Triplett,2,5.3
252,T253,T253,Sergio Garcia,3,5.2
253,T253,T253,Peter Lonard,2,5.2
254,T253,T253,John Morse,1,5.2
255,T253,T253,Chip Sullivan,2,5.2
256,T253,T253,Ron Whittaker,1,5.2
257,T258,T258,SSP Chawrasia,1,5.1
258,T258,T258,Ben Crane,2,5.1
259,T258,T258,Mark Hensby,2,5.1
260,T258,T258,David Howell,1,5.1
261,T258,T258,Frank Lickliter II,4,5.1
262,T258,T258,John Senden,2,5.1
263,T258,T258,David Toms,3,5.1
264,T258,T258,Camilo Villegas,3,5.1
265,T258,T258,Charles Warren,1,5.1
266,T267,T267,Richard Green,1,5.0
267,T267,T267,Adam Scott,1,5.0
268,T267,T267,Y.E. Yang,3,5.0
269,T267,T267,Kaname Yokoo,1,5.0
270,T271,T271,Kenneth Ferrie,2,4.9
271,T271,T271,Robert Floyd,1,4.9
272,T271,T271,Peter Hanson,1,4.9
273,T271,T271,Freddie Jacobson,2,4.9
274,T271,T271,Graeme McDowell,1,4.9
275,T271,T271,Louis Oosthuizen,1,4.9
276,T271,T271,Nick Watney,5,4.9
277,T278,T278,Craig Barlow,1,4.8
278,T278,T278,Carl Pettersson,4,4.8
279,T278,T278,Graeme Storm,1,4.8
280,T281,T281,Robert Allenby,4,4.7
281,T281,T281,Bubba Dickerson,1,4.7
282,T281,T281,Spencer Levin,1,4.7
283,T281,T281,John Merrick,2,4.7
284,T281,T281,D.A. Points,2,4.7
285,T281,T281,Michael Thompson,2,4.7
286,T287,T287,Mark Brooks,1,4.6
287,T287,T287,Marco Dawson,2,4.6
288,T287,T287,WC Liang,1,4.6
289,T287,T287,Daisuke Maruyama,1,4.6
290,T291,T291,Craig Kanada,1,4.5
291,T291,T291,Bernhard Langer,1,4.5
292,T291,T291,Jeff Sluman,1,4.5
293,T294,T294,Mark Brown,2,4.4
294,T294,T294,Bryan DeCorso,1,4.4
295,T294,T294,Mitsuhiro Tateyama,1,4.4
296,T297,T297,Brian Bateman,1,4.3
297,T297,T297,Nick Flanagan,2,4.3
298,T297,T297,David Hearn,1,4.3
299,T297,T297,Steve Webster,1,4.3
300,T301,T301,Mark Calcavecchia,1,4.0
301,T301,T301,Ross Fisher,1,4.0
302,303,303,Fred Couples,1,3.8
303,T304,T304,Larry Mize,2,3.7
304,T304,T304,Deane Pappas,1,3.7
305,306,306,Robert Damron,1,3.6
306,307,307,Shigeki Maruyama,1,3.5
307,308,308,Hidemasa Hoshino,1,3.4
308,309,309,Peter Karmis,1,3.2
309,310,310,Michael Letzig,2,2.9
310,311,311,Rick Fehr,1,2.4
