,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
126,T121,T121,Duffy Waldorf,90,"10' 6""",860.5,82,125
127,T128,T128,Billy Andrade,100,"10' 7""",1383.4170000000001,131,54
128,T128,T128,K.J. Choi,112,"10' 7""",1044.583,99,108
129,T128,T128,Brad Elder,51,"10' 7""",687.4169999999999,65,137
130,T131,T131,Jason Buha,61,"10' 8""",777.5,73,175
131,T131,T131,José Coceres,62,"10' 8""",725.3330000000001,68,171
132,T131,T131,Ernie Els,65,"10' 8""",638.25,60,55
133,T131,T131,Jim Furyk,104,"10' 8""",896.1669999999999,84,6
134,T131,T131,Sergio Garcia,62,"10' 8""",555.3330000000001,52,178
135,T131,T131,Carl Paulson,101,"10' 8""",1435.0829999999999,135,99
136,137,137,Alex Cejka,98,"10' 9""",1006.8330000000001,94,110
137,T138,T138,Chad Campbell,105,"10' 10""",1007.9169999999999,93,162
138,T138,T138,Chris DiMarco,98,"10' 10""",1096.0,101,94
139,T138,T138,Harrison Frazar,88,"10' 10""",825.75,76,104
140,T138,T138,Jason Gore,83,"10' 10""",1020.8330000000001,94,160
141,T138,T138,Andy Miller,75,"10' 10""",1195.25,110,158
142,T138,T138,Jeff Sluman,106,"10' 10""",999.4169999999999,92,9
143,T144,T144,Briny Baird,113,"10' 11""",1138.583,104,73
144,T144,T144,Rich Beem,80,"10' 11""",1071.167,98,177
145,T144,T144,Tim Herron,102,"10' 11""",1375.3329999999999,126,26
146,T144,T144,Jonathan Kaye,91,"10' 11""",1045.333,96,87
147,T144,T144,Tom Lehman,87,"10' 11""",849.9169999999999,78,174
148,T144,T144,Jeff Maggert,81,"10' 11""",850.5,78,114
149,T150,T150,Dudley Hart,66,"11' 0""",902.9169999999999,82,61
150,T150,T150,Cameron Yancey,58,"11' 0""",825.4169999999999,75,183
151,T152,T152,Cameron Beckman,86,"11' 1""",1143.0,103,88
152,T152,T152,Olin Browne,113,"11' 1""",1240.333,112,95
153,T152,T152,Adam Scott,52,"11' 1""",432.833,39,136
154,T152,T152,Paul Stankowski,67,"11' 1""",831.5,75,140
155,T152,T152,Ty Tryon,52,"11' 1""",729.9169999999999,66,184
156,T157,T157,Aaron Barber,94,"11' 2""",1048.333,94,129
157,T157,T157,Rocco Mediate,80,"11' 2""",758.4169999999999,68,142
158,T157,T157,Craig Perks,82,"11' 2""",882.3330000000001,79,123
159,T157,T157,Chris Smith,92,"11' 2""",1135.667,102,190
160,T161,T161,Craig Barlow,95,"11' 3""",1169.083,104,128
161,T161,T161,Peter Lonard,96,"11' 3""",1012.6669999999999,90,152
162,T161,T161,Spike McRoy,103,"11' 3""",1507.75,134,130
163,T164,T164,Notah Begay III,92,"11' 4""",1321.1670000000001,117,84
164,T164,T164,Gavin Coles,69,"11' 4""",839.75,74,76
165,T164,T164,Tom Gillis,71,"11' 4""",736.6669999999999,65,153
166,T164,T164,Andrew Magee,91,"11' 4""",1095.583,97,46
167,T168,T168,Brent Geiberger,51,"11' 5""",685.1669999999999,60,48
168,T168,T168,Darron Stiles,93,"11' 5""",1145.583,100,109
169,T170,T170,Heath Slocum,101,"11' 6""",1152.0,100,147
170,T170,T170,Hidemichi Tanaka,112,"11' 6""",1311.8329999999999,114,39
171,T172,T172,Todd Barranger,78,"11' 7""",1185.583,102,180
172,T172,T172,Akio Sadakata,83,"11' 7""",1021.75,88,157
173,T174,T174,Mike Heinen,89,"11' 8""",1200.083,103,170
174,T174,T174,Hank Kuehne,73,"11' 8""",1200.667,103,171
175,T174,T174,Carl Pettersson,80,"11' 8""",1146.0,98,133
176,177,177,Stephen Ames,91,"11' 9""",1030.75,88,33
177,T178,T178,Steve Allan,53,"11' 10""",712.4169999999999,60,89
178,T178,T178,Marco Dawson,86,"11' 10""",949.1669999999999,80,139
179,T178,T178,John Riegger,55,"11' 10""",758.0830000000001,64,51
180,T178,T178,Vance Veazey,66,"11' 10""",1180.333,100,184
181,T182,T182,Mathew Goggin,90,"11' 11""",1320.3329999999999,111,164
182,T182,T182,J.J. Henry,100,"11' 11""",1409.1670000000001,118,92
183,T182,T182,Jeff Klein,60,"11' 11""",787.6669999999999,66,186
184,T185,T185,Brett Quigley,92,"12' 0""",1510.4170000000001,126,19
185,T185,T185,Kenneth Staton,59,"12' 0""",780.3330000000001,65,176
186,187,187,Mark O'Meara,69,"12' 4""",715.75,58,181
187,188,188,Brian Bateman,70,"12' 9""",982.0830000000001,77,150
188,189,189,Mike Grob,83,"13' 0""",1471.5,113,182
189,190,190,Kaname Yokoo,56,"13' 2""",870.9169999999999,66,188
