,Victory_Leaders_RANK THIS WEEK,Victory_Leaders_RANK LAST WEEK,Victory_Leaders_PLAYER NAME,Victory_Leaders_EVENTS,Victory_Leaders_VICTORIES
141,T33,T33,Alex Cejka,24,
142,T33,T33,Christian Cévaër,1,
143,T33,T33,Greg Chalmers,22,
144,T33,T33,Brandel Chamblee,1,
145,T33,T33,Dinesh Chand,1,
146,T33,T33,Jonathan Cheetham,1,
147,T33,T33,K.J. Choi,24,
148,T33,T33,Daniel Chopra,33,
149,T33,T33,Dave Christensen,0,
150,T33,T33,David Church,2,
151,T33,T33,Michael Clark II,14,
152,T33,T33,Tim Clark,26,
153,T33,T33,Darren Clarke,16,
154,T33,T33,Paul Claxton,0,
155,T33,T33,Keith Clearwater,5,
156,T33,T33,José Coceres,20,
157,T33,T33,Russ Cochran,25,
158,T33,T33,Bobby Cochran,1,
159,T33,T33,Dennis Colligan,1,
160,T33,T33,Chad Collins,0,
161,T33,T33,Steve Collins,0,
162,T33,T33,Nicolas Colsaerts,1,
163,T33,T33,Erik Compton,2,
164,T33,T33,Tim Conley,1,
165,T33,T33,John Connelly,1,
166,T33,T33,Charles Coody,1,
167,T33,T33,John Cook,19,
168,T33,T33,Jeff Coston,1,
169,T33,T33,Keoke Cotner,0,
170,T33,T33,Chris Couch,24,
171,T33,T33,Richie Coughlan,0,
172,T33,T33,Fred Couples,16,
173,T33,T33,Kris Cox,26,
174,T33,T33,Andy Crain,1,
175,T33,T33,Ben Crane,27,
176,T33,T33,Ben Crenshaw,1,
177,T33,T33,Rett Crowder,1,
178,T33,T33,Dave Cunningham,0,
179,T33,T33,Rod Curl,1,
180,T33,T33,Paul Curry,0,
181,T33,T33,Ben Curtis,20,
182,T33,T33,Kim Dae-sub,0,
183,T33,T33,Robert Damron,28,
184,T33,T33,Patrick Damron,1,
185,T33,T33,Matt Davidson,0,
186,T33,T33,Brian Davis,7,
187,T33,T33,Marco Dawson,6,
188,T33,T33,Glen Day,33,
189,T33,T33,Brendon de Jonge,0,
190,T33,T33,Geoffrey Dean,3,
191,T33,T33,Charleton Dechert,1,
192,T33,T33,Pablo Del Olmo,0,
193,T33,T33,Jay Delsing,26,
194,T33,T33,Robert-Jan Derksen,0,
195,T33,T33,Robert Deruntz,1,
196,T33,T33,Carl Desjardins,0,
197,T33,T33,Bubba Dickerson,0,
198,T33,T33,Chris DiMarco,27,
199,T33,T33,Brian Dixon,1,
200,T33,T33,Cameron Doan,1,
201,T33,T33,Trevor Dodds,20,
202,T33,T33,Craig Doell,1,
203,T33,T33,Mike Donald,1,
204,T33,T33,Luke Donald,21,
205,T33,T33,John Douma,2,
206,T33,T33,Bradley Dredge,0,
207,T33,T33,Scott Drummond,4,
208,T33,T33,Jason Dufner,28,
209,T33,T33,Ken Duke,30,
210,T33,T33,Scott Dunlap,1,
211,T33,T33,Joe Durant,26,
212,T33,T33,Kevin Durkin,2,
213,T33,T33,David Duval,9,
214,T33,T33,Simon Dyson,1,
215,T33,T33,David Edwards,13,
216,T33,T33,Joel Edwards,11,
217,T33,T33,Dave Eichelberger,1,
218,T33,T33,Brad Elder,1,
219,T33,T33,Steve Elkington,20,
220,T33,T33,John Elliott,1,
221,T33,T33,Jamie Elliott,1,
222,T33,T33,Danny Ellis,26,
223,T33,T33,John Ellis,1,
224,T33,T33,Gary Emerson,1,
225,T33,T33,Sean English,1,
226,T33,T33,Jason Enloe,0,
227,T33,T33,Klas Eriksson,1,
228,T33,T33,Martin Erlandsson,1,
229,T33,T33,Bob Estes,23,
230,T33,T33,Gary Evans,1,
231,T33,T33,Neil Evans,1,
232,T33,T33,Mark Evenson,1,
233,T33,T33,Brad Fabel,1,
234,T33,T33,Nick Faldo,6,
235,T33,T33,Sean Farren,1,
236,T33,T33,Niclas Fasth,22,
237,T33,T33,David Faught,2,
238,T33,T33,Brad Faxon,28,
239,T33,T33,Rick Fehr,3,
240,T33,T33,Kim Felton,1,
241,T33,T33,Keith Fergus,1,
242,T33,T33,Kenneth Ferrie,1,
243,T33,T33,Darren Fichardt,3,
244,T33,T33,Ed Fiori,1,
245,T33,T33,Todd Fischer,33,
246,T33,T33,Nick Flanagan,10,
247,T33,T33,Tim Fleming,1,
248,T33,T33,Raymond Floyd,2,
249,T33,T33,Bob Ford,1,
250,T33,T33,Dan Forsman,28,
251,T33,T33,Alastair Forsyth,1,
252,T33,T33,Mark Foster,1,
253,T33,T33,Harrison Frazar,25,
254,T33,T33,Robin Freeman,13,
255,T33,T33,Jeff Freeman,0,
256,T33,T33,Steve Friesen,1,
257,T33,T33,Nathan Fritz,1,
258,T33,T33,David Frost,26,
259,T33,T33,Edward Fryatt,1,
260,T33,T33,Hiroyuki Fujita,2,
261,T33,T33,Keiichiro Fukabori,5,
262,T33,T33,Pierre Fulke,1,
263,T33,T33,Jim Furyk,14,
264,T33,T33,"Jim Gallagher, Jr.",9,
265,T33,T33,Kyle Gallo,0,
266,T33,T33,Robert Gamez,31,
267,T33,T33,Scott Gardiner,0,
268,T33,T33,Ignacio Garrido,1,
269,T33,T33,José Garrido,0,
270,T33,T33,Robert Garrigus,1,
271,T33,T33,Brian Gay,32,
272,T33,T33,Kevin Gessino-Kraft,0,
273,T33,T33,Kevin Giancola,1,
274,T33,T33,Kelly Gibson,10,
275,T33,T33,Derek Gillespie,1,
276,T33,T33,Nick Gilliam,1,
277,T33,T33,Tom Gillis,0,
278,T33,T33,Marc Girouard,1,
279,T33,T33,Bill Glasson,17,
280,T33,T33,Todd Gleaton,2,
281,T33,T33,Tom Gleeton,1,
282,T33,T33,Lucas Glover,30,
283,T33,T33,Matt Gogel,25,
284,T33,T33,Mathew Goggin,1,
285,T33,T33,Ricardo Gonzalez,3,
286,T33,T33,Jason Gore,1,
287,T33,T33,David Gossett,25,
288,T33,T33,Steve Gotsche,1,
289,T33,T33,Jeff Gove,1,
290,T33,T33,Paul Goydos,2,
291,T33,T33,Frank Graziosa,1,
292,T33,T33,Ken Green,18,
293,T33,T33,Jimmy Green,2,
294,T33,T33,Richard Green,2,
295,T33,T33,Darren Griff,0,
296,T33,T33,David Griffiths,1,
297,T33,T33,Quinn Griffing,1,
298,T33,T33,Uly Grisette,1,
299,T33,T33,Mike Grob,13,
300,T33,T33,Mathias Grönberg,32,
301,T33,T33,Scott Gump,0,
302,T33,T33,Scott Gutschewski,1,
303,T33,T33,Jay Haas,23,
304,T33,T33,Jerry Haas,1,
305,T33,T33,Bill Haas,10,
306,T33,T33,Kevin Haefner,1,
307,T33,T33,Joakim Haeggman,5,
308,T33,T33,Gary Hallberg,2,
309,T33,T33,Dan Halldorson,1,
310,T33,T33,Robert Hamilton,1,
311,T33,T33,Donnie Hammond,13,
312,T33,T33,Kyi Hla Han,0,
313,T33,T33,Anders Hansen,1,
314,T33,T33,Brian Harman,2,
315,T33,T33,Mike Harmon,1,
316,T33,T33,Padraig Harrington,12,
317,T33,T33,Scott Harrington,1,
318,T33,T33,Jeff Hart,0,
319,T33,T33,Dudley Hart,23,
320,T33,T33,Jason Hartwick,2,
321,T33,T33,Billy Harvey,0,
322,T33,T33,Steve Haskins,0,
323,T33,T33,Brad Hauer,2,
324,T33,T33,Kevin Hayashi,1,
325,T33,T33,Mark Hayes,1,
326,T33,T33,J.P. Hayes,27,
327,T33,T33,Matthew Hazelden,1,
328,T33,T33,David Hearn,1,
329,T33,T33,Bradley Heaven,3,
330,T33,T33,Peter Hedblom,1,
331,T33,T33,Mike Heinen,17,
332,T33,T33,Bob Heintz,1,
333,T33,T33,Chris Heintz,1,
334,T33,T33,Randy Helton,1,
335,T33,T33,Scott Hend,29,
336,T33,T33,Mike Henderson,1,
337,T33,T33,Matt Hendrix,3,
338,T33,T33,Nolan Henke,1,
339,T33,T33,Brian Henninger,9,
340,T33,T33,J.J. Henry,30,
341,T33,T33,Tim Herron,26,
342,T33,T33,Scott Heyn,1,
343,T33,T33,Justin Hicks,1,
344,T33,T33,Ryan Hietala,0,
345,T33,T33,Tetsuji Hiratsuka,4,
346,T33,T33,Gabriel Hjertstedt,5,
347,T33,T33,Glen Hnatiuk,9,
348,T33,T33,S.K. Ho,4,
349,T33,T33,Scott Hoch,17,
350,T33,T33,Charley Hoffman,1,
351,T33,T33,Paul Holtby,2,
352,T33,T33,Hidemasa Hoshino,1,
353,T33,T33,David Howell,3,
354,T33,T33,Charles Howell III,30,
355,T33,T33,David Howser,1,
356,T33,T33,Keith Huber,0,
357,T33,T33,Bradley Hughes,1,
358,T33,T33,Mike Hulbert,8,
359,T33,T33,Barry Hume,1,
360,T33,T33,Cary Hungate,1,
361,T33,T33,John Huston,20,
362,T33,T33,Trevor Immelman,12,
363,T33,T33,Hale Irwin,1,
364,T33,T33,Tripp Isenhour,22,
365,T33,T33,David Ishii,1,
366,T33,T33,Toshi Izawa,3,
367,T33,T33,Peter Jacobsen,10,
368,T33,T33,Freddie Jacobson,24,
369,T33,T33,Raphael Jacquelin,2,
370,T33,T33,Thongchai Jaidee,5,
371,T33,T33,I J Jang,0,
372,T33,T33,Lee Janzen,25,
373,T33,T33,Clint Jensen,1,
374,T33,T33,Miguel Angel Jiménez,7,
375,T33,T33,Brandt Jobe,9,
376,T33,T33,Per-Ulrik Johansson,12,
377,T33,T33,Tom Johnson,0,
378,T33,T33,Andrew Johnson,0,
379,T33,T33,Richard Johnson,32,
380,T33,T33,Kent Jones,32,
381,T33,T33,Brendan Jones,3,
382,T33,T33,Pete Jordan,2,
383,T33,T33,Bobby Kalinowski,1,
384,T33,T33,Chris Kamin,0,
385,T33,T33,Takashi Kamiyama,1,
386,T33,T33,Shingo Katayama,3,
387,T33,T33,Ken Kelley,1,
388,T33,T33,Jerry Kelly,29,
389,T33,T33,Shawn Kelly,1,
390,T33,T33,Skip Kendall,29,
391,T33,T33,Darrell Kestner,1,
392,T33,T33,James Kingston,1,
393,T33,T33,Tom Kite,1,
394,T33,T33,Søren Kjeldsen,0,
395,T33,T33,Jeff Klauk,0,
396,T33,T33,Brandon Knaub,1,
397,T33,T33,Kenny Knox,1,
398,T33,T33,Brian Kortan,24,
399,T33,T33,Greg Kraft,4,
400,T33,T33,Cliff Kresge,33,
401,T33,T33,Joel Kribel,13,
402,T33,T33,Kenichi Kuboya,1,
403,T33,T33,Matt Kuchar,28,
404,T33,T33,Hank Kuehne,30,
405,T33,T33,Doug LaBelle II,0,
406,T33,T33,Maarten Lafeber,1,
407,T33,T33,Jason Laing,1,
408,T33,T33,Martin Laird,0,
409,T33,T33,Derek Lamely,1,
410,T33,T33,Neal Lancaster,33,
411,T33,T33,Barry Lane,3,
412,T33,T33,Bernhard Langer,15,
413,T33,T33,Franklin Langham,1,
414,T33,T33,Jeffrey Lankford,4,
415,T33,T33,Brad Lardon,17,
416,T33,T33,Steve Larick,0,
417,T33,T33,Mike Lavery,1,
418,T33,T33,Paul Lawrie,5,
419,T33,T33,Adam Le Vesconte,1,
420,T33,T33,Stephen Leaney,24,
421,T33,T33,David Lebeck,1,
422,T33,T33,Ian Leggatt,5,
423,T33,T33,Tom Lehman,19,
424,T33,T33,Rick Leibovich,2,
425,T33,T33,Justin Leonard,25,
426,T33,T33,James Lepp,1,
427,T33,T33,Thomas Levet,5,
428,T33,T33,Wayne Levi,1,
429,T33,T33,Spencer Levin,1,
430,T33,T33,J.L. Lewis,32,
431,T33,T33,Frank Lickliter II,27,
432,T33,T33,William Link IV,1,
433,T33,T33,Euan Little,1,
434,T33,T33,Edward Loar,1,
435,T33,T33,Bill Loeffler,1,
436,T33,T33,Bob Lohr,1,
437,T33,T33,Peter Lonard,23,
438,T33,T33,Davis Love III,24,
439,T33,T33,Matthew Loving,1,
440,T33,T33,Steve Lowery,28,
441,T33,T33,David Lundstrom,2,
442,T33,T33,Sandy Lyle,2,
443,T33,T33,Bryant MacKellar,1,
444,T33,T33,Will MacKenzie,0,
445,T33,T33,Brock Mackenzie,3,
446,T33,T33,Andrea Maestroni,0,
447,T33,T33,Jeff Maggert,20,
448,T33,T33,John Maginnes,12,
449,T33,T33,Hunter Mahan,30,
450,T33,T33,Roger Maltbie,1,
451,T33,T33,Gary March,1,
452,T33,T33,Casey Martin,2,
453,T33,T33,Jeff Martin,1,
454,T33,T33,Shigeki Maruyama,26,
455,T33,T33,Daisuke Maruyama,1,
456,T33,T33,David Mathis,1,
457,T33,T33,Troy Matteson,0,
458,T33,T33,Len Mattiace,25,
459,T33,T33,Joey Maxon,1,
460,T33,T33,Billy Mayfair,32,
461,T33,T33,Blaine McCallister,27,
462,T33,T33,Scott McCarron,27,
463,T33,T33,Graeme McDowell,3,
464,T33,T33,Brian McElhinney,1,
465,T33,T33,Paul McGinley,5,
466,T33,T33,Jim McGovern,11,
467,T33,T33,,0,
468,T33,T33,David McKenzie,0,
469,T33,T33,Parker McLachlin,1,
470,T33,T33,Andrew McLardy,3,
471,T33,T33,Alan McLean,0,
472,T33,T33,James McLean,1,
473,T33,T33,Rob McMillan,1,
474,T33,T33,Spike McRoy,33,
475,T33,T33,Rocco Mediate,19,
476,T33,T33,Brett Melton,1,
477,T33,T33,Manuel Merizalde,0,
478,T33,T33,Greg Meyer,1,
479,T33,T33,Adam Meyer,1,
480,T33,T33,Shaun Micheel,27,
481,T33,T33,Anthony Millar,1,
482,T33,T33,Jon Mills,1,
483,T33,T33,Kelly Mitchum,2,
484,T33,T33,Hirofumi Miyase,27,
485,T33,T33,Yusaku Miyazato,1,
486,T33,T33,Larry Mize,13,
487,T33,T33,Kris Moe,1,
488,T33,T33,Bryce Molder,3,
489,T33,T33,Colin Montgomerie,6,
490,T33,T33,Patrick Moore,14,
491,T33,T33,Will Moore,0,
492,T33,T33,Ryan Moore,1,
493,T33,T33,John Morgan,16,
494,T33,T33,Alan Morin,1,
495,T33,T33,David Morland IV,27,
496,T33,T33,Andy Morse,1,
497,T33,T33,John Morse,3,
498,T33,T33,Bob Mucha,1,
499,T33,T33,Danny Mulhearn,1,
500,T33,T33,Grant Muller,1,
501,T33,T33,Kevin Muncrief,21,
502,T33,T33,Sean Murphy,2,
503,T33,T33,Kevin Na,32,
504,T33,T33,Soe Kyaw Naing,0,
505,T33,T33,Tatsuaki Nakamura,1,
506,T33,T33,Chris Nallen,3,
507,T33,T33,Jamie Neher,1,
508,T33,T33,Jack Nicklaus,2,
509,T33,T33,Keith Nolan,0,
510,T33,T33,David Noll,1,
511,T33,T33,Greg Norman,7,
512,T33,T33,Mike Northern,1,
513,T33,T33,Mac O'Grady,1,
514,T33,T33,Sean O'Hair,0,
515,T33,T33,Nick O'Hern,2,
516,T33,T33,Peter O'Malley,1,
517,T33,T33,Mark O'Meara,17,
518,T33,T33,Timothy O'Neal,0,
519,T33,T33,Arron Oberholser,23,
520,T33,T33,Joe Ogilvie,32,
521,T33,T33,Geoff Ogilvy,26,
522,T33,T33,David Ogrin,2,
523,T33,T33,David Oh,1,
524,T33,T33,Mårten Olander,1,
525,T33,T33,José María Olazábal,17,
526,T33,T33,Andy Oldcorn,1,
527,T33,T33,Dan Olsen,31,
528,T33,T33,Leif Olson,1,
529,T33,T33,Louis Oosthuizen,1,
530,T33,T33,Payton Osborn,1,
531,T33,T33,Jonathan Ota,1,
532,T33,T33,Brad Ott,0,
533,T33,T33,Hennie Otto,1,
534,T33,T33,Jay Overton,1,
535,T33,T33,Greg Owen,0,
536,T33,T33,Sean Pacetti,1,
537,T33,T33,Arnold Palmer,2,
538,T33,T33,Deane Pappas,22,
539,T33,T33,Brenden Pappas,34,
540,T33,T33,Brett Paquet,1,
541,T33,T33,Scott Parel,0,
542,T33,T33,Jin Park,2,
543,T33,T33,No-Seok Park,0,
544,T33,T33,Myung Jun Park,1,
545,T33,T33,Jesper Parnevik,24,
546,T33,T33,Tim Parun,1,
547,T33,T33,Steve Pate,24,
548,T33,T33,Zeb Patten,1,
549,T33,T33,Dennis Paulson,21,
550,T33,T33,Carl Paulson,13,
551,T33,T33,Corey Pavin,23,
552,T33,T33,Michael Pearson,1,
553,T33,T33,David Peoples,26,
554,T33,T33,Cameron Percy,0,
555,T33,T33,Pat Perez,32,
556,T33,T33,Craig Perks,27,
557,T33,T33,Tom Pernice Jr.,31,
558,T33,T33,Chris Perry,1,
559,T33,T33,Kenny Perry,23,
560,T33,T33,Loren Personett,1,
561,T33,T33,Scott Petersen,0,
562,T33,T33,Tim Petrovic,32,
563,T33,T33,Carl Pettersson,28,
564,T33,T33,"Ron Philo, Jr.",2,
565,T33,T33,Scott Piercy,1,
566,T33,T33,Todd Pinneo,0,
567,T33,T33,Gary Player,1,
568,T33,T33,Steve Pleis,0,
569,T33,T33,Dan Pohl,3,
570,T33,T33,D.A. Points,2,
571,T33,T33,Del Ponchock,1,
572,T33,T33,Don Pooley,1,
573,T33,T33,Ewan Porter,0,
574,T33,T33,Ian Poulter,9,
575,T33,T33,Nick Price,15,
576,T33,T33,Phillip Price,12,
577,T33,T33,Dicky Pride,23,
578,T33,T33,Patrick Prince,1,
579,T33,T33,Dean Prowse,2,
580,T33,T33,Ted Purdy,35,
581,T33,T33,Brett Quigley,31,
582,T33,T33,Fran Quinn,0,
583,T33,T33,Jeff Quinney,0,
584,T33,T33,Alex Quiroz,0,
585,T33,T33,Jyoti Randhawa,3,
586,T33,T33,Sam Randolph,1,
587,T33,T33,Rob Rashell,0,
588,T33,T33,Chez Reavie,2,
589,T33,T33,Jean-Francois Remesy,3,
590,T33,T33,Tag Ridings,18,
591,T33,T33,John Riegger,17,
592,T33,T33,Chris Riley,23,
593,T33,T33,Larry Rinker,2,
594,T33,T33,Lee Rinker,1,
595,T33,T33,Miguel Rivera,1,
596,T33,T33,Loren Roberts,22,
597,T33,T33,Alex Rodger,0,
598,T33,T33,David Roesch,2,
599,T33,T33,Jamie Rogers,1,
600,T33,T33,Tony Rohlik,2,
601,T33,T33,John Rollins,29,
602,T33,T33,Eduardo Romero,6,
603,T33,T33,Clarence Rose,1,
604,T33,T33,Justin Rose,22,
605,T33,T33,Todd Rossetti,0,
606,T33,T33,Jeff Roth,2,
607,T33,T33,Roger Rowland,1,
608,T33,T33,Mike Ruiz,1,
609,T33,T33,Brett Rumford,1,
610,T33,T33,Dave Rummells,1,
611,T33,T33,Steve Runge,0,
612,T33,T33,Jon Rusk,0,
613,T33,T33,Jim Rutledge,1,
614,T33,T33,Rory Sabbatini,26,
615,T33,T33,Akio Sadakata,1,
616,T33,T33,Derek Sanders,1,
617,T33,T33,Gene Sauers,30,
618,T33,T33,Kevin Savage,1,
619,T33,T33,Tom Scherrer,1,
620,T33,T33,Steve Schneiter,1,
621,T33,T33,David Schnider,1,
622,T33,T33,"Jim Schouller, Jr.",1,
623,T33,T33,Mike Schuchart,1,
624,T33,T33,Alan Schulte,1,
625,T33,T33,Jason Schultz,0,
626,T33,T33,Jim Schuman,1,
627,T33,T33,Warren Schutte,0,
628,T33,T33,Victor Schwamkrug,1,
629,T33,T33,Brent Schwarzrock,1,
630,T33,T33,Steve Scott,1,
631,T33,T33,Richard Scott,1,
632,T33,T33,John Senden,28,
633,T33,T33,Peter Senior,2,
634,T33,T33,Matt Seppanen,1,
635,T33,T33,John Shawver,1,
636,T33,T33,Patrick Sheehan,33,
637,T33,T33,Paul Sheehan,1,
638,T33,T33,"Wes Short, Jr.",12,
639,T33,T33,Marcel Siem,1,
640,T33,T33,Scott Simpson,18,
641,T33,T33,Geoffrey Sisk,2,
642,T33,T33,Ron Skayhan,1,
643,T33,T33,Jeff Sluman,28,
644,T33,T33,David Smail,0,
645,T33,T33,Mike Small,2,
646,T33,T33,Chris Smith,33,
647,T33,T33,Jerry Smith,1,
648,T33,T33,Brian Smith,1,
649,T33,T33,Bruce Smith,1,
650,T33,T33,Nathan Smith,2,
651,T33,T33,Brian Smock,0,
652,T33,T33,Brandt Snedeker,9,
653,T33,T33,J.B. Sneve,1,
654,T33,T33,Joey Snyder III,0,
655,T33,T33,Steve Sokol,1,
656,T33,T33,Annika Sorenstam,0,
657,T33,T33,Bob Sowards,1,
658,T33,T33,Ian Spencer,1,
659,T33,T33,Mike Sposa,1,
660,T33,T33,Mike Springer,10,
661,T33,T33,Craig Stadler,6,
662,T33,T33,Kevin Stadler,5,
663,T33,T33,Mike Standly,9,
664,T33,T33,Paul Stankowski,14,
665,T33,T33,Kenneth Staton,0,
666,T33,T33,Scott Sterling,0,
667,T33,T33,Craig Stevens,1,
668,T33,T33,"Dave Stockton, Jr.",1,
669,T33,T33,Curtis Strange,4,
670,T33,T33,Kevin Streelman,1,
671,T33,T33,Steve Stricker,27,
672,T33,T33,Chris Stroud,1,
673,T33,T33,Sven Struver,2,
674,T33,T33,Daniel Sugrue,1,
675,T33,T33,Chip Sullivan,1,
676,T33,T33,Mike Sullivan,1,
677,T33,T33,Boyd Summerhays,8,
678,T33,T33,David Sutherland,16,
679,T33,T33,Kevin Sutherland,27,
680,T33,T33,Brad Sutterfield,1,
681,T33,T33,Hal Sutton,16,
682,T33,T33,Alessandro Tadini,0,
683,T33,T33,Roger Tambellini,28,
684,T33,T33,Hidemichi Tanaka,27,
685,T33,T33,Hideto Tanihara,3,
686,T33,T33,Phil Tataurangi,8,
687,T33,T33,Steven Tate,1,
688,T33,T33,Brett Taylor,1,
689,T33,T33,Dave Tentis,1,
690,T33,T33,Roland Thatcher,23,
691,T33,T33,Tim Thelen,5,
692,T33,T33,Craig Thomas,2,
693,T33,T33,Robert Thompson,1,
694,T33,T33,Kyle Thompson,0,
695,T33,T33,Chris Tidland,0,
696,T33,T33,Steven Tiley,1,
697,T33,T33,Tim Tims,1,
698,T33,T33,Mario Tiziani,1,
699,T33,T33,Esteban Toledo,36,
700,T33,T33,Tommy Tolles,25,
701,T33,T33,Ricky Touma,1,
702,T33,T33,D.J. Trahan,1,
703,T33,T33,Kirk Triplett,24,
704,T33,T33,Ted Tryba,9,
705,T33,T33,Andrew Tschudin,1,
706,T33,T33,Yoshinobu Tsukada,1,
707,T33,T33,Miles Tunnicliff,1,
708,T33,T33,Jon Turcott,1,
709,T33,T33,Tim Turpen,0,
710,T33,T33,Bob Tway,26,
