,Top_10_Finishes_RANK THIS WEEK,Top_10_Finishes_RANK LAST WEEK,Top_10_Finishes_PLAYER NAME,Top_10_Finishes_EVENTS,Top_10_Finishes_TOP 10,Top_10_Finishes_1ST,Top_10_Finishes_2ND,Top_10_Finishes_3RD
36,T25,T25,Bo Van Pelt,30,5,,,
37,T25,T25,Duffy Waldorf,26,5,,,
38,T39,T39,Chad Campbell,28,4,1.0,1.0,
39,T39,T39,Darren Clarke,16,4,,,2.0
40,T39,T39,Luke Donald,21,4,,1.0,1.0
41,T39,T39,Todd Fischer,33,4,,,2.0
42,T39,T39,Steve Flesch,31,4,1.0,,1.0
43,T39,T39,Carlos Franco,27,4,1.0,,2.0
44,T39,T39,Harrison Frazar,25,4,,2.0,1.0
45,T39,T39,Tim Herron,26,4,,1.0,1.0
46,T39,T39,Scott Hoch,17,4,,1.0,
47,T39,T39,John Huston,20,4,,,1.0
48,T39,T39,Bernhard Langer,15,4,,,
49,T39,T39,Tom Lehman,19,4,,1.0,
50,T39,T39,Frank Lickliter II,27,4,,,1.0
51,T39,T39,Joe Ogilvie,32,4,,1.0,1.0
52,T39,T39,Geoff Ogilvy,26,4,,,
53,T39,T39,Ted Purdy,35,4,,2.0,
54,T39,T39,Justin Rose,22,4,,,
55,T39,T39,Kevin Sutherland,27,4,,,
56,T39,T39,Vaughn Taylor,27,4,1.0,,
57,T58,T58,Woody Austin,29,3,1.0,,
58,T58,T58,Paul Azinger,23,3,,,
59,T58,T58,Briny Baird,30,3,,1.0,
60,T58,T58,Jonathan Byrd,27,3,1.0,,1.0
61,T58,T58,Alex Cejka,24,3,,1.0,
62,T58,T58,Daniel Chopra,33,3,,,
63,T58,T58,Fred Couples,16,3,,1.0,
64,T58,T58,Joe Durant,26,3,,,
65,T58,T58,Todd Hamilton,27,3,2.0,,
66,T58,T58,J.J. Henry,30,3,,,1.0
67,T58,T58,Lee Janzen,25,3,,,
68,T58,T58,Justin Leonard,25,3,,1.0,
69,T58,T58,Hunter Mahan,30,3,,1.0,
70,T58,T58,Arron Oberholser,23,3,,1.0,
71,T58,T58,Tim Petrovic,32,3,,,
72,T58,T58,Chris Riley,23,3,,1.0,
73,T58,T58,Patrick Sheehan,33,3,,1.0,1.0
74,T58,T58,Heath Slocum,31,3,1.0,,
75,T58,T58,Jeff Sluman,28,3,,,
76,T58,T58,Bob Tway,26,3,,,
77,T78,T78,Michael Allen,28,2,,1.0,
78,T78,T78,Tommy Armour III,28,2,,1.0,
79,T78,T78,Brian Bateman,24,2,,,1.0
80,T78,T78,Cameron Beckman,30,2,,,
81,T78,T78,Notah Begay III,23,2,,,1.0
82,T78,T78,Thomas Bjørn,12,2,,1.0,
83,T78,T78,Olin Browne,30,2,,,
84,T78,T78,Tom Byrum,25,2,,,
85,T78,T78,Mark Calcavecchia,24,2,,,
86,T78,T78,Paul Casey,11,2,,,
87,T78,T78,Greg Chalmers,22,2,,,
88,T78,T78,José Coceres,20,2,,,1.0
89,T78,T78,Robert Damron,28,2,,1.0,
90,T78,T78,Danny Ellis,26,2,,,
91,T78,T78,Brad Faxon,28,2,,,
92,T78,T78,Jim Furyk,14,2,,,
93,T78,T78,Robert Gamez,31,2,,,
94,T78,T78,Bill Glasson,17,2,,,
95,T78,T78,Lucas Glover,30,2,,,
96,T78,T78,Matt Gogel,25,2,,,
97,T78,T78,Mathias Grönberg,32,2,,,
98,T78,T78,Dudley Hart,23,2,,1.0,
99,T78,T78,Kent Jones,32,2,,,
100,T78,T78,Jonathan Kaye,25,2,1.0,,
101,T78,T78,Skip Kendall,29,2,,1.0,
102,T78,T78,Hank Kuehne,30,2,,,
103,T78,T78,Neal Lancaster,33,2,,,
104,T78,T78,Stephen Leaney,24,2,,,
105,T78,T78,J.L. Lewis,32,2,,,
106,T78,T78,Steve Lowery,28,2,,1.0,1.0
107,T78,T78,Scott McCarron,27,2,,1.0,
108,T78,T78,Kevin Na,32,2,,,1.0
109,T78,T78,Ryan Palmer,33,2,1.0,1.0,
110,T78,T78,Rod Pampling,26,2,1.0,,
111,T78,T78,Dennis Paulson,21,2,,,
112,T78,T78,Corey Pavin,23,2,,,
113,T78,T78,Nick Price,15,2,,,
114,T78,T78,Loren Roberts,22,2,,,1.0
115,T78,T78,John Rollins,29,2,,,
116,T78,T78,John Senden,28,2,,,
117,T78,T78,Joey Sindelar,31,2,1.0,,
118,T78,T78,Hidemichi Tanaka,27,2,,,1.0
119,T78,T78,Lee Westwood,11,2,,,
120,T78,T78,Jay Williamson,33,2,,,
121,T122,T122,Steve Allan,33,1,,1.0,
122,T122,T122,Billy Andrade,31,1,,,
123,T122,T122,Arjun Atwal,30,1,,,
124,T122,T122,Aaron Baddeley,27,1,,1.0,
125,T122,T122,Aaron Barber,17,1,,,
126,T122,T122,Craig Barlow,25,1,,,
127,T122,T122,Pat Bates,32,1,,,
128,T122,T122,Jason Bohn,29,1,,,
129,T122,T122,Craig Bowden,30,1,,,
130,T122,T122,Jeff Brehaut,34,1,,,
131,T122,T122,Danny Briggs,28,1,,,
132,T122,T122,Mark Brooks,31,1,,,
133,T122,T122,Bart Bryant,23,1,1.0,,
134,T122,T122,Bob Burns,30,1,,,
135,T122,T122,Ángel Cabrera,8,1,,,
136,T122,T122,Chris Couch,24,1,,,
137,T122,T122,Ben Curtis,20,1,,,
138,T122,T122,Glen Day,33,1,,,1.0
139,T122,T122,Jason Dufner,28,1,,,
140,T122,T122,Ken Duke,30,1,,,
141,T122,T122,Bob Estes,23,1,,1.0,
142,T122,T122,Robin Freeman,13,1,,,1.0
143,T122,T122,David Frost,26,1,,,
144,T122,T122,"Jim Gallagher, Jr.",9,1,,,
145,T122,T122,Brian Gay,32,1,,,
146,T122,T122,Brent Geiberger,31,1,1.0,,
147,T122,T122,Bill Haas,10,1,,,
148,T122,T122,Mike Heinen,17,1,,,
149,T122,T122,Scott Hend,29,1,,,1.0
150,T122,T122,David Howell,3,1,,,1.0
151,T122,T122,Brandt Jobe,9,1,,,
152,T122,T122,Per-Ulrik Johansson,12,1,,,
153,T122,T122,Richard Johnson,32,1,,,
154,T122,T122,Joel Kribel,13,1,,,
155,T122,T122,Matt Kuchar,28,1,,,
156,T122,T122,Thomas Levet,5,1,,,
157,T122,T122,Peter Lonard,23,1,,,
158,T122,T122,Billy Mayfair,32,1,,,
159,T122,T122,Paul McGinley,5,1,,,
160,T122,T122,Spike McRoy,33,1,,,
161,T122,T122,Shaun Micheel,27,1,,,
162,T122,T122,Hirofumi Miyase,27,1,,,
163,T122,T122,Colin Montgomerie,6,1,,,
164,T122,T122,John Morgan,16,1,,1.0,
165,T122,T122,Mark O'Meara,17,1,,,
166,T122,T122,José María Olazábal,17,1,,,
167,T122,T122,Craig Parry,16,1,1.0,,
168,T122,T122,Pat Perez,32,1,,,1.0
169,T122,T122,Craig Perks,27,1,,,
170,T122,T122,Ian Poulter,9,1,,,
171,T122,T122,Dicky Pride,23,1,,,
172,T122,T122,Brett Quigley,31,1,,1.0,
173,T122,T122,Tag Ridings,18,1,,1.0,
174,T122,T122,John Riegger,17,1,,,
175,T122,T122,Gene Sauers,30,1,,,
176,T122,T122,Scott Simpson,18,1,,,
177,T122,T122,Chris Smith,33,1,,,1.0
178,T122,T122,Paul Stankowski,14,1,,,
179,T122,T122,Andre Stolz,20,1,1.0,,
180,T122,T122,Steve Stricker,27,1,,,
181,T122,T122,Roland Thatcher,23,1,,,
182,T122,T122,Omar Uresti,28,1,,,
183,T122,T122,Camilo Villegas,10,1,,,
184,T122,T122,Dean Wilson,33,1,,,1.0
185,T122,T122,Mark Wilson,19,1,,,
