,Career_Money_Leaders_RANK THIS WEEK,Career_Money_Leaders_RANK LAST WEEK,Career_Money_Leaders_PLAYER NAME,Career_Money_Leaders_MONEY
51,52,52,Craig Stadler,"$9,730,968"
52,53,53,Tim Herron,"$9,689,490"
53,54,54,Billy Andrade,"$9,439,702"
54,55,55,Shigeki Maruyama,"$9,154,398"
55,56,56,Joey Sindelar,"$8,988,650"
56,57,57,David Frost,"$8,987,003"
57,58,58,Charles Howell III,"$8,759,352"
58,59,59,Scott McCarron,"$8,446,847"
59,60,60,Mark Brooks,"$8,387,257"
60,61,61,Jonathan Kaye,"$8,171,506"
61,62,62,Dudley Hart,"$8,075,956"
62,63,63,Steve Pate,"$8,005,806"
63,64,64,Frank Lickliter II,"$8,004,359"
64,65,65,Dan Forsman,"$8,002,094"
65,66,66,Andrew Magee,"$7,959,025"
66,67,67,Stephen Ames,"$7,847,124"
67,68,68,Steve Stricker,"$7,833,052"
68,69,69,Chris Riley,"$7,730,581"
69,70,70,Rory Sabbatini,"$7,724,208"
70,71,71,Curtis Strange,"$7,599,951"
71,72,72,Peter Jacobsen,"$7,572,970"
72,73,73,Kevin Sutherland,"$7,554,453"
73,74,74,Craig Parry,"$7,481,976"
74,75,75,K.J. Choi,"$7,388,417"
75,76,76,Bernhard Langer,"$7,297,104"
76,77,77,Carlos Franco,"$7,277,434"
77,78,78,Chad Campbell,"$7,277,092"
78,79,79,Larry Mize,"$7,103,733"
79,80,80,Ben Crenshaw,"$7,091,166"
80,81,81,José María Olazábal,"$7,078,495"
81,82,82,Glen Day,"$6,999,873"
82,83,83,Skip Kendall,"$6,887,822"
83,84,84,Chris Perry,"$6,866,671"
84,85,85,John Daly,"$6,852,695"
85,86,86,Scott Simpson,"$6,742,717"
86,87,87,Bill Glasson,"$6,676,261"
87,88,88,Tom Pernice Jr.,"$6,598,090"
88,89,89,Joe Durant,"$6,577,188"
89,90,90,Bruce Lietzke,"$6,474,794"
90,91,91,Len Mattiace,"$6,435,955"
91,92,92,Lanny Wadkins,"$6,355,681"
92,93,93,Brent Geiberger,"$6,216,995"
93,94,94,Chip Beck,"$6,199,550"
94,95,95,Steve Jones,"$6,052,026"
95,96,96,Robert Gamez,"$5,971,568"
96,97,97,Hale Irwin,"$5,966,031"
97,98,98,Woody Austin,"$5,959,094"
98,99,99,"Jim Gallagher, Jr.","$5,943,105"
99,100,100,J.L. Lewis,"$5,937,693"
100,101,101,Fuzzy Zoeller,"$5,803,343"
101,102,102,Tom Byrum,"$5,802,666"
102,103,103,Jack Nicklaus,"$5,734,031"
103,104,104,Jay Don Blake,"$5,555,470"
104,105,105,David Peoples,"$5,549,795"
105,106,106,Tommy Armour III,"$5,534,333"
106,107,107,Russ Cochran,"$5,529,494"
107,108,108,Rich Beem,"$5,503,816"
108,109,109,Paul Stankowski,"$5,460,771"
109,110,110,Adam Scott,"$5,406,103"
110,111,111,Harrison Frazar,"$5,348,529"
111,112,112,Raymond Floyd,"$5,323,075"
112,113,113,Mark McCumber,"$5,309,688"
113,114,114,Neal Lancaster,"$5,297,675"
114,115,115,Gil Morgan,"$5,259,164"
115,116,116,Blaine McCallister,"$5,119,505"
116,117,117,Briny Baird,"$5,103,908"
117,118,118,Olin Browne,"$5,100,952"
118,119,119,Robert Damron,"$4,949,080"
119,120,120,Notah Begay III,"$4,948,309"
120,121,121,D.A. Weibring,"$4,770,705"
121,122,122,Dennis Paulson,"$4,745,304"
122,123,123,Wayne Levi,"$4,716,842"
123,124,124,David Edwards,"$4,694,375"
124,125,125,Mike Reid,"$4,686,774"
125,126,126,Jim Carter,"$4,633,355"
126,127,127,Darren Clarke,"$4,623,011"
127,128,128,Gene Sauers,"$4,618,578"
128,129,129,J.P. Hayes,"$4,605,907"
129,130,130,John Rollins,"$4,476,406"
130,131,131,Grant Waite,"$4,353,431"
131,132,132,Mark Wiebe,"$4,314,460"
132,133,133,Paul Goydos,"$4,308,097"
133,134,134,Joel Edwards,"$4,274,655"
134,135,135,Shaun Micheel,"$4,272,582"
135,136,136,Geoff Ogilvy,"$4,196,678"
136,137,137,Mike Hulbert,"$4,171,208"
137,138,138,Matt Gogel,"$4,143,835"
138,139,139,Tom Purtzer,"$4,134,028"
139,140,140,Jonathan Byrd,"$4,048,946"
140,141,141,Brandel Chamblee,"$4,018,410"
141,142,142,Rick Fehr,"$4,012,299"
142,143,143,Chris Smith,"$3,957,762"
143,144,144,Donnie Hammond,"$3,935,217"
144,145,145,John Mahaffey,"$3,876,852"
145,146,146,Brian Gay,"$3,875,295"
146,147,147,Ted Tryba,"$3,842,799"
147,148,148,Brett Quigley,"$3,838,473"
148,149,149,Larry Nelson,"$3,827,401"
149,150,150,Greg Kraft,"$3,813,122"
150,151,151,Cameron Beckman,"$3,810,988"
151,152,152,Tim Petrovic,"$3,746,008"
152,153,153,Ken Green,"$3,745,345"
153,154,154,Nolan Henke,"$3,606,563"
154,155,155,Rod Pampling,"$3,597,078"
155,156,156,Greg Chalmers,"$3,575,097"
156,157,157,Brad Bryant,"$3,558,804"
157,158,158,Peter Lonard,"$3,551,881"
158,159,159,Andy Bean,"$3,531,780"
159,160,160,Luke Donald,"$3,520,340"
160,161,161,Esteban Toledo,"$3,501,620"
161,162,162,Lee Trevino,"$3,478,328"
162,163,163,Tim Simpson,"$3,406,017"
163,164,164,Tommy Tolles,"$3,387,665"
164,165,165,Ben Crane,"$3,377,104"
165,166,166,Don Pooley,"$3,296,615"
166,167,167,Phil Blackmar,"$3,245,909"
167,168,168,Brian Henninger,"$3,212,771"
168,169,169,Jay Williamson,"$3,208,650"
169,170,170,Bob Burns,"$3,194,846"
170,171,171,Craig Perks,"$3,178,993"
171,172,172,Brandt Jobe,"$3,163,278"
172,173,173,J.J. Henry,"$3,159,757"
173,174,174,Fulton Allem,"$3,144,319"
174,175,175,Dan Pohl,"$3,112,263"
175,176,176,Todd Hamilton,"$3,111,372"
176,177,177,Ronnie Black,"$3,070,281"
177,178,178,Michael Bradley,"$3,039,762"
178,179,179,Thomas Bjørn,"$3,035,792"
179,180,180,Bob Gilder,"$3,032,108"
180,181,181,Phil Tataurangi,"$3,022,048"
181,182,182,Tim Clark,"$3,016,239"
182,183,183,José Coceres,"$2,945,767"
183,184,184,Craig Barlow,"$2,900,425"
184,185,185,Mark Hensby,"$2,887,073"
185,186,186,Frank Nobilo,"$2,875,836"
186,187,187,David Ogrin,"$2,848,159"
187,188,188,Bobby Wadkins,"$2,822,418"
188,189,189,Jay Delsing,"$2,821,699"
189,190,190,Jodie Mudd,"$2,806,955"
190,191,191,Heath Slocum,"$2,792,933"
191,192,192,Bob May,"$2,755,951"
192,193,193,Pat Perez,"$2,753,592"
193,194,194,Johnny Miller,"$2,747,484"
194,195,195,Doug Tewell,"$2,713,623"
195,196,196,Howard Twitty,"$2,713,551"
196,197,197,Alex Cejka,"$2,695,437"
197,198,198,Hidemichi Tanaka,"$2,683,494"
198,199,199,Willie Wood,"$2,675,872"
199,200,200,Jim McGovern,"$2,661,280"
200,201,201,Joe Ogilvie,"$2,641,334"
201,202,202,Scott Gump,"$2,635,137"
202,203,203,Brad Fabel,"$2,629,986"
203,204,204,Sandy Lyle,"$2,602,428"
204,205,205,Hubert Green,"$2,591,959"
205,206,206,Mike Springer,"$2,537,182"
206,207,207,Tom Scherrer,"$2,525,306"
207,208,208,Matt Kuchar,"$2,495,698"
208,209,209,Zach Johnson,"$2,474,685"
209,210,210,Carl Paulson,"$2,434,965"
210,211,211,Gary Hallberg,"$2,433,161"
211,212,212,Bob Lohr,"$2,417,060"
212,213,213,Dave Barr,"$2,404,793"
213,214,214,Carl Pettersson,"$2,366,765"
214,215,215,Keith Clearwater,"$2,365,698"
215,216,216,Brian Watts,"$2,353,005"
216,217,217,Billy Ray Brown,"$2,330,389"
217,218,218,Dicky Pride,"$2,322,431"
218,219,219,Calvin Peete,"$2,302,363"
219,220,220,Mike Sullivan,"$2,301,255"
220,221,221,Lennie Clements,"$2,280,766"
221,222,222,Ed Fiori,"$2,270,198"
222,223,223,Tom Weiskopf,"$2,241,687"
223,224,224,Brian Claar,"$2,225,850"
224,225,225,Glen Hnatiuk,"$2,224,861"
225,226,226,David Gossett,"$2,215,524"
226,227,227,Roger Maltbie,"$2,212,879"
227,228,228,J.C. Snead,"$2,197,545"
228,229,229,David Sutherland,"$2,186,462"
229,230,230,Spike McRoy,"$2,169,172"
230,231,231,Clarence Rose,"$2,155,380"
231,232,232,Robin Freeman,"$2,137,130"
232,233,233,Per-Ulrik Johansson,"$2,108,272"
233,234,234,Ian Baker-Finch,"$2,078,743"
234,235,235,Wayne Grady,"$2,077,433"
235,236,236,Gabriel Hjertstedt,"$2,077,026"
236,237,237,Freddie Jacobson,"$2,054,784"
237,238,238,John Adams,"$2,019,582"
238,239,239,Larry Rinker,"$2,007,824"
239,240,240,Kent Jones,"$1,994,805"
240,241,241,Arron Oberholser,"$1,975,299"
241,242,242,Mike Donald,"$1,970,260"
242,243,243,Justin Rose,"$1,962,211"
243,244,244,Marco Dawson,"$1,960,405"
244,245,245,Ben Curtis,"$1,941,748"
245,246,246,Jim Thorpe,"$1,935,566"
246,247,247,Trevor Dodds,"$1,935,014"
247,248,248,Stephen Leaney,"$1,922,927"
248,249,249,Brenden Pappas,"$1,916,233"
249,250,250,Ian Leggatt,"$1,907,129"
250,251,251,Dave Rummells,"$1,903,790"
251,252,252,Bart Bryant,"$1,892,765"
252,253,253,David Graham,"$1,888,731"
253,254,254,John Senden,"$1,878,485"
254,255,255,Hank Kuehne,"$1,875,392"
255,256,256,Arnold Palmer,"$1,861,857"
256,257,257,Patrick Sheehan,"$1,852,364"
257,258,258,Mike Heinen,"$1,841,916"
258,259,259,Richard Zokol,"$1,840,397"
259,260,260,Gary Player,"$1,834,482"
260,261,261,Mike Standly,"$1,825,693"
261,262,262,Leonard Thompson,"$1,819,028"
262,263,263,Bill Britton,"$1,814,615"
263,264,264,Steve Allan,"$1,807,489"
264,265,265,Mark Lye,"$1,800,654"
265,266,266,George Burns,"$1,781,090"
266,267,267,Omar Uresti,"$1,773,418"
267,268,268,Bo Van Pelt,"$1,763,262"
268,269,269,Garrett Willis,"$1,760,942"
269,270,270,Ted Purdy,"$1,755,537"
270,271,271,Kelly Gibson,"$1,751,957"
271,272,272,Morris Hatalsky,"$1,707,280"
272,273,273,Bruce Fleisher,"$1,695,111"
273,274,274,Billy Casper,"$1,691,583"
274,275,275,John Riegger,"$1,690,134"
275,276,276,Jeff Brehaut,"$1,674,666"
276,277,277,Aaron Baddeley,"$1,657,859"
277,278,278,Michael Clark II,"$1,643,050"
278,279,279,Bob Murphy,"$1,642,330"
279,280,280,Ted Schulz,"$1,638,795"
280,281,281,Jerry Pate,"$1,634,246"
281,282,282,"David Berganio, Jr.","$1,633,897"
282,283,283,Gary Koch,"$1,629,482"
283,284,284,Michael Allen,"$1,623,232"
284,285,285,Lon Hinkle,"$1,607,691"
285,286,286,Kenny Knox,"$1,607,180"
286,287,287,Ryan Palmer,"$1,592,344"
287,288,288,Gene Littler,"$1,584,210"
288,289,289,Jack Renner,"$1,579,090"
289,290,290,Curt Byrum,"$1,576,535"
290,291,291,Miller Barber,"$1,564,204"
291,292,292,Mark Hayes,"$1,555,739"
292,293,293,Jim Colbert,"$1,553,136"
293,294,294,Bob Eastwood,"$1,546,106"
294,295,295,Keith Fergus,"$1,546,009"
295,296,296,Todd Fischer,"$1,529,395"
296,297,297,Buddy Gardner,"$1,491,943"
297,298,298,John Maginnes,"$1,464,667"
298,299,299,Thomas Levet,"$1,431,753"
299,300,300,Guy Boros,"$1,427,761"
300,301,301,Bobby Clampett,"$1,423,000"
301,302,302,Robert Wrenn,"$1,422,635"
302,303,303,Brian Bateman,"$1,417,826"
303,304,304,Billy Kratzert,"$1,396,819"
304,305,305,Pat Bates,"$1,390,991"
305,306,306,Niclas Fasth,"$1,385,810"
306,307,307,Bill Rogers,"$1,384,710"
307,308,308,Bruce Crampton,"$1,376,193"
308,309,309,Andy North,"$1,365,530"
309,310,310,Ed Dougherty,"$1,323,769"
310,311,311,Cliff Kresge,"$1,319,625"
311,312,312,Tom Sieckmann,"$1,310,647"
312,313,313,Dave Stockton,"$1,303,281"
313,314,314,Denis Watson,"$1,288,621"
314,315,315,Dean Wilson,"$1,287,084"
315,316,316,Al Geiberger,"$1,265,188"
316,317,317,John Morse,"$1,256,570"
317,318,318,Danny Edwards,"$1,212,304"
318,319,319,Dan Halldorson,"$1,193,929"
319,320,320,Charles Coody,"$1,187,762"
320,321,321,Dave Eichelberger,"$1,186,505"
321,322,322,Vaughn Taylor,"$1,176,434"
322,323,323,Tony Sills,"$1,173,361"
323,324,324,Deane Pappas,"$1,144,371"
324,325,325,Don January,"$1,140,925"
325,326,326,Dave Hill,"$1,130,420"
326,327,327,Dick Mast,"$1,110,985"
327,328,328,John Inman,"$1,087,947"
328,329,329,Gibby Gilbert,"$1,056,506"
329,330,330,Mac O'Grady,"$1,050,779"
330,331,331,Rex Caldwell,"$1,043,403"
331,332,332,Chi Chi Rodriguez,"$1,037,106"
332,333,333,Mike Smith,"$1,024,313"
333,334,334,Lee Elder,"$1,020,514"
334,335,335,Richard Johnson,"$1,020,204"
335,336,336,Bobby Nichols,"$993,025"
336,337,337,Barry Jaeckel,"$982,408"
337,338,338,Jim Simons,"$981,056"
338,339,339,Isao Aoki,"$960,571"
339,340,340,Hunter Mahan,"$919,389"
340,341,341,Pat McGowan,"$915,577"
341,342,342,John Morgan,"$909,949"
342,343,343,Danny Ellis,"$907,682"
343,344,344,Bruce Devlin,"$907,069"
344,345,345,Mark Carnevale,"$906,925"
345,346,346,Kevin Na,"$901,158"
346,347,347,Jerry McGee,"$871,753"
347,348,348,Ed Sneed,"$860,268"
348,349,349,David Morland IV,"$840,347"
349,350,350,Bill Sander,"$823,428"
350,351,351,Mark Wilson,"$817,812"
351,352,352,Ron Streck,"$817,211"
352,353,353,Andre Stolz,"$808,373"
353,354,354,Grier Jones,"$803,189"
354,355,355,Gay Brewer,"$800,914"
355,356,356,Lance Ten Broeck,"$790,347"
356,357,357,Jerry Heard,"$780,746"
357,358,358,Doug Sanders,"$772,993"
358,359,359,Danny Briggs,"$767,756"
359,360,360,Greg Twiggs,"$767,294"
360,361,361,Daniel Chopra,"$763,253"
361,362,362,Frank Conner,"$750,733"
362,363,363,Peter Oosterhuis,"$736,692"
363,364,364,Joe Inman,"$729,249"
364,365,365,Tripp Isenhour,"$711,965"
365,366,366,Mathias Grönberg,"$707,850"
366,367,367,Mike McCullough,"$682,511"
367,368,368,Rod Curl,"$677,009"
368,369,369,Stan Utley,"$674,546"
369,370,370,Homero Blancas,"$671,251"
370,371,371,Gary McCord,"$662,359"
371,372,372,Aaron Barber,"$655,192"
372,373,373,Tag Ridings,"$654,537"
373,374,374,Bob Goalby,"$645,013"
374,375,375,Victor Regalado,"$628,557"
375,376,376,T.C. Chen,"$616,303"
376,377,377,Craig Bowden,"$591,367"
377,378,378,Lucas Glover,"$579,983"
378,379,379,Dale Douglass,"$577,950"
379,380,380,Sam Randolph,"$574,876"
380,381,381,Mark Pfeil,"$573,387"
381,382,382,Jason Bohn,"$567,930"
382,383,383,Jim Dent,"$564,809"
383,384,384,Bud Allin,"$563,288"
384,385,385,John Schroeder,"$546,569"
385,386,386,Tim Norris,"$545,531"
386,387,387,Mac McLendon,"$541,908"
387,388,388,Rik Massengale,"$536,254"
388,389,389,Vance Heafner,"$535,177"
389,390,390,Bobby Cole,"$535,130"
390,391,391,Scott Hend,"$531,263"
391,392,392,Forrest Fezler,"$527,325"
392,393,393,Mike Morley,"$526,403"
393,394,394,Ken Brown,"$507,919"
394,395,395,Tom Carter,"$500,923"
395,396,396,Arjun Atwal,"$489,558"
396,397,397,Jim Nelford,"$485,111"
397,398,398,Steve Melnyk,"$477,784"
398,399,399,Tom Jenkins,"$470,019"
399,400,400,Tom Gillis,"$466,619"
400,401,401,Bob Lunn,"$459,182"
401,402,402,Mike Nicolette,"$448,037"
402,403,403,Bob Rosburg,"$436,446"
403,404,404,Tom Shaw,"$434,756"
404,405,405,Allen Miller,"$426,883"
405,406,406,Phillip Hancock,"$425,154"
406,407,407,Bobby Mitchell,"$421,938"
407,408,408,Doug Ford,"$419,292"
408,409,409,Larry Hinson,"$413,284"
409,410,410,Mike Grob,"$413,180"
410,411,411,Wally Armstrong,"$406,269"
411,412,412,Fred Marti,"$404,674"
412,413,413,Terry Diehl,"$404,611"
413,414,414,Dow Finsterwald,"$402,102"
414,415,415,Jim Benepe,"$395,214"
415,416,416,Orville Moody,"$389,846"
416,417,417,John Fought,"$387,036"
417,418,418,Greg Powers,"$386,086"
418,419,419,Bob Smith,"$385,283"
419,420,420,Bob Shearer,"$378,336"
420,421,421,Billy Maxwell,"$375,648"
421,422,422,Johnny Pott,"$371,396"
422,423,423,Deane Beman,"$370,003"
423,424,424,George Cadle,"$362,543"
424,425,425,D.J. Brigman,"$356,943"
425,426,426,R.H. Sikes,"$344,387"
426,427,427,Tony Jacklin,"$336,530"
427,428,428,Ken Duke,"$333,371"
428,429,429,Jim Wiechers,"$329,169"
429,430,430,Joel Kribel,"$326,500"
430,431,431,Lyn Lott,"$325,966"
431,432,432,Jeff Mitchell,"$322,320"
432,433,433,Pat Lindsey,"$318,777"
433,434,434,Jason Dufner,"$317,770"
434,435,435,Woody Blackburn,"$310,231"
435,436,436,Jim Jamieson,"$306,618"
436,437,437,Bob Dickson,"$296,640"
437,438,438,Labron Harris,"$295,917"
438,439,439,David Branshaw,"$293,617"
439,440,440,Mike Souchak,"$287,463"
440,441,441,Howie Johnson,"$280,816"
441,442,442,DeWitt Weaver,"$273,435"
442,443,443,Ken Venturi,"$268,263"
443,444,444,Ernie Gonzalez,"$265,032"
444,445,445,Bert Greene,"$264,230"
445,446,446,Bob Wynn,"$261,565"
446,447,447,Terry Dill,"$255,050"
447,448,448,Roland Thatcher,"$247,987"
448,449,449,Fred Wadsworth,"$235,449"
449,450,450,Roger Tambellini,"$234,164"
450,451,451,Tommy Jacobs,"$232,720"
451,452,452,Ron Cerrudo,"$228,199"
452,453,453,Rich Barcelo,"$223,597"
453,454,454,Chris Couch,"$222,034"
454,455,455,Pete Brown,"$214,884"
455,456,456,Don Massengale,"$207,688"
456,457,457,Fred Hawkins,"$205,228"
457,458,458,Kris Cox,"$205,171"
458,459,459,Babe Hiskey,"$202,754"
459,460,460,Dwight Nevil,"$199,935"
460,461,461,Don Iverson,"$198,477"
461,462,462,Jack Newton,"$191,898"
462,463,463,Brad Lardon,"$177,400"
463,464,464,James McLean,"$174,506"
464,465,465,Dave Ragan,"$172,256"
465,466,466,Al Balding,"$168,446"
466,467,467,Michael Long,"$167,264"
467,468,468,Roy Pace,"$165,699"
468,469,469,Marty Fleckman,"$162,141"
469,470,470,Hirofumi Miyase,"$162,120"
470,471,471,Bob Byman,"$161,884"
471,472,472,Bert Weaver,"$161,210"
472,473,473,Brian Kortan,"$159,939"
473,474,474,Pat Fitzsimons,"$153,542"
474,475,475,Bunky Henry,"$153,499"
475,476,476,Gary Groh,"$148,753"
476,477,477,Mike Holland,"$146,470"
477,478,478,Rocky Thompson,"$146,391"
478,479,479,Steve Spray,"$142,045"
479,480,480,Tjaart van der Walt,"$138,785"
480,481,481,Dan Olsen,"$137,832"
481,482,482,Jack Fleck,"$129,737"
482,483,483,Hunter Haas,"$129,340"
483,484,484,Randy Glover,"$123,531"
484,485,485,Al Besselink,"$119,183"
485,486,486,Steve Reid,"$110,441"
486,487,487,Bill Garrett,"$107,610"
487,488,488,Jim Ferree,"$106,895"
488,489,489,Bob Toski,"$105,484"
489,490,490,Bob McCallister,"$101,079"
490,491,491,Tom Nieporte,"$94,555"
491,492,492,Sam Adams,"$82,787"
492,493,493,"Wes Short, Jr.","$75,536"
493,494,494,Ernie Vossler,"$74,229"
494,495,495,Richie Karl,"$61,566"
495,496,496,Mike Fetchick,"$52,044"
496,497,497,Bill Johnston,"$50,707"
497,498,498,Bob Mann,"$45,113"
498,499,499,James Driscoll,"$41,501"
499,500,500,Boyd Summerhays,"$37,127"
500,501,501,Patrick Moore,"$34,859"
501,502,502,Dick Hart,"$34,739"
502,503,503,Laurie Hammer,"$25,992"
503,504,504,Al Johnston,"$24,099"
504,505,505,Kevin Muncrief,"$21,660"
