,Tenth_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_1_Scoring_Average_AVG,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Kent Jones,67.33,202,3
1,T2,T2,Geoff Ogilvy,68.0,136,2
2,T2,T2,Kenny Perry,68.0,272,4
3,4,4,Zach Johnson,68.67,206,3
4,5,5,Craig Kanada,68.83,413,6
5,6,6,Chez Reavie,68.86,482,7
6,T7,T7,John Huston,69.0,207,3
7,T7,T7,Steve Stricker,69.0,207,3
8,9,9,Ken Duke,69.2,692,10
9,10,10,Carl Pettersson,69.25,277,4
10,11,11,Charlie Wi,69.27,762,11
11,12,12,Nick O'Hern,69.29,485,7
12,13,13,Todd Demsey,69.3,693,10
13,T14,T14,Steve Marino,69.33,832,12
14,T14,T14,Shigeki Maruyama,69.33,208,3
15,T14,T14,Rod Pampling,69.33,416,6
16,17,17,Mathew Goggin,69.38,555,8
17,T18,T18,Paul Claxton,69.5,417,6
18,T18,T18,David Duval,69.5,139,2
19,T18,T18,Jim Furyk,69.5,139,2
20,T18,T18,Parker McLachlin,69.5,278,4
21,22,22,Jeff Gove,69.6,348,5
22,T23,T23,Stuart Appleby,69.67,418,6
23,T23,T23,Johnson Wagner,69.67,627,9
24,25,25,Jeff Overton,69.7,697,10
25,T26,T26,Brandt Jobe,69.75,279,4
26,T26,T26,Jimmy Walker,69.75,558,8
27,T26,T26,Mike Weir,69.75,279,4
28,29,29,Bob Sowards,69.83,419,6
29,30,30,Peter Lonard,69.86,489,7
30,31,31,Rich Beem,69.88,559,8
31,T32,T32,Ryan Armour,70.0,210,3
32,T32,T32,Alex Cejka,70.0,140,2
33,T32,T32,Tim Clark,70.0,70,1
34,T32,T32,Charley Hoffman,70.0,420,6
35,T32,T32,Justin Leonard,70.0,350,5
36,T32,T32,Billy Mayfair,70.0,210,3
37,T32,T32,Jesper Parnevik,70.0,490,7
38,T32,T32,D.J. Trahan,70.0,490,7
39,40,40,Briny Baird,70.13,561,8
40,T41,T41,Nick Flanagan,70.17,421,6
41,T41,T41,Dean Wilson,70.17,421,6
42,43,43,Olin Browne,70.2,351,5
43,44,44,Kevin Streelman,70.21,983,14
44,T45,T45,Ben Crane,70.25,562,8
45,T45,T45,J.B. Holmes,70.25,281,4
46,T47,T47,Brad Elder,70.29,492,7
47,T47,T47,Matt Jones,70.29,492,7
48,T49,T49,Robert Garrigus,70.33,422,6
49,T49,T49,Doug LaBelle II,70.33,422,6
50,51,51,Jerry Kelly,70.38,563,8
51,52,52,Will MacKenzie,70.4,352,5
52,T53,T53,Robert Allenby,70.43,493,7
53,T53,T53,Paul Goydos,70.43,493,7
54,T53,T53,Mathias Grönberg,70.43,493,7
55,T53,T53,Michael Letzig,70.43,493,7
56,T57,T57,Stewart Cink,70.5,141,2
