,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
185,T183,T183,Jeff Quinney,87,4.88,356,73
186,T183,T183,Vaughn Taylor,103,4.88,527,108
187,T188,T188,Jeff Maggert,86,4.89,318,65
188,T188,T188,Ted Purdy,68,4.89,274,56
189,190,190,Ian Poulter,51,4.91,275,56
190,191,191,Richard Johnson,77,4.92,241,49
191,192,192,Olin Browne,77,4.93,202,41
192,T193,T193,David Duval,51,4.94,321,65
193,T193,T193,Steve Lowery,74,4.94,247,50
194,T195,T195,Alejandro Cañizares,52,4.97,194,39
195,T195,T195,Ron Whittaker,54,4.97,149,30
196,197,197,David Lutterus,59,5.03,196,39
