,Tenth_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_3_Scoring_Average_AVG,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Bob Sowards,61,2.88,150,52
1,T2,T2,Paul Casey,55,2.92,73,25
2,T2,T2,Phil Mickelson,80,2.92,35,12
3,4,4,D.J. Trahan,94,2.93,220,75
4,5,5,Brian Gay,102,2.94,144,49
5,6,6,Heath Slocum,104,2.96,166,56
6,T7,T7,James Driscoll,85,2.97,223,75
7,T7,T7,Paul Goydos,78,2.97,172,58
8,T7,T7,Zach Johnson,85,2.97,107,36
9,T7,T7,Corey Pavin,69,2.97,211,71
10,T7,T7,Kyle Thompson,70,2.97,196,66
11,T12,T12,Ryan Armour,87,2.98,182,61
12,T12,T12,Marco Dawson,64,2.98,155,52
13,T12,T12,Glen Day,64,2.98,134,45
14,T12,T12,Craig Kanada,65,2.98,167,56
15,T12,T12,Matt Kuchar,88,2.98,173,58
16,T12,T12,Jeff Quinney,87,2.98,277,93
17,T12,T12,Bob Tway,70,2.98,152,51
18,T19,T19,Ken Duke,116,2.99,266,89
19,T19,T19,Bob Estes,90,2.99,221,74
20,T21,T21,Briny Baird,113,3.0,270,90
21,T21,T21,Alex Cejka,75,3.0,75,25
22,T21,T21,Stewart Cink,87,3.0,84,28
23,T21,T21,Padraig Harrington,52,3.0,63,21
24,T21,T21,Dudley Hart,74,3.0,156,52
25,T21,T21,J.J. Henry,108,3.0,243,81
26,T21,T21,Cliff Kresge,84,3.0,237,79
27,T21,T21,Scott Verplank,82,3.0,111,37
28,T21,T21,Mark Wilson,107,3.0,183,61
29,T21,T21,Y.E. Yang,89,3.0,180,60
30,T31,T31,Woody Austin,109,3.01,205,68
31,T31,T31,Kevin Na,97,3.01,244,81
32,T31,T31,Tom Pernice Jr.,104,3.01,205,68
33,T31,T31,Omar Uresti,74,3.01,208,69
34,T35,T35,Steve Elkington,84,3.02,148,49
35,T35,T35,Jeff Gove,50,3.02,124,41
36,T35,T35,Brandt Jobe,52,3.02,136,45
37,T35,T35,Kent Jones,68,3.02,163,54
38,T35,T35,Peter Lonard,92,3.02,193,64
39,T35,T35,George McNeill,97,3.02,245,81
40,T35,T35,Chris Riley,51,3.02,148,49
41,T35,T35,Patrick Sheehan,124,3.02,269,89
42,T43,T43,Tommy Armour III,77,3.03,176,58
43,T43,T43,Gavin Coles,54,3.03,112,37
44,T43,T43,Lucas Glover,91,3.03,185,61
45,T43,T43,Davis Love III,78,3.03,188,62
46,T43,T43,Jim McGovern,75,3.03,261,86
47,T43,T43,Mike Weir,88,3.03,100,33
48,T43,T43,Dean Wilson,109,3.03,261,86
49,T50,T50,Tim Clark,90,3.04,137,45
50,T50,T50,Paul Claxton,63,3.04,204,67
51,T50,T50,Brian Davis,108,3.04,295,97
52,T50,T50,Retief Goosen,59,3.04,137,45
53,T50,T50,Bill Haas,99,3.04,158,52
54,T50,T50,Jerry Kelly,89,3.04,258,85
55,T50,T50,Troy Matteson,94,3.04,146,48
56,T50,T50,Geoff Ogilvy,65,3.04,73,24
57,T50,T50,Kenny Perry,97,3.04,137,45
58,T50,T50,Kevin Streelman,114,3.04,322,106
59,T50,T50,Charlie Wi,97,3.04,271,89
60,T61,T61,Brad Adamonis,87,3.05,229,75
61,T61,T61,Chad Collins,72,3.05,238,78
62,T61,T61,Tim Herron,97,3.05,226,74
63,T61,T61,Chez Reavie,102,3.05,326,107
64,T65,T65,Todd Demsey,80,3.06,196,64
65,T65,T65,Mathew Goggin,91,3.06,196,64
66,T65,T65,Ryuji Imada,80,3.06,147,48
67,T65,T65,Matt Jones,95,3.06,147,48
68,T65,T65,Doug LaBelle II,65,3.06,147,48
69,T65,T65,Martin Laird,98,3.06,331,108
70,T65,T65,Frank Lickliter II,107,3.06,257,84
71,T65,T65,Jesper Parnevik,88,3.06,202,66
72,T65,T65,Carl Pettersson,110,3.06,208,68
73,T65,T65,Brett Quigley,80,3.06,236,77
74,T65,T65,Tom Scherrer,56,3.06,110,36
75,T65,T65,Kevin Stadler,90,3.06,190,62
76,T65,T65,Vaughn Taylor,103,3.06,220,72
77,T65,T65,Marc Turnesa,87,3.06,334,109
78,T65,T65,Jimmy Walker,73,3.06,245,80
79,T65,T65,Boo Weekley,86,3.06,199,65
80,T81,T81,Shane Bertsch,96,3.07,258,84
81,T81,T81,Mark Calcavecchia,67,3.07,187,61
82,T81,T81,Tommy Gainey,60,3.07,126,41
83,T81,T81,Jason Gore,94,3.07,166,54
84,T81,T81,Todd Hamilton,92,3.07,227,74
85,T81,T81,Freddie Jacobson,78,3.07,184,60
86,T81,T81,Hunter Mahan,87,3.07,175,57
87,T81,T81,Ian Poulter,51,3.07,86,28
88,T81,T81,Johnson Wagner,83,3.07,215,70
89,T90,T90,Robert Allenby,108,3.08,163,53
90,T90,T90,Rich Beem,90,3.08,240,78
91,T90,T90,Jason Day,81,3.08,225,73
92,T90,T90,Ernie Els,51,3.08,74,24
93,T90,T90,John Merrick,98,3.08,293,95
94,T90,T90,Vijay Singh,82,3.08,74,24
95,T90,T90,Brandt Snedeker,85,3.08,151,49
96,T90,T90,Bo Van Pelt,101,3.08,277,90
97,T98,T98,Eric Axley,113,3.09,315,102
98,T98,T98,Bart Bryant,81,3.09,176,57
99,T98,T98,Daniel Chopra,84,3.09,136,44
100,T98,T98,Robert Gamez,79,3.09,250,81
101,T98,T98,Sergio Garcia,72,3.09,99,32
102,T98,T98,Mark Hensby,71,3.09,179,58
103,T98,T98,Will MacKenzie,62,3.09,164,53
104,T98,T98,John Mallinger,95,3.09,235,76
105,T98,T98,Shigeki Maruyama,50,3.09,139,45
106,T98,T98,Billy Mayfair,103,3.09,216,70
107,T98,T98,Parker McLachlin,88,3.09,139,45
108,T98,T98,Rocco Mediate,87,3.09,204,66
109,T98,T98,Jon Mills,95,3.09,312,101
110,T98,T98,Tag Ridings,88,3.09,176,57
111,T98,T98,John Rollins,94,3.09,198,64
112,T98,T98,Brett Rumford,72,3.09,238,77
113,T98,T98,John Senden,93,3.09,235,76
114,T98,T98,Kevin Sutherland,98,3.09,139,45
115,T98,T98,Tim Wilkinson,95,3.09,213,69
116,T117,T117,Olin Browne,77,3.1,260,84
117,T117,T117,Sean O'Hair,81,3.1,189,61
118,T117,T117,Nick O'Hern,82,3.1,152,49
119,T120,T120,Jason Allred,63,3.11,168,54
120,T120,T120,Jonathan Byrd,88,3.11,255,82
121,T120,T120,John Huston,56,3.11,118,38
122,T120,T120,Greg Kraft,63,3.11,227,73
123,T120,T120,Stephen Leaney,53,3.11,112,36
124,T120,T120,Tom Lehman,51,3.11,87,28
125,T120,T120,David Lutterus,59,3.11,177,57
126,T120,T120,Ryan Moore,72,3.11,193,62
127,T120,T120,Jeff Overton,103,3.11,280,90
128,T120,T120,Pat Perez,93,3.11,190,61
129,T120,T120,Nicholas Thompson,113,3.11,252,81
130,T131,T131,Cameron Beckman,87,3.12,296,95
131,T131,T131,Harrison Frazar,73,3.12,259,83
132,T131,T131,Charley Hoffman,94,3.12,178,57
133,T131,T131,Richard Johnson,60,3.12,162,52
134,T131,T131,Steve Lowery,74,3.12,203,65
135,T136,T136,Billy Andrade,71,3.13,125,40
136,T136,T136,Cody Freeman,66,3.13,213,68
137,T136,T136,J.P. Hayes,67,3.13,219,70
138,T136,T136,Charles Howell III,101,3.13,272,87
139,T136,T136,Michael Letzig,88,3.13,291,93
140,T136,T136,Jeff Maggert,86,3.13,282,90
141,T136,T136,Jin Park,85,3.13,266,85
142,T136,T136,Ted Purdy,68,3.13,200,64
143,T136,T136,Chris Stroud,81,3.13,266,85
144,T145,T145,Aaron Baddeley,76,3.14,138,44
145,T145,T145,Ben Curtis,80,3.14,138,44
146,T145,T145,Chris DiMarco,87,3.14,298,95
147,T145,T145,Robert Garrigus,90,3.14,182,58
148,T145,T145,Mathias Grönberg,87,3.14,245,78
149,T145,T145,Scott Sterling,89,3.14,223,71
150,T145,T145,Steve Stricker,75,3.14,91,29
151,T152,T152,Justin Bolli,87,3.15,268,85
152,T152,T152,Ben Crane,86,3.15,230,73
153,T152,T152,Brad Elder,67,3.15,151,48
154,T152,T152,Nathan Green,95,3.15,268,85
155,T152,T152,Anthony Kim,81,3.15,151,48
156,T152,T152,Steve Marino,119,3.15,290,92
157,T152,T152,John Riegger,73,3.15,230,73
158,T152,T152,Andres Romero,69,3.15,167,53
159,T152,T152,Rory Sabbatini,77,3.15,126,40
160,T161,T161,Nick Flanagan,89,3.16,183,58
161,T161,T161,Carlos Franco,73,3.16,240,76
162,T161,T161,J.B. Holmes,86,3.16,139,44
163,T161,T161,Trevor Immelman,70,3.16,136,43
164,T161,T161,Lee Janzen,89,3.16,231,73
165,T161,T161,Travis Perkins,53,3.16,202,64
166,T161,T161,Tim Petrovic,97,3.16,218,69
167,T161,T161,Ron Whittaker,54,3.16,240,76
168,T169,T169,Michael Allen,91,3.17,219,69
169,T169,T169,Ángel Cabrera,55,3.17,114,36
170,T169,T169,Kenneth Ferrie,72,3.17,184,58
171,T169,T169,Steve Flesch,95,3.17,263,83
172,T169,T169,Jim Furyk,95,3.17,38,12
173,T169,T169,Nick Watney,96,3.17,247,78
174,T175,T175,Chad Campbell,94,3.18,235,74
175,T175,T175,Alejandro Cañizares,52,3.18,140,44
176,T175,T175,Richard Johnson,77,3.18,283,89
177,T175,T175,Scott McCarron,63,3.18,89,28
178,T175,T175,Jay Williamson,96,3.18,216,68
179,T180,T180,Joe Durant,92,3.19,236,74
180,T180,T180,Camilo Villegas,79,3.19,102,32
181,T180,T180,Bubba Watson,97,3.19,115,36
182,T183,T183,Steve Allan,58,3.2,131,41
183,T183,T183,Stuart Appleby,87,3.2,144,45
184,T183,T183,Ryan Palmer,69,3.2,144,45
