,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
81,T78,T78,Dudley Hart,71.0,710,10
82,T78,T78,Ian Poulter,71.0,568,8
83,T78,T78,Kevin Stadler,71.0,1278,18
84,85,85,Justin Leonard,71.07,995,14
85,86,86,Craig Kanada,71.09,782,11
86,87,87,Vaughn Taylor,71.1,1422,20
87,T88,T88,Chad Campbell,71.14,996,14
88,T88,T88,Paul Casey,71.14,498,7
89,T88,T88,Steve Lowery,71.14,996,14
90,91,91,Scott Verplank,71.15,925,13
91,T92,T92,Chris DiMarco,71.17,854,12
92,T92,T92,Harrison Frazar,71.17,854,12
93,94,94,J.J. Henry,71.19,1139,16
94,95,95,Brandt Jobe,71.2,712,10
95,96,96,Ken Duke,71.21,997,14
96,97,97,Matt Kuchar,71.25,855,12
97,98,98,Padraig Harrington,71.33,642,9
98,99,99,Troy Matteson,71.38,1142,16
99,100,100,Dustin Johnson,71.41,1214,17
100,101,101,Boo Weekley,71.43,1000,14
101,102,102,Jeff Overton,71.44,1143,16
102,103,103,Carl Pettersson,71.47,1215,17
103,T104,T104,Jim Furyk,71.5,858,12
104,T104,T104,Geoff Ogilvy,71.5,858,12
105,T104,T104,Tom Scherrer,71.5,572,8
106,T107,T107,Steve Flesch,71.53,1073,15
107,T107,T107,Brett Quigley,71.53,1073,15
108,109,109,Chad Collins,71.54,930,13
109,T110,T110,Nathan Green,71.58,859,12
110,T110,T110,Kent Jones,71.58,859,12
111,112,112,K.J. Choi,71.6,716,10
112,113,113,Tim Petrovic,71.61,1289,18
113,114,114,Joe Ogilvie,71.62,931,13
114,T115,T115,Scott McCarron,71.64,788,11
115,T115,T115,Parker McLachlin,71.64,1003,14
116,T117,T117,Tommy Gainey,71.67,860,12
117,T117,T117,Richard Johnson,71.67,860,12
118,T117,T117,John Rollins,71.67,860,12
119,T120,T120,Cameron Beckman,71.69,932,13
120,T120,T120,Jin Park,71.69,932,13
121,T120,T120,Johnson Wagner,71.69,932,13
122,123,123,Ernie Els,71.71,502,7
123,124,124,Hunter Mahan,71.73,1076,15
124,125,125,Travis Perkins,71.77,933,13
125,T126,T126,Justin Bolli,71.79,1005,14
126,T126,T126,Ryuji Imada,71.79,1005,14
127,128,128,D.J. Trahan,71.83,862,12
128,129,129,Tim Wilkinson,71.85,934,13
129,130,130,Jerry Kelly,71.87,1078,15
130,131,131,Aaron Baddeley,71.89,647,9
131,132,132,Peter Lonard,71.91,791,11
132,T133,T133,Michael Letzig,71.93,1007,14
133,T133,T133,Nick O'Hern,71.93,1007,14
134,T135,T135,Michael Allen,72.0,864,12
135,T135,T135,Jeff Gove,72.0,504,7
136,T135,T135,J.B. Holmes,72.0,864,12
137,T135,T135,Freddie Jacobson,72.0,576,8
138,T135,T135,Lee Janzen,72.0,1080,15
139,T135,T135,Davis Love III,72.0,936,13
140,T141,T141,Alex Cejka,72.07,1009,14
141,T141,T141,Bo Van Pelt,72.07,1081,15
142,T141,T141,Dean Wilson,72.07,1009,14
143,144,144,Eric Axley,72.11,1298,18
144,145,145,Ryan Armour,72.12,1226,17
145,146,146,Olin Browne,72.13,1154,16
146,T147,T147,Heath Slocum,72.17,866,12
147,T147,T147,Chris Stroud,72.17,866,12
148,149,149,Will MacKenzie,72.2,722,10
149,150,150,Bubba Watson,72.23,939,13
150,T151,T151,Joe Durant,72.25,1156,16
151,T151,T151,Todd Hamilton,72.25,1156,16
152,153,153,Daniel Chopra,72.26,1373,19
153,154,154,Andres Romero,72.29,506,7
154,T155,T155,Robert Gamez,72.31,940,13
155,T155,T155,Brett Rumford,72.31,940,13
156,157,157,Kenneth Ferrie,72.38,941,13
157,T158,T158,Todd Demsey,72.4,724,10
158,T158,T158,Zach Johnson,72.4,724,10
159,160,160,Jesper Parnevik,72.42,869,12
160,T161,T161,Trevor Immelman,72.43,507,7
161,T161,T161,Y.E. Yang,72.43,1014,14
162,163,163,Ron Whittaker,72.45,797,11
163,164,164,Jim McGovern,72.46,942,13
164,165,165,Paul Claxton,72.5,870,12
165,166,166,Marc Turnesa,72.57,1016,14
166,T167,T167,Charley Hoffman,72.6,1089,15
167,T167,T167,Richard Johnson,72.6,726,10
168,T167,T167,Charles Warren,72.6,1089,15
169,T170,T170,Nick Flanagan,72.64,1017,14
170,T170,T170,Jeff Quinney,72.64,1017,14
171,172,172,Kyle Thompson,72.67,872,12
172,173,173,Rod Pampling,72.69,945,13
173,174,174,Steve Stricker,72.7,727,10
174,175,175,Ted Purdy,72.73,1091,15
175,176,176,Bart Bryant,72.75,582,8
176,177,177,J.P. Hayes,72.82,801,11
177,178,178,Ryan Moore,72.85,947,13
178,179,179,Retief Goosen,72.86,510,7
179,180,180,Cody Freeman,72.9,729,10
180,T181,T181,Tag Ridings,72.92,875,12
181,T181,T181,Nicholas Thompson,72.92,875,12
182,T183,T183,Rich Beem,73.0,1241,17
183,T183,T183,Mark Calcavecchia,73.0,803,11
184,T183,T183,Stephen Leaney,73.0,584,8
185,186,186,Marco Dawson,73.22,659,9
186,187,187,Billy Andrade,73.25,879,12
187,188,188,Greg Kraft,73.36,807,11
188,189,189,Ángel Cabrera,73.5,441,6
189,190,190,Jason Allred,73.58,883,12
190,191,191,David Lutterus,73.67,663,9
191,192,192,Adam Scott,73.71,516,7
192,193,193,James Driscoll,73.88,1182,16
193,194,194,Steve Allan,74.1,741,10
194,195,195,Alejandro Cañizares,74.22,668,9
195,196,196,Bob Sowards,74.4,744,10
196,197,197,David Duval,74.45,819,11
