,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Corey Pavin,69,2.92,421,144
1,T2,T2,Zach Johnson,85,2.95,484,164
2,T2,T2,Tom Scherrer,56,2.95,336,114
3,T2,T2,D.J. Trahan,94,2.95,572,194
4,5,5,Lee Janzen,89,2.96,544,184
5,T6,T6,James Driscoll,85,2.98,521,175
6,T6,T6,Craig Kanada,65,2.98,391,131
7,T6,T6,Tom Pernice Jr.,104,2.98,634,213
8,T6,T6,Jeff Quinney,87,2.98,528,177
9,T10,T10,Briny Baird,113,2.99,685,229
10,T10,T10,Chad Collins,72,2.99,433,145
11,T10,T10,Brian Gay,102,2.99,619,207
12,13,13,Paul Casey,55,3.0,324,108
13,T14,T14,Stewart Cink,87,3.01,502,167
14,T14,T14,Jason Gore,94,3.01,580,193
15,T14,T14,Hunter Mahan,87,3.01,515,171
16,T14,T14,George McNeill,97,3.01,587,195
17,T18,T18,Brad Adamonis,87,3.02,534,177
18,T18,T18,Stephen Ames,83,3.02,495,164
19,T18,T18,Marco Dawson,64,3.02,395,131
20,T18,T18,Glen Day,64,3.02,389,129
21,T18,T18,Jason Day,81,3.02,498,165
22,T18,T18,Nick O'Hern,82,3.02,490,162
23,T18,T18,Jesper Parnevik,88,3.02,543,180
24,T18,T18,Heath Slocum,104,3.02,644,213
25,T18,T18,Bob Sowards,61,3.02,371,123
26,T18,T18,Steve Stricker,75,3.02,435,144
27,T28,T28,Shane Bertsch,96,3.03,599,198
28,T28,T28,Alex Cejka,75,3.03,472,156
29,T28,T28,Dudley Hart,74,3.03,451,149
30,T28,T28,John Huston,56,3.03,349,115
31,T28,T28,Freddie Jacobson,78,3.03,476,157
32,T28,T28,Richard Johnson,60,3.03,367,121
33,T28,T28,Omar Uresti,74,3.03,455,150
34,T35,T35,Robert Allenby,108,3.04,665,219
35,T35,T35,Tommy Armour III,77,3.04,477,157
36,T35,T35,Ken Duke,116,3.04,724,238
37,T35,T35,Jeff Maggert,86,3.04,542,178
38,T35,T35,Kevin Na,97,3.04,598,197
39,T35,T35,Brenden Pappas,66,3.04,404,133
40,T35,T35,Brett Quigley,80,3.04,493,162
41,T35,T35,Chez Reavie,102,3.04,636,209
42,T35,T35,John Riegger,73,3.04,447,147
43,T35,T35,Scott Sterling,89,3.04,548,180
44,T35,T35,Bob Tway,70,3.04,429,141
45,T46,T46,Eric Axley,113,3.05,701,230
46,T46,T46,Ben Crane,86,3.05,539,177
47,T46,T46,Robert Gamez,79,3.05,500,164
48,T46,T46,Billy Mayfair,103,3.05,644,211
49,T46,T46,Jin Park,85,3.05,531,174
50,T46,T46,Brett Rumford,72,3.05,451,148
51,T46,T46,Y.E. Yang,89,3.05,549,180
52,T53,T53,Ryan Armour,87,3.06,550,180
53,T53,T53,Chad Campbell,94,3.06,578,189
54,T53,T53,K.J. Choi,74,3.06,416,136
55,T53,T53,Nick Flanagan,89,3.06,560,183
56,T53,T53,Tommy Gainey,60,3.06,373,122
57,T53,T53,Tim Herron,97,3.06,609,199
58,T53,T53,Greg Kraft,63,3.06,389,127
59,T53,T53,John Mallinger,95,3.06,590,193
60,T53,T53,Ryan Palmer,69,3.06,425,139
61,T53,T53,Patrick Sheehan,124,3.06,776,254
62,T53,T53,Kevin Stadler,90,3.06,560,183
63,T53,T53,Mike Weir,88,3.06,527,172
64,T53,T53,Dean Wilson,109,3.06,680,222
65,T66,T66,Rich Beem,90,3.07,568,185
66,T66,T66,Olin Browne,77,3.07,491,160
67,T66,T66,Gavin Coles,54,3.07,335,109
68,T66,T66,Todd Demsey,80,3.07,498,162
69,T66,T66,Steve Elkington,84,3.07,534,174
70,T66,T66,Cody Freeman,66,3.07,411,134
71,T66,T66,Bill Haas,99,3.07,624,203
72,T66,T66,Kent Jones,68,3.07,424,138
73,T66,T66,Justin Leonard,101,3.07,578,188
74,T66,T66,Steve Lowery,74,3.07,464,151
75,T66,T66,Jon Mills,95,3.07,593,193
76,T66,T66,Ryan Moore,72,3.07,455,148
77,T66,T66,Ted Purdy,68,3.07,430,140
78,T66,T66,Adam Scott,51,3.07,301,98
79,T66,T66,Kevin Streelman,114,3.07,715,233
80,T66,T66,Kevin Sutherland,98,3.07,621,202
81,T66,T66,Vaughn Taylor,103,3.07,641,209
82,T66,T66,Kyle Thompson,70,3.07,436,142
83,T66,T66,Marc Turnesa,87,3.07,547,178
84,T66,T66,Bo Van Pelt,101,3.07,626,204
85,T86,T86,Cameron Beckman,87,3.08,549,178
86,T86,T86,Bart Bryant,81,3.08,514,167
87,T86,T86,Tim Clark,90,3.08,552,179
88,T86,T86,Fred Couples,60,3.08,385,125
89,T86,T86,Carlos Franco,73,3.08,453,147
90,T86,T86,Paul Goydos,78,3.08,484,157
91,T86,T86,Cliff Kresge,84,3.08,527,171
92,T86,T86,Martin Laird,98,3.08,609,198
93,T86,T86,Jim McGovern,75,3.08,468,152
94,T86,T86,John Merrick,98,3.08,610,198
95,T86,T86,Kenny Perry,97,3.08,612,199
96,T86,T86,Carl Pettersson,110,3.08,693,225
97,T86,T86,Vijay Singh,82,3.08,472,153
98,T86,T86,Johnson Wagner,83,3.08,524,170
99,T86,T86,Bubba Watson,97,3.08,607,197
100,T86,T86,Ron Whittaker,54,3.08,339,110
101,T86,T86,Charlie Wi,97,3.08,615,200
102,T86,T86,Tim Wilkinson,95,3.08,592,192
103,T86,T86,Mark Wilson,107,3.08,663,215
104,T105,T105,Michael Allen,91,3.09,574,186
105,T105,T105,Ángel Cabrera,55,3.09,303,98
106,T105,T105,Daniel Chopra,84,3.09,519,168
107,T105,T105,Paul Claxton,63,3.09,395,128
108,T105,T105,Ben Curtis,80,3.09,495,160
109,T105,T105,Bob Estes,90,3.09,568,184
110,T105,T105,Mathew Goggin,91,3.09,580,188
111,T105,T105,J.J. Henry,108,3.09,680,220
112,T105,T105,Richard Johnson,77,3.09,488,158
113,T105,T105,Doug LaBelle II,65,3.09,405,131
114,T105,T105,Tag Ridings,88,3.09,562,182
115,T105,T105,John Rollins,94,3.09,590,191
116,T105,T105,Scott Verplank,82,3.09,498,161
117,T118,T118,Justin Bolli,87,3.1,545,176
118,T118,T118,Alejandro Cañizares,52,3.1,325,105
119,T118,T118,Brian Davis,108,3.1,681,220
120,T118,T118,Brad Elder,67,3.1,421,136
121,T118,T118,Ernie Els,51,3.1,316,102
122,T118,T118,Steve Flesch,95,3.1,593,191
123,T118,T118,Nathan Green,95,3.1,604,195
124,T118,T118,Padraig Harrington,52,3.1,313,101
125,T118,T118,Matt Kuchar,88,3.1,552,178
126,T118,T118,Jeff Overton,103,3.1,655,211
127,T118,T118,Chris Riley,51,3.1,319,103
128,T118,T118,Brandt Snedeker,85,3.1,524,169
129,T118,T118,Camilo Villegas,79,3.1,483,156
130,T118,T118,Jimmy Walker,73,3.1,456,147
131,T118,T118,Nick Watney,96,3.1,599,193
132,T118,T118,Boo Weekley,86,3.1,512,165
133,T134,T134,Stuart Appleby,87,3.11,535,172
134,T134,T134,Aaron Baddeley,76,3.11,442,142
135,T134,T134,Sergio Garcia,72,3.11,435,140
136,T134,T134,Lucas Glover,91,3.11,582,187
137,T134,T134,Jeff Gove,50,3.11,314,101
138,T134,T134,Stephen Leaney,53,3.11,339,109
139,T134,T134,Peter Lonard,92,3.11,584,188
140,T134,T134,Davis Love III,78,3.11,494,159
141,T134,T134,David Lutterus,59,3.11,370,119
142,T134,T134,Parker McLachlin,88,3.11,557,179
143,T134,T134,Rocco Mediate,87,3.11,554,178
144,T134,T134,Andres Romero,69,3.11,420,135
145,T134,T134,Rory Sabbatini,77,3.11,460,148
146,T134,T134,John Senden,93,3.11,588,189
147,T134,T134,Chris Stroud,81,3.11,517,166
148,T149,T149,Jonathan Byrd,88,3.12,534,171
149,T149,T149,J.P. Hayes,67,3.12,428,137
150,T149,T149,Brandt Jobe,52,3.12,324,104
151,T149,T149,Will MacKenzie,62,3.12,396,127
152,T149,T149,Steve Marino,119,3.12,757,243
153,T149,T149,Troy Matteson,94,3.12,603,193
154,T149,T149,Phil Mickelson,80,3.12,490,157
155,T149,T149,Sean O'Hair,81,3.12,518,166
156,T149,T149,Joe Ogilvie,100,3.12,617,198
157,T149,T149,Geoff Ogilvy,65,3.12,412,132
158,T159,T159,Ryuji Imada,80,3.13,516,165
159,T159,T159,Dustin Johnson,92,3.13,589,188
160,T159,T159,Jerry Kelly,89,3.13,563,180
161,T159,T159,Anthony Kim,81,3.13,510,163
162,T159,T159,Ian Poulter,51,3.13,307,98
163,T159,T159,David Toms,70,3.13,432,138
164,T165,T165,Billy Andrade,71,3.14,464,148
