,Back_9_Par_4_Scoring_Average_RANK THIS WEEK,Back_9_Par_4_Scoring_Average_RANK LAST WEEK,Back_9_Par_4_Scoring_Average_PLAYER NAME,Back_9_Par_4_Scoring_Average_ROUNDS,Back_9_Par_4_Scoring_Average_AVG,Back_9_Par_4_Scoring_Average_TOTAL STROKES,Back_9_Par_4_Scoring_Average_TOTAL HOLES
132,T120,T120,Tag Ridings,88,4.08,1885,462
133,T120,T120,Heath Slocum,104,4.08,2263,554
134,T120,T120,Chris Stroud,81,4.08,1728,424
135,T120,T120,David Toms,70,4.08,1517,372
136,T120,T120,Bubba Watson,97,4.08,2124,521
137,T138,T138,Brad Adamonis,87,4.09,1888,462
138,T138,T138,Eric Axley,113,4.09,2441,597
139,T138,T138,Bart Bryant,81,4.09,1777,435
140,T138,T138,Alejandro Cañizares,52,4.09,1146,280
141,T138,T138,Fred Couples,60,4.09,1253,306
142,T138,T138,James Driscoll,85,4.09,1823,446
143,T138,T138,Sergio Garcia,72,4.09,1578,386
144,T138,T138,Mathias Grönberg,87,4.09,1873,458
145,T138,T138,Trevor Immelman,70,4.09,1506,368
146,T138,T138,Brandt Jobe,52,4.09,1130,276
147,T138,T138,Richard Johnson,77,4.09,1657,405
148,T138,T138,Matt Jones,95,4.09,2060,504
149,T138,T138,Jerry Kelly,89,4.09,1923,470
150,T138,T138,Cliff Kresge,84,4.09,1850,452
151,T138,T138,Doug LaBelle II,65,4.09,1434,351
152,T138,T138,Jim McGovern,75,4.09,1658,405
153,T138,T138,Jon Mills,95,4.09,2048,501
154,T138,T138,Corey Pavin,69,4.09,1528,374
155,T138,T138,John Rollins,94,4.09,2020,494
156,T138,T138,Johnson Wagner,83,4.09,1803,441
157,T158,T158,Ryan Armour,87,4.1,1853,452
158,T158,T158,Paul Claxton,63,4.1,1350,329
159,T158,T158,Jason Day,81,4.1,1749,427
160,T158,T158,Tommy Gainey,60,4.1,1313,320
161,T158,T158,Retief Goosen,59,4.1,1264,308
162,T158,T158,Todd Hamilton,92,4.1,1959,478
163,T158,T158,J.P. Hayes,67,4.1,1456,355
164,T158,T158,Tom Lehman,51,4.1,1103,269
165,T158,T158,Shigeki Maruyama,50,4.1,1074,262
166,T158,T158,Ryan Moore,72,4.1,1544,377
167,T158,T158,Ian Poulter,51,4.1,1095,267
168,T158,T158,Kevin Stadler,90,4.1,1945,474
169,T158,T158,D.J. Trahan,94,4.1,2058,502
170,T158,T158,Y.E. Yang,89,4.1,1936,472
171,T172,T172,Steve Allan,58,4.11,1266,308
172,T172,T172,Mark Calcavecchia,67,4.11,1440,350
173,T172,T172,Nick Flanagan,89,4.11,1928,469
174,T172,T172,Cody Freeman,66,4.11,1422,346
175,T172,T172,Freddie Jacobson,78,4.11,1741,424
176,T172,T172,Stephen Leaney,53,4.11,1146,279
177,T172,T172,Brett Quigley,80,4.11,1742,424
178,T172,T172,Brett Rumford,72,4.11,1560,380
179,T172,T172,Kyle Thompson,70,4.11,1520,370
180,T181,T181,Jason Allred,63,4.12,1371,333
181,T181,T181,Justin Bolli,87,4.12,1890,459
182,T181,T181,Ernie Els,51,4.12,1128,274
183,T181,T181,Paul Goydos,78,4.12,1730,420
184,T181,T181,David Lutterus,59,4.12,1302,316
185,T181,T181,Tom Scherrer,56,4.12,1195,290
186,T187,T187,Travis Perkins,53,4.13,1139,276
187,T187,T187,Bob Sowards,61,4.13,1341,325
188,T189,T189,Billy Andrade,71,4.14,1559,377
189,T189,T189,Olin Browne,77,4.14,1701,411
190,T189,T189,Mark Hensby,71,4.14,1540,372
191,T189,T189,Rocco Mediate,87,4.14,1924,465
192,193,193,Paul Casey,55,4.15,1130,272
193,T194,T194,Andres Romero,69,4.17,1506,361
194,T194,T194,Adam Scott,51,4.17,1092,262
195,196,196,Ángel Cabrera,55,4.19,1169,279
196,197,197,David Duval,51,4.22,1092,259
