,First_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_2_Scoring_Average_AVG,First_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Martin Laird,68.0,340,5
1,T1,T1,Corey Pavin,68.0,204,3
2,3,3,Kevin Sutherland,68.29,478,7
3,4,4,Jon Mills,68.4,342,5
4,5,5,Billy Mayfair,68.43,479,7
5,T6,T6,Tim Clark,68.5,411,6
6,T6,T6,Bob Tway,68.5,274,4
7,T8,T8,Brian Gay,68.67,618,9
8,T8,T8,Kenny Perry,68.67,618,9
9,10,10,Sean O'Hair,68.75,275,4
10,11,11,Stephen Ames,68.8,344,5
11,T12,T12,Dustin Johnson,69.0,345,5
12,T12,T12,Rocco Mediate,69.0,483,7
13,T12,T12,Omar Uresti,69.0,207,3
14,T12,T12,Charlie Wi,69.0,276,4
15,16,16,Brad Elder,69.13,553,8
16,17,17,Justin Bolli,69.14,484,7
17,18,18,Ben Curtis,69.17,415,6
18,19,19,Jason Day,69.33,416,6
19,20,20,Vijay Singh,69.4,347,5
20,21,21,Lucas Glover,69.43,486,7
21,22,22,Robert Allenby,69.5,278,4
22,23,23,Chris DiMarco,69.67,418,6
23,T24,T24,Shane Bertsch,69.71,488,7
24,T24,T24,Chad Campbell,69.71,488,7
25,26,26,Joe Ogilvie,69.75,279,4
26,27,27,Matt Jones,69.8,698,10
27,28,28,Carlos Franco,69.83,419,6
28,29,29,Brad Adamonis,69.91,769,11
29,T30,T30,Steve Elkington,70.0,210,3
30,T30,T30,Steve Flesch,70.0,420,6
31,T30,T30,Robert Gamez,70.0,350,5
32,T30,T30,Tim Herron,70.0,630,9
33,T30,T30,Michael Letzig,70.0,210,3
34,T30,T30,Jimmy Walker,70.0,350,5
35,36,36,Sergio Garcia,70.13,561,8
36,T37,T37,Gavin Coles,70.25,281,4
37,T37,T37,Chris Riley,70.25,281,4
38,T37,T37,Rory Sabbatini,70.25,562,8
39,T40,T40,Robert Garrigus,70.29,492,7
40,T40,T40,Mathew Goggin,70.29,492,7
41,T42,T42,Jonathan Byrd,70.33,211,3
42,T42,T42,Paul Casey,70.33,211,3
43,T42,T42,Stewart Cink,70.33,633,9
44,T42,T42,John Huston,70.33,211,3
45,T42,T42,Jeff Maggert,70.33,422,6
46,T42,T42,Brandt Snedeker,70.33,422,6
47,T42,T42,Camilo Villegas,70.33,422,6
48,T42,T42,Mike Weir,70.33,633,9
49,T50,T50,Ben Crane,70.4,352,5
50,T50,T50,Freddie Jacobson,70.4,352,5
51,T50,T50,Ian Poulter,70.4,352,5
52,T50,T50,Brett Quigley,70.4,352,5
53,54,54,Phil Mickelson,70.42,845,12
54,55,55,Anthony Kim,70.43,493,7
55,56,56,Mark Wilson,70.44,634,9
56,57,57,Tom Pernice Jr.,70.5,564,8
57,58,58,Bob Estes,70.57,494,7
58,T59,T59,Chez Reavie,70.6,706,10
59,T59,T59,Scott Verplank,70.6,706,10
60,61,61,Stuart Appleby,70.64,777,11
61,T62,T62,Jeff Gove,70.67,212,3
62,T62,T62,Brandt Jobe,70.67,212,3
63,T62,T62,Justin Leonard,70.67,848,12
64,T62,T62,Brenden Pappas,70.67,424,6
65,T62,T62,Nick Watney,70.67,636,9
66,67,67,Tommy Gainey,70.71,495,7
67,T68,T68,Tom Lehman,70.75,283,4
68,T68,T68,Pat Perez,70.75,566,8
69,70,70,Chad Collins,70.8,354,5
70,T71,T71,Michael Allen,71.0,497,7
71,T71,T71,Bart Bryant,71.0,213,3
72,T71,T71,Glen Day,71.0,284,4
73,T71,T71,Dudley Hart,71.0,568,8
74,T71,T71,Mark Hensby,71.0,568,8
75,T71,T71,Richard Johnson,71.0,284,4
76,T71,T71,Doug LaBelle II,71.0,497,7
77,T71,T71,Frank Lickliter II,71.0,142,2
78,T71,T71,Steve Marino,71.0,497,7
79,T71,T71,Kevin Na,71.0,355,5
80,81,81,Bubba Watson,71.11,640,9
81,82,82,George McNeill,71.13,569,8
82,T83,T83,Lee Janzen,71.14,498,7
83,T83,T83,John Mallinger,71.14,498,7
84,T85,T85,Ernie Els,71.17,427,6
85,T85,T85,Todd Hamilton,71.17,427,6
86,T85,T85,Zach Johnson,71.17,427,6
87,T85,T85,Steve Lowery,71.17,427,6
88,T85,T85,Ryan Palmer,71.17,427,6
89,90,90,Daniel Chopra,71.18,783,11
90,91,91,J.P. Hayes,71.2,356,5
91,92,92,Bill Haas,71.22,641,9
92,93,93,Patrick Sheehan,71.29,499,7
93,T94,T94,Nathan Green,71.33,428,6
94,T94,T94,Brett Rumford,71.33,214,3
95,T94,T94,Tim Wilkinson,71.33,428,6
96,97,97,Paul Goydos,71.38,571,8
97,98,98,Craig Kanada,71.4,357,5
98,T99,T99,Rod Pampling,71.43,500,7
99,T99,T99,Jay Williamson,71.43,500,7
100,T101,T101,Woody Austin,71.5,429,6
101,T101,T101,Ángel Cabrera,71.5,143,2
102,T101,T101,Harrison Frazar,71.5,286,4
103,T101,T101,Ryuji Imada,71.5,572,8
104,T101,T101,Richard Johnson,71.5,429,6
105,T101,T101,Travis Perkins,71.5,429,6
106,T101,T101,Tom Scherrer,71.5,286,4
107,T101,T101,David Toms,71.5,286,4
108,T101,T101,Marc Turnesa,71.5,429,6
109,110,110,Troy Matteson,71.55,787,11
110,T111,T111,Matt Kuchar,71.57,501,7
111,T111,T111,Carl Pettersson,71.57,501,7
112,T113,T113,Aaron Baddeley,71.6,358,5
113,T113,T113,Boo Weekley,71.6,358,5
114,T115,T115,Kenneth Ferrie,71.63,573,8
115,T115,T115,Kent Jones,71.63,573,8
116,T117,T117,Briny Baird,71.67,430,6
117,T117,T117,Jim McGovern,71.67,430,6
118,T117,T117,John Riegger,71.67,215,3
119,T117,T117,Scott Sterling,71.67,430,6
120,T117,T117,Johnson Wagner,71.67,430,6
121,T117,T117,Ron Whittaker,71.67,215,3
122,T123,T123,Ken Duke,71.71,502,7
123,T123,T123,J.J. Henry,71.71,502,7
124,T123,T123,John Rollins,71.71,502,7
125,126,126,Alex Cejka,71.73,789,11
126,127,127,Tim Petrovic,71.75,574,8
127,128,128,Shigeki Maruyama,71.8,359,5
128,T129,T129,Jim Furyk,71.82,790,11
129,T129,T129,Vaughn Taylor,71.82,790,11
130,131,131,Davis Love III,71.83,431,6
131,T132,T132,Tommy Armour III,71.86,503,7
132,T132,T132,K.J. Choi,71.86,503,7
133,T132,T132,Will MacKenzie,71.86,503,7
134,T132,T132,Heath Slocum,71.86,503,7
135,T136,T136,Todd Demsey,71.88,575,8
136,T136,T136,Jeff Overton,71.88,575,8
137,T138,T138,Ryan Armour,72.0,648,9
138,T138,T138,Fred Couples,72.0,288,4
