,Front_9_Round_1_Scoring_Average_RANK THIS WEEK,Front_9_Round_1_Scoring_Average_RANK LAST WEEK,Front_9_Round_1_Scoring_Average_PLAYER NAME,Front_9_Round_1_Scoring_Average_AVG,Front_9_Round_1_Scoring_Average_TOTAL STROKES,Front_9_Round_1_Scoring_Average_TOTAL ROUNDS
126,127,127,Andres Romero,35.74,679,19
127,T128,T128,Bob Estes,35.75,1001,28
128,T128,T128,Tim Herron,35.75,1001,28
129,T128,T128,Ted Purdy,35.75,858,24
130,131,131,Daniel Chopra,35.77,930,26
131,T132,T132,John Mallinger,35.79,1038,29
132,T132,T132,David Toms,35.79,680,19
133,T132,T132,Mark Wilson,35.79,1038,29
134,T135,T135,Paul Casey,35.8,537,15
135,T135,T135,K.J. Choi,35.8,716,20
136,T135,T135,Ryuji Imada,35.8,895,25
137,T135,T135,Sean O'Hair,35.8,895,25
138,T135,T135,Bob Tway,35.8,716,20
139,T140,T140,Will MacKenzie,35.81,752,21
140,T140,T140,Tim Petrovic,35.81,1146,32
141,T140,T140,Johnson Wagner,35.81,931,26
142,143,143,Cliff Kresge,35.82,1003,28
143,T144,T144,Steve Flesch,35.83,1039,29
144,T144,T144,Jeff Gove,35.83,645,18
145,T144,T144,Chris Stroud,35.83,1039,29
146,147,147,Jon Mills,35.84,1147,32
147,148,148,Jim McGovern,35.85,932,26
148,149,149,Nathan Green,35.87,1076,30
149,T150,T150,Gavin Coles,35.88,574,16
150,T150,T150,Freddie Jacobson,35.88,861,24
151,T150,T150,Jimmy Walker,35.88,861,24
152,T153,T153,Jason Day,35.89,1005,28
153,T153,T153,John Rollins,35.89,1005,28
154,T155,T155,Jin Park,35.9,1077,30
155,T155,T155,Tom Scherrer,35.9,718,20
156,T155,T155,Tim Wilkinson,35.9,1041,29
157,158,158,Stephen Ames,35.91,826,23
158,159,159,Jeff Quinney,35.93,1006,28
159,160,160,Stephen Leaney,35.94,611,17
160,T161,T161,Jonathan Byrd,35.96,935,26
161,T161,T161,Paul Goydos,35.96,899,25
162,T161,T161,Todd Hamilton,35.96,1007,28
163,T161,T161,Steve Lowery,35.96,899,25
164,T161,T161,Pat Perez,35.96,935,26
165,T161,T161,Kyle Thompson,35.96,935,26
166,T167,T167,Justin Bolli,36.0,1008,28
167,T167,T167,Cody Freeman,36.0,936,26
168,T167,T167,Tom Lehman,36.0,612,17
169,T167,T167,Charles Warren,36.0,1044,29
170,171,171,Kevin Stadler,36.03,1081,30
171,T172,T172,Shane Bertsch,36.04,1009,28
172,T172,T172,J.B. Holmes,36.04,901,25
173,174,174,Fred Couples,36.06,649,18
174,T175,T175,Chris DiMarco,36.07,1046,29
175,T175,T175,Scott Sterling,36.07,1010,28
176,T177,T177,Jason Allred,36.13,831,23
177,T177,T177,Kent Jones,36.13,831,23
178,T179,T179,Ben Curtis,36.14,795,22
179,T179,T179,Trevor Immelman,36.14,759,21
180,T179,T179,Richard Johnson,36.14,1048,29
181,T179,T179,Ron Whittaker,36.14,795,22
182,183,183,John Merrick,36.18,1013,28
183,184,184,Carlos Franco,36.2,905,25
184,185,185,Tommy Gainey,36.21,869,24
185,T186,T186,J.P. Hayes,36.23,942,26
186,T186,T186,Mark Hensby,36.23,942,26
187,188,188,James Driscoll,36.25,1015,28
188,189,189,Robert Gamez,36.27,943,26
189,190,190,Alex Cejka,36.28,907,25
190,191,191,Brett Rumford,36.35,945,26
191,192,192,Chad Collins,36.42,874,24
192,T193,T193,Ryan Armour,36.52,1132,31
193,T193,T193,Greg Kraft,36.52,767,21
194,195,195,David Lutterus,36.57,841,23
195,196,196,Travis Perkins,36.78,846,23
196,197,197,David Duval,37.0,703,19
