,Front_9_Round_3_Scoring_Average_RANK THIS WEEK,Front_9_Round_3_Scoring_Average_RANK LAST WEEK,Front_9_Round_3_Scoring_Average_PLAYER NAME,Front_9_Round_3_Scoring_Average_AVG,Front_9_Round_3_Scoring_Average_TOTAL STROKES,Front_9_Round_3_Scoring_Average_TOTAL ROUNDS
116,T115,T115,Martin Laird,35.5,710,20
117,T115,T115,Michael Letzig,35.5,568,16
118,T115,T115,David Lutterus,35.5,284,8
119,T115,T115,Scott McCarron,35.5,355,10
120,T121,T121,Cameron Beckman,35.53,604,17
121,T121,T121,James Driscoll,35.53,533,15
122,T121,T121,Paul Goydos,35.53,533,15
123,T121,T121,Parker McLachlin,35.53,604,17
124,T121,T121,Brett Quigley,35.53,533,15
125,T121,T121,David Toms,35.53,533,15
126,T127,T127,Alex Cejka,35.54,462,13
127,T127,T127,Chad Collins,35.54,462,13
128,T127,T127,Ryan Palmer,35.54,462,13
129,T127,T127,Rod Pampling,35.54,462,13
130,131,131,Ian Poulter,35.55,391,11
131,132,132,Todd Hamilton,35.56,640,18
132,133,133,Nicholas Thompson,35.57,747,21
133,134,134,Dustin Johnson,35.59,605,17
134,135,135,Shigeki Maruyama,35.6,356,10
135,T136,T136,Nick Flanagan,35.63,570,16
136,T136,T136,Lucas Glover,35.63,677,19
137,T136,T136,Dean Wilson,35.63,855,24
138,139,139,Greg Kraft,35.64,392,11
139,T140,T140,Justin Bolli,35.65,606,17
140,T140,T140,Peter Lonard,35.65,606,17
141,T140,T140,Kevin Na,35.65,713,20
142,T140,T140,Kevin Streelman,35.65,927,26
143,T140,T140,Scott Verplank,35.65,606,17
144,145,145,Nick Watney,35.67,749,21
145,146,146,Ken Duke,35.68,892,25
146,T147,T147,Richard Johnson,35.7,357,10
147,T147,T147,Stephen Leaney,35.7,357,10
148,T147,T147,Brett Rumford,35.7,357,10
149,150,150,John Senden,35.74,679,19
150,T151,T151,Fred Couples,35.75,429,12
151,T151,T151,Carlos Franco,35.75,429,12
152,T151,T151,Jeff Overton,35.75,715,20
153,T151,T151,Charles Warren,35.75,429,12
154,155,155,Geoff Ogilvy,35.77,465,13
155,156,156,Chris Riley,35.78,322,9
156,157,157,Jerry Kelly,35.79,501,14
157,158,158,Kenneth Ferrie,35.83,430,12
158,T159,T159,Chris DiMarco,35.87,538,15
159,T159,T159,Mathias Grönberg,35.87,538,15
160,T159,T159,Marc Turnesa,35.87,538,15
161,162,162,Lee Janzen,35.89,646,18
162,163,163,Eric Axley,35.91,826,23
163,T164,T164,Andres Romero,35.93,539,15
164,T164,T164,Jimmy Walker,35.93,503,14
165,166,166,Troy Matteson,35.94,611,17
166,167,167,Frank Lickliter II,35.96,827,23
167,T168,T168,Jeff Gove,36.0,288,8
168,T168,T168,J.P. Hayes,36.0,288,8
169,T168,T168,Ryan Moore,36.0,432,12
170,T168,T168,John Rollins,36.0,684,19
171,172,172,Matt Jones,36.06,613,17
172,173,173,Doug LaBelle II,36.08,433,12
173,174,174,Brad Elder,36.09,397,11
174,175,175,George McNeill,36.1,722,20
175,176,176,Kyle Thompson,36.11,325,9
176,T177,T177,Harrison Frazar,36.14,506,14
177,T177,T177,Ron Whittaker,36.14,253,7
178,179,179,Ted Purdy,36.18,398,11
179,180,180,Todd Demsey,36.19,579,16
180,181,181,Kevin Stadler,36.2,543,15
181,T182,T182,Tommy Armour III,36.25,580,16
182,T182,T182,John Mallinger,36.25,725,20
183,T184,T184,Will MacKenzie,36.27,399,11
184,T184,T184,Tag Ridings,36.27,544,15
185,186,186,Tommy Gainey,36.29,254,7
186,187,187,Trevor Immelman,36.31,472,13
187,188,188,Jeff Maggert,36.38,582,16
188,189,189,Heath Slocum,36.39,837,23
189,190,190,Ernie Els,36.4,364,10
190,191,191,Johnson Wagner,36.44,583,16
191,192,192,Richard Johnson,36.45,401,11
192,193,193,Cody Freeman,36.63,293,8
193,194,194,Robert Gamez,36.71,514,14
194,195,195,Travis Perkins,36.8,184,5
195,196,196,David Duval,37.14,260,7
196,197,197,Steve Lowery,37.23,484,13
