,First_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_3_Scoring_Average_AVG,First_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Bob Estes,65.75,263,4
1,2,2,Scott McCarron,66.67,200,3
2,3,3,Jason Day,67.0,134,2
3,4,4,Jim McGovern,68.0,340,5
4,5,5,Jeff Maggert,68.2,341,5
5,6,6,Bob Tway,68.22,614,9
6,7,7,Padraig Harrington,68.25,273,4
7,8,8,Bill Haas,68.29,478,7
8,9,9,Parker McLachlin,68.5,411,6
9,10,10,J.B. Holmes,68.6,343,5
10,T11,T11,Steve Allan,68.67,206,3
11,T11,T11,Craig Kanada,68.67,206,3
12,T11,T11,Hunter Mahan,68.67,412,6
13,T14,T14,Chad Campbell,68.71,481,7
14,T14,T14,Tim Herron,68.71,481,7
15,16,16,Tim Clark,68.83,413,6
16,17,17,Boo Weekley,68.9,689,10
17,T18,T18,Michael Allen,69.0,138,2
18,T18,T18,Cody Freeman,69.0,138,2
19,T18,T18,Robert Garrigus,69.0,276,4
20,T18,T18,Anthony Kim,69.0,345,5
21,T18,T18,Cliff Kresge,69.0,345,5
22,23,23,Davis Love III,69.11,622,9
23,24,24,Brandt Snedeker,69.17,415,6
24,25,25,Jay Williamson,69.2,346,5
25,26,26,Mark Wilson,69.21,969,14
26,27,27,Jim Furyk,69.22,623,9
27,T28,T28,Briny Baird,69.25,277,4
28,T28,T28,Tom Scherrer,69.25,277,4
29,30,30,Tim Wilkinson,69.29,485,7
30,T31,T31,Billy Andrade,69.33,416,6
31,T31,T31,Cameron Beckman,69.33,416,6
32,T31,T31,John Riegger,69.33,416,6
33,T34,T34,Sergio Garcia,69.5,139,2
34,T34,T34,Jason Gore,69.5,556,8
35,T34,T34,Vaughn Taylor,69.5,556,8
36,37,37,Freddie Jacobson,69.6,348,5
37,T38,T38,Brian Gay,69.67,418,6
38,T38,T38,Mark Hensby,69.67,209,3
39,T38,T38,Kevin Sutherland,69.67,836,12
40,41,41,Charlie Wi,69.73,767,11
41,T42,T42,Carlos Franco,69.75,279,4
42,T42,T42,Tom Lehman,69.75,279,4
43,T42,T42,John Merrick,69.75,279,4
44,45,45,Scott Sterling,69.78,628,9
45,46,46,J.J. Henry,69.82,768,11
46,T47,T47,Mathew Goggin,69.83,419,6
47,T47,T47,Doug LaBelle II,69.83,419,6
48,T49,T49,Ben Crane,69.86,489,7
49,T49,T49,Patrick Sheehan,69.86,978,14
50,T51,T51,Aaron Baddeley,70.0,420,6
51,T51,T51,James Driscoll,70.0,420,6
52,T51,T51,Joe Durant,70.0,630,9
53,T51,T51,Greg Kraft,70.0,210,3
54,T51,T51,Martin Laird,70.0,630,9
55,T51,T51,Ryan Moore,70.0,140,2
56,T51,T51,Bob Sowards,70.0,350,5
57,58,58,Joe Ogilvie,70.06,1121,16
58,T59,T59,Shane Bertsch,70.11,631,9
59,T59,T59,Dustin Johnson,70.11,631,9
60,T59,T59,Justin Leonard,70.11,631,9
61,62,62,D.J. Trahan,70.13,561,8
62,T63,T63,Robert Allenby,70.14,491,7
63,T63,T63,Eric Axley,70.14,491,7
64,65,65,Bo Van Pelt,70.2,702,10
65,T66,T66,Stephen Ames,70.25,562,8
66,T66,T66,Bart Bryant,70.25,281,4
67,T66,T66,John Huston,70.25,281,4
68,T66,T66,Jesper Parnevik,70.25,562,8
69,T70,T70,Sean O'Hair,70.29,492,7
70,T70,T70,Vijay Singh,70.29,492,7
71,T72,T72,Ben Curtis,70.33,633,9
72,T72,T72,Charley Hoffman,70.33,633,9
73,T72,T72,Adam Scott,70.33,422,6
74,T72,T72,Mike Weir,70.33,422,6
75,76,76,Corey Pavin,70.38,563,8
76,T77,T77,Stuart Appleby,70.4,352,5
77,T77,T77,Zach Johnson,70.4,704,10
78,T77,T77,Jeff Quinney,70.4,352,5
79,T77,T77,Scott Verplank,70.4,352,5
80,81,81,Jimmy Walker,70.43,493,7
81,T82,T82,K.J. Choi,70.5,423,6
82,T82,T82,David Duval,70.5,141,2
83,T82,T82,Retief Goosen,70.5,282,4
84,T82,T82,Kent Jones,70.5,282,4
85,T82,T82,Michael Letzig,70.5,282,4
86,T82,T82,Nick O'Hern,70.5,423,6
87,T82,T82,Rod Pampling,70.5,141,2
88,T82,T82,Tom Pernice Jr.,70.5,564,8
89,T82,T82,Brett Quigley,70.5,423,6
90,T82,T82,Kevin Streelman,70.5,987,14
91,T82,T82,David Toms,70.5,564,8
92,T82,T82,Omar Uresti,70.5,423,6
93,T94,T94,Ken Duke,70.67,636,9
94,T94,T94,Chris Stroud,70.67,424,6
95,96,96,Nathan Green,70.71,495,7
96,97,97,Billy Mayfair,70.73,778,11
97,98,98,Camilo Villegas,70.75,283,4
98,T99,T99,Glen Day,70.8,354,5
99,T99,T99,Richard Johnson,70.8,354,5
100,T99,T99,Frank Lickliter II,70.8,708,10
101,102,102,Nick Watney,70.82,779,11
102,103,103,Tim Petrovic,70.83,425,6
103,T104,T104,Steve Marino,70.86,496,7
104,T104,T104,Chez Reavie,70.86,496,7
105,T106,T106,Jonathan Byrd,70.88,567,8
106,T106,T106,Todd Demsey,70.88,567,8
107,T106,T106,Carl Pettersson,70.88,567,8
108,T109,T109,Woody Austin,70.9,709,10
109,T109,T109,Daniel Chopra,70.9,709,10
110,111,111,George McNeill,70.91,780,11
111,112,112,Nicholas Thompson,70.92,851,12
112,T113,T113,Ryan Armour,71.0,426,6
113,T113,T113,Ángel Cabrera,71.0,284,4
114,T113,T113,Fred Couples,71.0,284,4
115,T113,T113,Brian Davis,71.0,426,6
116,T113,T113,Chris DiMarco,71.0,355,5
117,T113,T113,Ernie Els,71.0,213,3
118,T113,T113,Nick Flanagan,71.0,497,7
119,T113,T113,Jeff Gove,71.0,284,4
120,T113,T113,Dudley Hart,71.0,355,5
121,T113,T113,Ryuji Imada,71.0,568,8
122,T113,T113,Matt Kuchar,71.0,426,6
123,T113,T113,Jin Park,71.0,355,5
124,T113,T113,Tag Ridings,71.0,426,6
125,126,126,Rich Beem,71.09,782,11
126,127,127,Y.E. Yang,71.14,498,7
127,128,128,Stewart Cink,71.2,356,5
128,129,129,Dean Wilson,71.22,641,9
129,T130,T130,Tommy Gainey,71.25,285,4
130,T130,T130,Ryan Palmer,71.25,285,4
131,T132,T132,Jeff Overton,71.29,499,7
132,T132,T132,Pat Perez,71.29,499,7
133,T134,T134,Alejandro Cañizares,71.33,214,3
134,T134,T134,Marco Dawson,71.33,214,3
135,136,136,Lucas Glover,71.36,785,11
136,T137,T137,Chad Collins,71.38,571,8
137,T137,T137,Rocco Mediate,71.38,571,8
138,T139,T139,Steve Flesch,71.4,357,5
139,T139,T139,Will MacKenzie,71.4,357,5
140,141,141,Charles Howell III,71.43,500,7
141,142,142,Mathias Grönberg,71.44,643,9
142,T143,T143,Kenny Perry,71.5,572,8
143,T143,T143,Rory Sabbatini,71.5,143,2
144,145,145,Jon Mills,71.6,358,5
145,T146,T146,Gavin Coles,71.67,430,6
146,T146,T146,Steve Elkington,71.67,645,9
147,T146,T146,Harrison Frazar,71.67,430,6
148,T146,T146,Brandt Jobe,71.67,215,3
149,T146,T146,Chris Riley,71.67,215,3
150,151,151,Charles Warren,71.71,502,7
151,152,152,John Senden,71.75,861,12
152,153,153,Peter Lonard,71.78,646,9
153,T154,T154,Paul Goydos,71.8,359,5
154,T154,T154,Geoff Ogilvy,71.8,359,5
155,156,156,Stephen Leaney,71.83,431,6
156,T157,T157,Steve Lowery,71.88,575,8
157,T157,T157,Troy Matteson,71.88,575,8
158,T159,T159,Jason Allred,72.0,360,5
159,T159,T159,Paul Casey,72.0,288,4
160,T159,T159,Paul Claxton,72.0,216,3
161,T159,T159,David Lutterus,72.0,216,3
162,T159,T159,Ted Purdy,72.0,144,2
163,T159,T159,Andres Romero,72.0,576,8
164,T159,T159,Steve Stricker,72.0,360,5
165,T159,T159,Marc Turnesa,72.0,216,3
166,T159,T159,Bubba Watson,72.0,576,8
167,168,168,Heath Slocum,72.13,577,8
168,169,169,Jerry Kelly,72.2,361,5
169,170,170,Kevin Na,72.22,650,9
170,T171,T171,Kenneth Ferrie,72.25,578,8
171,T171,T171,Kevin Stadler,72.25,289,4
172,173,173,Robert Gamez,72.5,435,6
173,T174,T174,Olin Browne,72.57,508,7
174,T174,T174,Matt Jones,72.57,508,7
175,T176,T176,Lee Janzen,72.6,363,5
176,T176,T176,Phil Mickelson,72.6,363,5
