,Back_9_Round_5_Scoring_Average_RANK THIS WEEK,Back_9_Round_5_Scoring_Average_RANK LAST WEEK,Back_9_Round_5_Scoring_Average_PLAYER NAME,Back_9_Round_5_Scoring_Average_AVG,Back_9_Round_5_Scoring_Average_TOTAL STROKES,Back_9_Round_5_Scoring_Average_TOTAL ROUNDS
0,1,1,Bubba Watson,31.0,31,1
1,2,2,Olin Browne,32.0,32,1
2,T3,T3,Robert Allenby,33.0,33,1
3,T3,T3,Tommy Armour III,33.0,33,1
4,T3,T3,Ryan Armour,33.0,33,1
5,T3,T3,Bart Bryant,33.0,33,1
6,T3,T3,Frank Lickliter II,33.0,33,1
7,T3,T3,Ryan Moore,33.0,33,1
8,T3,T3,John Senden,33.0,33,1
9,T3,T3,D.J. Trahan,33.0,33,1
10,T11,T11,Michael Allen,34.0,34,1
11,T11,T11,Stewart Cink,34.0,34,1
12,T11,T11,Steve Elkington,34.0,34,1
13,T11,T11,Mathew Goggin,34.0,34,1
14,T11,T11,Bill Haas,34.0,34,1
15,T11,T11,Anthony Kim,34.0,34,1
16,T11,T11,Jeff Maggert,34.0,34,1
17,T11,T11,Jin Park,34.0,34,1
18,T11,T11,Kenny Perry,34.0,34,1
19,T11,T11,Chez Reavie,34.0,34,1
20,T11,T11,Brett Rumford,34.0,34,1
21,T11,T11,Kevin Sutherland,34.0,34,1
22,T11,T11,Vaughn Taylor,34.0,34,1
23,T11,T11,Nicholas Thompson,34.0,34,1
24,T11,T11,Boo Weekley,34.0,34,1
25,T11,T11,Y.E. Yang,34.0,34,1
26,T27,T27,Shane Bertsch,35.0,35,1
27,T27,T27,Chad Campbell,35.0,35,1
28,T27,T27,Paul Claxton,35.0,35,1
29,T27,T27,Fred Couples,35.0,35,1
30,T27,T27,Brian Davis,35.0,35,1
31,T27,T27,Ken Duke,35.0,35,1
32,T27,T27,Brian Gay,35.0,35,1
33,T27,T27,Lucas Glover,35.0,35,1
34,T27,T27,Jason Gore,35.0,35,1
35,T27,T27,J.J. Henry,35.0,35,1
36,T27,T27,Dustin Johnson,35.0,35,1
37,T27,T27,Martin Laird,35.0,35,1
38,T27,T27,Michael Letzig,35.0,35,1
39,T27,T27,Joe Ogilvie,35.0,35,1
40,T27,T27,Tim Petrovic,35.0,35,1
41,T27,T27,Patrick Sheehan,35.0,35,1
42,T27,T27,Chris Stroud,35.0,35,1
43,T27,T27,Kyle Thompson,35.0,35,1
44,T27,T27,Mike Weir,35.0,35,1
45,T27,T27,Charlie Wi,35.0,35,1
46,T47,T47,Brad Adamonis,36.0,36,1
47,T47,T47,Rich Beem,36.0,36,1
48,T47,T47,Justin Bolli,36.0,36,1
49,T47,T47,Ben Crane,36.0,36,1
50,T47,T47,Charley Hoffman,36.0,36,1
51,T47,T47,Ryuji Imada,36.0,36,1
52,T47,T47,Steve Marino,36.0,36,1
53,T47,T47,Rod Pampling,36.0,36,1
54,T47,T47,Jesper Parnevik,36.0,36,1
55,T47,T47,Jeff Quinney,36.0,36,1
56,T47,T47,Kevin Stadler,36.0,36,1
57,T47,T47,Charles Warren,36.0,36,1
58,T59,T59,Woody Austin,37.0,37,1
59,T59,T59,Steve Flesch,37.0,37,1
60,T59,T59,Matt Jones,37.0,37,1
61,T59,T59,Scott McCarron,37.0,37,1
62,T59,T59,John Merrick,37.0,37,1
63,T59,T59,Scott Verplank,37.0,37,1
64,T59,T59,Johnson Wagner,37.0,37,1
65,T66,T66,Joe Durant,38.0,38,1
66,T66,T66,Robert Gamez,38.0,38,1
67,T66,T66,Paul Goydos,38.0,38,1
68,T66,T66,Tom Scherrer,38.0,38,1
69,T66,T66,Heath Slocum,38.0,38,1
70,71,71,Justin Leonard,39.0,39,1
71,72,72,Kevin Na,40.0,40,1
