,First_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_4_Scoring_Average_ROUNDS,First_Tee_Early_Par_4_Scoring_Average_AVG,First_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Mark Wilson,107,3.96,1563,395
1,T2,T2,Briny Baird,113,3.97,1402,353
2,T2,T2,Padraig Harrington,52,3.97,647,163
3,T2,T2,Tim Wilkinson,95,3.97,1216,306
4,T5,T5,Ben Curtis,80,3.98,1023,257
5,T5,T5,Bill Haas,99,3.98,939,236
6,T5,T5,Tom Lehman,51,3.98,518,130
7,T5,T5,Steve Marino,119,3.98,1871,470
8,T5,T5,Bob Tway,70,3.98,1075,270
9,T10,T10,Ben Crane,86,3.99,1108,278
10,T10,T10,Dudley Hart,74,3.99,751,188
11,T10,T10,Tim Herron,97,3.99,1418,355
12,T10,T10,Freddie Jacobson,78,3.99,1108,278
13,T14,T14,Steve Allan,58,4.0,592,148
14,T14,T14,Aaron Baddeley,76,4.0,1004,251
15,T14,T14,Chad Collins,72,4.0,1193,298
16,T14,T14,Ken Duke,116,4.0,1667,417
17,T14,T14,J.J. Henry,108,4.0,1719,430
18,T14,T14,Jeff Maggert,86,4.0,1144,286
19,T14,T14,Rod Pampling,83,4.0,897,224
20,T21,T21,Billy Andrade,71,4.01,742,185
21,T21,T21,Joe Durant,92,4.01,1341,334
22,T21,T21,Jim Furyk,95,4.01,847,211
23,T21,T21,Charley Hoffman,94,4.01,1621,404
24,T21,T21,Justin Leonard,101,4.01,1283,320
25,T21,T21,Brett Quigley,80,4.01,1108,276
26,T21,T21,Nicholas Thompson,113,4.01,1777,443
27,T28,T28,Michael Allen,91,4.02,1060,264
28,T28,T28,K.J. Choi,74,4.02,747,186
29,T28,T28,Stewart Cink,87,4.02,937,233
30,T28,T28,Gavin Coles,54,4.02,704,175
31,T28,T28,Steve Elkington,84,4.02,1311,326
32,T28,T28,Robert Garrigus,90,4.02,1110,276
33,T28,T28,John Huston,56,4.02,724,180
34,T28,T28,Greg Kraft,63,4.02,837,208
35,T28,T28,John Mallinger,95,4.02,1275,317
36,T28,T28,Parker McLachlin,88,4.02,1014,252
37,T28,T28,Jeff Overton,103,4.02,1318,328
38,T28,T28,Chez Reavie,102,4.02,1226,305
39,T28,T28,Kevin Streelman,114,4.02,1795,446
40,T28,T28,Steve Stricker,75,4.02,917,228
41,T28,T28,Kevin Sutherland,98,4.02,1114,277
42,T28,T28,Dean Wilson,109,4.02,1637,407
43,T44,T44,Stuart Appleby,87,4.03,890,221
44,T44,T44,Nick Flanagan,89,4.03,1096,272
45,T44,T44,Sergio Garcia,72,4.03,568,141
46,T44,T44,Scott McCarron,63,4.03,488,121
47,T44,T44,Corey Pavin,69,4.03,1214,301
48,T44,T44,Tom Pernice Jr.,104,4.03,1507,374
49,T44,T44,Chris Riley,51,4.03,730,181
50,T44,T44,John Rollins,94,4.03,1273,316
51,T44,T44,Omar Uresti,74,4.03,980,243
52,T44,T44,Bo Van Pelt,101,4.03,1633,405
53,T44,T44,Mike Weir,88,4.03,834,207
54,T44,T44,Charlie Wi,97,4.03,1546,384
55,T56,T56,Chad Campbell,94,4.04,1476,365
56,T56,T56,Kenneth Ferrie,72,4.04,1083,268
57,T56,T56,Jason Gore,94,4.04,974,241
58,T56,T56,Jeff Gove,50,4.04,703,174
59,T56,T56,Mathias Grönberg,87,4.04,1444,357
60,T56,T56,J.B. Holmes,86,4.04,860,213
61,T56,T56,Zach Johnson,85,4.04,1286,318
62,T56,T56,Kent Jones,68,4.04,759,188
63,T56,T56,Michael Letzig,88,4.04,1196,296
64,T56,T56,David Lutterus,59,4.04,828,205
65,T56,T56,Joe Ogilvie,100,4.04,1682,416
66,T56,T56,Bob Sowards,61,4.04,966,239
67,T56,T56,Scott Sterling,89,4.04,1399,346
68,T69,T69,Ryan Armour,87,4.05,975,241
69,T69,T69,Woody Austin,109,4.05,1681,415
70,T69,T69,Bart Bryant,81,4.05,1190,294
71,T69,T69,Daniel Chopra,84,4.05,1203,297
72,T69,T69,Jason Day,81,4.05,774,191
73,T69,T69,Bob Estes,90,4.05,1202,297
74,T69,T69,Mathew Goggin,91,4.05,1258,311
75,T69,T69,Nathan Green,95,4.05,1441,356
76,T69,T69,Richard Johnson,60,4.05,963,238
77,T69,T69,Martin Laird,98,4.05,1661,410
78,T69,T69,Phil Mickelson,80,4.05,612,151
79,T69,T69,Ryan Moore,72,4.05,684,169
80,T69,T69,Kenny Perry,97,4.05,1155,285
81,T69,T69,Carl Pettersson,110,4.05,1469,363
82,T69,T69,John Riegger,73,4.05,1252,309
83,T69,T69,Adam Scott,51,4.05,672,166
84,T69,T69,Patrick Sheehan,124,4.05,2009,496
85,T69,T69,Brandt Snedeker,85,4.05,1151,284
86,T69,T69,Camilo Villegas,79,4.05,988,244
87,T69,T69,Boo Weekley,86,4.05,1417,350
88,T89,T89,Brad Adamonis,87,4.06,832,205
89,T89,T89,Shane Bertsch,96,4.06,1227,302
90,T89,T89,Alejandro Cañizares,52,4.06,588,145
91,T89,T89,Glen Day,64,4.06,816,201
92,T89,T89,Robert Gamez,79,4.06,1262,311
93,T89,T89,Retief Goosen,59,4.06,982,242
94,T89,T89,Trevor Immelman,70,4.06,943,232
95,T89,T89,Richard Johnson,77,4.06,1125,277
96,T89,T89,Doug LaBelle II,65,4.06,925,228
97,T89,T89,Davis Love III,78,4.06,1306,322
98,T89,T89,Will MacKenzie,62,4.06,730,180
99,T89,T89,Kevin Na,97,4.06,1511,372
100,T89,T89,Nick O'Hern,82,4.06,1292,318
101,T89,T89,Pat Perez,93,4.06,1300,320
102,T89,T89,Rory Sabbatini,77,4.06,788,194
103,T89,T89,Marc Turnesa,87,4.06,1023,252
104,T89,T89,Y.E. Yang,89,4.06,1213,299
105,T106,T106,Eric Axley,113,4.07,1266,311
106,T106,T106,Rich Beem,90,4.07,1662,408
107,T106,T106,Jonathan Byrd,88,4.07,1311,322
108,T106,T106,Tim Clark,90,4.07,1047,257
109,T106,T106,Brian Gay,102,4.07,1167,287
110,T106,T106,Mark Hensby,71,4.07,822,202
111,T106,T106,Dustin Johnson,92,4.07,1581,388
112,T106,T106,Matt Jones,95,4.07,1262,310
