,Round_5_Scoring_Average_RANK THIS WEEK,Round_5_Scoring_Average_RANK LAST WEEK,Round_5_Scoring_Average_PLAYER NAME,Round_5_Scoring_Average_AVG,Round_5_Scoring_Average_TOTAL STROKES,Round_5_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Chez Reavie,65.0,65,1
1,T1,T1,D.J. Trahan,65.0,65,1
2,T3,T3,Ryan Moore,66.0,66,1
3,T3,T3,Vaughn Taylor,66.0,66,1
4,T3,T3,Bubba Watson,66.0,66,1
5,T6,T6,Olin Browne,67.0,67,1
6,T6,T6,Charley Hoffman,67.0,67,1
7,T6,T6,Charlie Wi,67.0,67,1
8,T9,T9,Michael Allen,68.0,68,1
9,T9,T9,Robert Allenby,68.0,68,1
10,T9,T9,Bart Bryant,68.0,68,1
11,T9,T9,Brian Davis,68.0,68,1
12,T13,T13,Tommy Armour III,69.0,69,1
13,T13,T13,Ryan Armour,69.0,69,1
14,T13,T13,Chad Campbell,69.0,69,1
15,T13,T13,Stewart Cink,69.0,69,1
16,T13,T13,Steve Elkington,69.0,69,1
17,T13,T13,Bill Haas,69.0,69,1
18,T13,T13,J.J. Henry,69.0,69,1
19,T13,T13,Anthony Kim,69.0,69,1
20,T13,T13,Frank Lickliter II,69.0,69,1
21,T13,T13,Steve Marino,69.0,69,1
22,T13,T13,Jin Park,69.0,69,1
23,T13,T13,Kenny Perry,69.0,69,1
24,T13,T13,John Senden,69.0,69,1
25,T13,T13,Y.E. Yang,69.0,69,1
26,T27,T27,Rich Beem,70.0,70,1
27,T27,T27,Fred Couples,70.0,70,1
28,T27,T27,Joe Durant,70.0,70,1
29,T27,T27,Ryuji Imada,70.0,70,1
30,T27,T27,Martin Laird,70.0,70,1
31,T27,T27,John Merrick,70.0,70,1
32,T27,T27,Joe Ogilvie,70.0,70,1
33,T27,T27,Jeff Quinney,70.0,70,1
34,T27,T27,Brett Rumford,70.0,70,1
35,T27,T27,Nicholas Thompson,70.0,70,1
36,T37,T37,Brad Adamonis,71.0,71,1
37,T37,T37,Paul Claxton,71.0,71,1
38,T37,T37,Ben Crane,71.0,71,1
39,T37,T37,Brian Gay,71.0,71,1
40,T37,T37,Lucas Glover,71.0,71,1
41,T37,T37,Mathew Goggin,71.0,71,1
42,T37,T37,Dustin Johnson,71.0,71,1
43,T37,T37,Jesper Parnevik,71.0,71,1
44,T37,T37,Patrick Sheehan,71.0,71,1
45,T37,T37,Kevin Sutherland,71.0,71,1
46,T37,T37,Kyle Thompson,71.0,71,1
47,T37,T37,Scott Verplank,71.0,71,1
48,T37,T37,Charles Warren,71.0,71,1
49,T37,T37,Boo Weekley,71.0,71,1
50,T51,T51,Shane Bertsch,72.0,72,1
51,T51,T51,Matt Jones,72.0,72,1
52,T51,T51,Justin Leonard,72.0,72,1
53,T51,T51,Michael Letzig,72.0,72,1
54,T51,T51,Jeff Maggert,72.0,72,1
55,T51,T51,Rod Pampling,72.0,72,1
56,T51,T51,Chris Stroud,72.0,72,1
57,T51,T51,Johnson Wagner,72.0,72,1
58,T59,T59,Paul Goydos,73.0,73,1
59,T59,T59,Scott McCarron,73.0,73,1
60,T59,T59,Heath Slocum,73.0,73,1
61,T59,T59,Mike Weir,73.0,73,1
62,T63,T63,Woody Austin,74.0,74,1
63,T63,T63,Justin Bolli,74.0,74,1
64,T63,T63,Steve Flesch,74.0,74,1
65,T63,T63,Robert Gamez,74.0,74,1
66,T63,T63,Jason Gore,74.0,74,1
67,T63,T63,Tim Petrovic,74.0,74,1
68,T63,T63,Tom Scherrer,74.0,74,1
69,T70,T70,Ken Duke,75.0,75,1
70,T70,T70,Kevin Stadler,75.0,75,1
71,72,72,Kevin Na,76.0,76,1
