,Late_Par_3_Scoring_Average_RANK THIS WEEK,Late_Par_3_Scoring_Average_RANK LAST WEEK,Late_Par_3_Scoring_Average_PLAYER NAME,Late_Par_3_Scoring_Average_ROUNDS,Late_Par_3_Scoring_Average_AVG,Late_Par_3_Scoring_Average_TOTAL STROKES,Late_Par_3_Scoring_Average_TOTAL HOLES
88,T88,T88,Robert Gamez,79,3.09,460,149
89,T88,T88,J.J. Henry,108,3.09,574,186
90,T88,T88,Ryan Moore,72,3.09,500,162
91,T88,T88,Kevin Na,97,3.09,575,186
92,T88,T88,Jesper Parnevik,88,3.09,516,167
93,T88,T88,Kenny Perry,97,3.09,665,215
94,T88,T88,Chris Riley,51,3.09,318,103
95,T88,T88,Brandt Snedeker,85,3.09,531,172
96,T88,T88,Kevin Streelman,114,3.09,738,239
97,T88,T88,Steve Stricker,75,3.09,467,151
98,T88,T88,Jimmy Walker,73,3.09,429,139
99,T100,T100,Lucas Glover,91,3.1,561,181
100,T100,T100,Retief Goosen,59,3.1,388,125
101,T100,T100,Nathan Green,95,3.1,555,179
102,T100,T100,Bill Haas,99,3.1,630,203
103,T100,T100,Padraig Harrington,52,3.1,326,105
104,T100,T100,John Huston,56,3.1,381,123
105,T100,T100,Greg Kraft,63,3.1,449,145
106,T100,T100,Frank Lickliter II,107,3.1,558,180
107,T100,T100,Ryan Palmer,69,3.1,450,145
108,T100,T100,Brett Quigley,80,3.1,539,174
109,T100,T100,Andres Romero,69,3.1,388,125
110,T100,T100,Rory Sabbatini,77,3.1,490,158
111,T100,T100,Tim Wilkinson,95,3.1,573,185
112,T113,T113,Michael Allen,91,3.11,563,181
113,T113,T113,Eric Axley,113,3.11,732,235
114,T113,T113,Bart Bryant,81,3.11,507,163
115,T113,T113,Chad Campbell,94,3.11,640,206
116,T113,T113,Brian Davis,108,3.11,797,256
117,T113,T113,Steve Flesch,95,3.11,628,202
118,T113,T113,David Lutterus,59,3.11,355,114
119,T113,T113,Billy Mayfair,103,3.11,659,212
120,T113,T113,Scott McCarron,63,3.11,398,128
121,T113,T113,Joe Ogilvie,100,3.11,572,184
122,T113,T113,Tag Ridings,88,3.11,492,158
123,T113,T113,Adam Scott,51,3.11,286,92
124,T113,T113,Vijay Singh,82,3.11,492,158
125,T113,T113,Scott Sterling,89,3.11,522,168
126,T113,T113,Bo Van Pelt,101,3.11,631,203
127,T113,T113,Johnson Wagner,83,3.11,469,151
128,T113,T113,Boo Weekley,86,3.11,497,160
129,T113,T113,Ron Whittaker,54,3.11,348,112
130,T131,T131,Ben Crane,86,3.12,564,181
131,T131,T131,Mark Hensby,71,3.12,483,155
132,T131,T131,Richard Johnson,77,3.12,487,156
133,T131,T131,Anthony Kim,81,3.12,587,188
134,T131,T131,Steve Lowery,74,3.12,403,129
135,T131,T131,Jim McGovern,75,3.12,471,151
136,T131,T131,Phil Mickelson,80,3.12,587,188
137,T131,T131,Sean O'Hair,81,3.12,533,171
138,T131,T131,Travis Perkins,53,3.12,324,104
139,T131,T131,Charles Warren,79,3.12,502,161
140,T141,T141,Billy Andrade,71,3.13,394,126
141,T141,T141,Todd Demsey,80,3.13,454,145
142,T141,T141,Robert Garrigus,90,3.13,586,187
143,T141,T141,Todd Hamilton,92,3.13,558,178
144,T141,T141,Charley Hoffman,94,3.13,491,157
145,T141,T141,Charles Howell III,101,3.13,667,213
146,T141,T141,Brandt Jobe,52,3.13,310,99
147,T141,T141,Shigeki Maruyama,50,3.13,350,112
148,T141,T141,Rocco Mediate,87,3.13,523,167
149,T141,T141,John Merrick,98,3.13,739,236
150,T141,T141,Jin Park,85,3.13,510,163
151,T141,T141,Pat Perez,93,3.13,619,198
152,T141,T141,Nick Watney,96,3.13,547,175
153,T141,T141,Bubba Watson,97,3.13,595,190
154,T155,T155,Stuart Appleby,87,3.14,637,203
155,T155,T155,Chris DiMarco,87,3.14,528,168
156,T155,T155,Tommy Gainey,60,3.14,370,118
157,T155,T155,Michael Letzig,88,3.14,651,207
158,T155,T155,Peter Lonard,92,3.14,534,170
159,T155,T155,John Rollins,94,3.14,569,181
160,T155,T155,Chris Stroud,81,3.14,486,155
161,T155,T155,Camilo Villegas,79,3.14,540,172
162,T163,T163,Davis Love III,78,3.15,472,150
163,T163,T163,John Mallinger,95,3.15,586,186
164,T163,T163,Kevin Stadler,90,3.15,561,178
165,T163,T163,Nicholas Thompson,113,3.15,664,211
166,T167,T167,Mark Calcavecchia,67,3.16,445,141
167,T167,T167,K.J. Choi,74,3.16,502,159
168,T167,T167,Harrison Frazar,73,3.16,493,156
169,T167,T167,Cody Freeman,66,3.16,411,130
170,T167,T167,Sergio Garcia,72,3.16,581,184
171,T167,T167,Stephen Leaney,53,3.16,281,89
172,T167,T167,Tom Lehman,51,3.16,329,104
173,T167,T167,John Riegger,73,3.16,408,129
174,T175,T175,Ben Curtis,80,3.17,558,176
175,T175,T175,Mathias Grönberg,87,3.17,479,151
176,T175,T175,Trevor Immelman,70,3.17,441,139
177,T175,T175,Dustin Johnson,92,3.17,554,175
178,T175,T175,Jerry Kelly,89,3.17,638,201
179,T175,T175,Brenden Pappas,66,3.17,400,126
180,T181,T181,Jonathan Byrd,88,3.18,534,168
181,T181,T181,Ángel Cabrera,55,3.18,308,97
182,T181,T181,Jim Furyk,95,3.18,684,215
183,T181,T181,Jeff Overton,103,3.18,696,219
184,T181,T181,Rod Pampling,83,3.18,535,168
185,T181,T181,Ted Purdy,68,3.18,432,136
186,T187,T187,Jason Allred,63,3.19,370,116
187,T187,T187,Fred Couples,60,3.19,389,122
188,T187,T187,Joe Durant,92,3.19,529,166
189,T187,T187,Kenneth Ferrie,72,3.19,431,135
190,T187,T187,Carlos Franco,73,3.19,453,142
191,T192,T192,Alejandro Cañizares,52,3.2,310,97
192,T192,T192,Nick Flanagan,89,3.2,522,163
193,T192,T192,David Toms,70,3.2,425,133
194,T195,T195,J.B. Holmes,86,3.21,569,177
195,T195,T195,Jay Williamson,96,3.21,610,190
196,197,197,David Duval,51,3.23,326,101
