,Front_9_Par_3_Scoring_Average_RANK THIS WEEK,Front_9_Par_3_Scoring_Average_RANK LAST WEEK,Front_9_Par_3_Scoring_Average_PLAYER NAME,Front_9_Par_3_Scoring_Average_ROUNDS,Front_9_Par_3_Scoring_Average_AVG,Front_9_Par_3_Scoring_Average_TOTAL STROKES,Front_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Bob Tway,70,2.89,416,144
1,T2,T2,Steve Allan,58,2.95,348,118
2,T2,T2,Steve Marino,119,2.95,713,242
3,T4,T4,Gavin Coles,54,2.98,334,112
4,T4,T4,Nick O'Hern,82,2.98,477,160
5,T6,T6,Bob Estes,90,2.99,545,182
6,T6,T6,Dudley Hart,74,2.99,443,148
7,T6,T6,Pat Perez,93,2.99,551,184
8,T6,T6,Chris Riley,51,2.99,317,106
9,T10,T10,Ken Duke,116,3.0,707,236
10,T10,T10,Corey Pavin,69,3.0,426,142
11,12,12,Omar Uresti,74,3.01,457,152
12,T13,T13,Olin Browne,77,3.02,471,156
13,T13,T13,Paul Claxton,63,3.02,393,130
14,T13,T13,Brian Gay,102,3.02,617,204
15,T13,T13,Retief Goosen,59,3.02,350,116
16,T13,T13,Ryuji Imada,80,3.02,483,160
17,T13,T13,Richard Johnson,60,3.02,374,124
18,T13,T13,Ryan Palmer,69,3.02,429,142
19,T13,T13,Tim Petrovic,97,3.02,586,194
20,T13,T13,Jeff Quinney,87,3.02,526,174
21,T13,T13,Vaughn Taylor,103,3.02,622,206
22,T23,T23,Alejandro Cañizares,52,3.03,327,108
23,T23,T23,Steve Elkington,84,3.03,509,168
24,T23,T23,Paul Goydos,78,3.03,472,156
25,T23,T23,Kent Jones,68,3.03,424,140
26,T23,T23,Anthony Kim,81,3.03,491,162
27,T23,T23,Tom Pernice Jr.,104,3.03,643,212
28,T23,T23,Carl Pettersson,110,3.03,666,220
29,T23,T23,Dean Wilson,109,3.03,672,222
30,T31,T31,Shane Bertsch,96,3.04,595,196
31,T31,T31,Chad Collins,72,3.04,450,148
32,T31,T31,Glen Day,64,3.04,401,132
33,T31,T31,Brad Elder,67,3.04,419,138
34,T31,T31,Zach Johnson,85,3.04,511,168
35,T31,T31,Patrick Sheehan,124,3.04,766,252
36,T31,T31,Kevin Sutherland,98,3.04,596,196
37,T31,T31,Marc Turnesa,87,3.04,535,176
38,T39,T39,Robert Allenby,108,3.05,653,214
39,T39,T39,Woody Austin,109,3.05,641,210
40,T39,T39,Aaron Baddeley,76,3.05,445,146
41,T39,T39,Cameron Beckman,87,3.05,536,176
42,T39,T39,James Driscoll,85,3.05,531,174
43,T39,T39,Cliff Kresge,84,3.05,524,172
44,T39,T39,Troy Matteson,94,3.05,586,192
45,T39,T39,Phil Mickelson,80,3.05,476,156
46,T39,T39,Brett Rumford,72,3.05,452,148
47,T39,T39,Heath Slocum,104,3.05,634,208
48,T49,T49,Billy Andrade,71,3.06,441,144
49,T49,T49,Ernie Els,51,3.06,306,100
50,T49,T49,Steve Flesch,95,3.06,594,194
51,T49,T49,Craig Kanada,65,3.06,404,132
52,T49,T49,Matt Kuchar,88,3.06,539,176
53,T49,T49,Martin Laird,98,3.06,611,200
54,T49,T49,Chez Reavie,102,3.06,637,208
55,T49,T49,Andres Romero,69,3.06,410,134
56,T49,T49,Brandt Snedeker,85,3.06,514,168
57,T49,T49,Scott Verplank,82,3.06,496,162
58,T49,T49,Jimmy Walker,73,3.06,459,150
59,T60,T60,Justin Bolli,87,3.07,534,174
