,Tenth_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_3_Scoring_Average_AVG,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
63,64,64,Lee Janzen,70.2,351,5
64,T65,T65,Robert Gamez,70.33,211,3
65,T65,T65,Steve Marino,70.33,211,3
66,T65,T65,Patrick Sheehan,70.33,211,3
67,T68,T68,Ben Crane,70.5,141,2
68,T68,T68,Brian Davis,70.5,141,2
69,T68,T68,Paul Goydos,70.5,141,2
70,T68,T68,Jin Park,70.5,423,6
71,T72,T72,James Driscoll,71.0,213,3
72,T72,T72,Joe Durant,71.0,71,1
73,T72,T72,Kenneth Ferrie,71.0,71,1
74,T72,T72,Sergio Garcia,71.0,213,3
75,T72,T72,Jason Gore,71.0,142,2
76,T72,T72,Mathias Grönberg,71.0,71,1
77,T72,T72,Padraig Harrington,71.0,71,1
78,T72,T72,Charley Hoffman,71.0,71,1
79,T72,T72,John Huston,71.0,71,1
80,T72,T72,Kent Jones,71.0,284,4
81,T72,T72,Matt Kuchar,71.0,142,2
82,T72,T72,Rocco Mediate,71.0,142,2
83,T72,T72,Phil Mickelson,71.0,71,1
84,T72,T72,Brenden Pappas,71.0,71,1
85,T72,T72,Kevin Sutherland,71.0,71,1
86,T72,T72,Boo Weekley,71.0,71,1
87,T72,T72,Jay Williamson,71.0,142,2
88,89,89,Omar Uresti,71.33,214,3
89,90,90,Marc Turnesa,71.4,357,5
90,91,91,Michael Allen,71.5,143,2
91,92,92,Briny Baird,71.67,215,3
92,T93,T93,Billy Andrade,72.0,144,2
93,T93,T93,Ryan Armour,72.0,144,2
94,T93,T93,Cameron Beckman,72.0,288,4
95,T93,T93,Jonathan Byrd,72.0,72,1
96,T93,T93,Chad Collins,72.0,216,3
97,T93,T93,Jason Day,72.0,288,4
98,T93,T93,Nick Flanagan,72.0,144,2
99,T93,T93,Nathan Green,72.0,216,3
100,T93,T93,Freddie Jacobson,72.0,216,3
101,T93,T93,Zach Johnson,72.0,72,1
102,T93,T93,Davis Love III,72.0,72,1
103,T93,T93,Shigeki Maruyama,72.0,216,3
104,T93,T93,Scott McCarron,72.0,144,2
105,T93,T93,Tom Scherrer,72.0,72,1
106,T93,T93,Bo Van Pelt,72.0,72,1
107,T93,T93,Nick Watney,72.0,144,2
108,109,109,Ron Whittaker,72.25,289,4
109,110,110,Chez Reavie,72.29,506,7
110,T111,T111,Tim Herron,72.33,217,3
111,T111,T111,Ryan Moore,72.33,217,3
112,T113,T113,Eric Axley,72.5,145,2
113,T113,T113,John Mallinger,72.5,145,2
114,115,115,Heath Slocum,72.67,218,3
115,T116,T116,Stephen Ames,73.0,73,1
116,T116,T116,Paul Claxton,73.0,73,1
117,T116,T116,Ben Curtis,73.0,73,1
118,T116,T116,Chris DiMarco,73.0,219,3
119,T116,T116,Harrison Frazar,73.0,219,3
120,T116,T116,David Lutterus,73.0,73,1
121,T116,T116,Troy Matteson,73.0,73,1
122,T116,T116,Carl Pettersson,73.0,73,1
123,T116,T116,Andres Romero,73.0,73,1
124,T116,T116,Johnson Wagner,73.0,73,1
125,T116,T116,Tim Wilkinson,73.0,73,1
126,T116,T116,Mark Wilson,73.0,146,2
127,T116,T116,Y.E. Yang,73.0,73,1
128,129,129,Justin Bolli,73.25,293,4
129,130,130,Jeff Maggert,73.33,220,3
130,T131,T131,Scott Sterling,73.5,147,2
131,T131,T131,Dean Wilson,73.5,147,2
132,T133,T133,Steve Allan,74.0,74,1
133,T133,T133,K.J. Choi,74.0,74,1
134,T133,T133,Cody Freeman,74.0,222,3
135,T133,T133,Trevor Immelman,74.0,148,2
136,T133,T133,Parker McLachlin,74.0,148,2
137,T133,T133,Kevin Streelman,74.0,74,1
138,T133,T133,Kyle Thompson,74.0,148,2
139,T140,T140,Ken Duke,74.5,149,2
140,T140,T140,Richard Johnson,74.5,149,2
141,T140,T140,Frank Lickliter II,74.5,149,2
142,143,143,Jimmy Walker,74.67,224,3
143,T144,T144,Charles Howell III,75.0,75,1
144,T144,T144,Will MacKenzie,75.0,75,1
145,T144,T144,George McNeill,75.0,75,1
146,T144,T144,Travis Perkins,75.0,225,3
147,148,148,Greg Kraft,75.33,226,3
148,T149,T149,Doug LaBelle II,75.5,151,2
149,T149,T149,Ted Purdy,75.5,151,2
150,T151,T151,Todd Hamilton,76.0,76,1
151,T151,T151,Brett Quigley,76.0,76,1
152,T153,T153,Jesper Parnevik,77.0,77,1
153,T153,T153,Brett Rumford,77.0,77,1
154,155,155,Mark Hensby,78.0,78,1
