,Late_Round_3_Scoring_Average_RANK THIS WEEK,Late_Round_3_Scoring_Average_RANK LAST WEEK,Late_Round_3_Scoring_Average_PLAYER NAME,Late_Round_3_Scoring_Average_AVG,Late_Round_3_Scoring_Average_TOTAL STROKES,Late_Round_3_Scoring_Average_TOTAL ROUNDS
77,T75,T75,Sean O'Hair,70.5,564,8
78,T75,T75,Charlie Wi,70.5,564,8
79,80,80,Charles Howell III,70.55,776,11
80,81,81,Paul Goydos,70.56,635,9
81,T82,T82,Zach Johnson,70.57,494,7
82,T82,T82,Kent Jones,70.57,494,7
83,T82,T82,Johnson Wagner,70.57,494,7
84,85,85,Brad Adamonis,70.6,706,10
85,86,86,Mathew Goggin,70.63,565,8
86,T87,T87,Jason Allred,70.67,212,3
87,T87,T87,Ben Crane,70.67,636,9
88,T87,T87,Robert Gamez,70.67,424,6
89,T87,T87,Will MacKenzie,70.67,212,3
90,T87,T87,Tom Scherrer,70.67,212,3
91,92,92,Phil Mickelson,70.69,919,13
92,T93,T93,Steve Allan,70.75,283,4
93,T93,T93,Briny Baird,70.75,1415,20
94,T93,T93,Kenneth Ferrie,70.75,283,4
95,T93,T93,Steve Flesch,70.75,849,12
96,T93,T93,Greg Kraft,70.75,566,8
97,T93,T93,Bo Van Pelt,70.75,566,8
98,99,99,J.B. Holmes,70.82,779,11
99,100,100,Padraig Harrington,70.83,425,6
100,101,101,Ernie Els,70.86,496,7
101,T102,T102,Aaron Baddeley,70.88,567,8
102,T102,T102,Retief Goosen,70.88,567,8
103,104,104,Tim Herron,70.91,780,11
104,105,105,Chez Reavie,70.92,922,13
105,T106,T106,Bart Bryant,71.0,710,10
106,T106,T106,Alejandro Cañizares,71.0,284,4
107,T106,T106,Richard Johnson,71.0,426,6
108,T106,T106,Dustin Johnson,71.0,355,5
109,T106,T106,Matt Jones,71.0,497,7
110,T106,T106,John Merrick,71.0,1136,16
111,T106,T106,Ryan Palmer,71.0,568,8
112,T106,T106,Tag Ridings,71.0,426,6
113,T106,T106,Patrick Sheehan,71.0,781,11
114,T106,T106,David Toms,71.0,497,7
115,116,116,Kevin Streelman,71.09,782,11
116,117,117,Hunter Mahan,71.11,640,9
117,118,118,Nathan Green,71.13,569,8
118,119,119,Trevor Immelman,71.14,498,7
119,120,120,Cliff Kresge,71.17,427,6
120,T121,T121,Ben Curtis,71.25,570,8
121,T121,T121,Jason Day,71.25,570,8
122,T123,T123,Charley Hoffman,71.29,499,7
123,T123,T123,Geoff Ogilvy,71.29,499,7
124,125,125,Scott Verplank,71.3,713,10
125,T126,T126,Michael Allen,71.33,856,12
126,T126,T126,Camilo Villegas,71.33,856,12
127,128,128,John Mallinger,71.36,785,11
128,T129,T129,Davis Love III,71.4,357,5
129,T129,T129,Jesper Parnevik,71.4,357,5
130,131,131,Lee Janzen,71.45,786,11
131,T132,T132,Carlos Franco,71.5,429,6
132,T132,T132,Scott McCarron,71.5,429,6
133,T132,T132,Joe Ogilvie,71.5,286,4
134,135,135,Robert Allenby,71.53,1073,15
135,T136,T136,Stuart Appleby,71.54,930,13
136,T136,T136,Heath Slocum,71.54,930,13
137,138,138,Billy Mayfair,71.55,787,11
138,139,139,Kyle Thompson,71.6,358,5
139,T140,T140,Ryan Armour,71.67,215,3
140,T140,T140,D.J. Trahan,71.67,645,9
141,142,142,James Driscoll,71.71,502,7
142,T143,T143,Justin Bolli,71.75,574,8
143,T143,T143,Olin Browne,71.75,287,4
144,145,145,Carl Pettersson,71.77,933,13
145,146,146,John Rollins,71.78,646,9
146,T147,T147,Paul Claxton,71.8,359,5
147,T147,T147,Richard Johnson,71.8,359,5
148,149,149,Brett Quigley,71.88,575,8
149,150,150,Nicholas Thompson,71.89,647,9
150,151,151,Jeff Overton,71.9,719,10
151,T152,T152,Joe Durant,72.0,360,5
152,T152,T152,Freddie Jacobson,72.0,720,10
153,T152,T152,Frank Lickliter II,72.0,792,11
154,T152,T152,David Lutterus,72.0,288,4
155,T152,T152,Shigeki Maruyama,72.0,504,7
156,T152,T152,Adam Scott,72.0,288,4
157,T152,T152,Brandt Snedeker,72.0,648,9
158,T159,T159,Stephen Ames,72.11,649,9
159,T159,T159,Jay Williamson,72.11,649,9
160,T161,T161,Harrison Frazar,72.14,505,7
161,T161,T161,Boo Weekley,72.14,505,7
162,T163,T163,J.J. Henry,72.17,433,6
163,T163,T163,Mark Hensby,72.17,433,6
164,T165,T165,Parker McLachlin,72.22,650,9
165,T165,T165,Ryan Moore,72.22,650,9
166,167,167,Ron Whittaker,72.25,289,4
167,T168,T168,Todd Hamilton,72.33,434,6
168,T168,T168,Bob Sowards,72.33,217,3
169,T170,T170,Cameron Beckman,72.38,579,8
170,T170,T170,Ian Poulter,72.38,579,8
171,T170,T170,Kevin Stadler,72.38,579,8
172,T173,T173,Nick Flanagan,72.4,362,5
173,T173,T173,Doug LaBelle II,72.4,362,5
174,T173,T173,Omar Uresti,72.4,362,5
175,176,176,Nick Watney,72.44,652,9
176,177,177,Dean Wilson,72.45,797,11
177,T178,T178,Chad Collins,72.5,290,4
178,T178,T178,Y.E. Yang,72.5,435,6
179,180,180,Rocco Mediate,72.57,508,7
180,T181,T181,Eric Axley,72.67,872,12
181,T181,T181,Brett Rumford,72.67,218,3
182,183,183,Rod Pampling,72.71,509,7
183,184,184,Mathias Grönberg,72.8,364,5
184,T185,T185,Fred Couples,72.83,437,6
185,T185,T185,Ted Purdy,72.83,437,6
186,187,187,Tom Lehman,73.0,219,3
187,188,188,Jimmy Walker,73.2,366,5
188,189,189,Todd Demsey,73.25,293,4
189,190,190,Andres Romero,73.29,513,7
190,191,191,Jeff Gove,73.75,295,4
191,192,192,Jeff Maggert,73.78,664,9
192,T193,T193,Cody Freeman,74.0,222,3
193,T193,T193,Stephen Leaney,74.0,148,2
194,195,195,David Duval,74.6,373,5
195,196,196,Travis Perkins,75.0,225,3
196,197,197,Steve Lowery,75.25,301,4
