,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
0,T1,T1,Carlos Franco,73,3.98,665,167
1,T1,T1,Harrison Frazar,73,3.98,757,190
2,T1,T1,Vijay Singh,82,3.98,1519,382
3,T4,T4,Justin Bolli,87,3.99,849,213
4,T4,T4,Chad Campbell,94,3.99,1467,368
5,T4,T4,Glen Day,64,3.99,790,198
6,T4,T4,Martin Laird,98,3.99,771,193
7,T4,T4,Will MacKenzie,62,3.99,651,163
8,T4,T4,Bob Tway,70,3.99,862,216
9,10,10,Kent Jones,68,4.0,855,214
10,T11,T11,Brad Adamonis,87,4.01,1303,325
11,T11,T11,Chris DiMarco,87,4.01,793,198
12,T11,T11,Bob Estes,90,4.01,1199,299
13,T11,T11,J.P. Hayes,67,4.01,713,178
14,T11,T11,Charles Howell III,101,4.01,1384,345
15,T11,T11,Greg Kraft,63,4.01,770,192
16,T11,T11,Michael Letzig,88,4.01,1215,303
17,T11,T11,Billy Mayfair,103,4.01,1543,385
18,T11,T11,George McNeill,97,4.01,1160,289
19,T11,T11,Kevin Na,97,4.01,1119,279
20,T11,T11,Pat Perez,93,4.01,1473,367
21,T11,T11,Charlie Wi,97,4.01,1130,282
22,T23,T23,Daniel Chopra,84,4.02,1241,309
23,T23,T23,Brad Elder,67,4.02,852,212
24,T23,T23,Brian Gay,102,4.02,1889,470
25,T23,T23,John Huston,56,4.02,889,221
26,T23,T23,Brandt Jobe,52,4.02,555,138
27,T23,T23,Dustin Johnson,92,4.02,909,226
28,T23,T23,Phil Mickelson,80,4.02,1952,485
29,T23,T23,Kenny Perry,97,4.02,1854,461
30,T23,T23,Rory Sabbatini,77,4.02,1354,337
31,T23,T23,Scott Sterling,89,4.02,1021,254
32,T23,T23,Kevin Sutherland,98,4.02,1709,425
33,T23,T23,Scott Verplank,82,4.02,1606,400
34,T23,T23,Mike Weir,88,4.02,1763,439
35,T36,T36,Robert Allenby,108,4.03,1885,468
36,T36,T36,Rich Beem,90,4.03,863,214
37,T36,T36,Mark Calcavecchia,67,4.03,863,214
38,T36,T36,Lucas Glover,91,4.03,1351,335
39,T36,T36,Tim Herron,97,4.03,1261,313
40,T36,T36,Ryuji Imada,80,4.03,1229,305
41,T36,T36,Richard Johnson,60,4.03,616,153
42,T36,T36,Justin Leonard,101,4.03,1810,449
43,T36,T36,Hunter Mahan,87,4.03,1206,299
44,T36,T36,Scott McCarron,63,4.03,1109,275
45,T36,T36,John Senden,93,4.03,773,192
46,T36,T36,Tim Wilkinson,95,4.03,1262,313
47,T48,T48,Stephen Ames,83,4.04,1624,402
48,T48,T48,Tommy Armour III,77,4.04,1344,333
49,T48,T48,Shane Bertsch,96,4.04,1159,287
50,T48,T48,Jim Furyk,95,4.04,2275,563
51,T48,T48,Bill Haas,99,4.04,1611,399
52,T48,T48,Jerry Kelly,89,4.04,1302,322
53,T48,T48,Anthony Kim,81,4.04,1608,398
54,T48,T48,Peter Lonard,92,4.04,1130,280
55,T48,T48,John Mallinger,95,4.04,1212,300
56,T48,T48,Tim Petrovic,97,4.04,1338,331
57,T48,T48,John Riegger,73,4.04,618,153
58,T48,T48,Patrick Sheehan,124,4.04,1487,368
59,T48,T48,Vaughn Taylor,103,4.04,1711,423
60,T48,T48,Omar Uresti,74,4.04,727,180
61,T62,T62,Michael Allen,91,4.05,1207,298
62,T62,T62,Briny Baird,113,4.05,1803,445
63,T62,T62,Tim Clark,90,4.05,1769,437
64,T62,T62,Gavin Coles,54,4.05,700,173
65,T62,T62,Ben Crane,86,4.05,1214,300
66,T62,T62,Ken Duke,116,4.05,1663,411
67,T62,T62,Steve Elkington,84,4.05,1190,294
68,T62,T62,Steve Flesch,95,4.05,1292,319
69,T62,T62,Mathew Goggin,91,4.05,1267,313
70,T62,T62,Jason Gore,94,4.05,1300,321
71,T62,T62,Zach Johnson,85,4.05,1382,341
72,T62,T62,Jon Mills,95,4.05,883,218
73,T62,T62,Marc Turnesa,87,4.05,984,243
74,T62,T62,Mark Wilson,107,4.05,1501,371
75,T76,T76,Cameron Beckman,87,4.06,811,200
76,T76,T76,Jonathan Byrd,88,4.06,957,236
77,T76,T76,Brian Davis,108,4.06,1689,416
78,T76,T76,Padraig Harrington,52,4.06,954,235
79,T76,T76,Dudley Hart,74,4.06,1386,341
80,T76,T76,Cliff Kresge,84,4.06,1010,249
81,T76,T76,Matt Kuchar,88,4.06,1336,329
82,T76,T76,Sean O'Hair,81,4.06,1209,298
83,T76,T76,Tom Pernice Jr.,104,4.06,1378,339
84,T76,T76,Brett Quigley,80,4.06,1044,257
85,T76,T76,Chez Reavie,102,4.06,1336,329
86,T76,T76,Brett Rumford,72,4.06,641,158
87,T76,T76,Heath Slocum,104,4.06,1580,389
88,T76,T76,Kevin Streelman,114,4.06,1466,361
89,T76,T76,Chris Stroud,81,4.06,726,179
90,T76,T76,Bo Van Pelt,101,4.06,1211,298
91,T76,T76,Nick Watney,96,4.06,1088,268
92,T76,T76,Ron Whittaker,54,4.06,390,96
93,T94,T94,Woody Austin,109,4.07,1448,356
94,T94,T94,Alex Cejka,75,4.07,1389,341
95,T94,T94,Ben Curtis,80,4.07,1484,365
96,T94,T94,Marco Dawson,64,4.07,647,159
97,T94,T94,Joe Durant,92,4.07,1018,250
98,T94,T94,Davis Love III,78,4.07,977,240
99,T94,T94,Parker McLachlin,88,4.07,1347,331
100,T94,T94,John Merrick,98,4.07,1521,374
101,T94,T94,Nick O'Hern,82,4.07,1226,301
102,T94,T94,Brenden Pappas,66,4.07,709,174
103,T94,T94,Ted Purdy,68,4.07,798,196
104,T94,T94,Chris Riley,51,4.07,557,137
105,T94,T94,David Toms,70,4.07,1131,278
106,T94,T94,Camilo Villegas,79,4.07,1596,392
107,T94,T94,Jimmy Walker,73,4.07,618,152
108,T109,T109,Bart Bryant,81,4.08,1190,292
109,T109,T109,Alejandro Cañizares,52,4.08,580,142
110,T109,T109,K.J. Choi,74,4.08,1559,382
111,T109,T109,Paul Claxton,63,4.08,587,144
112,T109,T109,Jason Day,81,4.08,1101,270
113,T109,T109,Tommy Gainey,60,4.08,820,201
114,T109,T109,Sergio Garcia,72,4.08,1775,435
115,T109,T109,Matt Jones,95,4.08,1327,325
116,T109,T109,Craig Kanada,65,4.08,848,208
117,T109,T109,Steve Marino,119,4.08,1461,358
118,T109,T109,Rocco Mediate,87,4.08,1094,268
119,T109,T109,Ryan Moore,72,4.08,1093,268
120,T109,T109,Geoff Ogilvy,65,4.08,1119,274
121,T109,T109,Rod Pampling,83,4.08,1204,295
122,T109,T109,Corey Pavin,69,4.08,538,132
123,T109,T109,Carl Pettersson,110,4.08,1651,405
124,T109,T109,Tom Scherrer,56,4.08,681,167
125,T109,T109,Bubba Watson,97,4.08,1694,415
126,T109,T109,Jay Williamson,96,4.08,1323,324
127,T109,T109,Dean Wilson,109,4.08,1351,331
128,T129,T129,Steve Allan,58,4.09,854,209
129,T129,T129,Jason Allred,63,4.09,666,163
130,T129,T129,Stewart Cink,87,4.09,1617,395
131,T129,T129,Robert Gamez,79,4.09,737,180
132,T129,T129,Nathan Green,95,4.09,995,243
133,T129,T129,Todd Hamilton,92,4.09,1148,281
134,T129,T129,J.J. Henry,108,4.09,1148,281
135,T129,T129,Freddie Jacobson,78,4.09,1181,289
136,T129,T129,Lee Janzen,89,4.09,1173,287
137,T129,T129,Stephen Leaney,53,4.09,565,138
138,T129,T129,Frank Lickliter II,107,4.09,1005,246
139,T129,T129,Steve Lowery,74,4.09,711,174
140,T129,T129,Jeff Overton,103,4.09,1437,351
141,T129,T129,Jeff Quinney,87,4.09,958,234
142,T129,T129,Tag Ridings,88,4.09,1091,267
143,T129,T129,Nicholas Thompson,113,4.09,1367,334
144,T145,T145,Stuart Appleby,87,4.1,1750,427
145,T145,T145,Chad Collins,72,4.1,648,158
146,T145,T145,Todd Demsey,80,4.1,874,213
147,T145,T145,Ernie Els,51,4.1,1054,257
148,T145,T145,Paul Goydos,78,4.1,1124,274
149,T145,T145,Troy Matteson,94,4.1,1508,368
150,T145,T145,Jin Park,85,4.1,816,199
151,T145,T145,D.J. Trahan,94,4.1,1206,294
152,T145,T145,Y.E. Yang,89,4.1,1107,270
153,T154,T154,Aaron Baddeley,76,4.11,1162,283
154,T154,T154,Fred Couples,60,4.11,798,194
155,T154,T154,James Driscoll,85,4.11,905,220
156,T154,T154,Kenneth Ferrie,72,4.11,842,205
157,T154,T154,Robert Garrigus,90,4.11,1425,347
158,T154,T154,Retief Goosen,59,4.11,901,219
159,T154,T154,Doug LaBelle II,65,4.11,838,204
160,T154,T154,Jeff Maggert,86,4.11,933,227
161,T154,T154,Ryan Palmer,69,4.11,1085,264
162,T154,T154,Brandt Snedeker,85,4.11,1400,341
163,T154,T154,Bob Sowards,61,4.11,621,151
164,T165,T165,Billy Andrade,71,4.12,944,229
165,T165,T165,Nick Flanagan,89,4.12,1075,261
166,T165,T165,Charley Hoffman,94,4.12,1125,273
167,T165,T165,Jim McGovern,75,4.12,738,179
168,T165,T165,Joe Ogilvie,100,4.12,1149,279
169,T165,T165,Travis Perkins,53,4.12,453,110
170,T165,T165,John Rollins,94,4.12,1288,313
171,T172,T172,Ryan Armour,87,4.13,1013,245
172,T172,T172,Eric Axley,113,4.13,1491,361
173,T172,T172,Ángel Cabrera,55,4.13,747,181
174,T172,T172,Paul Casey,55,4.13,817,198
175,T172,T172,Cody Freeman,66,4.13,661,160
176,T172,T172,Mark Hensby,71,4.13,1061,257
177,T172,T172,J.B. Holmes,86,4.13,1473,357
178,T172,T172,Trevor Immelman,70,4.13,1140,276
179,T172,T172,Shigeki Maruyama,50,4.13,702,170
180,T172,T172,Ian Poulter,51,4.13,924,224
181,T172,T172,Kevin Stadler,90,4.13,1293,313
182,T172,T172,Steve Stricker,75,4.13,1419,344
183,T172,T172,Johnson Wagner,83,4.13,892,216
184,T172,T172,Boo Weekley,86,4.13,1083,262
185,186,186,Jesper Parnevik,88,4.14,1122,271
186,T187,T187,Jeff Gove,50,4.15,647,156
187,T187,T187,Tom Lehman,51,4.15,875,211
188,T189,T189,David Duval,51,4.16,836,201
189,T189,T189,Richard Johnson,77,4.16,716,172
190,T189,T189,Kyle Thompson,70,4.16,923,222
191,T192,T192,Mathias Grönberg,87,4.17,821,197
192,T192,T192,Charles Warren,79,4.17,1101,264
193,194,194,Olin Browne,77,4.18,643,154
194,195,195,Andres Romero,69,4.19,821,196
195,196,196,David Lutterus,59,4.2,655,156
196,197,197,Adam Scott,51,4.24,970,229
