,Round_4_Scoring_Average_RANK THIS WEEK,Round_4_Scoring_Average_RANK LAST WEEK,Round_4_Scoring_Average_PLAYER NAME,Round_4_Scoring_Average_AVG,Round_4_Scoring_Average_TOTAL STROKES,Round_4_Scoring_Average_TOTAL ROUNDS
58,59,59,Andres Romero,70.71,990,14
59,60,60,Tim Wilkinson,70.72,1273,18
60,T61,T61,Alex Cejka,70.75,849,12
61,T61,T61,Fred Couples,70.75,849,12
62,63,63,Anthony Kim,70.78,1274,18
63,64,64,Corey Pavin,70.79,991,14
64,65,65,Bill Haas,70.83,1275,18
65,66,66,Nicholas Thompson,70.85,1417,20
66,T67,T67,James Driscoll,70.86,992,14
67,T67,T67,Tom Pernice Jr.,70.86,1559,22
68,T67,T67,Tom Scherrer,70.86,496,7
69,70,70,Tim Herron,70.9,1418,20
70,71,71,Carl Pettersson,70.92,1844,26
71,T72,T72,Joe Durant,70.94,1206,17
72,T72,T72,Robert Garrigus,70.94,1206,17
73,T74,T74,J.J. Henry,70.95,1348,19
74,T74,T74,Mike Weir,70.95,1348,19
75,T76,T76,Harrison Frazar,71.0,923,13
76,T76,T76,Jeff Gove,71.0,497,7
77,T76,T76,Charley Hoffman,71.0,1136,16
78,T76,T76,Joe Ogilvie,71.0,1349,19
79,T76,T76,Chris Riley,71.0,639,9
80,81,81,Kevin Streelman,71.04,1705,24
81,82,82,Eric Axley,71.05,1421,20
82,T83,T83,Bob Estes,71.06,1208,17
83,T83,T83,Nathan Green,71.06,1279,18
84,T83,T83,Tim Petrovic,71.06,1137,16
85,T86,T86,Todd Demsey,71.07,995,14
86,T86,T86,Jon Mills,71.07,1066,15
87,T86,T86,Marc Turnesa,71.07,995,14
88,T89,T89,Robert Allenby,71.08,1848,26
89,T89,T89,Tommy Armour III,71.08,924,13
90,91,91,Brian Davis,71.1,1422,20
91,T92,T92,Stewart Cink,71.11,1280,18
92,T92,T92,Charles Warren,71.11,640,9
93,94,94,Jason Allred,71.13,569,8
94,T95,T95,Brandt Jobe,71.14,498,7
95,T95,T95,Billy Mayfair,71.14,1565,22
96,T97,T97,Tim Clark,71.17,1281,18
97,T97,T97,Boo Weekley,71.17,1281,18
98,99,99,Paul Casey,71.18,783,11
99,T100,T100,Davis Love III,71.19,1139,16
100,T100,T100,Charlie Wi,71.19,1495,21
101,T102,T102,Craig Kanada,71.2,712,10
102,T102,T102,John Mallinger,71.2,1424,20
103,T104,T104,Chris DiMarco,71.21,997,14
104,T104,T104,Lucas Glover,71.21,1353,19
105,T104,T104,John Merrick,71.21,1353,19
106,T104,T104,Kevin Na,71.21,1353,19
107,108,108,Sergio Garcia,71.24,1211,17
108,109,109,Stuart Appleby,71.25,1425,20
109,110,110,Woody Austin,71.26,1639,23
110,T111,T111,Matt Kuchar,71.29,1212,17
111,T111,T111,Troy Matteson,71.29,1212,17
112,T111,T111,Nick Watney,71.29,1497,21
113,114,114,Kenny Perry,71.32,1569,22
114,T115,T115,Tommy Gainey,71.33,428,6
115,T115,T115,Zach Johnson,71.33,1284,18
116,T115,T115,Jeff Maggert,71.33,1070,15
117,118,118,Gavin Coles,71.36,785,11
118,T119,T119,Briny Baird,71.37,1927,27
119,T119,T119,Bo Van Pelt,71.37,1356,19
120,121,121,Bob Sowards,71.38,571,8
121,T122,T122,Michael Allen,71.39,1285,18
122,T122,T122,Ben Curtis,71.39,1285,18
123,124,124,Greg Kraft,71.4,714,10
124,125,125,Bart Bryant,71.41,1214,17
125,T126,T126,Carlos Franco,71.42,857,12
126,T126,T126,Robert Gamez,71.42,857,12
127,T126,T126,Retief Goosen,71.42,857,12
128,T126,T126,Chris Stroud,71.42,857,12
129,T126,T126,Omar Uresti,71.42,857,12
130,131,131,Johnson Wagner,71.43,1000,14
131,132,132,Ted Purdy,71.44,643,9
132,133,133,Jim Furyk,71.45,1572,22
133,134,134,David Toms,71.47,1072,15
134,135,135,Brad Adamonis,71.5,1001,14
135,136,136,Sean O'Hair,71.53,1073,15
136,137,137,Paul Goydos,71.54,930,13
137,138,138,Jeff Quinney,71.56,1145,16
138,139,139,David Lutterus,71.57,501,7
139,140,140,Bubba Watson,71.58,1360,19
140,T141,T141,Alejandro Cañizares,71.6,716,10
141,T141,T141,John Huston,71.6,716,10
142,T143,T143,Ryan Moore,71.64,788,11
143,T143,T143,Jimmy Walker,71.64,788,11
144,145,145,Dustin Johnson,71.69,1147,16
145,T146,T146,Brad Elder,71.7,717,10
146,T146,T146,Doug LaBelle II,71.7,717,10
147,T148,T148,Cliff Kresge,71.71,1004,14
148,T148,T148,Kevin Stadler,71.71,1004,14
149,150,150,Vaughn Taylor,71.72,1291,18
150,151,151,Jonathan Byrd,71.75,1148,16
151,152,152,Geoff Ogilvy,71.77,933,13
152,T153,T153,Mark Calcavecchia,71.82,790,11
153,T153,T153,Parker McLachlin,71.82,1221,17
154,155,155,John Rollins,71.84,1365,19
155,156,156,Justin Bolli,71.85,934,13
156,T157,T157,Lee Janzen,71.87,1078,15
157,T157,T157,Brett Quigley,71.87,1078,15
158,T157,T157,Y.E. Yang,71.87,1078,15
159,160,160,Mark Hensby,71.9,719,10
160,T161,T161,Marco Dawson,71.92,863,12
161,T161,T161,Trevor Immelman,71.92,935,13
162,163,163,Rory Sabbatini,71.94,1151,16
163,164,164,Patrick Sheehan,71.96,1871,26
164,T165,T165,Jesper Parnevik,72.0,1080,15
165,T165,T165,Brandt Snedeker,72.0,1224,17
166,167,167,Rich Beem,72.06,1153,16
167,168,168,Ian Poulter,72.09,793,11
168,T169,T169,Will MacKenzie,72.1,721,10
169,T169,T169,Adam Scott,72.1,721,10
170,171,171,Matt Jones,72.13,1082,15
171,T172,T172,Chez Reavie,72.15,1443,20
172,T172,T172,John Riegger,72.15,938,13
173,174,174,Daniel Chopra,72.2,1083,15
174,175,175,Olin Browne,72.27,795,11
175,176,176,Todd Hamilton,72.28,1301,18
176,177,177,J.B. Holmes,72.35,1230,17
177,178,178,Tag Ridings,72.4,1086,15
178,179,179,Jeff Overton,72.42,1376,19
179,180,180,Cody Freeman,72.5,435,6
180,181,181,Frank Lickliter II,72.52,1523,21
181,182,182,Stephen Leaney,72.56,653,9
182,T183,T183,Nick Flanagan,72.6,1089,15
183,T183,T183,Dudley Hart,72.6,1089,15
184,185,185,Billy Andrade,72.73,800,11
185,186,186,David Duval,72.83,437,6
186,T187,T187,Tom Lehman,72.88,583,8
187,T187,T187,Shigeki Maruyama,72.88,583,8
188,T187,T187,Rocco Mediate,72.88,1239,17
189,190,190,Ángel Cabrera,72.89,656,9
190,191,191,Jim McGovern,72.92,875,12
191,192,192,Jay Williamson,72.94,1167,16
192,193,193,Paul Claxton,73.0,511,7
193,194,194,Jin Park,73.08,877,12
194,195,195,Travis Perkins,73.5,294,4
195,196,196,Kenneth Ferrie,73.8,738,10
196,197,197,Kyle Thompson,73.88,591,8
