,Front_9_Par_5_Scoring_Average_RANK THIS WEEK,Front_9_Par_5_Scoring_Average_RANK LAST WEEK,Front_9_Par_5_Scoring_Average_PLAYER NAME,Front_9_Par_5_Scoring_Average_ROUNDS,Front_9_Par_5_Scoring_Average_AVG,Front_9_Par_5_Scoring_Average_TOTAL STROKES,Front_9_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Anthony Kim,81,4.44,462,104
1,T2,T2,Ángel Cabrera,55,4.5,324,72
2,T2,T2,Brenden Pappas,66,4.5,450,100
3,4,4,Camilo Villegas,79,4.51,469,104
4,5,5,Sean O'Hair,81,4.53,476,105
5,T6,T6,Vijay Singh,82,4.54,481,106
6,T6,T6,Bob Tway,70,4.54,481,106
7,T8,T8,Mathias Grönberg,87,4.55,623,137
8,T8,T8,Padraig Harrington,52,4.55,300,66
9,T8,T8,Adam Scott,51,4.55,300,66
10,T11,T11,Woody Austin,109,4.56,729,160
11,T11,T11,Aaron Baddeley,76,4.56,492,108
12,T11,T11,J.B. Holmes,86,4.56,565,124
13,T11,T11,Charles Howell III,101,4.56,730,160
14,T11,T11,Shigeki Maruyama,50,4.56,333,73
15,T11,T11,Kevin Na,97,4.56,684,150
16,T11,T11,Steve Stricker,75,4.56,438,96
17,T11,T11,Mike Weir,88,4.56,566,124
18,T19,T19,Jim Furyk,95,4.57,621,136
19,T19,T19,Brian Gay,102,4.57,663,145
20,T19,T19,Lucas Glover,91,4.57,576,126
21,T19,T19,Phil Mickelson,80,4.57,494,108
22,T19,T19,Ryan Palmer,69,4.57,466,102
23,T19,T19,Kevin Sutherland,98,4.57,630,138
24,T25,T25,Michael Allen,91,4.58,687,150
25,T25,T25,Stewart Cink,87,4.58,595,130
26,T25,T25,Joe Ogilvie,100,4.58,673,147
27,T28,T28,Steve Allan,58,4.59,395,86
28,T28,T28,Tommy Armour III,77,4.59,510,111
29,T30,T30,Jason Day,81,4.6,580,126
30,T30,T30,Jason Gore,94,4.6,663,144
31,T30,T30,Zach Johnson,85,4.6,561,122
32,T30,T30,Davis Love III,78,4.6,524,114
33,T30,T30,Parker McLachlin,88,4.6,626,136
34,T30,T30,Tag Ridings,88,4.6,626,136
35,T30,T30,John Riegger,73,4.6,524,114
36,T30,T30,Tom Scherrer,56,4.6,432,94
37,T30,T30,Nick Watney,96,4.6,699,152
38,T39,T39,Stephen Ames,83,4.61,544,118
39,T39,T39,Sergio Garcia,72,4.61,406,88
40,T39,T39,Robert Garrigus,90,4.61,641,139
41,T39,T39,Mathew Goggin,91,4.61,645,140
42,T39,T39,Ryuji Imada,80,4.61,576,125
43,T39,T39,Billy Mayfair,103,4.61,654,142
44,T39,T39,John Merrick,98,4.61,664,144
45,T39,T39,Jesper Parnevik,88,4.61,609,132
46,T39,T39,Kenny Perry,97,4.61,623,135
47,T39,T39,Carl Pettersson,110,4.61,738,160
48,T39,T39,Boo Weekley,86,4.61,581,126
49,T50,T50,Daniel Chopra,84,4.62,619,134
50,T50,T50,Fred Couples,60,4.62,453,98
51,T50,T50,Carlos Franco,73,4.62,541,117
52,T50,T50,Matt Kuchar,88,4.62,600,130
53,T50,T50,Martin Laird,98,4.62,675,146
54,T50,T50,Y.E. Yang,89,4.62,638,138
55,T56,T56,Jonathan Byrd,88,4.63,611,132
56,T56,T56,Mark Calcavecchia,67,4.63,440,95
57,T56,T56,Tom Pernice Jr.,104,4.63,685,148
58,T56,T56,Rory Sabbatini,77,4.63,482,104
59,T56,T56,D.J. Trahan,94,4.63,639,138
60,T56,T56,Ron Whittaker,54,4.63,375,81
61,T62,T62,Brian Davis,108,4.64,751,162
62,T62,T62,Mark Hensby,71,4.64,538,116
63,T62,T62,Charley Hoffman,94,4.64,659,142
64,T62,T62,Justin Leonard,101,4.64,622,134
65,T62,T62,Will MacKenzie,62,4.64,441,95
66,T62,T62,Hunter Mahan,87,4.64,557,120
67,T62,T62,Omar Uresti,74,4.64,538,116
68,T62,T62,Bubba Watson,97,4.64,650,140
69,T70,T70,Robert Allenby,108,4.65,744,160
70,T70,T70,Bart Bryant,81,4.65,512,110
71,T70,T70,Ben Crane,86,4.65,590,127
72,T70,T70,James Driscoll,85,4.65,637,137
73,T70,T70,Frank Lickliter II,107,4.65,753,162
74,T70,T70,Steve Marino,119,4.65,772,166
75,T70,T70,Scott McCarron,63,4.65,414,89
76,T70,T70,Rocco Mediate,87,4.65,576,124
77,T70,T70,Rod Pampling,83,4.65,558,120
78,T70,T70,Chris Riley,51,4.65,363,78
79,T70,T70,Brett Rumford,72,4.65,512,110
80,T70,T70,John Senden,93,4.65,637,137
81,T70,T70,Brandt Snedeker,85,4.65,567,122
82,T70,T70,Marc Turnesa,87,4.65,633,136
83,T84,T84,Nathan Green,95,4.66,676,145
84,T84,T84,Matt Jones,95,4.66,703,151
85,T84,T84,George McNeill,97,4.66,680,146
86,T84,T84,Ted Purdy,68,4.66,475,102
87,T84,T84,Jeff Quinney,87,4.66,610,131
88,T84,T84,John Rollins,94,4.66,681,146
89,T84,T84,Andres Romero,69,4.66,419,90
90,T84,T84,Kevin Streelman,114,4.66,773,166
91,T84,T84,Nicholas Thompson,113,4.66,801,172
92,T84,T84,Tim Wilkinson,95,4.66,717,154
93,T84,T84,Mark Wilson,107,4.66,723,155
94,T95,T95,Stuart Appleby,87,4.67,532,114
95,T95,T95,Paul Casey,55,4.67,327,70
96,T95,T95,Joe Durant,92,4.67,640,137
97,T95,T95,Bill Haas,99,4.67,691,148
98,T95,T95,J.J. Henry,108,4.67,747,160
99,T95,T95,Craig Kanada,65,4.67,444,95
100,T95,T95,Peter Lonard,92,4.67,626,134
101,T95,T95,Tim Petrovic,97,4.67,696,149
102,T95,T95,Kevin Stadler,90,4.67,649,139
103,T104,T104,Ryan Armour,87,4.68,641,137
104,T104,T104,Tim Clark,90,4.68,561,120
105,T104,T104,Michael Letzig,88,4.68,599,128
106,T104,T104,Chris Stroud,81,4.68,599,128
107,T104,T104,Bo Van Pelt,101,4.68,720,154
108,T104,T104,Johnson Wagner,83,4.68,608,130
109,T110,T110,Cameron Beckman,87,4.69,624,133
110,T110,T110,Justin Bolli,87,4.69,661,141
111,T110,T110,Chris DiMarco,87,4.69,628,134
112,T110,T110,Freddie Jacobson,78,4.69,507,108
113,T110,T110,Jerry Kelly,89,4.69,582,124
114,T110,T110,Jeff Overton,103,4.69,732,156
115,T110,T110,Brett Quigley,80,4.69,600,128
116,T117,T117,Chad Campbell,94,4.7,606,129
117,T117,T117,Marco Dawson,64,4.7,470,100
118,T117,T117,Glen Day,64,4.7,418,89
119,T117,T117,Todd Demsey,80,4.7,564,120
120,T117,T117,Steve Flesch,95,4.7,700,149
121,T117,T117,Paul Goydos,78,4.7,540,115
122,T117,T117,Dustin Johnson,92,4.7,653,139
123,T117,T117,Ryan Moore,72,4.7,536,114
124,T117,T117,Ian Poulter,51,4.7,315,67
125,T117,T117,Scott Verplank,82,4.7,526,112
126,T117,T117,Charles Warren,79,4.7,597,127
127,T128,T128,Brad Adamonis,87,4.71,603,128
128,T128,T128,Shane Bertsch,96,4.71,669,142
129,T128,T128,Ben Curtis,80,4.71,509,108
130,T128,T128,Brad Elder,67,4.71,471,100
131,T128,T128,John Huston,56,4.71,419,89
132,T128,T128,Lee Janzen,89,4.71,683,145
133,T128,T128,Brandt Jobe,52,4.71,339,72
134,T128,T128,Tom Lehman,51,4.71,330,70
135,T128,T128,Nick O'Hern,82,4.71,575,122
136,T128,T128,Corey Pavin,69,4.71,452,96
137,T128,T128,Scott Sterling,89,4.71,640,136
138,T128,T128,Charlie Wi,97,4.71,631,134
139,T140,T140,Eric Axley,113,4.72,779,165
140,T140,T140,Briny Baird,113,4.72,784,166
141,T140,T140,K.J. Choi,74,4.72,444,94
142,T140,T140,Retief Goosen,59,4.72,368,78
143,T140,T140,Troy Matteson,94,4.72,689,146
144,T140,T140,Jon Mills,95,4.72,665,141
145,T140,T140,Patrick Sheehan,124,4.72,869,184
146,T147,T147,Jason Allred,63,4.73,445,94
147,T147,T147,Kenneth Ferrie,72,4.73,558,118
148,T147,T147,Jeff Gove,50,4.73,345,73
149,T147,T147,Tim Herron,97,4.73,653,138
150,T147,T147,Stephen Leaney,53,4.73,407,86
151,T147,T147,Geoff Ogilvy,65,4.73,445,94
152,T147,T147,Jin Park,85,4.73,648,137
153,T147,T147,Pat Perez,93,4.73,615,130
154,T147,T147,Vaughn Taylor,103,4.73,710,150
155,T147,T147,Kyle Thompson,70,4.73,530,112
156,T147,T147,Dean Wilson,109,4.73,752,159
157,T158,T158,Rich Beem,90,4.74,650,137
158,T158,T158,Chad Collins,72,4.74,502,106
159,T158,T158,Ken Duke,116,4.74,825,174
160,T158,T158,Bob Estes,90,4.74,654,138
161,T158,T158,Nick Flanagan,89,4.74,645,136
162,T158,T158,Harrison Frazar,73,4.74,521,110
163,T158,T158,Todd Hamilton,92,4.74,644,136
164,T158,T158,Trevor Immelman,70,4.74,417,88
165,T166,T166,Dudley Hart,74,4.75,523,110
166,T166,T166,Jeff Maggert,86,4.75,636,134
167,T166,T166,Heath Slocum,104,4.75,732,154
168,169,169,Kent Jones,68,4.76,500,105
169,T170,T170,Alex Cejka,75,4.77,525,110
170,T170,T170,Gavin Coles,54,4.77,386,81
171,T170,T170,Ernie Els,51,4.77,315,66
172,T170,T170,John Mallinger,95,4.77,644,135
173,T170,T170,David Toms,70,4.77,448,94
174,T175,T175,Billy Andrade,71,4.78,526,110
175,T175,T175,Tommy Gainey,60,4.78,440,92
176,T175,T175,Richard Johnson,77,4.78,555,116
177,T175,T175,Richard Johnson,60,4.78,387,81
178,T175,T175,Cliff Kresge,84,4.78,583,122
179,T175,T175,Travis Perkins,53,4.78,411,86
180,T175,T175,Chez Reavie,102,4.78,689,144
181,T182,T182,Cody Freeman,66,4.79,484,101
182,T182,T182,Jimmy Walker,73,4.79,513,107
183,T184,T184,Alejandro Cañizares,52,4.8,365,76
184,T184,T184,Paul Claxton,63,4.8,466,97
185,T186,T186,Steve Elkington,84,4.81,625,130
186,T186,T186,J.P. Hayes,67,4.81,471,98
187,T186,T186,Jay Williamson,96,4.81,683,142
188,T189,T189,Robert Gamez,79,4.82,588,122
189,T189,T189,Greg Kraft,63,4.82,492,102
190,191,191,Jim McGovern,75,4.83,512,106
191,192,192,Steve Lowery,74,4.84,552,114
192,T193,T193,Olin Browne,77,4.85,534,110
193,T193,T193,Bob Sowards,61,4.85,446,92
194,195,195,Doug LaBelle II,65,4.88,420,86
195,196,196,David Lutterus,59,4.99,424,85
196,197,197,David Duval,51,5.02,412,82
