,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
46,T45,T45,John Senden,93,38,4.04,4012
47,48,48,Robert Allenby,108,39,4.03,4624
48,T49,T49,Harrison Frazar,73,40,4.05,3136
49,T49,T49,Charley Hoffman,94,40,4.04,4080
50,T49,T49,Joe Ogilvie,100,40,4.04,4336
51,T52,T52,Carlos Franco,73,41,4.05,3088
52,T52,T52,Tim Wilkinson,95,41,4.04,4056
53,T54,T54,Aaron Baddeley,76,42,4.05,3188
54,T54,T54,Scott Sterling,89,42,4.04,3808
55,T54,T54,Vaughn Taylor,103,42,4.04,4512
56,T57,T57,Tim Clark,90,43,4.04,3976
57,T57,T57,Mathew Goggin,91,43,4.04,3920
58,T57,T57,Bill Haas,99,43,4.04,4256
59,T57,T57,Steve Marino,119,43,4.03,5216
60,T57,T57,Geoff Ogilvy,65,43,4.06,2776
61,T62,T62,Stephen Ames,83,44,4.05,3616
62,T62,T62,Rory Sabbatini,77,44,4.05,3368
63,T64,T64,Fred Couples,60,45,4.07,2512
64,T64,T64,Brad Elder,67,45,4.06,2888
65,66,66,Jeff Overton,103,47,4.04,4408
66,T67,T67,Jeff Gove,50,48,4.09,2176
67,T67,T67,Matt Kuchar,88,48,4.05,3824
68,T67,T67,Will MacKenzie,62,48,4.07,2636
69,T67,T67,Billy Mayfair,103,48,4.04,4556
70,T71,T71,Hunter Mahan,87,49,4.05,3736
71,T71,T71,Kevin Na,97,49,4.05,4132
72,T71,T71,Corey Pavin,69,49,4.06,3028
73,T71,T71,Steve Stricker,75,49,4.06,3192
74,T71,T71,Camilo Villegas,79,49,4.06,3472
75,T76,T76,Richard Johnson,60,50,4.08,2660
76,T76,T76,Craig Kanada,65,50,4.07,2832
77,T76,T76,Brett Quigley,80,50,4.06,3416
78,T79,T79,Jeff Maggert,86,51,4.06,3680
79,T79,T79,Bo Van Pelt,101,51,4.05,4364
80,T81,T81,Kenneth Ferrie,72,52,4.07,3040
81,T81,T81,Davis Love III,78,52,4.06,3400
82,T81,T81,Parker McLachlin,88,52,4.05,3792
83,T81,T81,Nick Watney,96,52,4.05,4088
84,T85,T85,Steve Allan,58,53,4.08,2504
85,T85,T85,Brian Davis,108,53,4.05,4664
86,T85,T85,Ken Duke,116,53,4.04,5008
87,T88,T88,Brad Adamonis,87,54,4.06,3756
88,T88,T88,Woody Austin,109,54,4.05,4552
89,T88,T88,Ernie Els,51,54,4.1,2232
90,T88,T88,Brenden Pappas,66,54,4.08,2840
91,T88,T88,Ian Poulter,51,54,4.1,2172
92,T88,T88,Boo Weekley,86,54,4.06,3616
93,T94,T94,Cameron Beckman,87,56,4.06,3712
94,T94,T94,Peter Lonard,92,56,4.06,4036
95,T96,T96,J.J. Henry,108,57,4.05,4688
96,T96,T96,Doug LaBelle II,65,57,4.08,2880
97,T96,T96,Rod Pampling,83,57,4.07,3456
98,T96,T96,Omar Uresti,74,57,4.07,3144
99,T96,T96,Ron Whittaker,54,57,4.1,2308
100,T101,T101,Paul Claxton,63,58,4.09,2676
101,T101,T101,Marco Dawson,64,58,4.09,2712
102,T101,T101,Tom Lehman,51,58,4.1,2224
103,T101,T101,Shigeki Maruyama,50,58,4.11,2144
104,T101,T101,Jimmy Walker,73,58,4.07,3172
105,T106,T106,Zach Johnson,85,59,4.06,3672
106,T106,T106,John Merrick,98,59,4.06,4256
107,T106,T106,Chez Reavie,102,59,4.05,4456
108,T109,T109,Jonathan Byrd,88,60,4.07,3656
109,T109,T109,Ryan Moore,72,60,4.08,3068
110,T109,T109,Brandt Snedeker,85,60,4.07,3680
111,T109,T109,Jay Williamson,96,60,4.06,4164
112,T109,T109,Dean Wilson,109,60,4.05,4732
113,T114,T114,Mark Calcavecchia,67,61,4.09,2868
114,T114,T114,Daniel Chopra,84,61,4.07,3536
115,T114,T114,Jason Day,81,61,4.07,3472
116,T114,T114,Jim McGovern,75,61,4.07,3280
117,T118,T118,Tommy Armour III,77,62,4.07,3356
118,T118,T118,Rich Beem,90,62,4.06,3856
119,T118,T118,Paul Casey,55,62,4.11,2264
120,T118,T118,Lee Janzen,89,62,4.07,3752
121,T118,T118,Carl Pettersson,110,62,4.05,4800
122,T123,T123,Ryuji Imada,80,63,4.07,3420
123,T123,T123,Freddie Jacobson,78,63,4.07,3448
124,T125,T125,Jason Gore,94,64,4.06,3992
125,T125,T125,Nathan Green,95,64,4.06,4056
126,T125,T125,Mathias Grönberg,87,64,4.07,3704
127,T128,T128,Robert Garrigus,90,65,4.07,3856
128,T128,T128,Charles Howell III,101,65,4.06,4228
129,T128,T128,Tom Pernice Jr.,104,65,4.06,4552
130,T131,T131,Steve Flesch,95,66,4.06,4064
131,T131,T131,Mark Hensby,71,66,4.09,3012
132,T131,T131,Tim Petrovic,97,66,4.06,4152
133,T134,T134,Bart Bryant,81,67,4.08,3568
134,T134,T134,Chad Collins,72,67,4.09,3112
135,T134,T134,Jerry Kelly,89,67,4.07,3848
136,T134,T134,Chris Stroud,81,67,4.08,3444
137,T138,T138,Sean O'Hair,81,68,4.08,3608
138,T138,T138,Adam Scott,51,68,4.13,2156
139,T138,T138,Nicholas Thompson,113,68,4.06,4876
140,T141,T141,Retief Goosen,59,69,4.11,2544
141,T141,T141,Matt Jones,95,69,4.07,4072
142,T141,T141,Stephen Leaney,53,69,4.12,2256
143,T141,T141,Steve Lowery,74,69,4.09,3208
144,T141,T141,Tom Scherrer,56,69,4.12,2344
145,T141,T141,Patrick Sheehan,124,69,4.05,5368
146,T147,T147,Todd Demsey,80,71,4.08,3440
147,T147,T147,Dustin Johnson,92,71,4.07,3940
148,T147,T147,Marc Turnesa,87,71,4.08,3728
149,T147,T147,Bubba Watson,97,71,4.07,4240
150,151,151,Tommy Gainey,60,73,4.11,2584
151,T152,T152,Lucas Glover,91,74,4.07,4008
152,T152,T152,Trevor Immelman,70,74,4.1,3024
153,T152,T152,Richard Johnson,77,74,4.09,3304
154,T152,T152,David Lutterus,59,74,4.12,2560
155,T156,T156,Paul Goydos,78,75,4.09,3404
156,T156,T156,Ted Purdy,68,75,4.1,2908
157,T156,T156,Bob Sowards,61,75,4.11,2632
158,T159,T159,Jason Allred,63,76,4.11,2704
159,T159,T159,Ángel Cabrera,55,76,4.13,2256
160,T159,T159,Chris DiMarco,87,76,4.08,3736
161,T162,T162,Martin Laird,98,77,4.07,4240
162,T162,T162,John Rollins,94,77,4.08,4024
163,T164,T164,Frank Lickliter II,107,78,4.07,4612
164,T164,T164,D.J. Trahan,94,78,4.08,4072
165,T166,T166,Robert Gamez,79,79,4.09,3400
166,T166,T166,Troy Matteson,94,79,4.08,3992
167,T166,T166,George McNeill,97,79,4.08,4200
168,169,169,J.B. Holmes,86,80,4.09,3688
169,T170,T170,J.P. Hayes,67,81,4.11,2896
170,T170,T170,Jeff Quinney,87,81,4.09,3740
171,T172,T172,Alex Cejka,75,82,4.1,3232
172,T172,T172,Nick Flanagan,89,82,4.09,3808
173,T172,T172,Kevin Stadler,90,82,4.08,3860
174,T175,T175,Travis Perkins,53,85,4.15,2240
175,T175,T175,Y.E. Yang,89,85,4.09,3820
176,T177,T177,Cody Freeman,66,86,4.12,2820
177,T177,T177,Todd Hamilton,92,86,4.09,3944
178,T177,T177,Rocco Mediate,87,86,4.09,3800
179,T177,T177,Jin Park,85,86,4.1,3592
180,T177,T177,Heath Slocum,104,86,4.08,4512
181,T182,T182,Billy Andrade,71,88,4.12,3048
182,T182,T182,Johnson Wagner,83,88,4.1,3568
183,184,184,Tag Ridings,88,89,4.09,3768
184,185,185,Ryan Armour,87,90,4.1,3680
185,T186,T186,Olin Browne,77,92,4.11,3352
186,T186,T186,Jon Mills,95,92,4.09,4084
187,188,188,Jesper Parnevik,88,93,4.1,3812
188,189,189,Cliff Kresge,84,95,4.1,3656
189,190,190,Charles Warren,79,98,4.12,3348
190,191,191,Kyle Thompson,70,99,4.13,2984
191,T192,T192,Eric Axley,113,103,4.08,4876
192,T192,T192,Andres Romero,69,103,4.14,2960
193,194,194,Brett Rumford,72,107,4.14,3080
194,T195,T195,Justin Bolli,87,108,4.12,3708
195,T195,T195,David Duval,51,108,4.2,2136
196,197,197,James Driscoll,85,117,4.13,3600
