,Tenth_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_4_Scoring_Average_AVG,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
41,T39,T39,Matt Jones,95,4.02,522,130
42,T39,T39,Matt Kuchar,88,4.02,595,148
43,T39,T39,Steve Lowery,74,4.02,683,170
44,T39,T39,John Merrick,98,4.02,1012,252
45,T39,T39,Jimmy Walker,73,4.02,865,215
46,T39,T39,Nick Watney,96,4.02,796,198
47,T39,T39,Jay Williamson,96,4.02,748,186
48,T49,T49,Eric Axley,113,4.03,1068,265
49,T49,T49,Briny Baird,113,4.03,947,235
50,T49,T49,Shane Bertsch,96,4.03,834,207
51,T49,T49,Olin Browne,77,4.03,863,214
52,T49,T49,Tim Clark,90,4.03,475,118
53,T49,T49,Todd Demsey,80,4.03,694,172
54,T49,T49,Kenneth Ferrie,72,4.03,589,146
55,T49,T49,Nick Flanagan,89,4.03,612,152
56,T49,T49,Lee Janzen,89,4.03,781,194
57,T49,T49,Kent Jones,68,4.03,544,135
58,T49,T49,Frank Lickliter II,107,4.03,922,229
59,T49,T49,Peter Lonard,92,4.03,742,184
60,T49,T49,Jeff Maggert,86,4.03,930,231
61,T49,T49,Scott McCarron,63,4.03,306,76
62,T49,T49,John Riegger,73,4.03,789,196
63,T49,T49,John Senden,93,4.03,851,211
64,T65,T65,Robert Garrigus,90,4.04,598,148
65,T65,T65,Jason Gore,94,4.04,570,141
66,T65,T65,Mark Hensby,71,4.04,582,144
67,T65,T65,John Mallinger,95,4.04,844,209
68,T65,T65,Shigeki Maruyama,50,4.04,489,121
69,T65,T65,Chez Reavie,102,4.04,1140,282
70,T65,T65,Patrick Sheehan,124,4.04,945,234
71,T65,T65,Brandt Snedeker,85,4.04,517,128
72,T65,T65,Boo Weekley,86,4.04,695,172
73,T65,T65,Dean Wilson,109,4.04,930,230
74,T75,T75,Paul Goydos,78,4.05,600,148
75,T75,T75,Nathan Green,95,4.05,920,227
76,T75,T75,Richard Johnson,77,4.05,956,236
77,T75,T75,Jerry Kelly,89,4.05,931,230
78,T75,T75,Doug LaBelle II,65,4.05,559,138
79,T75,T75,Billy Mayfair,103,4.05,754,186
80,T75,T75,Joe Ogilvie,100,4.05,839,207
81,T75,T75,Pat Perez,93,4.05,688,170
82,T75,T75,Andres Romero,69,4.05,571,141
83,T75,T75,Rory Sabbatini,77,4.05,454,112
84,T75,T75,Nicholas Thompson,113,4.05,882,218
85,T75,T75,David Toms,70,4.05,352,87
86,T87,T87,Robert Allenby,108,4.06,569,140
87,T87,T87,Stephen Ames,83,4.06,345,85
88,T87,T87,Aaron Baddeley,76,4.06,483,119
89,T87,T87,Cameron Beckman,87,4.06,987,243
90,T87,T87,Brad Elder,67,4.06,536,132
91,T87,T87,Bob Estes,90,4.06,759,187
92,T87,T87,Lucas Glover,91,4.06,646,159
93,T87,T87,Charles Howell III,101,4.06,902,222
94,T87,T87,Dustin Johnson,92,4.06,957,236
95,T87,T87,Hunter Mahan,87,4.06,625,154
96,T87,T87,Jeff Quinney,87,4.06,995,245
97,T98,T98,Jonathan Byrd,88,4.07,870,214
98,T98,T98,Ken Duke,116,4.07,896,220
99,T98,T98,Stephen Leaney,53,4.07,395,97
100,T98,T98,Troy Matteson,94,4.07,533,131
101,T98,T98,Jon Mills,95,4.07,1095,269
102,T98,T98,Kevin Na,97,4.07,866,213
103,T98,T98,Tom Scherrer,56,4.07,391,96
104,T98,T98,Tim Wilkinson,95,4.07,741,182
105,T106,T106,Chad Campbell,94,4.08,795,195
106,T106,T106,Ben Curtis,80,4.08,506,124
107,T106,T106,Chris DiMarco,87,4.08,979,240
108,T106,T106,Joe Durant,92,4.08,787,193
109,T106,T106,Carlos Franco,73,4.08,820,201
110,T106,T106,Jeff Gove,50,4.08,432,106
111,T106,T106,Brandt Jobe,52,4.08,498,122
112,T106,T106,Greg Kraft,63,4.08,783,192
113,T106,T106,Tom Lehman,51,4.08,310,76
114,T106,T106,Michael Letzig,88,4.08,1031,253
115,T106,T106,Davis Love III,78,4.08,653,160
116,T106,T106,Rod Pampling,83,4.08,596,146
117,T106,T106,Tim Petrovic,97,4.08,747,183
118,T106,T106,Carl Pettersson,110,4.08,776,190
119,T106,T106,Bo Van Pelt,101,4.08,959,235
120,T106,T106,Johnson Wagner,83,4.08,739,181
121,T106,T106,Mark Wilson,107,4.08,580,142
122,T123,T123,Rich Beem,90,4.09,826,202
123,T123,T123,Paul Claxton,63,4.09,704,172
124,T123,T123,Dudley Hart,74,4.09,576,141
125,T123,T123,J.J. Henry,108,4.09,871,213
126,T123,T123,Tom Pernice Jr.,104,4.09,764,187
127,T123,T123,Charles Warren,79,4.09,659,161
128,T123,T123,Y.E. Yang,89,4.09,658,161
129,T130,T130,Michael Allen,91,4.1,742,181
130,T130,T130,Mark Calcavecchia,67,4.1,669,163
131,T130,T130,Marco Dawson,64,4.1,582,142
132,T130,T130,Steve Flesch,95,4.1,890,217
133,T130,T130,Cliff Kresge,84,4.1,829,202
134,T130,T130,Sean O'Hair,81,4.1,669,163
135,T130,T130,Jesper Parnevik,88,4.1,713,174
136,T130,T130,Scott Sterling,89,4.1,747,182
137,T138,T138,Tommy Armour III,77,4.11,629,153
138,T138,T138,Jason Day,81,4.11,780,190
139,T138,T138,Harrison Frazar,73,4.11,883,215
140,T138,T138,Zach Johnson,85,4.11,399,97
141,T138,T138,Will MacKenzie,62,4.11,583,142
142,T138,T138,Jim McGovern,75,4.11,938,228
143,T138,T138,Ryan Moore,72,4.11,646,157
144,T138,T138,Brenden Pappas,66,4.11,641,156
145,T138,T138,Corey Pavin,69,4.11,757,184
146,T138,T138,Scott Verplank,82,4.11,407,99
147,T148,T148,Ryan Armour,87,4.12,643,156
148,T148,T148,Chad Collins,72,4.12,823,200
149,T148,T148,Bill Haas,99,4.12,581,141
150,T148,T148,Ian Poulter,51,4.12,317,77
151,T148,T148,Chris Riley,51,4.12,531,129
152,T148,T148,Kyle Thompson,70,4.12,696,169
153,T148,T148,Marc Turnesa,87,4.12,1166,283
154,T155,T155,Ángel Cabrera,55,4.13,396,96
155,T155,T155,Alejandro Cañizares,52,4.13,500,121
156,T155,T155,Alex Cejka,75,4.13,256,62
157,T155,T155,David Lutterus,59,4.13,607,147
158,T155,T155,George McNeill,97,4.13,887,215
159,T155,T155,Chris Stroud,81,4.13,937,227
160,T161,T161,Ryuji Imada,80,4.14,551,133
161,T161,T161,Martin Laird,98,4.14,1163,281
162,T161,T161,Travis Perkins,53,4.14,696,168
163,T161,T161,Brett Quigley,80,4.14,845,204
164,T161,T161,Ron Whittaker,54,4.14,787,190
165,T166,T166,Tommy Gainey,60,4.15,457,110
166,T166,T166,Robert Gamez,79,4.15,829,200
167,T166,T166,Trevor Immelman,70,4.15,419,101
168,T166,T166,Rocco Mediate,87,4.15,718,173
169,T166,T166,Bob Tway,70,4.15,539,130
170,T171,T171,David Duval,51,4.16,254,61
171,T171,T171,Cody Freeman,66,4.16,758,182
172,T171,T171,Todd Hamilton,92,4.16,803,193
173,T171,T171,Tag Ridings,88,4.16,624,150
174,T171,T171,John Rollins,94,4.16,711,171
175,T171,T171,Heath Slocum,104,4.16,628,151
176,T171,T171,Kevin Sutherland,98,4.16,491,118
177,T171,T171,Bubba Watson,97,4.16,404,97
178,T179,T179,Billy Andrade,71,4.17,450,108
179,T179,T179,Retief Goosen,59,4.17,500,120
180,T179,T179,J.P. Hayes,67,4.17,759,182
181,T179,T179,Ted Purdy,68,4.17,638,153
182,T183,T183,Daniel Chopra,84,4.18,510,122
183,T183,T183,Richard Johnson,60,4.18,590,141
184,T183,T183,Phil Mickelson,80,4.18,138,33
185,T186,T186,Brad Adamonis,87,4.19,800,191
186,T186,T186,Jason Allred,63,4.19,565,135
187,T186,T186,Bart Bryant,81,4.19,632,151
188,T186,T186,Paul Casey,55,4.19,268,64
189,T186,T186,Freddie Jacobson,78,4.19,678,162
190,T186,T186,Omar Uresti,74,4.19,766,183
191,T192,T192,Justin Bolli,87,4.21,943,224
192,T192,T192,Brett Rumford,72,4.21,880,209
193,194,194,James Driscoll,85,4.22,815,193
194,T195,T195,Steve Allan,58,4.24,437,103
195,T195,T195,Bob Sowards,61,4.24,594,140
196,197,197,Adam Scott,51,4.41,97,22
