,Front_9_Par_4_Scoring_Average_RANK THIS WEEK,Front_9_Par_4_Scoring_Average_RANK LAST WEEK,Front_9_Par_4_Scoring_Average_PLAYER NAME,Front_9_Par_4_Scoring_Average_ROUNDS,Front_9_Par_4_Scoring_Average_AVG,Front_9_Par_4_Scoring_Average_TOTAL STROKES,Front_9_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Steve Elkington,84,3.98,1821,458
1,2,2,Justin Leonard,101,3.99,2117,531
2,T3,T3,Ben Crane,86,4.0,1901,475
3,T3,T3,Joe Durant,92,4.0,2010,503
4,T3,T3,Sergio Garcia,72,4.0,1610,402
5,T3,T3,Bill Haas,99,4.0,2165,541
6,T3,T3,Phil Mickelson,80,4.0,1750,438
7,T8,T8,Chad Campbell,94,4.01,2104,525
8,T8,T8,Bob Estes,90,4.01,1966,490
9,T8,T8,Jim Furyk,95,4.01,2094,522
10,T8,T8,Brett Quigley,80,4.01,1724,430
11,T8,T8,John Senden,93,4.01,2031,507
12,T8,T8,Charlie Wi,97,4.01,2175,543
13,T14,T14,Robert Allenby,108,4.02,2369,589
14,T14,T14,Alejandro Cañizares,52,4.02,1143,284
15,T14,T14,Stewart Cink,87,4.02,1756,437
16,T14,T14,Ben Curtis,80,4.02,1815,452
17,T14,T14,Brian Gay,102,4.02,2288,569
18,T14,T14,Tim Herron,97,4.02,2159,537
19,T14,T14,Michael Letzig,88,4.02,1963,488
20,T14,T14,Billy Mayfair,103,4.02,2325,579
21,T14,T14,Kevin Na,97,4.02,2109,525
22,T14,T14,Pat Perez,93,4.02,2068,514
23,T14,T14,Kenny Perry,97,4.02,2170,540
24,T14,T14,John Riegger,73,4.02,1589,395
25,T14,T14,Kevin Streelman,114,4.02,2526,628
26,T14,T14,Kevin Sutherland,98,4.02,2201,548
27,T14,T14,David Toms,70,4.02,1534,382
28,T14,T14,Mike Weir,88,4.02,1948,485
29,T30,T30,Brad Adamonis,87,4.03,1922,477
30,T30,T30,Stuart Appleby,87,4.03,1912,474
31,T30,T30,Briny Baird,113,4.03,2500,621
32,T30,T30,Hunter Mahan,87,4.03,1916,475
33,T30,T30,Steve Marino,119,4.03,2672,663
34,T30,T30,Joe Ogilvie,100,4.03,2215,549
35,T30,T30,Bob Tway,70,4.03,1531,380
36,T30,T30,Mark Wilson,107,4.03,2375,590
37,T38,T38,K.J. Choi,74,4.04,1600,396
38,T38,T38,Tim Clark,90,4.04,2033,503
39,T38,T38,Brian Davis,108,4.04,2385,590
40,T38,T38,Glen Day,64,4.04,1434,355
41,T38,T38,Mathew Goggin,91,4.04,2009,497
42,T38,T38,Dudley Hart,74,4.04,1647,408
43,T38,T38,Mark Hensby,71,4.04,1538,381
44,T38,T38,Charley Hoffman,94,4.04,2083,516
45,T38,T38,Freddie Jacobson,78,4.04,1770,438
46,T38,T38,Brandt Jobe,52,4.04,1164,288
47,T38,T38,Anthony Kim,81,4.04,1872,463
48,T38,T38,Scott McCarron,63,4.04,1421,352
49,T38,T38,Jeff Overton,103,4.04,2283,565
50,T38,T38,Corey Pavin,69,4.04,1549,383
51,T38,T38,Carl Pettersson,110,4.04,2462,610
52,T38,T38,Chez Reavie,102,4.04,2286,566
53,T38,T38,Patrick Sheehan,124,4.04,2744,680
54,T38,T38,Vaughn Taylor,103,4.04,2306,571
55,T38,T38,Bo Van Pelt,101,4.04,2216,549
56,T38,T38,Scott Verplank,82,4.04,1836,455
57,T38,T38,Tim Wilkinson,95,4.04,2058,509
58,T59,T59,Michael Allen,91,4.05,1972,487
59,T59,T59,Stephen Ames,83,4.05,1847,456
60,T59,T59,Fred Couples,60,4.05,1304,322
61,T59,T59,Jason Day,81,4.05,1784,441
62,T59,T59,Nathan Green,95,4.05,2091,516
63,T59,T59,Mathias Grönberg,87,4.05,1895,468
64,T59,T59,J.J. Henry,108,4.05,2403,594
65,T59,T59,John Huston,56,4.05,1211,299
66,T59,T59,Zach Johnson,85,4.05,1888,466
67,T59,T59,Matt Jones,95,4.05,2081,514
68,T59,T59,Jerry Kelly,89,4.05,1992,492
69,T59,T59,Jeff Maggert,86,4.05,1889,466
70,T59,T59,Parker McLachlin,88,4.05,1935,478
71,T59,T59,Rocco Mediate,87,4.05,1962,485
72,T59,T59,Nick O'Hern,82,4.05,1772,438
73,T59,T59,Vijay Singh,82,4.05,1783,440
74,T59,T59,Nicholas Thompson,113,4.05,2498,617
75,T59,T59,D.J. Trahan,94,4.05,2092,516
76,T59,T59,Camilo Villegas,79,4.05,1788,442
77,T59,T59,Nick Watney,96,4.05,2107,520
78,T59,T59,Jay Williamson,96,4.05,2148,530
79,T80,T80,Steve Allan,58,4.06,1291,318
80,T80,T80,Aaron Baddeley,76,4.06,1638,403
81,T80,T80,Cameron Beckman,87,4.06,1925,474
82,T80,T80,Shane Bertsch,96,4.06,2133,526
83,T80,T80,Jonathan Byrd,88,4.06,1873,461
84,T80,T80,Mark Calcavecchia,67,4.06,1489,367
85,T80,T80,Kenneth Ferrie,72,4.06,1559,384
86,T80,T80,Nick Flanagan,89,4.06,1962,483
87,T80,T80,Robert Garrigus,90,4.06,1975,487
88,T80,T80,Jason Gore,94,4.06,2069,510
89,T80,T80,Paul Goydos,78,4.06,1749,431
90,T80,T80,Charles Howell III,101,4.06,2165,533
91,T80,T80,Craig Kanada,65,4.06,1455,358
92,T80,T80,Jim McGovern,75,4.06,1683,415
93,T80,T80,John Merrick,98,4.06,2183,538
94,T80,T80,Ryan Moore,72,4.06,1584,390
95,T80,T80,Ryan Palmer,69,4.06,1529,377
96,T80,T80,Rod Pampling,83,4.06,1788,440
97,T80,T80,Tom Pernice Jr.,104,4.06,2341,576
98,T80,T80,Chris Riley,51,4.06,1117,275
99,T80,T80,John Rollins,94,4.06,2081,512
100,T80,T80,Brandt Snedeker,85,4.06,1891,466
101,T80,T80,Scott Sterling,89,4.06,1960,483
102,T80,T80,Steve Stricker,75,4.06,1657,408
103,T80,T80,Bubba Watson,97,4.06,2187,539
104,T105,T105,Tommy Armour III,77,4.07,1725,424
105,T105,T105,Woody Austin,109,4.07,2342,575
106,T105,T105,Rich Beem,90,4.07,2005,493
107,T105,T105,Bart Bryant,81,4.07,1858,457
108,T105,T105,Paul Casey,55,4.07,1196,294
