,Early_Round_3_Scoring_Average_RANK THIS WEEK,Early_Round_3_Scoring_Average_RANK LAST WEEK,Early_Round_3_Scoring_Average_PLAYER NAME,Early_Round_3_Scoring_Average_AVG,Early_Round_3_Scoring_Average_TOTAL STROKES,Early_Round_3_Scoring_Average_TOTAL ROUNDS
58,59,59,Kent Jones,70.2,351,5
59,T60,T60,John Huston,70.25,281,4
60,T60,T60,Patrick Sheehan,70.25,1124,16
61,T62,T62,J.J. Henry,70.29,984,14
62,T62,T62,Doug LaBelle II,70.29,492,7
63,T64,T64,Ryan Moore,70.33,211,3
64,T64,T64,Brenden Pappas,70.33,422,6
65,66,66,Rocco Mediate,70.36,774,11
66,T67,T67,Corey Pavin,70.38,563,8
67,T67,T67,Vijay Singh,70.38,563,8
68,T69,T69,Ben Curtis,70.4,704,10
69,T69,T69,Mathew Goggin,70.4,704,10
70,T69,T69,Michael Letzig,70.4,352,5
71,T69,T69,Rory Sabbatini,70.4,352,5
72,73,73,Nick O'Hern,70.43,493,7
73,74,74,Jonathan Byrd,70.45,775,11
74,75,75,Joe Durant,70.46,916,13
75,T76,T76,K.J. Choi,70.5,423,6
76,T76,T76,David Duval,70.5,141,2
77,T76,T76,Carlos Franco,70.5,423,6
78,T76,T76,Retief Goosen,70.5,282,4
79,T76,T76,Nathan Green,70.5,705,10
80,T76,T76,Tom Lehman,70.5,423,6
81,T76,T76,David Toms,70.5,564,8
82,T76,T76,Camilo Villegas,70.5,423,6
83,84,84,Steve Marino,70.55,776,11
84,85,85,J.B. Holmes,70.57,494,7
85,T86,T86,Billy Mayfair,70.58,847,12
86,T86,T86,Nick Watney,70.58,847,12
87,T88,T88,Steve Allan,70.6,353,5
88,T88,T88,Ryan Palmer,70.6,353,5
89,90,90,Dean Wilson,70.62,918,13
90,T91,T91,Billy Andrade,70.67,636,9
91,T91,T91,Rich Beem,70.67,848,12
92,T91,T91,Fred Couples,70.67,424,6
93,T91,T91,Tommy Gainey,70.67,424,6
94,95,95,Y.E. Yang,70.7,707,10
95,96,96,Jeff Quinney,70.71,495,7
96,97,97,Zach Johnson,70.73,778,11
97,T98,T98,Charley Hoffman,70.75,849,12
98,T98,T98,Matt Kuchar,70.75,566,8
99,T98,T98,Sean O'Hair,70.75,566,8
100,101,101,Kenny Perry,70.78,637,9
101,T102,T102,Mark Hensby,70.8,354,5
102,T102,T102,Richard Johnson,70.8,354,5
103,T102,T102,Jeff Overton,70.8,708,10
104,T105,T105,Alejandro Cañizares,70.83,425,6
105,T105,T105,Stewart Cink,70.83,425,6
106,T105,T105,Marco Dawson,70.83,425,6
107,108,108,Woody Austin,70.86,992,14
108,T109,T109,Glen Day,70.89,638,9
109,T109,T109,Pat Perez,70.89,638,9
110,111,111,Daniel Chopra,70.9,709,10
111,T112,T112,Ken Duke,70.91,780,11
112,T112,T112,George McNeill,70.91,780,11
113,T112,T112,D.J. Trahan,70.91,780,11
114,T115,T115,Dustin Johnson,70.92,851,12
115,T115,T115,Nicholas Thompson,70.92,851,12
116,T117,T117,Ryan Armour,71.0,710,10
117,T117,T117,Ernie Els,71.0,213,3
118,T117,T117,Jeff Gove,71.0,284,4
119,T117,T117,Martin Laird,71.0,994,14
120,T117,T117,David Lutterus,71.0,284,4
121,T117,T117,Geoff Ogilvy,71.0,426,6
122,T117,T117,Jin Park,71.0,355,5
123,T117,T117,Chris Stroud,71.0,497,7
124,125,125,Carl Pettersson,71.08,924,13
125,T126,T126,Ryuji Imada,71.11,640,9
126,T126,T126,Tag Ridings,71.11,640,9
127,128,128,Gavin Coles,71.13,569,8
128,129,129,Steve Flesch,71.14,498,7
129,130,130,Todd Hamilton,71.17,854,12
130,T131,T131,Eric Axley,71.18,783,11
131,T131,T131,Jason Gore,71.18,783,11
132,133,133,Ted Purdy,71.2,356,5
133,134,134,Tim Petrovic,71.22,641,9
134,135,135,Brian Davis,71.29,499,7
135,T136,T136,Dudley Hart,71.33,428,6
136,T136,T136,Jimmy Walker,71.33,642,9
137,T138,T138,Nick Flanagan,71.36,785,11
138,T138,T138,Lucas Glover,71.36,785,11
139,T140,T140,Steve Elkington,71.4,714,10
140,T140,T140,Kevin Streelman,71.4,1071,15
141,142,142,Kevin Stadler,71.43,500,7
142,T143,T143,Chad Collins,71.44,643,9
143,T143,T143,Charles Howell III,71.44,643,9
144,T145,T145,Brandt Jobe,71.5,286,4
145,T145,T145,Stephen Leaney,71.5,572,8
146,T145,T145,Chez Reavie,71.5,572,8
147,148,148,John Senden,71.53,1073,15
148,149,149,Jon Mills,71.55,787,11
149,T150,T150,Phil Mickelson,71.57,501,7
150,T150,T150,Steve Stricker,71.57,501,7
151,T152,T152,Todd Demsey,71.58,859,12
152,T152,T152,Frank Lickliter II,71.58,859,12
153,154,154,Bubba Watson,71.6,716,10
154,T155,T155,Troy Matteson,71.67,645,9
155,T155,T155,John Merrick,71.67,430,6
156,157,157,Charles Warren,71.71,502,7
157,T158,T158,Brad Adamonis,71.8,359,5
158,T158,T158,Chris Riley,71.8,359,5
159,T160,T160,Paul Casey,71.86,503,7
160,T160,T160,Harrison Frazar,71.86,503,7
161,T160,T160,Brett Rumford,71.86,503,7
162,163,163,Peter Lonard,71.9,719,10
163,T164,T164,Chris DiMarco,72.0,576,8
164,T164,T164,Mathias Grönberg,72.0,720,10
165,T164,T164,Trevor Immelman,72.0,432,6
166,T164,T164,Kevin Na,72.0,720,10
167,T164,T164,Andres Romero,72.0,576,8
168,T164,T164,Ron Whittaker,72.0,216,3
169,170,170,Steve Lowery,72.11,649,9
170,T171,T171,Jason Allred,72.17,433,6
171,T171,T171,Paul Goydos,72.17,433,6
172,T173,T173,Cody Freeman,72.2,361,5
173,T173,T173,Jerry Kelly,72.2,361,5
174,T173,T173,John Rollins,72.2,722,10
175,T173,T173,Marc Turnesa,72.2,361,5
176,177,177,Justin Bolli,72.22,650,9
177,178,178,Kenneth Ferrie,72.25,578,8
178,179,179,Will MacKenzie,72.38,579,8
179,180,180,Lee Janzen,72.43,507,7
180,T181,T181,Paul Claxton,72.5,290,4
181,T181,T181,Matt Jones,72.5,725,10
182,183,183,Olin Browne,72.57,508,7
183,184,184,Heath Slocum,72.8,728,10
184,185,185,John Mallinger,72.89,656,9
185,186,186,Brad Elder,73.25,586,8
186,T187,T187,Shigeki Maruyama,73.33,220,3
187,T187,T187,Ian Poulter,73.33,220,3
188,T189,T189,Alex Cejka,73.4,367,5
189,T189,T189,Richard Johnson,73.4,367,5
190,T191,T191,Robert Gamez,73.5,588,8
191,T191,T191,Kyle Thompson,73.5,294,4
192,193,193,J.P. Hayes,73.75,295,4
193,194,194,Mark Calcavecchia,73.8,369,5
194,T195,T195,Travis Perkins,74.0,148,2
195,T195,T195,Johnson Wagner,74.0,666,9
196,197,197,Tommy Armour III,75.0,450,6
