,Late_Round_1_Scoring_Average_RANK THIS WEEK,Late_Round_1_Scoring_Average_RANK LAST WEEK,Late_Round_1_Scoring_Average_PLAYER NAME,Late_Round_1_Scoring_Average_AVG,Late_Round_1_Scoring_Average_TOTAL STROKES,Late_Round_1_Scoring_Average_TOTAL ROUNDS
45,T46,T46,Gavin Coles,70.71,495,7
46,T46,T46,Kevin Sutherland,70.71,1202,17
47,T48,T48,Jesper Parnevik,70.73,1061,15
48,T48,T48,Carl Pettersson,70.73,778,11
49,T48,T48,Scott Verplank,70.73,778,11
50,T51,T51,Stephen Leaney,70.78,637,9
51,T51,T51,Peter Lonard,70.78,1274,18
52,T53,T53,Stephen Ames,70.79,991,14
53,T53,T53,Brian Gay,70.79,991,14
54,55,55,Glen Day,70.8,708,10
55,56,56,Vijay Singh,70.82,779,11
56,57,57,Johnson Wagner,70.85,921,13
57,58,58,Nick Flanagan,70.87,1063,15
58,T59,T59,Dudley Hart,70.92,922,13
59,T59,T59,John Riegger,70.92,851,12
60,T59,T59,Andres Romero,70.92,851,12
61,62,62,Marc Turnesa,70.93,1064,15
62,63,63,Eric Axley,70.94,1135,16
63,T64,T64,Mathew Goggin,71.0,923,13
64,T64,T64,Charles Howell III,71.0,1349,19
65,T64,T64,Brandt Jobe,71.0,639,9
66,T64,T64,Greg Kraft,71.0,639,9
67,T64,T64,Hunter Mahan,71.0,568,8
68,T64,T64,Shigeki Maruyama,71.0,568,8
69,70,70,Nathan Green,71.06,1208,17
70,71,71,Tim Petrovic,71.07,995,14
71,T72,T72,Tim Herron,71.08,924,13
72,T72,T72,Rory Sabbatini,71.08,853,12
73,74,74,James Driscoll,71.09,782,11
74,T75,T75,Jeff Gove,71.1,711,10
75,T75,T75,Frank Lickliter II,71.1,1422,20
76,77,77,Tim Wilkinson,71.13,1138,16
77,78,78,Ryan Palmer,71.18,783,11
78,T79,T79,Jason Day,71.19,1139,16
79,T79,T79,Tom Pernice Jr.,71.19,1139,16
80,T81,T81,Michael Allen,71.2,1068,15
81,T81,T81,Marco Dawson,71.2,712,10
82,83,83,Billy Mayfair,71.21,997,14
83,T84,T84,Lee Janzen,71.23,926,13
84,T84,T84,Jimmy Walker,71.23,926,13
85,86,86,Brad Elder,71.25,855,12
86,87,87,Joe Ogilvie,71.27,1069,15
87,T88,T88,Joe Durant,71.33,856,12
88,T88,T88,Todd Hamilton,71.33,856,12
89,T88,T88,Jeff Quinney,71.33,856,12
90,T88,T88,Camilo Villegas,71.33,856,12
91,T88,T88,Mark Wilson,71.33,1070,15
92,93,93,Omar Uresti,71.38,928,13
93,T94,T94,Jerry Kelly,71.4,1071,15
94,T94,T94,Scott McCarron,71.4,714,10
95,96,96,Nicholas Thompson,71.41,1571,22
96,T97,T97,J.B. Holmes,71.42,857,12
97,T97,T97,Jim McGovern,71.42,857,12
98,T99,T99,Patrick Sheehan,71.47,1072,15
99,T99,T99,Kyle Thompson,71.47,1072,15
100,T101,T101,Tommy Armour III,71.5,858,12
101,T101,T101,Ernie Els,71.5,572,8
102,T101,T101,Bob Estes,71.5,1001,14
103,T101,T101,Rocco Mediate,71.5,858,12
104,105,105,Matt Kuchar,71.53,1073,15
105,T106,T106,Chris DiMarco,71.56,1145,16
106,T106,T106,Brett Quigley,71.56,644,9
107,108,108,Corey Pavin,71.57,501,7
108,109,109,Brett Rumford,71.62,931,13
109,T110,T110,Martin Laird,71.63,1146,16
110,T110,T110,Michael Letzig,71.63,1146,16
111,T112,T112,Brad Adamonis,71.64,1003,14
112,T112,T112,Bart Bryant,71.64,1003,14
113,T112,T112,J.P. Hayes,71.64,1003,14
114,T112,T112,George McNeill,71.64,1003,14
115,116,116,Paul Goydos,71.67,860,12
116,T117,T117,Robert Gamez,71.69,932,13
117,T117,T117,Dustin Johnson,71.69,932,13
118,T117,T117,John Merrick,71.69,1147,16
119,T120,T120,Steve Allan,71.73,789,11
120,T120,T120,Doug LaBelle II,71.73,789,11
121,T120,T120,Scott Sterling,71.73,1076,15
122,T120,T120,Bob Tway,71.73,789,11
123,124,124,Jay Williamson,71.75,1148,16
124,125,125,Bubba Watson,71.76,1220,17
125,126,126,Steve Elkington,71.79,1005,14
126,T127,T127,Tim Clark,71.8,718,10
127,T127,T127,Harrison Frazar,71.8,718,10
128,129,129,Freddie Jacobson,71.81,1149,16
129,T130,T130,Mark Calcavecchia,71.82,790,11
130,T130,T130,Ryan Moore,71.82,790,11
131,132,132,Jason Allred,71.83,862,12
132,T133,T133,Alejandro Cañizares,71.86,503,7
133,T133,T133,Mathias Grönberg,71.86,1006,14
134,135,135,John Senden,71.87,1078,15
135,T136,T136,Jason Gore,71.88,1150,16
136,T136,T136,Matt Jones,71.88,1222,17
137,T138,T138,Alex Cejka,71.91,791,11
138,T138,T138,Ron Whittaker,71.91,791,11
139,T140,T140,Kenneth Ferrie,71.92,863,12
140,T140,T140,Kenny Perry,71.92,863,12
141,T140,T140,Kevin Stadler,71.92,863,12
142,143,143,Bill Haas,71.93,1079,15
143,T144,T144,Aaron Baddeley,72.0,864,12
144,T144,T144,Shane Bertsch,72.0,936,13
145,T144,T144,Brandt Snedeker,72.0,864,12
146,T147,T147,Steve Flesch,72.07,1009,14
147,T147,T147,Sean O'Hair,72.07,1081,15
148,149,149,Justin Bolli,72.08,937,13
149,150,150,Steve Stricker,72.09,793,11
150,151,151,Stewart Cink,72.1,721,10
151,152,152,Sergio Garcia,72.11,649,9
152,T153,T153,Robert Garrigus,72.14,1010,14
153,T153,T153,Jeff Maggert,72.14,1010,14
154,T155,T155,Cliff Kresge,72.17,866,12
155,T155,T155,John Mallinger,72.17,866,12
156,157,157,Carlos Franco,72.18,794,11
157,158,158,Kevin Na,72.21,1011,14
158,159,159,Ryan Armour,72.23,939,13
159,T160,T160,Chad Campbell,72.25,867,12
160,T160,T160,Cody Freeman,72.25,1156,16
161,T160,T160,Jon Mills,72.25,1156,16
162,T160,T160,Tom Scherrer,72.25,867,12
163,T164,T164,Chad Collins,72.27,795,11
164,T164,T164,David Toms,72.27,795,11
165,166,166,Troy Matteson,72.29,1012,14
166,167,167,Chris Stroud,72.31,1157,16
167,T168,T168,Ted Purdy,72.33,651,9
168,T168,T168,Boo Weekley,72.33,651,9
169,170,170,J.J. Henry,72.35,1230,17
170,171,171,Steve Lowery,72.36,796,11
171,172,172,Trevor Immelman,72.38,941,13
172,173,173,Billy Andrade,72.42,869,12
173,174,174,Ben Curtis,72.46,942,13
174,175,175,Jin Park,72.5,1160,16
175,176,176,Woody Austin,72.53,1088,15
176,T177,T177,Travis Perkins,72.56,653,9
177,T177,T177,Chris Riley,72.56,653,9
178,179,179,Fred Couples,72.57,508,7
179,180,180,Tommy Gainey,72.58,871,12
180,181,181,K.J. Choi,72.64,799,11
181,182,182,Jonathan Byrd,72.73,1091,15
182,T183,T183,Paul Casey,72.75,582,8
183,T183,T183,David Duval,72.75,582,8
184,T183,T183,Padraig Harrington,72.75,291,4
185,186,186,Brenden Pappas,72.82,801,11
186,187,187,Ian Poulter,72.83,437,6
187,188,188,Ángel Cabrera,72.9,729,10
188,189,189,Mark Hensby,72.91,802,11
189,190,190,Adam Scott,73.0,438,6
190,191,191,John Rollins,73.06,1169,16
191,192,192,Retief Goosen,73.1,731,10
192,193,193,Ryuji Imada,73.2,732,10
193,194,194,Charles Warren,73.21,1025,14
194,195,195,Richard Johnson,73.29,1246,17
195,196,196,David Lutterus,73.85,960,13
196,197,197,Tom Lehman,74.67,672,9
