,Tenth_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_1_Scoring_Average_AVG,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Stewart Cink,67.67,609,9
1,T1,T1,Ben Curtis,67.67,203,3
2,3,3,Kenny Perry,68.0,612,9
3,4,4,Adam Scott,68.2,341,5
4,5,5,Ryan Palmer,68.5,411,6
5,6,6,Ernie Els,68.67,206,3
6,7,7,Jerry Kelly,68.75,275,4
7,8,8,Vijay Singh,68.8,344,5
8,T9,T9,Woody Austin,69.0,345,5
9,T9,T9,Tim Clark,69.0,414,6
10,T9,T9,Sergio Garcia,69.0,483,7
11,T9,T9,Dudley Hart,69.0,483,7
12,T9,T9,Frank Lickliter II,69.0,207,3
13,T9,T9,Joe Ogilvie,69.0,276,4
14,T9,T9,Ian Poulter,69.0,207,3
15,T9,T9,Jay Williamson,69.0,483,7
16,17,17,Phil Mickelson,69.1,691,10
17,T18,T18,Anthony Kim,69.17,415,6
18,T18,T18,Mike Weir,69.17,415,6
19,T20,T20,Alejandro Cañizares,69.2,346,5
20,T20,T20,Shigeki Maruyama,69.2,346,5
21,22,22,Chad Campbell,69.33,416,6
22,23,23,Brian Gay,69.38,555,8
23,T24,T24,Mathew Goggin,69.43,486,7
24,T24,T24,Carl Pettersson,69.43,486,7
25,T26,T26,Stuart Appleby,69.5,556,8
26,T26,T26,Fred Couples,69.5,278,4
27,T26,T26,Jeff Gove,69.5,278,4
28,T26,T26,Jimmy Walker,69.5,278,4
29,T30,T30,Tommy Armour III,69.57,487,7
30,T30,T30,Kevin Sutherland,69.57,487,7
31,T32,T32,Ken Duke,69.63,557,8
32,T32,T32,Tom Pernice Jr.,69.63,557,8
33,T34,T34,Jeff Maggert,69.67,418,6
34,T34,T34,Scott Sterling,69.67,418,6
35,T36,T36,Michael Allen,69.71,488,7
36,T36,T36,Marco Dawson,69.71,488,7
37,T36,T36,J.J. Henry,69.71,488,7
38,T39,T39,David Toms,69.75,279,4
39,T39,T39,Boo Weekley,69.75,279,4
40,41,41,Jesper Parnevik,69.8,349,5
41,T42,T42,Steve Allan,70.0,350,5
42,T42,T42,Lucas Glover,70.0,420,6
43,T42,T42,Todd Hamilton,70.0,420,6
44,T42,T42,Steve Lowery,70.0,350,5
45,T42,T42,Kevin Na,70.0,350,5
46,T42,T42,Brett Quigley,70.0,420,6
47,T42,T42,John Senden,70.0,140,2
48,T42,T42,Brandt Snedeker,70.0,420,6
49,T42,T42,Scott Verplank,70.0,490,7
50,T42,T42,Dean Wilson,70.0,280,4
