,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Briny Baird,34.53,1036,30
1,2,2,Kenny Perry,34.69,902,26
2,3,3,Kevin Streelman,34.75,1112,32
3,4,4,Ken Duke,34.82,1149,33
4,5,5,Kent Jones,34.83,801,23
5,6,6,Sergio Garcia,34.89,628,18
6,7,7,Scott Sterling,34.96,979,28
7,8,8,John Mallinger,34.97,1014,29
8,T9,T9,Robert Allenby,35.0,945,27
9,T9,T9,Steve Marino,35.0,1120,32
10,11,11,Dudley Hart,35.05,771,22
11,T12,T12,Paul Claxton,35.09,807,23
12,T12,T12,Dean Wilson,35.09,1123,32
13,14,14,Johnson Wagner,35.12,913,26
14,T15,T15,Jeff Gove,35.17,633,18
15,T15,T15,John Huston,35.17,633,18
16,17,17,Vijay Singh,35.18,774,22
17,T18,T18,Gavin Coles,35.19,563,16
18,T18,T18,Robert Gamez,35.19,915,26
19,T18,T18,Frank Lickliter II,35.19,1126,32
20,21,21,Phil Mickelson,35.2,704,20
21,22,22,Tim Herron,35.21,986,28
22,T23,T23,Mathew Goggin,35.22,951,27
23,T23,T23,Bo Van Pelt,35.22,1127,32
24,25,25,Chez Reavie,35.23,1057,30
25,T26,T26,Greg Kraft,35.24,740,21
26,T26,T26,Tim Wilkinson,35.24,1022,29
27,T28,T28,Stephen Ames,35.26,811,23
28,T28,T28,Eric Axley,35.26,1234,35
29,T28,T28,Glen Day,35.26,670,19
30,T31,T31,Stuart Appleby,35.27,776,22
31,T31,T31,Tom Pernice Jr.,35.27,1058,30
32,T33,T33,John Merrick,35.29,988,28
33,T33,T33,Camilo Villegas,35.29,741,21
34,35,35,Kevin Sutherland,35.31,918,26
35,T36,T36,Brian Gay,35.32,1095,31
36,T36,T36,Lee Janzen,35.32,989,28
37,T38,T38,Brian Davis,35.33,1166,33
38,T38,T38,Peter Lonard,35.33,1060,30
39,40,40,Jim Furyk,35.36,884,25
40,T41,T41,Nick O'Hern,35.38,849,24
41,T41,T41,Tag Ridings,35.38,1026,29
42,T41,T41,Mark Wilson,35.38,1026,29
43,44,44,Shane Bertsch,35.39,991,28
44,T45,T45,Ben Crane,35.4,885,25
45,T45,T45,Carlos Franco,35.4,885,25
46,T45,T45,Patrick Sheehan,35.4,1239,35
47,T48,T48,Jeff Overton,35.41,1133,32
48,T48,T48,Rory Sabbatini,35.41,779,22
49,T48,T48,Charlie Wi,35.41,956,27
50,51,51,Lucas Glover,35.42,921,26
51,52,52,Rich Beem,35.43,992,28
52,53,53,Fred Couples,35.44,638,18
53,T54,T54,Stewart Cink,35.45,780,22
54,T54,T54,Jesper Parnevik,35.45,1028,29
55,56,56,Marc Turnesa,35.48,1029,29
56,T57,T57,Zach Johnson,35.5,852,24
57,T57,T57,John Riegger,35.5,852,24
58,T59,T59,Will MacKenzie,35.52,746,21
59,T59,T59,Brandt Snedeker,35.52,888,25
60,61,61,Stephen Leaney,35.53,604,17
61,T62,T62,Woody Austin,35.55,1031,29
62,T62,T62,Bubba Watson,35.55,1031,29
63,T64,T64,Michael Allen,35.56,960,27
64,T64,T64,Olin Browne,35.56,960,27
65,T66,T66,Ben Curtis,35.59,783,22
66,T66,T66,Anthony Kim,35.59,783,22
67,T66,T66,George McNeill,35.59,1032,29
68,69,69,Corey Pavin,35.6,712,20
69,T70,T70,Jason Gore,35.61,1104,31
70,T70,T70,Craig Kanada,35.61,819,23
71,T72,T72,Marco Dawson,35.62,748,21
72,T72,T72,Nick Flanagan,35.62,1033,29
73,T74,T74,Mark Calcavecchia,35.64,784,22
74,T74,T74,Todd Demsey,35.64,891,25
75,T74,T74,Adam Scott,35.64,499,14
76,T77,T77,Jonathan Byrd,35.65,927,26
77,T77,T77,J.J. Henry,35.65,1212,34
78,T77,T77,Bob Tway,35.65,713,20
79,T77,T77,Scott Verplank,35.65,820,23
80,T81,T81,Brad Adamonis,35.66,1034,29
81,T81,T81,Charley Hoffman,35.66,1034,29
82,T83,T83,Chad Collins,35.67,856,24
83,T83,T83,Richard Johnson,35.67,749,21
84,T83,T83,Ted Purdy,35.67,856,24
85,86,86,Cameron Beckman,35.68,999,28
86,T87,T87,Martin Laird,35.69,1035,29
87,T87,T87,Billy Mayfair,35.69,1035,29
88,T87,T87,Brett Rumford,35.69,928,26
89,T90,T90,Bart Bryant,35.7,821,23
90,T90,T90,Brad Elder,35.7,821,23
91,T90,T90,D.J. Trahan,35.7,964,27
92,T93,T93,James Driscoll,35.71,1000,28
93,T93,T93,Justin Leonard,35.71,857,24
94,T95,T95,Steve Elkington,35.72,893,25
95,T95,T95,Kevin Na,35.72,1036,29
96,T95,T95,Brett Quigley,35.72,893,25
97,T95,T95,Nicholas Thompson,35.72,1286,36
98,99,99,Charles Howell III,35.73,1072,30
99,100,100,David Toms,35.74,679,19
100,T101,T101,Vaughn Taylor,35.75,1144,32
101,T101,T101,Jay Williamson,35.75,1144,32
102,T103,T103,Alex Cejka,35.76,894,25
103,T103,T103,J.B. Holmes,35.76,894,25
104,T103,T103,Chris Riley,35.76,608,17
105,T103,T103,Heath Slocum,35.76,1037,29
106,T107,T107,Geoff Ogilvy,35.79,680,19
