,Late_Par_4_Scoring_Average_RANK THIS WEEK,Late_Par_4_Scoring_Average_RANK LAST WEEK,Late_Par_4_Scoring_Average_PLAYER NAME,Late_Par_4_Scoring_Average_ROUNDS,Late_Par_4_Scoring_Average_AVG,Late_Par_4_Scoring_Average_TOTAL STROKES,Late_Par_4_Scoring_Average_TOTAL HOLES
0,T1,T1,John Huston,56,3.97,1248,314
1,T1,T1,Vijay Singh,82,3.97,1768,445
2,3,3,Glen Day,64,3.99,1256,315
3,4,4,Mike Weir,88,4.0,2086,522
4,T5,T5,Ben Crane,86,4.01,1974,492
5,T5,T5,Tim Herron,97,4.01,2059,513
6,T5,T5,Kent Jones,68,4.01,1399,349
7,T5,T5,Anthony Kim,81,4.01,2114,527
8,T5,T5,Justin Leonard,101,4.01,2191,546
9,T5,T5,Kenny Perry,97,4.01,2331,581
10,T5,T5,Charlie Wi,97,4.01,2119,529
11,T12,T12,Chad Campbell,94,4.02,2262,563
12,T12,T12,Brian Gay,102,4.02,2426,604
13,T12,T12,Billy Mayfair,103,4.02,2297,571
14,T12,T12,Nick O'Hern,82,4.02,1729,430
15,T12,T12,Pat Perez,93,4.02,2161,537
16,T12,T12,Vaughn Taylor,103,4.02,2493,620
17,T18,T18,Shane Bertsch,96,4.03,1993,494
18,T18,T18,Gavin Coles,54,4.03,1091,271
19,T18,T18,Brad Elder,67,4.03,1388,344
20,T18,T18,Bob Estes,90,4.03,1958,486
21,T18,T18,Jim Furyk,95,4.03,2398,595
22,T18,T18,Charles Howell III,101,4.03,2286,567
23,T18,T18,Peter Lonard,92,4.03,1872,464
24,T18,T18,Scott McCarron,63,4.03,1415,351
25,T18,T18,Phil Mickelson,80,4.03,2090,518
26,T18,T18,Kevin Na,97,4.03,1985,492
27,T18,T18,John Riegger,73,4.03,1407,349
28,T18,T18,Rory Sabbatini,77,4.03,1808,449
29,T18,T18,John Senden,93,4.03,1624,403
30,T18,T18,Kevin Streelman,114,4.03,2585,642
31,T18,T18,Scott Verplank,82,4.03,2013,499
32,T33,T33,Robert Allenby,108,4.04,2454,608
33,T33,T33,Stephen Ames,83,4.04,1969,487
34,T33,T33,Woody Austin,109,4.04,2187,541
35,T33,T33,Briny Baird,113,4.04,2750,680
36,T33,T33,Tim Clark,90,4.04,2244,555
37,T33,T33,Brian Davis,108,4.04,2753,681
38,T33,T33,Steve Elkington,84,4.04,1707,423
39,T33,T33,Carlos Franco,73,4.04,1485,368
40,T33,T33,Lucas Glover,91,4.04,1997,494
41,T33,T33,Mathew Goggin,91,4.04,1975,489
42,T33,T33,Padraig Harrington,52,4.04,1152,285
43,T33,T33,Dustin Johnson,92,4.04,1866,462
44,T33,T33,Greg Kraft,63,4.04,1553,384
45,T33,T33,Michael Letzig,88,4.04,2246,556
46,T33,T33,Hunter Mahan,87,4.04,1831,453
47,T33,T33,John Mallinger,95,4.04,2056,509
48,T33,T33,Patrick Sheehan,124,4.04,2432,602
49,T33,T33,Jimmy Walker,73,4.04,1483,367
50,T33,T33,Nick Watney,96,4.04,1884,466
51,T52,T52,Fred Couples,60,4.05,1275,315
52,T52,T52,Chris DiMarco,87,4.05,1772,438
53,T52,T52,Harrison Frazar,73,4.05,1640,405
54,T52,T52,Jason Gore,94,4.05,1870,462
55,T52,T52,Brandt Jobe,52,4.05,1053,260
56,T52,T52,Craig Kanada,65,4.05,1458,360
57,T52,T52,Jerry Kelly,89,4.05,2233,552
58,T52,T52,Matt Kuchar,88,4.05,1931,477
59,T52,T52,Steve Lowery,74,4.05,1394,344
60,T52,T52,Will MacKenzie,62,4.05,1234,305
61,T52,T52,Steve Marino,119,4.05,2492,615
62,T52,T52,Parker McLachlin,88,4.05,1816,448
63,T52,T52,John Merrick,98,4.05,2533,626
64,T52,T52,Jeff Overton,103,4.05,2371,585
65,T52,T52,Jin Park,85,4.05,1719,424
66,T52,T52,Chez Reavie,102,4.05,2476,611
67,T52,T52,Kevin Sutherland,98,4.05,2200,543
68,T52,T52,Bob Tway,70,4.05,1401,346
69,T52,T52,Camilo Villegas,79,4.05,1953,482
70,T52,T52,Tim Wilkinson,95,4.05,2003,495
71,T72,T72,Tommy Armour III,77,4.06,1973,486
72,T72,T72,Cameron Beckman,87,4.06,1798,443
73,T72,T72,Rich Beem,90,4.06,1689,416
74,T72,T72,Jonathan Byrd,88,4.06,1827,450
75,T72,T72,Mark Calcavecchia,67,4.06,1532,377
76,T72,T72,Daniel Chopra,84,4.06,1751,431
77,T72,T72,Ken Duke,116,4.06,2559,631
78,T72,T72,Bill Haas,99,4.06,2192,540
79,T72,T72,Ryuji Imada,80,4.06,1780,438
80,T72,T72,Lee Janzen,89,4.06,1954,481
81,T72,T72,Matt Jones,95,4.06,1849,455
82,T72,T72,Frank Lickliter II,107,4.06,1927,475
83,T72,T72,George McNeill,97,4.06,2047,504
84,T72,T72,Jon Mills,95,4.06,1978,487
85,T72,T72,Geoff Ogilvy,65,4.06,1379,340
86,T72,T72,Tim Petrovic,97,4.06,2085,514
87,T72,T72,Scott Sterling,89,4.06,1768,436
88,T72,T72,David Toms,70,4.06,1483,365
89,T72,T72,D.J. Trahan,94,4.06,1986,489
90,T72,T72,Jay Williamson,96,4.06,2071,510
91,T72,T72,Mark Wilson,107,4.06,2081,513
92,T93,T93,Michael Allen,91,4.07,1949,479
93,T93,T93,Stuart Appleby,87,4.07,2243,551
94,T93,T93,K.J. Choi,74,4.07,1824,448
95,T93,T93,Stewart Cink,87,4.07,1915,470
96,T93,T93,Ben Curtis,80,4.07,1990,489
97,T93,T93,Todd Demsey,80,4.07,1568,385
98,T93,T93,Joe Durant,92,4.07,1805,443
99,T93,T93,Steve Flesch,95,4.07,2182,536
100,T93,T93,Sergio Garcia,72,4.07,2128,523
101,T93,T93,Nathan Green,95,4.07,1915,470
102,T93,T93,Mathias Grönberg,87,4.07,1611,396
103,T93,T93,Dudley Hart,74,4.07,1962,482
104,T93,T93,Charley Hoffman,94,4.07,1705,419
105,T93,T93,Zach Johnson,85,4.07,1781,438
106,T93,T93,Jeff Maggert,86,4.07,1863,458
107,T93,T93,Sean O'Hair,81,4.07,1878,461
108,T93,T93,Ryan Palmer,69,4.07,1592,391
109,T93,T93,Tom Pernice Jr.,104,4.07,2142,526
110,T93,T93,Nicholas Thompson,113,4.07,2249,552
111,T93,T93,Bo Van Pelt,101,4.07,2170,533
112,T93,T93,Dean Wilson,109,4.07,2281,561
113,T114,T114,Brad Adamonis,87,4.08,2103,516
114,T114,T114,Alex Cejka,75,4.08,1645,403
115,T114,T114,Marco Dawson,64,4.08,1229,301
116,T114,T114,Ernie Els,51,4.08,1310,321
117,T114,T114,Kenneth Ferrie,72,4.08,1431,351
118,T114,T114,Nick Flanagan,89,4.08,1687,413
119,T114,T114,Cliff Kresge,84,4.08,1839,451
120,T114,T114,Doug LaBelle II,65,4.08,1397,342
121,T114,T114,Martin Laird,98,4.08,1934,474
122,T114,T114,Davis Love III,78,4.08,1630,400
123,T114,T114,Rod Pampling,83,4.08,1800,441
124,T114,T114,Carl Pettersson,110,4.08,2427,595
125,T114,T114,Jeff Quinney,87,4.08,1953,479
126,T114,T114,Tom Scherrer,56,4.08,1072,263
127,T114,T114,Kevin Stadler,90,4.08,1926,472
128,T114,T114,Steve Stricker,75,4.08,1723,422
129,T130,T130,Eric Axley,113,4.09,2559,626
130,T130,T130,Aaron Baddeley,76,4.09,1645,402
131,T130,T130,Olin Browne,77,4.09,1506,368
132,T130,T130,Paul Claxton,63,4.09,1291,316
133,T130,T130,Jason Day,81,4.09,1881,460
134,T130,T130,Robert Garrigus,90,4.09,2023,495
135,T130,T130,Paul Goydos,78,4.09,1724,422
136,T130,T130,J.P. Hayes,67,4.09,1472,360
137,T130,T130,J.J. Henry,108,4.09,2019,494
138,T130,T130,J.B. Holmes,86,4.09,1961,479
139,T130,T130,Stephen Leaney,53,4.09,960,235
140,T130,T130,Shigeki Maruyama,50,4.09,1191,291
141,T130,T130,Troy Matteson,94,4.09,2041,499
142,T130,T130,Ryan Moore,72,4.09,1739,425
143,T130,T130,Joe Ogilvie,100,4.09,1988,486
