,Par_4_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_4_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_4_Birdie_or_Better_Leaders_PLAYER NAME,Par_4_Birdie_or_Better_Leaders_ROUNDS,Par_4_Birdie_or_Better_Leaders_%,Par_4_Birdie_or_Better_Leaders_PAR 4 BIRDIES OR BETTER,Par_4_Birdie_or_Better_Leaders_PAR 4 HOLES
109,110,110,John Rollins,94,15.51,156,1006
110,111,111,Brenden Pappas,66,15.49,110,710
111,112,112,Bob Estes,90,15.46,150,970
112,113,113,Ryuji Imada,80,15.44,132,855
113,114,114,Eric Axley,113,15.42,188,1219
114,115,115,Kevin Sutherland,98,15.39,165,1072
115,116,116,Tom Pernice Jr.,104,15.38,175,1138
116,117,117,Jay Williamson,96,15.37,160,1041
117,118,118,Zach Johnson,85,15.36,141,918
118,119,119,Mark Calcavecchia,67,15.34,110,717
119,120,120,Chris DiMarco,87,15.31,143,934
120,T121,T121,Chad Collins,72,15.3,119,778
121,T121,T121,Parker McLachlin,88,15.3,145,948
122,123,123,Fred Couples,60,15.29,96,628
123,124,124,Stephen Ames,83,15.27,138,904
124,T125,T125,Jimmy Walker,73,15.26,121,793
125,T125,T125,Nick Watney,96,15.26,156,1022
126,127,127,Brandt Jobe,52,15.25,86,564
127,T128,T128,Jason Allred,63,15.24,103,676
128,T128,T128,Marc Turnesa,87,15.24,142,932
129,T130,T130,Jason Day,81,15.21,132,868
130,T130,T130,Adam Scott,51,15.21,82,539
131,132,132,Mike Weir,88,15.19,144,948
132,133,133,Y.E. Yang,89,15.18,145,955
133,134,134,Matt Jones,95,15.13,154,1018
134,135,135,Todd Demsey,80,15.12,130,860
135,136,136,Carlos Franco,73,15.03,116,772
136,137,137,Will MacKenzie,62,15.02,99,659
137,138,138,Todd Hamilton,92,15.01,148,986
138,139,139,Chris Stroud,81,14.98,129,861
139,140,140,Peter Lonard,92,14.97,151,1009
140,141,141,Kevin Na,97,14.91,154,1033
141,T142,T142,Ben Curtis,80,14.9,132,886
142,T142,T142,Chez Reavie,102,14.9,166,1114
143,144,144,Andres Romero,69,14.86,110,740
144,145,145,Rocco Mediate,87,14.84,141,950
145,146,146,Billy Andrade,71,14.83,113,762
146,147,147,Brad Elder,67,14.82,107,722
147,T148,T148,Paul Goydos,78,14.81,126,851
148,T148,T148,Trevor Immelman,70,14.81,112,756
149,150,150,John Riegger,73,14.76,116,786
150,151,151,Matt Kuchar,88,14.75,141,956
151,152,152,Alex Cejka,75,14.73,119,808
152,153,153,Boo Weekley,86,14.71,133,904
153,T154,T154,Steve Allan,58,14.7,92,626
154,T154,T154,Ernie Els,51,14.7,82,558
155,156,156,Lucas Glover,91,14.67,147,1002
156,157,157,Tommy Armour III,77,14.66,123,839
157,158,158,Omar Uresti,74,14.63,115,786
158,159,159,Johnson Wagner,83,14.57,130,892
159,160,160,Paul Claxton,63,14.5,97,669
160,161,161,Billy Mayfair,103,14.49,165,1139
161,162,162,Charles Howell III,101,14.47,153,1057
162,163,163,Doug LaBelle II,65,14.44,104,720
163,164,164,Bart Bryant,81,14.35,128,892
164,165,165,Charles Warren,79,14.34,120,837
165,166,166,Jon Mills,95,14.3,146,1021
166,167,167,Craig Kanada,65,14.27,101,708
167,168,168,Jerry Kelly,89,14.24,137,962
168,169,169,Heath Slocum,104,14.18,160,1128
169,170,170,J.P. Hayes,67,14.09,102,724
170,171,171,Steve Stricker,75,14.04,112,798
171,172,172,Brett Rumford,72,14.03,108,770
172,173,173,Tom Scherrer,56,13.99,82,586
173,174,174,Cliff Kresge,84,13.89,127,914
174,175,175,Jin Park,85,13.81,124,898
175,176,176,Sean O'Hair,81,13.75,124,902
176,177,177,James Driscoll,85,13.56,122,900
177,178,178,Ángel Cabrera,55,13.48,76,564
178,179,179,Travis Perkins,53,13.39,75,560
179,180,180,Justin Bolli,87,13.38,124,927
180,181,181,Olin Browne,77,13.37,112,838
181,182,182,Ron Whittaker,54,13.34,77,577
182,183,183,David Duval,51,13.3,71,534
183,184,184,Chris Riley,51,13.1,71,542
184,185,185,Ian Poulter,51,13.08,71,543
185,186,186,J.J. Henry,108,13.05,153,1172
186,187,187,Richard Johnson,60,12.93,86,665
187,188,188,David Lutterus,59,12.81,82,640
188,189,189,Cody Freeman,66,12.77,90,705
189,190,190,Kyle Thompson,70,12.6,94,746
190,191,191,Jeff Gove,50,12.32,67,544
191,192,192,Retief Goosen,59,12.26,78,636
192,193,193,Ted Purdy,68,12.24,89,727
193,194,194,Tom Lehman,51,12.23,68,556
194,195,195,Bob Sowards,61,12.16,80,658
195,196,196,Stephen Leaney,53,11.88,67,564
196,197,197,Shigeki Maruyama,50,11.57,62,536
