,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
75,T76,T76,Rich Beem,90,4.69,291,62
76,T76,T76,Carlos Franco,73,4.69,305,65
77,T76,T76,Tommy Gainey,60,4.69,136,29
78,T76,T76,Cliff Kresge,84,4.69,286,61
79,T76,T76,Justin Leonard,101,4.69,136,29
80,T76,T76,Shigeki Maruyama,50,4.69,150,32
81,T76,T76,Tom Pernice Jr.,104,4.69,239,51
82,T76,T76,Bo Van Pelt,101,4.69,333,71
83,T76,T76,Bubba Watson,97,4.69,136,29
84,T76,T76,Boo Weekley,86,4.69,239,51
85,T86,T86,Woody Austin,109,4.7,249,53
86,T86,T86,Ben Curtis,80,4.7,141,30
87,T86,T86,Jason Day,81,4.7,287,61
88,T86,T86,Ken Duke,116,4.7,324,69
89,T86,T86,Steve Flesch,95,4.7,282,60
90,T86,T86,J.J. Henry,108,4.7,310,66
91,T86,T86,Sean O'Hair,81,4.7,216,46
92,T86,T86,Chez Reavie,102,4.7,371,79
93,T86,T86,Omar Uresti,74,4.7,254,54
94,T95,T95,Alex Cejka,75,4.71,99,21
95,T95,T95,Sergio Garcia,72,4.71,113,24
96,T95,T95,Nathan Green,95,4.71,311,66
97,T95,T95,Dudley Hart,74,4.71,193,41
98,T95,T95,Hunter Mahan,87,4.71,193,41
99,T95,T95,Vaughn Taylor,103,4.71,259,55
100,T101,T101,Brad Adamonis,87,4.72,274,58
101,T101,T101,Stuart Appleby,87,4.72,137,29
102,T101,T101,Justin Bolli,87,4.72,326,69
103,T101,T101,Trevor Immelman,70,4.72,170,36
104,T101,T101,Parker McLachlin,88,4.72,170,36
105,T101,T101,Brett Quigley,80,4.72,288,61
106,T101,T101,Nicholas Thompson,113,4.72,288,61
107,T101,T101,D.J. Trahan,94,4.72,255,54
108,T109,T109,Jason Allred,63,4.73,213,45
109,T109,T109,Ángel Cabrera,55,4.73,142,30
110,T109,T109,Todd Demsey,80,4.73,246,52
111,T109,T109,Richard Johnson,60,4.73,194,41
112,T109,T109,Ryan Palmer,69,4.73,123,26
113,T109,T109,Jesper Parnevik,88,4.73,227,48
114,T109,T109,Carl Pettersson,110,4.73,227,48
115,T109,T109,Patrick Sheehan,124,4.73,345,73
116,T109,T109,Kevin Stadler,90,4.73,232,49
117,T118,T118,Mark Calcavecchia,67,4.74,218,46
118,T118,T118,Gavin Coles,54,4.74,128,27
119,T118,T118,Mark Hensby,71,4.74,237,50
120,T118,T118,Will MacKenzie,62,4.74,185,39
121,T118,T118,Nick O'Hern,82,4.74,180,38
122,T118,T118,Ted Purdy,68,4.74,251,53
123,T118,T118,Steve Stricker,75,4.74,90,19
124,T118,T118,Marc Turnesa,87,4.74,446,94
125,T126,T126,Briny Baird,113,4.75,337,71
126,T126,T126,Shane Bertsch,96,4.75,328,69
127,T126,T126,Glen Day,64,4.75,171,36
128,T126,T126,Joe Durant,92,4.75,271,57
129,T126,T126,Charlie Wi,97,4.75,285,60
130,T126,T126,Jay Williamson,96,4.75,247,52
131,T132,T132,Olin Browne,77,4.76,295,62
132,T132,T132,Nick Flanagan,89,4.76,200,42
133,T132,T132,Jeff Gove,50,4.76,157,33
134,T132,T132,Jon Mills,95,4.76,381,80
135,T132,T132,Jin Park,85,4.76,324,68
136,T132,T132,Tag Ridings,88,4.76,214,45
137,T132,T132,Y.E. Yang,89,4.76,233,49
138,T139,T139,James Driscoll,85,4.77,267,56
139,T139,T139,Jason Gore,94,4.77,186,39
140,T139,T139,Tom Scherrer,56,4.77,143,30
141,T142,T142,Chad Campbell,94,4.78,263,55
142,T142,T142,Joe Ogilvie,100,4.78,282,59
143,T142,T142,Mark Wilson,107,4.78,234,49
144,T145,T145,Retief Goosen,59,4.79,158,33
145,T145,T145,Freddie Jacobson,78,4.79,230,48
146,T145,T145,Richard Johnson,77,4.79,340,71
147,T148,T148,Eric Axley,113,4.8,398,83
148,T148,T148,Aaron Baddeley,76,4.8,168,35
149,T148,T148,Cody Freeman,66,4.8,269,56
150,T148,T148,Charley Hoffman,94,4.8,235,49
151,T148,T148,Ryuji Imada,80,4.8,168,35
152,T148,T148,Corey Pavin,69,4.8,245,51
153,T148,T148,Jimmy Walker,73,4.8,312,65
154,155,155,Ian Poulter,51,4.81,101,21
155,T156,T156,Michael Allen,91,4.82,270,56
156,T156,T156,John Mallinger,95,4.82,275,57
157,T156,T156,Charles Warren,79,4.82,236,49
158,T159,T159,Zach Johnson,85,4.83,140,29
159,T159,T159,Doug LaBelle II,65,4.83,145,30
160,T159,T159,Jim McGovern,75,4.83,309,64
161,T159,T159,Jeff Quinney,87,4.83,367,76
162,T163,T163,Paul Casey,55,4.84,92,19
163,T163,T163,Paul Claxton,63,4.84,237,49
164,T163,T163,Padraig Harrington,52,4.84,92,19
165,T166,T166,Alejandro Cañizares,52,4.85,160,33
166,T166,T166,J.P. Hayes,67,4.85,262,54
167,T166,T166,Steve Lowery,74,4.85,257,53
168,T169,T169,Steve Elkington,84,4.87,185,38
169,T169,T169,Heath Slocum,104,4.87,219,45
170,T169,T169,Brandt Snedeker,85,4.87,190,39
171,T172,T172,Daniel Chopra,84,4.88,156,32
172,T172,T172,Marco Dawson,64,4.88,195,40
173,T172,T172,Travis Perkins,53,4.88,273,56
174,T175,T175,Kyle Thompson,70,4.89,259,53
175,T175,T175,Tim Wilkinson,95,4.89,269,55
176,T175,T175,Dean Wilson,109,4.89,303,62
177,178,178,Ryan Moore,72,4.9,250,51
178,T179,T179,David Duval,51,4.91,108,22
179,T179,T179,Tom Lehman,51,4.91,108,22
180,T181,T181,Jonathan Byrd,88,4.92,315,64
181,T181,T181,Chad Collins,72,4.92,315,64
182,T181,T181,Tim Herron,97,4.92,246,50
183,184,184,Billy Andrade,71,4.94,158,32
184,T185,T185,Ernie Els,51,4.95,99,20
185,T185,T185,Robert Gamez,79,4.95,302,61
186,T185,T185,Scott McCarron,63,4.95,109,22
187,T188,T188,Lee Janzen,89,4.96,283,57
188,T188,T188,Jeff Maggert,86,4.96,372,75
189,190,190,John Rollins,94,4.98,264,53
190,191,191,Phil Mickelson,80,5.0,45,9
191,T192,T192,Greg Kraft,63,5.02,296,59
192,T192,T192,David Lutterus,59,5.02,241,48
193,194,194,Steve Allan,58,5.03,181,36
194,195,195,Kenneth Ferrie,72,5.06,243,48
195,196,196,Mike Weir,88,5.11,143,28
196,197,197,Adam Scott,51,5.33,32,6
