,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Steve Allan,66.5,133,2
1,T2,T2,Jerry Kelly,67.0,67,1
2,T2,T2,Rod Pampling,67.0,268,4
3,4,4,Jason Day,67.33,202,3
4,5,5,Mike Weir,67.5,135,2
5,6,6,Ryuji Imada,67.67,203,3
6,7,7,Steve Stricker,68.0,408,6
7,8,8,Brenden Pappas,68.2,341,5
8,9,9,Chad Collins,68.33,410,6
9,10,10,Aaron Baddeley,68.57,480,7
10,T11,T11,Jeff Gove,68.67,206,3
11,T11,T11,Marc Turnesa,68.67,206,3
12,T13,T13,Phil Mickelson,69.0,345,5
13,T13,T13,Adam Scott,69.0,207,3
14,15,15,Steve Elkington,69.11,622,9
15,T16,T16,Joe Durant,69.33,416,6
16,T16,T16,Ryan Palmer,69.33,416,6
17,T16,T16,Pat Perez,69.33,416,6
18,T16,T16,Bob Tway,69.33,416,6
19,20,20,Tom Pernice Jr.,69.36,763,11
20,21,21,Ben Crane,69.4,347,5
21,T22,T22,Jonathan Byrd,69.5,278,4
22,T22,T22,Ben Curtis,69.5,278,4
23,T22,T22,J.B. Holmes,69.5,139,2
24,T25,T25,Steve Flesch,69.6,348,5
25,T25,T25,Davis Love III,69.6,348,5
26,T27,T27,J.P. Hayes,69.67,209,3
27,T27,T27,David Lutterus,69.67,209,3
28,29,29,Dean Wilson,69.7,697,10
29,T30,T30,Omar Uresti,69.8,349,5
30,T30,T30,Mark Wilson,69.8,698,10
31,32,32,Stewart Cink,69.88,559,8
32,33,33,Nick O'Hern,69.89,629,9
33,34,34,J.J. Henry,69.9,699,10
34,T35,T35,Tim Clark,70.0,210,3
35,T35,T35,Ken Duke,70.0,700,10
36,T35,T35,Nathan Green,70.0,630,9
37,T35,T35,Kent Jones,70.0,420,6
38,T35,T35,Peter Lonard,70.0,490,7
39,T35,T35,Hunter Mahan,70.0,420,6
40,T35,T35,Bob Sowards,70.0,280,4
41,42,42,Bo Van Pelt,70.11,631,9
42,43,43,Ryan Armour,70.17,421,6
43,44,44,Jesper Parnevik,70.2,351,5
44,T45,T45,K.J. Choi,70.25,281,4
45,T45,T45,Gavin Coles,70.25,281,4
46,T45,T45,Sergio Garcia,70.25,281,4
47,T45,T45,Mathew Goggin,70.25,562,8
48,T45,T45,Chris Riley,70.25,281,4
49,T45,T45,Ron Whittaker,70.25,281,4
50,51,51,Steve Marino,70.31,914,13
51,T52,T52,Cody Freeman,70.33,211,3
52,T52,T52,Padraig Harrington,70.33,211,3
53,54,54,Robert Garrigus,70.38,563,8
54,T55,T55,Cameron Beckman,70.4,352,5
55,T55,T55,Charles Howell III,70.4,352,5
56,T55,T55,Trevor Immelman,70.4,352,5
57,58,58,Todd Demsey,70.43,493,7
58,T59,T59,Bob Estes,70.5,705,10
59,T59,T59,John Huston,70.5,282,4
60,T59,T59,Jon Mills,70.5,423,6
61,T62,T62,Robert Gamez,70.57,494,7
62,T62,T62,Jeff Maggert,70.57,494,7
63,T62,T62,Tim Wilkinson,70.57,494,7
64,T65,T65,Jason Gore,70.6,353,5
65,T65,T65,Anthony Kim,70.6,353,5
66,67,67,Kenny Perry,70.63,565,8
67,T68,T68,Olin Browne,70.67,212,3
68,T68,T68,Ernie Els,70.67,212,3
69,T68,T68,Steve Lowery,70.67,424,6
70,71,71,Scott Sterling,70.7,707,10
71,T72,T72,Mark Calcavecchia,70.75,283,4
72,T72,T72,Lucas Glover,70.75,566,8
73,T72,T72,Joe Ogilvie,70.75,283,4
74,T72,T72,Andres Romero,70.75,566,8
75,T72,T72,Heath Slocum,70.75,849,12
76,77,77,Zach Johnson,70.78,637,9
77,T78,T78,Richard Johnson,70.8,354,5
78,T78,T78,Kevin Na,70.8,354,5
79,T80,T80,Chad Campbell,70.83,425,6
80,T80,T80,Mathias Grönberg,70.83,425,6
81,T80,T80,Tim Petrovic,70.83,425,6
82,83,83,Boo Weekley,70.86,496,7
83,T84,T84,Brian Gay,70.88,567,8
84,T84,T84,D.J. Trahan,70.88,567,8
85,86,86,John Senden,70.9,709,10
86,T87,T87,Stuart Appleby,71.0,355,5
87,T87,T87,Shane Bertsch,71.0,426,6
88,T87,T87,Richard Johnson,71.0,213,3
89,T87,T87,Tag Ridings,71.0,568,8
90,T87,T87,Chris Stroud,71.0,426,6
91,T87,T87,Charles Warren,71.0,71,1
92,93,93,Tim Herron,71.09,782,11
93,94,94,George McNeill,71.11,640,9
94,95,95,Johnson Wagner,71.13,569,8
95,T96,T96,Freddie Jacobson,71.14,498,7
96,T96,T96,Rocco Mediate,71.14,498,7
97,98,98,Corey Pavin,71.17,427,6
98,T99,T99,Briny Baird,71.18,783,11
99,T99,T99,Nick Watney,71.18,783,11
100,T101,T101,Glen Day,71.2,356,5
101,T101,T101,Martin Laird,71.2,712,10
102,103,103,John Rollins,71.22,641,9
103,T104,T104,Eric Axley,71.25,285,4
104,T104,T104,Brad Elder,71.25,285,4
105,T104,T104,Justin Leonard,71.25,570,8
