,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
0,1,1,Corey Pavin,69,-11,2.96,858
1,2,2,Bob Tway,70,-10,2.96,855
2,3,3,Zach Johnson,85,-1,3.0,996
3,T4,T4,Nick O'Hern,82,1,3.0,966
4,T4,T4,Jeff Quinney,87,1,3.0,1053
5,6,6,Tom Pernice Jr.,104,2,3.0,1275
6,T7,T7,Brian Gay,102,3,3.01,1233
7,T7,T7,Dudley Hart,74,3,3.01,891
8,9,9,Chad Collins,72,4,3.01,879
9,10,10,James Driscoll,85,5,3.01,1047
10,T11,T11,Gavin Coles,54,6,3.03,663
11,T11,T11,Richard Johnson,60,6,3.02,735
12,T11,T11,Craig Kanada,65,6,3.02,789
13,T11,T11,Tom Scherrer,56,6,3.03,684
14,T11,T11,D.J. Trahan,94,6,3.02,1158
15,T11,T11,Omar Uresti,74,6,3.02,906
16,17,17,Glen Day,64,7,3.03,783
17,18,18,Lee Janzen,89,8,3.02,1092
18,T19,T19,Ken Duke,116,9,3.02,1422
19,T19,T19,Chris Riley,51,9,3.04,627
20,T21,T21,Ryan Palmer,69,11,3.04,843
21,T21,T21,Bob Sowards,61,11,3.04,741
22,T23,T23,Shane Bertsch,96,12,3.03,1182
23,T23,T23,Marco Dawson,64,12,3.05,789
24,25,25,Alejandro Cañizares,52,13,3.06,639
25,T26,T26,Steve Allan,58,14,3.06,705
26,T26,T26,Olin Browne,77,14,3.04,948
27,T26,T26,Paul Casey,55,14,3.07,636
28,T26,T26,Paul Claxton,63,14,3.05,774
29,T26,T26,Kent Jones,68,14,3.05,834
30,T26,T26,Adam Scott,51,14,3.07,588
31,T32,T32,Bob Estes,90,15,3.04,1098
32,T32,T32,Hunter Mahan,87,15,3.04,1023
33,T32,T32,Steve Marino,119,15,3.03,1455
34,T32,T32,Brett Rumford,72,15,3.05,888
35,T32,T32,Heath Slocum,104,15,3.04,1263
36,T37,T37,Briny Baird,113,16,3.03,1377
37,T37,T37,Jason Day,81,16,3.05,981
38,T37,T37,Ernie Els,51,16,3.08,606
39,T37,T37,John Huston,56,16,3.07,693
40,T41,T41,Alex Cejka,75,17,3.06,918
41,T41,T41,Steve Elkington,84,17,3.05,1026
42,T41,T41,Paul Goydos,78,17,3.05,939
43,T41,T41,George McNeill,97,17,3.04,1179
44,T45,T45,Stewart Cink,87,18,3.05,987
45,T45,T45,Brad Elder,67,18,3.07,822
46,T45,T45,Brenden Pappas,66,18,3.07,807
47,T45,T45,Vaughn Taylor,103,18,3.04,1245
48,T49,T49,Robert Allenby,108,19,3.04,1299
49,T49,T49,Stephen Ames,83,19,3.06,984
50,T51,T51,Brad Adamonis,87,20,3.06,1065
51,T51,T51,Ángel Cabrera,55,20,3.1,600
52,T51,T51,K.J. Choi,74,20,3.07,828
53,T51,T51,Jesper Parnevik,88,20,3.06,1074
54,T51,T51,Marc Turnesa,87,20,3.06,1062
55,T51,T51,Dean Wilson,109,20,3.05,1332
56,T57,T57,Retief Goosen,59,21,3.09,702
57,T57,T57,Jeff Gove,50,21,3.1,606
58,T57,T57,Padraig Harrington,52,21,3.1,603
59,T60,T60,Cliff Kresge,84,22,3.06,1029
60,T60,T60,Doug LaBelle II,65,22,3.08,783
61,T60,T60,Stephen Leaney,53,22,3.1,645
62,T60,T60,David Lutterus,59,22,3.09,723
63,T60,T60,Chez Reavie,102,22,3.05,1251
64,T60,T60,Steve Stricker,75,22,3.08,864
65,T66,T66,Aaron Baddeley,76,23,3.08,864
66,T66,T66,Cameron Beckman,87,23,3.06,1062
67,T66,T66,Freddie Jacobson,78,23,3.07,939
68,T66,T66,Jeff Maggert,86,23,3.07,1056
69,T66,T66,Andres Romero,69,23,3.09,807
70,T66,T66,Kevin Sutherland,98,23,3.06,1194
71,T72,T72,Chad Campbell,94,24,3.06,1143
72,T72,T72,Robert Gamez,79,24,3.07,972
73,T72,T72,Ryuji Imada,80,24,3.07,975
74,T72,T72,Brandt Jobe,52,24,3.11,636
75,T72,T72,Ryan Moore,72,24,3.08,876
76,T72,T72,Carl Pettersson,110,24,3.05,1335
77,T72,T72,Ian Poulter,51,24,3.12,588
78,T72,T72,Patrick Sheehan,124,24,3.05,1518
79,T72,T72,Jimmy Walker,73,24,3.08,891
80,T72,T72,Ron Whittaker,54,24,3.11,666
81,T82,T82,Bart Bryant,81,25,3.08,987
82,T82,T82,Jim McGovern,75,25,3.08,918
83,T82,T82,Ted Purdy,68,25,3.09,834
84,T82,T82,Scott Sterling,89,25,3.07,1086
85,T82,T82,Scott Verplank,82,25,3.08,969
86,T82,T82,Mike Weir,88,25,3.07,1038
87,T88,T88,Anthony Kim,81,26,3.08,975
88,T88,T88,Greg Kraft,63,26,3.1,765
89,T88,T88,Martin Laird,98,26,3.07,1194
90,T91,T91,David Duval,51,27,3.13,624
91,T91,T91,Tommy Gainey,60,27,3.11,732
92,T91,T91,Phil Mickelson,80,27,3.09,939
93,T91,T91,Brandt Snedeker,85,27,3.08,1011
94,T95,T95,Tim Clark,90,28,3.08,1071
95,T95,T95,Kevin Na,97,28,3.07,1185
96,T95,T95,John Riegger,73,28,3.09,885
97,T95,T95,Charlie Wi,97,28,3.07,1188
98,T99,T99,Billy Andrade,71,29,3.1,876
99,T99,T99,Tommy Armour III,77,29,3.09,945
100,T99,T99,Eric Axley,113,29,3.06,1380
101,T99,T99,Rich Beem,90,29,3.08,1095
102,T99,T99,Justin Bolli,87,29,3.08,1050
103,T99,T99,Fred Couples,60,29,3.12,735
104,T99,T99,Ben Crane,86,29,3.08,1047
105,T99,T99,Todd Demsey,80,29,3.09,978
106,T99,T99,Jason Gore,94,29,3.08,1155
107,T99,T99,Tim Herron,97,29,3.07,1191
108,T99,T99,Matt Kuchar,88,29,3.08,1062
109,T110,T110,Cody Freeman,66,30,3.11,804
