,Front_9_Round_2_Scoring_Average_RANK THIS WEEK,Front_9_Round_2_Scoring_Average_RANK LAST WEEK,Front_9_Round_2_Scoring_Average_PLAYER NAME,Front_9_Round_2_Scoring_Average_AVG,Front_9_Round_2_Scoring_Average_TOTAL STROKES,Front_9_Round_2_Scoring_Average_TOTAL ROUNDS
44,T45,T45,Jason Gore,35.2,1056,30
45,T45,T45,Rocco Mediate,35.2,880,25
46,T47,T47,Brad Adamonis,35.21,986,28
47,T47,T47,Freddie Jacobson,35.21,845,24
48,49,49,Tom Pernice Jr.,35.23,1057,30
49,T50,T50,Briny Baird,35.24,1022,29
50,T50,T50,Mark Wilson,35.24,1022,29
51,52,52,Mike Weir,35.25,846,24
52,53,53,Parker McLachlin,35.26,952,27
53,T54,T54,Stuart Appleby,35.27,776,22
54,T54,T54,Vijay Singh,35.27,776,22
55,56,56,Kevin Stadler,35.3,1059,30
56,T57,T57,Ángel Cabrera,35.31,565,16
57,T57,T57,Kevin Sutherland,35.31,918,26
58,T59,T59,George McNeill,35.32,989,28
59,T59,T59,Tim Petrovic,35.32,1095,31
60,T59,T59,Andres Romero,35.32,671,19
61,T62,T62,Mathias Grönberg,35.33,1060,30
62,T62,T62,Ryan Moore,35.33,848,24
63,T62,T62,Jimmy Walker,35.33,848,24
64,65,65,Richard Johnson,35.35,707,20
65,66,66,David Toms,35.37,672,19
66,T67,T67,Lucas Glover,35.38,920,26
67,T67,T67,Trevor Immelman,35.38,743,21
68,69,69,Rory Sabbatini,35.41,779,22
69,70,70,Chad Collins,35.42,850,24
70,T71,T71,Tommy Armour III,35.43,815,23
71,T71,T71,Brad Elder,35.43,815,23
72,T73,T73,K.J. Choi,35.45,709,20
73,T73,T73,Joe Ogilvie,35.45,1028,29
74,T73,T73,Heath Slocum,35.45,1028,29
75,T76,T76,Justin Bolli,35.46,993,28
76,T76,T76,Nicholas Thompson,35.46,1241,35
77,T78,T78,Brian Davis,35.47,1135,32
78,T78,T78,Vaughn Taylor,35.47,1135,32
79,T80,T80,Tim Herron,35.5,994,28
80,T80,T80,Jeff Quinney,35.5,923,26
81,82,82,Patrick Sheehan,35.51,1243,35
82,T83,T83,Steve Allan,35.52,746,21
83,T83,T83,Ken Duke,35.52,1172,33
84,T83,T83,J.B. Holmes,35.52,888,25
85,T83,T83,Greg Kraft,35.52,746,21
86,T83,T83,Jim McGovern,35.52,888,25
87,T83,T83,Brett Quigley,35.52,888,25
88,T83,T83,D.J. Trahan,35.52,959,27
89,T90,T90,Paul Casey,35.53,533,15
90,T90,T90,J.J. Henry,35.53,1208,34
91,T90,T90,Brandt Jobe,35.53,675,19
92,T90,T90,Shigeki Maruyama,35.53,533,15
93,T90,T90,Jeff Overton,35.53,1137,32
94,T95,T95,Jeff Maggert,35.54,924,26
95,T95,T95,Nick O'Hern,35.54,853,24
96,T97,T97,Woody Austin,35.55,1031,29
97,T97,T97,Stewart Cink,35.55,782,22
98,T97,T97,Bill Haas,35.55,1102,31
99,T100,T100,Cameron Beckman,35.56,960,27
100,T100,T100,Chad Campbell,35.56,960,27
101,T100,T100,Hunter Mahan,35.56,889,25
102,T103,T103,Ryan Armour,35.57,1067,30
103,T103,T103,Todd Hamilton,35.57,996,28
104,T105,T105,Zach Johnson,35.58,854,24
105,T105,T105,Geoff Ogilvy,35.58,676,19
106,107,107,Marc Turnesa,35.59,1032,29
107,T108,T108,Joe Durant,35.61,997,28
108,T108,T108,Lee Janzen,35.61,997,28
109,T110,T110,Nathan Green,35.62,1033,29
110,T110,T110,Bubba Watson,35.62,1033,29
111,112,112,Mathew Goggin,35.63,962,27
112,113,113,Scott Sterling,35.64,998,28
113,114,114,Daniel Chopra,35.65,927,26
114,T115,T115,Robert Garrigus,35.67,963,27
115,T115,T115,Charles Howell III,35.67,1070,30
116,T115,T115,Omar Uresti,35.67,856,24
117,T118,T118,Cliff Kresge,35.68,999,28
118,T118,T118,Scott McCarron,35.68,785,22
119,T118,T118,Jay Williamson,35.68,1106,31
120,T118,T118,Dean Wilson,35.68,1106,31
121,122,122,Tim Wilkinson,35.69,1035,29
122,T123,T123,Harrison Frazar,35.7,821,23
123,T123,T123,Jerry Kelly,35.7,1071,30
124,T123,T123,Davis Love III,35.7,821,23
125,126,126,John Huston,35.71,607,17
126,T127,T127,Sean O'Hair,35.72,893,25
127,T127,T127,Brandt Snedeker,35.72,893,25
128,T129,T129,Jonathan Byrd,35.73,929,26
129,T129,T129,Anthony Kim,35.73,786,22
130,T129,T129,John Mallinger,35.73,929,26
131,T132,T132,Paul Claxton,35.74,822,23
132,T132,T132,Glen Day,35.74,679,19
133,134,134,Rich Beem,35.75,1001,28
134,135,135,Steve Flesch,35.76,1037,29
135,136,136,Ian Poulter,35.77,465,13
136,137,137,Michael Allen,35.78,966,27
137,138,138,Richard Johnson,35.79,1038,29
138,T139,T139,Tim Clark,35.81,931,26
139,T139,T139,Doug LaBelle II,35.81,752,21
140,T139,T139,Chris Stroud,35.81,931,26
141,T142,T142,Fred Couples,35.82,609,17
142,T142,T142,Craig Kanada,35.82,788,22
143,T142,T142,Tom Lehman,35.82,609,17
144,T145,T145,Bart Bryant,35.83,824,23
145,T145,T145,Chris DiMarco,35.83,1039,29
146,T147,T147,Kenneth Ferrie,35.84,896,25
147,T147,T147,Steve Lowery,35.84,896,25
148,149,149,Robert Gamez,35.85,932,26
149,T150,T150,Eric Axley,35.86,1255,35
150,T150,T150,Mark Calcavecchia,35.86,753,21
151,T152,T152,Olin Browne,35.89,969,27
152,T152,T152,Tom Scherrer,35.89,682,19
153,T154,T154,Nick Flanagan,35.9,1041,29
154,T154,T154,Peter Lonard,35.9,1041,29
155,T154,T154,Tag Ridings,35.9,1041,29
156,T154,T154,Ron Whittaker,35.9,718,20
157,158,158,Boo Weekley,35.91,826,23
158,159,159,Padraig Harrington,35.93,503,14
159,T160,T160,Jeff Gove,35.94,611,17
160,T160,T160,Bo Van Pelt,35.94,1114,31
161,162,162,Brenden Pappas,35.96,863,24
162,T163,T163,Jason Allred,36.0,828,23
163,T163,T163,Alejandro Cañizares,36.0,576,16
164,T163,T163,Todd Demsey,36.0,900,25
165,T166,T166,Troy Matteson,36.03,1081,30
166,T166,T166,Jon Mills,36.03,1153,32
167,T168,T168,Billy Andrade,36.04,865,24
168,T168,T168,Tommy Gainey,36.04,829,23
169,T168,T168,Dustin Johnson,36.04,1009,28
170,T168,T168,Jesper Parnevik,36.04,973,27
171,172,172,Kent Jones,36.05,757,21
172,173,173,Retief Goosen,36.06,613,17
173,174,174,Rod Pampling,36.07,974,27
174,T175,T175,J.P. Hayes,36.08,938,26
175,T175,T175,Brett Rumford,36.08,938,26
176,T177,T177,Alex Cejka,36.12,903,25
177,T177,T177,Johnson Wagner,36.12,939,26
178,179,179,Ernie Els,36.13,542,15
179,180,180,Ryuji Imada,36.17,868,24
180,T181,T181,Travis Perkins,36.19,760,21
181,T181,T181,Steve Stricker,36.19,760,21
182,183,183,Charley Hoffman,36.21,1050,29
183,184,184,David Lutterus,36.24,761,21
184,T185,T185,Cody Freeman,36.27,943,26
185,T185,T185,Kyle Thompson,36.27,943,26
186,T187,T187,Adam Scott,36.29,508,14
187,T187,T187,Y.E. Yang,36.29,1016,28
188,189,189,Marco Dawson,36.32,690,19
189,190,190,James Driscoll,36.36,1018,28
190,191,191,Stephen Leaney,36.53,621,17
191,192,192,Ted Purdy,36.54,877,24
192,193,193,Will MacKenzie,36.55,731,20
193,194,194,Bob Sowards,36.64,806,22
194,195,195,Charles Warren,36.68,1027,28
195,196,196,Jin Park,36.72,1065,29
196,197,197,David Duval,37.32,709,19
