,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
63,T57,T57,Steve Stricker,75,4.69,535,114
64,T65,T65,Shane Bertsch,96,4.7,742,158
65,T65,T65,Jim Furyk,95,4.7,709,151
66,T65,T65,Tommy Gainey,60,4.7,461,98
67,T65,T65,Jeff Gove,50,4.7,381,81
68,T65,T65,Ryan Palmer,69,4.7,531,113
69,T65,T65,Jesper Parnevik,88,4.7,662,141
70,T65,T65,Tom Pernice Jr.,104,4.7,757,161
71,T65,T65,John Riegger,73,4.7,559,119
72,T65,T65,Heath Slocum,104,4.7,794,169
73,T65,T65,Marc Turnesa,87,4.7,677,144
74,T65,T65,Charles Warren,79,4.7,649,138
75,T76,T76,Robert Allenby,108,4.71,833,177
76,T76,T76,Woody Austin,109,4.71,825,175
77,T76,T76,Charley Hoffman,94,4.71,726,154
78,T76,T76,John Huston,56,4.71,471,100
79,T76,T76,Dustin Johnson,92,4.71,735,156
80,T76,T76,Michael Letzig,88,4.71,660,140
81,T76,T76,Hunter Mahan,87,4.71,636,135
82,T76,T76,Kevin Na,97,4.71,791,168
83,T76,T76,Rory Sabbatini,77,4.71,575,122
84,T76,T76,Johnson Wagner,83,4.71,641,136
85,T76,T76,Boo Weekley,86,4.71,626,133
86,T87,T87,Jason Day,81,4.72,646,137
87,T87,T87,Chris DiMarco,87,4.72,679,144
88,T87,T87,James Driscoll,85,4.72,680,144
89,T87,T87,Ernie Els,51,4.72,349,74
90,T87,T87,Kent Jones,68,4.72,562,119
91,T87,T87,Matt Jones,95,4.72,731,155
92,T87,T87,Brett Quigley,80,4.72,633,134
93,T87,T87,Nicholas Thompson,113,4.72,864,183
94,T87,T87,Bob Tway,70,4.72,543,115
95,T87,T87,Mike Weir,88,4.72,698,148
96,T97,T97,Joe Durant,92,4.73,729,154
97,T97,T97,J.J. Henry,108,4.73,823,174
98,T97,T97,Jerry Kelly,89,4.73,672,142
99,T97,T97,Parker McLachlin,88,4.73,676,143
100,T97,T97,Rod Pampling,83,4.73,620,131
101,T97,T97,Tim Wilkinson,95,4.73,747,158
102,T97,T97,Jay Williamson,96,4.73,747,158
103,T104,T104,Brad Adamonis,87,4.74,682,144
104,T104,T104,Briny Baird,113,4.74,848,179
105,T104,T104,Jonathan Byrd,88,4.74,669,141
106,T104,T104,Nick Flanagan,89,4.74,707,149
107,T104,T104,Retief Goosen,59,4.74,455,96
108,T104,T104,Tim Herron,97,4.74,683,144
109,T104,T104,Billy Mayfair,103,4.74,740,156
110,T104,T104,Tim Petrovic,97,4.74,782,165
111,T104,T104,Patrick Sheehan,124,4.74,947,200
112,T104,T104,D.J. Trahan,94,4.74,711,150
113,T104,T104,Omar Uresti,74,4.74,607,128
114,T104,T104,Scott Verplank,82,4.74,593,125
115,T116,T116,Jason Allred,63,4.75,504,106
116,T116,T116,K.J. Choi,74,4.75,532,112
117,T116,T116,Ryan Moore,72,4.75,584,123
118,T116,T116,Geoff Ogilvy,65,4.75,494,104
119,T120,T120,Rich Beem,90,4.76,733,154
120,T120,T120,Todd Hamilton,92,4.76,766,161
121,T120,T120,Dudley Hart,74,4.76,557,117
122,T120,T120,Trevor Immelman,70,4.76,495,104
123,T120,T120,Tom Lehman,51,4.76,414,87
124,T120,T120,Jim McGovern,75,4.76,562,118
125,T120,T120,Rocco Mediate,87,4.76,666,140
126,T120,T120,Sean O'Hair,81,4.76,586,123
127,T120,T120,Carl Pettersson,110,4.76,833,175
128,T120,T120,Chris Stroud,81,4.76,662,139
129,T130,T130,Marco Dawson,64,4.77,530,111
130,T130,T130,Robert Gamez,79,4.77,601,126
131,T130,T130,Shigeki Maruyama,50,4.77,401,84
132,T130,T130,Chez Reavie,102,4.77,768,161
133,T130,T130,Tom Scherrer,56,4.77,477,100
134,T130,T130,Jimmy Walker,73,4.77,558,117
135,T130,T130,Y.E. Yang,89,4.77,711,149
136,T137,T137,Justin Bolli,87,4.78,708,148
137,T137,T137,Harrison Frazar,73,4.78,588,123
138,T137,T137,Padraig Harrington,52,4.78,397,83
139,T137,T137,Freddie Jacobson,78,4.78,578,121
140,T137,T137,Craig Kanada,65,4.78,497,104
141,T137,T137,Matt Kuchar,88,4.78,688,144
142,T137,T137,John Mallinger,95,4.78,703,147
143,T137,T137,Scott McCarron,63,4.78,511,107
144,T137,T137,Jon Mills,95,4.78,769,161
145,T137,T137,Jeff Overton,103,4.78,856,179
146,T137,T137,Ted Purdy,68,4.78,559,117
147,T137,T137,Brett Rumford,72,4.78,574,120
148,T137,T137,John Senden,93,4.78,683,143
149,T137,T137,Vaughn Taylor,103,4.78,770,161
150,T137,T137,Dean Wilson,109,4.78,841,176
151,T152,T152,Ryan Armour,87,4.79,724,151
152,T152,T152,Ángel Cabrera,55,4.79,393,82
153,T152,T152,Alex Cejka,75,4.79,603,126
154,T152,T152,Tim Clark,90,4.79,628,131
155,T152,T152,Davis Love III,78,4.79,599,125
156,T152,T152,John Rollins,94,4.79,771,161
157,T158,T158,Bart Bryant,81,4.8,610,127
158,T158,T158,Kenneth Ferrie,72,4.8,600,125
159,T158,T158,J.P. Hayes,67,4.8,533,111
160,T158,T158,Mark Hensby,71,4.8,585,122
161,T158,T158,Richard Johnson,77,4.8,624,130
162,T158,T158,Ron Whittaker,54,4.8,442,92
163,164,164,Michael Allen,91,4.81,770,160
164,T165,T165,Alejandro Cañizares,52,4.82,400,83
165,T165,T165,Daniel Chopra,84,4.82,684,142
166,T165,T165,Glen Day,64,4.82,482,100
167,T165,T165,David Duval,51,4.82,453,94
168,T165,T165,Brad Elder,67,4.82,530,110
169,T165,T165,Brandt Jobe,52,4.82,424,88
170,T165,T165,Stephen Leaney,53,4.82,429,89
171,T165,T165,Will MacKenzie,62,4.82,516,107
172,T165,T165,Jeff Maggert,86,4.82,685,142
173,T174,T174,Olin Browne,77,4.83,589,122
174,T174,T174,Richard Johnson,60,4.83,430,89
175,T174,T174,Ian Poulter,51,4.83,367,76
176,T174,T174,Brandt Snedeker,85,4.83,642,133
177,T178,T178,Mark Calcavecchia,67,4.84,537,111
178,T178,T178,Nick O'Hern,82,4.84,629,130
179,T180,T180,Steve Allan,58,4.85,470,97
180,T180,T180,Paul Claxton,63,4.85,534,110
181,T180,T180,Mathias Grönberg,87,4.85,718,148
182,T180,T180,Steve Lowery,74,4.85,568,117
183,T180,T180,Corey Pavin,69,4.85,500,103
184,T180,T180,Kyle Thompson,70,4.85,572,118
185,T186,T186,Paul Casey,55,4.86,428,88
186,T186,T186,Greg Kraft,63,4.86,501,103
187,T188,T188,Chad Collins,72,4.87,579,119
188,T188,T188,Zach Johnson,85,4.87,682,140
189,T188,T188,Jeff Quinney,87,4.87,726,149
190,T191,T191,Billy Andrade,71,4.88,556,114
191,T191,T191,Paul Goydos,78,4.88,610,125
192,T191,T191,David Lutterus,59,4.88,468,96
193,T191,T191,Jin Park,85,4.88,718,147
194,195,195,Travis Perkins,53,4.89,455,93
195,196,196,Lee Janzen,89,4.92,763,155
196,197,197,Cody Freeman,66,4.93,562,114
