,Par_4_Scoring_Average_RANK THIS WEEK,Par_4_Scoring_Average_RANK LAST WEEK,Par_4_Scoring_Average_PLAYER NAME,Par_4_Scoring_Average_ROUNDS,Par_4_Scoring_Average_AVG,Par_4_Scoring_Average_TOTAL STROKES,Par_4_Scoring_Average_TOTAL HOLES
0,1,1,John Huston,56,3.99,2348,588
1,T2,T2,Briny Baird,113,4.01,4935,1230
2,T2,T2,Ben Crane,86,4.01,3757,936
3,T2,T2,Jim Furyk,95,4.01,4139,1032
4,T2,T2,Justin Leonard,101,4.01,4209,1050
5,T2,T2,Phil Mickelson,80,4.01,3424,853
6,T2,T2,Kenny Perry,97,4.01,4254,1061
7,T2,T2,Bob Tway,70,4.01,3027,754
8,T2,T2,Mark Wilson,107,4.01,4677,1166
9,T10,T10,Steve Elkington,84,4.02,3613,899
10,T10,T10,Kevin Streelman,114,4.02,4986,1239
11,T10,T10,Charlie Wi,97,4.02,4264,1062
12,T13,T13,Michael Allen,91,4.03,3873,960
13,T13,T13,Robert Allenby,108,4.03,4663,1156
14,T13,T13,Stuart Appleby,87,4.03,3728,924
15,T13,T13,Shane Bertsch,96,4.03,4169,1034
16,T13,T13,Chad Campbell,94,4.03,4173,1036
17,T13,T13,Gavin Coles,54,4.03,2334,579
18,T13,T13,Ben Curtis,80,4.03,3575,886
19,T13,T13,Glen Day,64,4.03,2829,702
20,T13,T13,Bob Estes,90,4.03,3912,970
21,T13,T13,Brian Gay,102,4.03,4538,1127
22,T13,T13,Padraig Harrington,52,4.03,2214,550
23,T13,T13,Tim Herron,97,4.03,4298,1067
24,T13,T13,Anthony Kim,81,4.03,3655,906
25,T13,T13,Michael Letzig,88,4.03,3862,958
26,T13,T13,John Mallinger,95,4.03,4200,1041
27,T13,T13,Steve Marino,119,4.03,5259,1304
28,T13,T13,Pat Perez,93,4.03,4051,1004
29,T13,T13,Vijay Singh,82,4.03,3494,868
30,T13,T13,Kevin Sutherland,98,4.03,4322,1072
31,T13,T13,Mike Weir,88,4.03,3822,948
32,T33,T33,K.J. Choi,74,4.04,3147,778
33,T33,T33,Stewart Cink,87,4.04,3486,862
34,T33,T33,Tim Clark,90,4.04,4019,994
35,T33,T33,Ken Duke,116,4.04,5061,1252
36,T33,T33,Joe Durant,92,4.04,3997,990
37,T33,T33,Mathew Goggin,91,4.04,3963,980
38,T33,T33,Bill Haas,99,4.04,4299,1064
39,T33,T33,Dudley Hart,74,4.04,3268,808
40,T33,T33,Charley Hoffman,94,4.04,4120,1020
41,T33,T33,Kent Jones,68,4.04,2915,722
42,T33,T33,Greg Kraft,63,4.04,2724,674
43,T33,T33,Billy Mayfair,103,4.04,4604,1139
44,T33,T33,Scott McCarron,63,4.04,2763,684
45,T33,T33,Nick O'Hern,82,4.04,3500,866
46,T33,T33,Joe Ogilvie,100,4.04,4376,1084
47,T33,T33,Jeff Overton,103,4.04,4455,1102
48,T33,T33,Ryan Palmer,69,4.04,3012,746
49,T33,T33,John Senden,93,4.04,4050,1003
50,T33,T33,Scott Sterling,89,4.04,3850,952
51,T33,T33,Vaughn Taylor,103,4.04,4554,1128
52,T33,T33,Scott Verplank,82,4.04,3625,898
53,T33,T33,Tim Wilkinson,95,4.04,4097,1014
54,T55,T55,Stephen Ames,83,4.05,3660,904
55,T55,T55,Woody Austin,109,4.05,4606,1138
56,T55,T55,Aaron Baddeley,76,4.05,3230,797
57,T55,T55,Brian Davis,108,4.05,4717,1166
58,T55,T55,Carlos Franco,73,4.05,3129,772
59,T55,T55,Harrison Frazar,73,4.05,3176,784
60,T55,T55,Sergio Garcia,72,4.05,3188,788
61,T55,T55,J.J. Henry,108,4.05,4745,1172
62,T55,T55,Matt Kuchar,88,4.05,3872,956
63,T55,T55,Hunter Mahan,87,4.05,3785,934
64,T55,T55,Parker McLachlin,88,4.05,3844,948
65,T55,T55,Kevin Na,97,4.05,4181,1033
66,T55,T55,Carl Pettersson,110,4.05,4862,1200
67,T55,T55,Chez Reavie,102,4.05,4515,1114
