,Birdie_or_Better_Percentage_-_175-200_ya_RANK THIS WEEK,Birdie_or_Better_Percentage_-_175-200_ya_RANK LAST WEEK,Birdie_or_Better_Percentage_-_175-200_ya_PLAYER NAME,Birdie_or_Better_Percentage_-_175-200_ya_ROUNDS,Birdie_or_Better_Percentage_-_175-200_ya_%,Birdie_or_Better_Percentage_-_175-200_ya_TOTAL BIRDIES,Birdie_or_Better_Percentage_-_175-200_ya_TOTAL HOLES
75,76,76,Glen Day,64,13.17,27,205
76,77,77,Carl Pettersson,110,13.12,45,343
77,78,78,Retief Goosen,59,13.1,19,145
78,79,79,Bo Van Pelt,101,13.09,39,298
79,80,80,Chris DiMarco,87,13.08,34,260
80,81,81,Matt Jones,95,13.07,37,283
81,82,82,Robert Garrigus,90,13.03,34,261
82,83,83,Vaughn Taylor,103,13.02,41,315
83,84,84,Jesper Parnevik,88,12.96,35,270
84,85,85,Tim Clark,90,12.93,30,232
85,86,86,Cliff Kresge,84,12.92,35,271
86,T87,T87,Mark Calcavecchia,67,12.88,21,163
87,T87,T87,Dustin Johnson,92,12.88,30,233
88,T89,T89,Alex Cejka,75,12.86,27,210
89,T89,T89,Tom Scherrer,56,12.86,18,140
90,T91,T91,Kent Jones,68,12.82,25,195
91,T91,T91,Chez Reavie,102,12.82,40,312
92,93,93,Pat Perez,93,12.76,31,243
93,94,94,Brad Adamonis,87,12.75,32,251
94,95,95,Charles Warren,79,12.62,27,214
95,T96,T96,Michael Allen,91,12.55,34,271
96,T96,T96,Chad Collins,72,12.55,29,231
97,T96,T96,Jim Furyk,95,12.55,32,255
98,99,99,Bill Haas,99,12.42,37,298
99,100,100,Kenny Perry,97,12.41,34,274
100,101,101,Steve Stricker,75,12.18,24,197
101,102,102,Eric Axley,113,12.17,42,345
102,T103,T103,Ryan Armour,87,12.16,31,255
103,T103,T103,Fred Couples,60,12.16,18,148
104,T105,T105,Briny Baird,113,12.1,42,347
105,T105,T105,Jay Williamson,96,12.1,34,281
106,T107,T107,Nick Flanagan,89,12.02,31,258
107,T107,T107,Will MacKenzie,62,12.02,25,208
108,T109,T109,Paul Casey,55,11.97,14,117
109,T109,T109,Michael Letzig,88,11.97,28,234
110,T109,T109,Parker McLachlin,88,11.97,34,284
111,112,112,Shane Bertsch,96,11.88,38,320
112,113,113,Trevor Immelman,70,11.86,23,194
113,114,114,David Duval,51,11.81,17,144
114,T115,T115,Jeff Quinney,87,11.79,33,280
115,T115,T115,Jimmy Walker,73,11.79,25,212
116,117,117,Patrick Sheehan,124,11.78,45,382
117,118,118,Brett Rumford,72,11.73,23,196
118,119,119,Dudley Hart,74,11.71,26,222
119,120,120,Rich Beem,90,11.69,29,248
120,T121,T121,Jason Day,81,11.67,28,240
121,T121,T121,Justin Leonard,101,11.67,28,240
122,123,123,Doug LaBelle II,65,11.63,20,172
123,124,124,Billy Mayfair,103,11.57,39,337
124,125,125,Stuart Appleby,87,11.56,26,225
125,126,126,Matt Kuchar,88,11.54,30,260
126,T127,T127,Bart Bryant,81,11.52,31,269
127,T127,T127,Richard Johnson,77,11.52,22,191
128,129,129,John Mallinger,95,11.51,35,304
129,130,130,Brian Davis,108,11.5,43,374
130,131,131,Brenden Pappas,66,11.49,20,174
131,132,132,Hunter Mahan,87,11.35,26,229
132,133,133,Carlos Franco,73,11.3,26,230
133,134,134,Tommy Armour III,77,11.27,23,204
134,T135,T135,Jerry Kelly,89,11.19,31,277
135,T135,T135,John Senden,93,11.19,33,295
136,T137,T137,Robert Gamez,79,11.11,26,234
137,T137,T137,Chris Stroud,81,11.11,22,198
138,139,139,Lucas Glover,91,11.02,28,254
139,140,140,Cody Freeman,66,10.99,20,182
140,141,141,Jeff Maggert,86,10.98,27,246
141,142,142,Sean O'Hair,81,10.88,26,239
142,143,143,Alejandro Cañizares,52,10.87,15,138
143,144,144,Nick Watney,96,10.8,27,250
144,145,145,Marco Dawson,64,10.78,18,167
145,146,146,Chris Riley,51,10.71,15,140
146,147,147,Omar Uresti,74,10.68,22,206
147,T148,T148,Paul Goydos,78,10.59,25,236
148,T148,T148,Stephen Leaney,53,10.59,18,170
149,150,150,Tommy Gainey,60,10.56,15,142
150,151,151,Nicholas Thompson,113,10.54,31,294
151,152,152,Brett Quigley,80,10.5,25,238
152,T153,T153,Mathias Grönberg,87,10.34,24,232
153,T153,T153,John Riegger,73,10.34,21,203
154,T155,T155,Kenneth Ferrie,72,10.33,19,184
155,T155,T155,Kevin Stadler,90,10.33,22,213
156,157,157,Jonathan Byrd,88,10.28,26,253
157,158,158,Charles Howell III,101,10.27,27,263
158,159,159,David Lutterus,59,10.26,16,156
159,160,160,Steve Lowery,74,10.22,23,225
160,161,161,Rod Pampling,83,10.0,23,230
161,162,162,Ted Purdy,68,9.94,17,171
162,163,163,Dean Wilson,109,9.81,31,316
163,164,164,Johnson Wagner,83,9.76,24,246
164,165,165,Ron Whittaker,54,9.72,14,144
165,166,166,Todd Hamilton,92,9.62,23,239
166,T167,T167,Billy Andrade,71,9.55,21,220
167,T167,T167,Richard Johnson,60,9.55,17,178
168,169,169,Aaron Baddeley,76,9.45,19,201
169,170,170,David Toms,70,9.44,17,180
170,171,171,Jeff Gove,50,9.42,13,138
171,172,172,Cameron Beckman,87,9.41,24,255
172,173,173,Travis Perkins,53,9.4,11,117
173,174,174,Rocco Mediate,87,9.36,25,267
174,175,175,Jim McGovern,75,9.33,21,225
175,176,176,Brandt Snedeker,85,9.21,21,228
176,T177,T177,Brad Elder,67,9.14,16,175
177,T177,T177,Craig Kanada,65,9.14,18,197
178,179,179,Stewart Cink,87,9.0,19,211
179,180,180,Olin Browne,77,8.97,26,290
180,181,181,Paul Claxton,63,8.96,18,201
181,182,182,Justin Bolli,87,8.9,21,236
182,183,183,Tim Herron,97,8.79,24,273
183,184,184,Nathan Green,95,8.71,27,310
184,185,185,Gavin Coles,54,8.64,14,162
185,186,186,Harrison Frazar,73,8.52,15,176
186,187,187,Y.E. Yang,89,8.43,22,261
187,188,188,Ben Curtis,80,8.41,18,214
188,189,189,Tim Wilkinson,95,8.05,24,298
189,190,190,Joe Ogilvie,100,8.02,19,237
190,191,191,Peter Lonard,92,7.78,21,270
191,T192,T192,J.P. Hayes,67,7.69,17,221
192,T192,T192,Jin Park,85,7.69,19,247
193,194,194,Ian Poulter,51,7.63,10,131
194,195,195,Brandt Jobe,52,7.43,11,148
195,196,196,Shigeki Maruyama,50,7.05,11,156
196,197,197,Kyle Thompson,70,6.63,12,181
