,Tenth_Tee_Late_Round_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_5_Scoring_Average_AVG,Tenth_Tee_Late_Round_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_5_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Ryan Armour,69.0,69,1
1,T1,T1,Chad Campbell,69.0,69,1
2,T1,T1,J.J. Henry,69.0,69,1
3,T4,T4,Fred Couples,70.0,70,1
4,T4,T4,Martin Laird,70.0,70,1
5,T4,T4,Joe Ogilvie,70.0,70,1
6,T4,T4,Jeff Quinney,70.0,70,1
7,T8,T8,Lucas Glover,71.0,71,1
8,T8,T8,Patrick Sheehan,71.0,71,1
9,10,10,Michael Letzig,72.0,72,1
10,T11,T11,Paul Goydos,73.0,73,1
11,T11,T11,Scott McCarron,73.0,73,1
12,13,13,Ken Duke,75.0,75,1
