,Consecutive_Fairways_Hit_RANK THIS WEEK,Consecutive_Fairways_Hit_RANK LAST WEEK,Consecutive_Fairways_Hit_PLAYER NAME,Consecutive_Fairways_Hit_EVENTS,Consecutive_Fairways_Hit_BEST STREAK,Consecutive_Fairways_Hit_CURRENT STREAK
91,T87,T87,J.J. Henry,32,17,4.0
92,T87,T87,David Howell,12,17,3.0
93,T87,T87,Steve Jones,20,17,
94,T87,T87,Frank Lickliter II,33,17,1.0
95,T87,T87,Shaun Micheel,29,17,
96,T87,T87,José María Olazábal,16,17,
97,T87,T87,David Peoples,12,17,3.0
98,T87,T87,David Smail,1,17,1.0
99,T87,T87,D.J. Trahan,28,17,1.0
100,T101,T101,Tommy Armour III,29,16,
101,T101,T101,Brian Bateman,32,16,3.0
102,T101,T101,Cameron Beckman,31,16,4.0
103,T101,T101,Tom Byrum,27,16,1.0
104,T101,T101,Nick Faldo,5,16,4.0
105,T101,T101,Jim Furyk,26,16,1.0
106,T101,T101,Dudley Hart,29,16,2.0
107,T101,T101,Trevor Immelman,14,16,
108,T101,T101,Neal Lancaster,31,16,1.0
109,T101,T101,Steve Lowery,32,16,
110,T101,T101,Greg Owen,24,16,5.0
111,T101,T101,Tom Pernice Jr.,32,16,
112,T101,T101,Carl Pettersson,34,16,
113,T101,T101,Gary Player,1,16,
114,T101,T101,Ted Purdy,34,16,6.0
115,T101,T101,Michael Putnam,5,16,1.0
116,T101,T101,John Senden,29,16,3.0
117,T101,T101,Joey Sindelar,29,16,1.0
118,T101,T101,Kirk Triplett,18,16,1.0
119,T101,T101,Jimmy Walker,9,16,
120,T121,T121,Jeff Brehaut,23,15,4.0
121,T121,T121,K.J. Choi,24,15,
122,T121,T121,Stewart Cink,26,15,1.0
123,T121,T121,Ernie Els,11,15,4.0
124,T121,T121,Tom Gillis,28,15,2.0
125,T121,T121,Glen Hnatiuk,21,15,
126,T121,T121,Bradley Hughes,20,15,5.0
127,T121,T121,Zach Johnson,30,15,5.0
128,T121,T121,Brendan Jones,28,15,2.0
129,T121,T121,Jerry Kelly,31,15,1.0
130,T121,T121,Michael Long,26,15,
131,T121,T121,Shigeki Maruyama,29,15,3.0
132,T121,T121,Len Mattiace,34,15,
133,T121,T121,Arron Oberholser,21,15,2.0
134,T121,T121,Pat Perez,28,15,
135,T121,T121,Dicky Pride,5,15,
136,T121,T121,Tino Schuster,1,15,1.0
137,T121,T121,"Wes Short, Jr.",16,15,
138,T121,T121,David Toms,25,15,4.0
139,T121,T121,Bo Van Pelt,33,15,2.0
140,T121,T121,Euan Walters,18,15,
141,T121,T121,Tiger Woods,21,15,
142,T143,T143,Steve Allan,32,14,3.0
143,T143,T143,Arjun Atwal,17,14,
144,T143,T143,Paul Azinger,22,14,5.0
145,T143,T143,Briny Baird,33,14,5.0
146,T143,T143,Notah Begay III,11,14,
147,T143,T143,John Bermel,1,14,14.0
148,T143,T143,Mark Brooks,28,14,8.0
149,T143,T143,Bob Burns,15,14,7.0
150,T143,T143,John Daly,25,14,
151,T143,T143,Matt Davidson,20,14,2.0
152,T143,T143,Glen Day,27,14,1.0
153,T143,T143,Simon Dyson,2,14,3.0
154,T143,T143,Harrison Frazar,31,14,
155,T143,T143,Brent Geiberger,21,14,1.0
156,T143,T143,Lucas Glover,28,14,2.0
157,T143,T143,Paul Gow,27,14,1.0
158,T143,T143,Scott Gump,2,14,14.0
159,T143,T143,Jay Haas,16,14,1.0
160,T143,T143,Per-Ulrik Johansson,7,14,1.0
161,T143,T143,Matt Kuchar,21,14,
162,T143,T143,Franklin Langham,31,14,
163,T143,T143,Hunter Mahan,34,14,
164,T143,T143,Rocco Mediate,24,14,5.0
165,T143,T143,Colin Montgomerie,6,14,
166,T143,T143,Mark O'Meara,21,14,
167,T143,T143,Andy Oldcorn,1,14,1.0
168,T143,T143,Ryan Palmer,32,14,
169,T143,T143,Craig Parry,15,14,7.0
170,T143,T143,Ian Poulter,20,14,7.0
171,T143,T143,Brett Quigley,31,14,
172,T143,T143,Rory Sabbatini,26,14,
173,T143,T143,Patrick Sheehan,35,14,3.0
174,T143,T143,Kevin Sutherland,26,14,1.0
175,T143,T143,Esteban Toledo,7,14,
176,T143,T143,Bob Tway,26,14,1.0
177,T143,T143,Stan Utley,2,14,5.0
178,T143,T143,Tom Watson,2,14,4.0
179,T143,T143,Mike Weir,23,14,1.0
180,T143,T143,Casey Wittenberg,9,14,
181,T182,T182,Michael Allen,30,13,4.0
182,T182,T182,Stuart Appleby,25,13,
183,T182,T182,Craig Barlow,26,13,2.0
184,T182,T182,Rich Beem,26,13,2.0
185,T182,T182,Jonathan Byrd,31,13,1.0
186,T182,T182,Michael Campbell,5,13,
187,T182,T182,Jim Carter,25,13,3.0
188,T182,T182,Marco Dawson,23,13,4.0
189,T182,T182,Chris DiMarco,24,13,
190,T182,T182,Brad Faxon,23,13,5.0
191,T182,T182,Hunter Haas,28,13,
192,T182,T182,Bill Haas,6,13,2.0
193,T182,T182,Soren Hansen,1,13,4.0
194,T182,T182,Padraig Harrington,15,13,
195,T182,T182,Tim Herron,28,13,1.0
196,T182,T182,Charles Howell III,29,13,2.0
197,T182,T182,Ryuji Imada,25,13,
198,T182,T182,Tom Kite,12,13,1.0
199,T182,T182,Andrew Magee,29,13,
200,T182,T182,Phil Mickelson,21,13,5.0
201,T182,T182,Jesper Parnevik,24,13,
202,T182,T182,Craig Perks,27,13,
203,T182,T182,Phillip Price,25,13,3.0
204,T182,T182,Michael Sim,1,13,
205,T182,T182,Jeff Sluman,28,13,4.0
206,T182,T182,Bob Sowards,7,13,1.0
207,T182,T182,Craig Stadler,6,13,3.0
208,T182,T182,Chris Starkjohann,4,13,4.0
209,T182,T182,Toru Taniguchi,7,13,3.0
210,T182,T182,Nick Watney,31,13,
211,T182,T182,Willie Wood,4,13,3.0
212,T182,T182,Don Yrene,2,13,
213,T214,T214,Aaron Baddeley,27,12,2.0
214,T214,T214,John Bickerton,1,12,7.0
215,T214,T214,Thomas Bjørn,8,12,
216,T214,T214,Tim Clark,26,12,
217,T214,T214,Charles Coody,1,12,
218,T214,T214,John Cook,26,12,7.0
219,T214,T214,Jay Delsing,11,12,3.0
220,T214,T214,Steve Elkington,20,12,
221,T214,T214,Bob Estes,25,12,1.0
222,T214,T214,Bill Glasson,21,12,1.0
223,T214,T214,Matt Gogel,28,12,
224,T214,T214,Richard Green,11,12,
225,T214,T214,Bob Heintz,24,12,5.0
226,T214,T214,Peter Jacobsen,11,12,1.0
227,T214,T214,Lee Janzen,26,12,3.0
228,T214,T214,Shingo Katayama,5,12,2.0
229,T214,T214,Kenny Knox,1,12,12.0
230,T214,T214,Jason Knutzon,1,12,11.0
231,T214,T214,Bernhard Langer,19,12,
232,T214,T214,Davis Love III,24,12,
233,T214,T214,Paul McGinley,6,12,2.0
234,T214,T214,Ryan Moore,14,12,
235,T214,T214,Greg Norman,2,12,4.0
236,T214,T214,Geoff Ogilvy,26,12,
237,T214,T214,Jay Overton,1,12,12.0
238,T214,T214,Kenny Perry,23,12,
239,T214,T214,Steve Scott,1,12,
240,T214,T214,Adam Scott,19,12,
241,T214,T214,Mike Small,2,12,
242,T214,T214,Brian Watts,7,12,1.0
243,T214,T214,Lee Westwood,15,12,
244,T214,T214,Brett Wetterich,28,12,
245,T246,T246,Tommy Aaron,1,11,
246,T246,T246,Chris Anderson,25,11,1.0
247,T246,T246,Fred Couples,22,11,1.0
248,T246,T246,Scott Dunlap,3,11,6.0
249,T246,T246,Joakim Haeggman,4,11,1.0
250,T246,T246,Scott Hend,28,11,
251,T246,T246,Freddie Jacobson,23,11,
252,T246,T246,Simon Khan,1,11,4.0
253,T246,T246,Jonathan Lomas,1,11,
254,T246,T246,Gary March,1,11,3.0
255,T246,T246,Jonathan Mathias,1,11,11.0
256,T246,T246,Scott McCarron,24,11,
257,T246,T246,John Morgan,11,11,4.0
258,T246,T246,Kevin Na,32,11,5.0
259,T246,T246,Dennis Paulson,24,11,2.0
260,T246,T246,Carl Paulson,13,11,1.0
261,T246,T246,Scott Piercy,4,11,
262,T246,T246,Aron Price,2,11,1.0
263,T246,T246,Gene Sauers,7,11,1.0
264,T246,T246,Mike Springer,5,11,1.0
265,T246,T246,Andre Stolz,12,11,
266,T246,T246,Hal Sutton,10,11,3.0
267,T246,T246,Hideto Tanihara,20,11,
268,T246,T246,Doug Tewell,1,11,1.0
269,T246,T246,Peter Tomasulo,2,11,1.0
270,T246,T246,Charlie Wi,23,11,
271,T246,T246,Garrett Willis,7,11,8.0
272,T273,T273,Eric Axley,2,10,
273,T273,T273,Michael Clark II,2,10,2.0
274,T273,T273,Ben Crane,21,10,
275,T273,T273,Constant Demattia,1,10,3.0
276,T273,T273,John Elliott,25,10,
277,T273,T273,Nick Flanagan,1,10,
278,T273,T273,Retief Goosen,18,10,
279,T273,T273,Michael Harris,2,10,3.0
280,T273,T273,Brian Henninger,2,10,
281,T273,T273,P.H. Horgan III,2,10,1.0
282,T273,T273,Tim Huber,1,10,3.0
283,T273,T273,Spencer Levin,7,10,1.0
284,T273,T273,Luke List,2,10,
285,T273,T273,David Lundstrom,2,10,
286,T273,T273,Will MacKenzie,25,10,
287,T273,T273,Alan Morin,2,10,1.0
288,T273,T273,Jack Nicklaus,3,10,5.0
289,T273,T273,Rob Rashell,25,10,2.0
290,T273,T273,Tag Ridings,31,10,2.0
291,T273,T273,David Roesch,1,10,3.0
292,T273,T273,Terry Russell,1,10,1.0
293,T273,T273,Tom Scherrer,2,10,1.0
294,T273,T273,Paul Sheehan,1,10,1.0
295,T273,T273,Chris Smith,32,10,3.0
296,T273,T273,Brandt Snedeker,2,10,
297,T273,T273,Kevin Streelman,2,10,2.0
298,T273,T273,Craig Van Horn,1,10,2.0
299,T273,T273,Camilo Villegas,2,10,
300,T301,T301,Fulton Allem,3,9,2.0
301,T301,T301,Jason Allred,29,9,
302,T301,T301,Colby Beckstrom,2,9,2.0
303,T301,T301,Andre Bossert,1,9,1.0
304,T301,T301,Michael Bradley,4,9,1.0
305,T301,T301,Andrew Butterfield,1,9,6.0
306,T301,T301,Ben Crenshaw,1,9,9.0
307,T301,T301,Clark Dennis,2,9,1.0
308,T301,T301,Stephen Dodd,4,9,3.0
309,T301,T301,Bradley Dredge,1,9,
310,T301,T301,James Driscoll,26,9,4.0
311,T301,T301,Gavin Flint,1,9,2.0
312,T301,T301,Raymond Floyd,1,9,1.0
313,T301,T301,Jason Gore,8,9,2.0
314,T301,T301,Terry Hatch,1,9,1.0
315,T301,T301,Mike Heinen,7,9,1.0
316,T301,T301,John Hickson,1,9,2.0
317,T301,T301,Tripp Isenhour,7,9,
318,T301,T301,Miguel Angel Jiménez,9,9,4.0
319,T301,T301,Brandt Jobe,27,9,
320,T301,T301,Maarten Lafeber,2,9,3.0
321,T301,T301,Brad Lardon,4,9,3.0
322,T301,T301,Ian Leggatt,12,9,1.0
323,T301,T301,Thomas Levet,20,9,3.0
324,T301,T301,Sandy Lyle,4,9,3.0
325,T301,T301,Brenden Pappas,15,9,
326,T301,T301,David Podas,1,9,
327,T301,T301,Lloyd Saltman,1,9,1.0
328,T301,T301,Scott Simpson,9,9,3.0
329,T301,T301,Mike Standly,2,9,1.0
330,T301,T301,Steve Stricker,21,9,3.0
331,T301,T301,Tadahiro Takayama,1,9,
332,T301,T301,Grant Waite,6,9,2.0
333,T301,T301,Y.E. Yang,4,9,3.0
334,T335,T335,Warren Abery,1,8,5.0
335,T335,T335,"David Berganio, Jr.",1,8,
336,T335,T335,Jay Don Blake,1,8,2.0
337,T335,T335,Brett Boner,1,8,
338,T335,T335,George Burns,1,8,4.0
339,T335,T335,Danny Chia,1,8,1.0
340,T335,T335,Steve Collins,1,8,
341,T335,T335,Scott Curiel,1,8,5.0
342,T335,T335,Paul Danielson,1,8,
343,T335,T335,Trevor Dodds,2,8,
344,T335,T335,Nick Dougherty,6,8,2.0
345,T335,T335,Scott Drummond,1,8,1.0
346,T335,T335,Niclas Fasth,3,8,3.0
347,T335,T335,Bob Ford,3,8,2.0
348,T335,T335,Nick Gilliam,3,8,
349,T335,T335,Ken Green,5,8,2.0
350,T335,T335,Peter Hedblom,1,8,
351,T335,T335,Matt Hendrix,1,8,
352,T335,T335,Gabriel Hjertstedt,3,8,
353,T335,T335,S.K. Ho,3,8,2.0
354,T335,T335,Thongchai Jaidee,4,8,
355,T335,T335,Robert Karlsson,1,8,1.0
356,T335,T335,Darrell Kestner,1,8,
357,T335,T335,Joel Kribel,2,8,2.0
358,T335,T335,Dick Mast,3,8,2.0
359,T335,T335,Mark McCumber,1,8,
360,T335,T335,James McLean,5,8,
361,T335,T335,Jon Mills,1,8,1.0
362,T335,T335,Kelly Mitchum,5,8,2.0
363,T335,T335,John Morse,2,8,2.0
364,T335,T335,Steve Pate,9,8,
365,T335,T335,Tim Petrovic,32,8,5.0
366,T335,T335,Joe Pollack,1,8,
367,T335,T335,Tom Purtzer,1,8,2.0
368,T335,T335,Chez Reavie,1,8,1.0
369,T335,T335,Lee Rinker,2,8,2.0
370,T335,T335,Stuart Smith,1,8,2.0
371,T335,T335,Boyd Summerhays,8,8,7.0
372,T335,T335,Tom Sutter,1,8,
373,T335,T335,Steve Webster,2,8,
374,T375,T375,Bob Ackerman,1,7,3.0
375,T375,T375,Joe Affrunti,2,7,
376,T375,T375,Jeff Bisbee,1,7,1.0
377,T375,T375,Jaxon Brigman,2,7,7.0
378,T375,T375,Paul Casey,10,7,
379,T375,T375,Erik Compton,1,7,1.0
380,T375,T375,Patrick Damron,2,7,
381,T375,T375,David Duval,20,7,2.0
382,T375,T375,Austin Eaton III,1,7,
383,T375,T375,Oscar Floren,1,7,1.0
384,T375,T375,Robin Freeman,8,7,2.0
385,T375,T375,David Frost,10,7,
386,T375,T375,Stephen Gallacher,4,7,
387,T375,T375,"Jim Gallagher, Jr.",5,7,
388,T375,T375,Gary Hallberg,1,7,
389,T375,T375,Donnie Hammond,3,7,5.0
390,T375,T375,Ryan Helminen,1,7,2.0
391,T375,T375,Tetsuji Hiratsuka,2,7,1.0
392,T375,T375,Paul Holtby,2,7,7.0
393,T375,T375,Keith Huber,1,7,
394,T375,T375,Tony Jacklin,1,7,1.0
395,T375,T375,Kevin Johnson,1,7,1.0
396,T375,T375,Søren Kjeldsen,1,7,5.0
397,T375,T375,Wayne Levi,1,7,4.0
398,T375,T375,Mardan Mamat,1,7,1.0
399,T375,T375,Jim McGovern,2,7,
400,T375,T375,Scott Parel,1,7,
401,T375,T375,"Ron Philo, Jr.",1,7,2.0
402,T375,T375,Dean Prowse,1,7,2.0
403,T375,T375,Eric Ramsay,1,7,2.0
404,T375,T375,John Riegger,4,7,
405,T375,T375,J.R. Ruda,1,7,
406,T375,T375,Marcel Siem,1,7,
407,T375,T375,Patrik Sjöland,1,7,5.0
408,T375,T375,Graeme Storm,1,7,1.0
409,T375,T375,Roy Vucinich,1,7,
410,T375,T375,Heath West,1,7,
411,T375,T375,Michelle Wie,2,7,
412,T375,T375,Chris Wiemers,1,7,
413,T375,T375,Stuart Wilson,1,7,
414,T375,T375,Ian Woosnam,2,7,1.0
415,T375,T375,Fuzzy Zoeller,1,7,
416,T417,T417,Peter Baker,1,6,1.0
417,T417,T417,Ricky Barnes,1,6,
418,T417,T417,Ahmad Bateman,1,6,2.0
419,T417,T417,Don Berry,1,6,
420,T417,T417,Phil Blackmar,1,6,
421,T417,T417,Derek Brown,1,6,6.0
422,T417,T417,Ángel Cabrera,11,6,1.0
423,T417,T417,Chris Campbell,1,6,1.0
424,T417,T417,Mark Carnevale,1,6,2.0
425,T417,T417,Billy Casper,1,6,3.0
426,T417,T417,Jimmy Chestnut,1,6,
427,T417,T417,Jeff Coston,1,6,6.0
428,T417,T417,Chris Couch,1,6,4.0
429,T417,T417,Paul Del Vecchio,1,6,1.0
430,T417,T417,Bubba Dickerson,1,6,
431,T417,T417,Matt Doyle,1,6,
432,T417,T417,Danny Ellis,7,6,1.0
433,T417,T417,Rick Fehr,1,6,3.0
434,T417,T417,Peter Fowler,1,6,6.0
435,T417,T417,Hiroyuki Fujita,1,6,1.0
436,T417,T417,Stephen Gangluff,1,6,6.0
437,T417,T417,Kelly Gibson,2,6,
438,T417,T417,Tom Gleeton,1,6,2.0
439,T417,T417,Kevin Hall,2,6,
440,T417,T417,Peter Hanson,3,6,
441,T417,T417,Scott Hoch,2,6,5.0
442,T417,T417,Steve Hummel,1,6,6.0
443,T417,T417,Tom Iredell,1,6,1.0
444,T417,T417,Rick Leibovich,1,6,2.0
445,T417,T417,John Mallinger,1,6,
446,T417,T417,Roger Maltbie,1,6,6.0
447,T417,T417,Steve Marino,1,6,
448,T417,T417,Casey Martin,1,6,4.0
449,T417,T417,Edoardo Molinari,1,6,1.0
450,T417,T417,Sean Murphy,3,6,3.0
451,T417,T417,Timothy O'Neal,2,6,2.0
452,T417,T417,David Ogrin,2,6,2.0
453,T417,T417,Jeff Overton,1,6,6.0
454,T417,T417,Kevin PomArleau,2,6,
455,T417,T417,Jeff Quinney,1,6,2.0
456,T417,T417,Matthew Richardson,1,6,1.0
457,T417,T417,Robert Rock,1,6,4.0
458,T417,T417,Dave Rummells,2,6,2.0
459,T417,T417,Curt Saathoff,1,6,
460,T417,T417,Akio Sadakata,2,6,1.0
461,T417,T417,Wilhelm Schauman,1,6,1.0
462,T417,T417,Steve Schneiter,1,6,1.0
463,T417,T417,John Shawver,1,6,2.0
464,T417,T417,Vance Veazey,1,6,
465,T417,T417,Ben Weir,1,6,1.0
466,T417,T417,Steve Wheatcroft,2,6,
467,T417,T417,Kyle Willmann,2,6,
468,T417,T417,David Yarnes,1,6,2.0
469,T470,T470,Shawn Baker,1,5,
470,T470,T470,Michael Beard,1,5,5.0
471,T470,T470,Camilo Benedetti,1,5,1.0
472,T470,T470,Jim Benepe,2,5,1.0
473,T470,T470,Lars Brovold,1,5,1.0
474,T470,T470,Brad Bryant,1,5,2.0
475,T470,T470,GW Cable,1,5,1.0
476,T470,T470,Robert Coles,1,5,1.0
477,T470,T470,Tim Conley,1,5,3.0
478,T470,T470,Steven Conran,1,5,
479,T470,T470,Ron Dellostritto,1,5,
480,T470,T470,Will Dodson,1,5,5.0
481,T470,T470,Brad Fabel,1,5,
482,T470,T470,Kenneth Ferrie,3,5,5.0
483,T470,T470,Tim Fleming,1,5,
484,T470,T470,Marcus Fraser,1,5,3.0
485,T470,T470,Ignacio Garrido,1,5,5.0
486,T470,T470,Jim Garrison,2,5,2.0
487,T470,T470,John Gibson,1,5,
488,T470,T470,Wayne Grady,1,5,2.0
489,T470,T470,Kelly Grunewald,1,5,
490,T470,T470,Rick Heath,1,5,2.0
491,T470,T470,Rob Hessing,1,5,1.0
492,T470,T470,Charley Hoffman,1,5,
493,T470,T470,Mike Hulbert,4,5,1.0
494,T470,T470,Anders Hultman,1,5,1.0
495,T470,T470,Billy Jack,1,5,
496,T470,T470,Clint Jensen,1,5,
497,T470,T470,Chip Johnson,1,5,5.0
498,T470,T470,Matt Jones,1,5,5.0
499,T470,T470,Hideki Kase,1,5,3.0
500,T470,T470,Craig Kealey,1,5,2.0
501,T470,T470,Paul Lawrie,1,5,1.0
502,T470,T470,Andrew Marshall,1,5,3.0
503,T470,T470,Josh McCumber,1,5,2.0
504,T470,T470,Sean McDonagh,1,5,4.0
505,T470,T470,Billy McKay,1,5,
506,T470,T470,John Merrick,1,5,5.0
507,T470,T470,Greg Meyer,1,5,
508,T470,T470,Pete Oakley,1,5,1.0
509,T470,T470,David Oh,1,5,
510,T470,T470,Chris Peddicord,1,5,1.0
511,T470,T470,Ben Portie,1,5,
512,T470,T470,Andrew Pratt,1,5,
513,T470,T470,Patrick Prince,1,5,
514,T470,T470,Jyoti Randhawa,2,5,
515,T470,T470,Jean-Francois Remesy,2,5,
516,T470,T470,Brett Rumford,1,5,1.0
517,T470,T470,Jim Rutledge,1,5,1.0
518,T470,T470,Derek Sanders,1,5,1.0
519,T470,T470,Phil Schmitt,2,5,
520,T470,T470,Charl Schwartzel,4,5,
521,T470,T470,Jerry Smith,1,5,2.0
522,T470,T470,Sal Spallone,1,5,
523,T470,T470,Josh Teater,1,5,3.0
524,T470,T470,Ted Tryba,2,5,
525,T470,T470,Jean Van de Velde,1,5,1.0
526,T527,T527,Brad Adamonis,2,4,1.0
527,T527,T527,Steven Alker,1,4,
528,T527,T527,Mike Bennett,1,4,4.0
529,T527,T527,Bob Boyd,1,4,2.0
530,T527,T527,Greg Casagranda,1,4,
531,T527,T527,Marc Cayeux,1,4,3.0
532,T527,T527,Keith Clearwater,2,4,
533,T527,T527,Roberto Coceres,1,4,1.0
534,T527,T527,David Denham,1,4,2.0
535,T527,T527,David Diaz,1,4,
536,T527,T527,Ryan Dillon,1,4,
537,T527,T527,Ian Doig,1,4,
538,T527,T527,Martin Doyle,1,4,1.0
539,T527,T527,Patrick Duty,1,4,
540,T527,T527,Joel Edwards,1,4,1.0
541,T527,T527,Jamie Elliott,1,4,
542,T527,T527,Matt Every,1,4,4.0
543,T527,T527,Alastair Forsyth,1,4,3.0
544,T527,T527,Keiichiro Fukabori,1,4,1.0
545,T527,T527,Jaime Gomez,1,4,4.0
546,T527,T527,David Gossett,1,4,
547,T527,T527,Tyler Hall,1,4,
548,T527,T527,Kip Henley,1,4,
549,T527,T527,David Ishii,1,4,2.0
550,T527,T527,Tom Kalinowski,1,4,
551,T527,T527,Travis Long,1,4,
552,T527,T527,John Lynch,1,4,
553,T527,T527,David Mathis,1,4,2.0
554,T527,T527,Brian McElhinney,1,4,4.0
555,T527,T527,Doug McGuigan,1,4,1.0
556,T527,T527,Brett Melton,1,4,2.0
557,T527,T527,Richard Moir,1,4,4.0
558,T527,T527,Rob Moss,1,4,4.0
559,T527,T527,Chris Nallen,1,4,2.0
560,T527,T527,Simon Nash,2,4,
561,T527,T527,John Nelson,1,4,1.0
562,T527,T527,Brian Payne,1,4,1.0
563,T527,T527,Chris Perry,1,4,
564,T527,T527,David Ping,1,4,
565,T527,T527,Javier Sanchez,1,4,3.0
566,T527,T527,Richard Scott,1,4,1.0
567,T527,T527,Matt Seppanen,1,4,2.0
568,T527,T527,Adam Short,1,4,
569,T527,T527,Thammanoon Sriroj,1,4,1.0
570,T527,T527,Jim St. Pierre,1,4,
571,T527,T527,Robert Steele,1,4,3.0
572,T527,T527,Takuya Taniguchi,1,4,3.0
573,T527,T527,Tim Thelen,1,4,2.0
574,T527,T527,Mark Tucker,1,4,3.0
575,T527,T527,John Wade,1,4,3.0
576,T527,T527,Lanny Wadkins,1,4,2.0
577,T527,T527,Tim Weinhart,2,4,
578,T527,T527,Simon Yates,1,4,
579,T580,T580,Tony Aguilar,1,3,1.0
580,T580,T580,Stuart Anderson,1,3,
581,T580,T580,Aaron Barber,1,3,2.0
582,T580,T580,Mickey Barker,1,3,
583,T580,T580,Doug Bauman,1,3,
584,T580,T580,Mark Black,1,3,3.0
585,T580,T580,Steven Bowditch,1,3,
586,T580,T580,Ryan Brehm,1,3,
587,T580,T580,Neil Cheetham,1,3,
588,T580,T580,Scott Chipokas,1,3,3.0
589,T580,T580,Wil Collins,2,3,1.0
590,T580,T580,Wayne DeFrancesco,1,3,2.0
591,T580,T580,Gene Fieger,1,3,
592,T580,T580,Scott Gibson,1,3,
593,T580,T580,Marco Gortana,1,3,1.0
594,T580,T580,Steven Hakes,1,3,2.0
