,Consecutive_Par_5_Birdies_RANK THIS WEEK,Consecutive_Par_5_Birdies_RANK LAST WEEK,Consecutive_Par_5_Birdies_PLAYER NAME,Consecutive_Par_5_Birdies_EVENTS,Consecutive_Par_5_Birdies_NUMBER OF HOLES
0,1,1,Brenden Pappas,15,12
1,T2,T2,Woody Austin,30,11
2,T2,T2,Jonathan Byrd,31,11
3,T2,T2,Retief Goosen,18,11
4,T2,T2,Frank Lickliter II,33,11
5,T2,T2,Scott Piercy,4,11
6,T7,T7,Jason Bohn,28,10
7,T7,T7,Bart Bryant,26,10
8,T7,T7,Bob Estes,25,10
9,T7,T7,Harrison Frazar,31,10
10,T7,T7,Mathias Grönberg,19,10
11,T7,T7,Tim Herron,28,10
12,T7,T7,Geoff Ogilvy,26,10
13,T7,T7,Nick Watney,31,10
14,T7,T7,Tiger Woods,21,10
15,T16,T16,Aaron Baddeley,27,9
16,T16,T16,John Daly,25,9
17,T16,T16,Robert Gamez,28,9
18,T16,T16,Sean O'Hair,29,9
19,T16,T16,Joe Ogilvie,30,9
20,T16,T16,Ian Poulter,20,9
21,T16,T16,David Toms,25,9
22,T23,T23,Billy Andrade,26,8
23,T23,T23,Paul Claxton,29,8
24,T23,T23,Ernie Els,11,8
25,T23,T23,Todd Fischer,35,8
26,T23,T23,Paul Gow,27,8
27,T23,T23,Scott Gutschewski,27,8
28,T23,T23,J.P. Hayes,22,8
29,T23,T23,Bob Heintz,24,8
30,T23,T23,Charles Howell III,29,8
31,T23,T23,Andrew Magee,29,8
32,T23,T23,Corey Pavin,23,8
33,T23,T23,Chris Riley,25,8
34,T23,T23,Vijay Singh,30,8
35,T23,T23,D.J. Trahan,28,8
36,T23,T23,Tjaart van der Walt,19,8
37,T23,T23,Brett Wetterich,28,8
38,T39,T39,Tommy Armour III,29,7
39,T39,T39,Arjun Atwal,17,7
40,T39,T39,Craig Barlow,26,7
41,T39,T39,Alex Cejka,31,7
42,T39,T39,Darren Clarke,12,7
43,T39,T39,Ben Crane,21,7
44,T39,T39,Glen Day,27,7
45,T39,T39,Steve Flesch,30,7
46,T39,T39,Jim Furyk,26,7
47,T39,T39,Jason Gore,8,7
48,T39,T39,David Hearn,24,7
49,T39,T39,Freddie Jacobson,23,7
50,T39,T39,Brandt Jobe,27,7
51,T39,T39,Steve Jones,20,7
52,T39,T39,Kent Jones,32,7
53,T39,T39,Neal Lancaster,31,7
54,T39,T39,Steve Lowery,32,7
55,T39,T39,Blaine McCallister,9,7
56,T39,T39,Rocco Mediate,24,7
57,T39,T39,Ryan Moore,14,7
58,T39,T39,Kevin Na,32,7
59,T39,T39,Greg Owen,24,7
60,T39,T39,Ryan Palmer,32,7
61,T39,T39,Rod Pampling,26,7
62,T39,T39,Dennis Paulson,24,7
63,T39,T39,Kenny Perry,23,7
64,T39,T39,Michael Putnam,5,7
65,T39,T39,Rob Rashell,25,7
66,T39,T39,Tag Ridings,31,7
67,T39,T39,John Rollins,30,7
68,T39,T39,John Senden,29,7
69,T39,T39,Joey Sindelar,29,7
70,T39,T39,Jeff Sluman,28,7
71,T39,T39,Chris Smith,32,7
72,T73,T73,Steve Allan,32,6
73,T73,T73,Michael Allen,30,6
74,T73,T73,Robert Allenby,31,6
75,T73,T73,Briny Baird,33,6
76,T73,T73,Brian Bateman,32,6
77,T73,T73,Cameron Beckman,31,6
78,T73,T73,Michael Bradley,4,6
79,T73,T73,D.J. Brigman,26,6
80,T73,T73,Chad Campbell,27,6
