,Best_YTD_1-Putt_or_Better_Streak_RANK THIS WEEK,Best_YTD_1-Putt_or_Better_Streak_RANK LAST WEEK,Best_YTD_1-Putt_or_Better_Streak_PLAYER NAME,Best_YTD_1-Putt_or_Better_Streak_EVENTS,Best_YTD_1-Putt_or_Better_Streak_VALUE
76,T62,T62,Brad Faxon,23,8
77,T62,T62,Fred Funk,30,8
78,T62,T62,Robert Gamez,28,8
79,T62,T62,Sergio Garcia,20,8
80,T62,T62,Jason Hartwick,1,8
81,T62,T62,Bob Heintz,24,8
82,T62,T62,Tim Herron,28,8
83,T62,T62,Trevor Immelman,14,8
84,T62,T62,Tom Kite,12,8
85,T62,T62,Frank Lickliter II,33,8
86,T62,T62,Michael Long,26,8
87,T62,T62,Steve Lowery,32,8
88,T62,T62,Hunter Mahan,34,8
89,T62,T62,Billy Mayfair,31,8
90,T62,T62,Scott McCarron,24,8
91,T62,T62,Larry Mize,18,8
92,T62,T62,Kevin Na,32,8
93,T62,T62,Joe Ogilvie,30,8
94,T62,T62,José María Olazábal,16,8
95,T62,T62,Greg Owen,24,8
96,T62,T62,Brenden Pappas,15,8
97,T62,T62,David Peoples,12,8
98,T62,T62,Ted Purdy,34,8
99,T62,T62,Tag Ridings,31,8
100,T62,T62,Justin Rose,28,8
101,T62,T62,Rory Sabbatini,26,8
102,T62,T62,Joey Sindelar,29,8
103,T62,T62,Chris Smith,32,8
104,T62,T62,Joey Snyder III,31,8
105,T62,T62,Vaughn Taylor,32,8
106,T62,T62,Mario Tiziani,23,8
107,T62,T62,Bo Van Pelt,33,8
108,T62,T62,Scott Verplank,25,8
109,T62,T62,Mike Weir,23,8
110,T62,T62,Lee Westwood,15,8
111,T62,T62,Charlie Wi,23,8
112,T62,T62,Tiger Woods,21,8
113,T114,T114,Michael Allen,30,7
114,T114,T114,Brian Bateman,32,7
115,T114,T114,Rich Beem,26,7
116,T114,T114,Thomas Bjørn,8,7
117,T114,T114,Jason Bohn,28,7
118,T114,T114,Jaxon Brigman,2,7
119,T114,T114,D.J. Brigman,26,7
120,T114,T114,Mark Brooks,28,7
121,T114,T114,Olin Browne,29,7
122,T114,T114,Bart Bryant,26,7
123,T114,T114,George Burns,1,7
124,T114,T114,Bob Burns,15,7
125,T114,T114,Jim Carter,25,7
126,T114,T114,Alex Cejka,31,7
127,T114,T114,Dan Chartrand,1,7
128,T114,T114,Tim Clark,26,7
129,T114,T114,Roberto Coceres,1,7
130,T114,T114,Gavin Coles,22,7
131,T114,T114,Robert Damron,28,7
132,T114,T114,Brian Davis,23,7
133,T114,T114,Jay Delsing,11,7
134,T114,T114,Chris DiMarco,24,7
135,T114,T114,Joe Durant,25,7
136,T114,T114,Bob Estes,25,7
137,T114,T114,Todd Fischer,35,7
138,T114,T114,Steve Flesch,30,7
139,T114,T114,Dan Forsman,17,7
140,T114,T114,Harrison Frazar,31,7
141,T114,T114,Stephen Gangluff,1,7
142,T114,T114,Brian Gay,33,7
143,T114,T114,Tom Gillis,28,7
144,T114,T114,Bill Glasson,21,7
145,T114,T114,Retief Goosen,18,7
146,T114,T114,Jason Gore,8,7
147,T114,T114,Paul Gow,27,7
148,T114,T114,Mathias Grönberg,19,7
149,T114,T114,Jay Haas,16,7
150,T114,T114,Hunter Haas,28,7
151,T114,T114,Padraig Harrington,15,7
152,T114,T114,David Howell,12,7
153,T114,T114,Toshi Izawa,1,7
154,T114,T114,Freddie Jacobson,23,7
155,T114,T114,Miguel Angel Jiménez,9,7
156,T114,T114,Per-Ulrik Johansson,7,7
157,T114,T114,Jonathan Kaye,24,7
158,T114,T114,Hank Kuehne,30,7
159,T114,T114,Stephen Leaney,29,7
160,T114,T114,Tom Lehman,20,7
161,T114,T114,Justin Leonard,24,7
162,T114,T114,Thomas Levet,20,7
163,T114,T114,J.L. Lewis,30,7
164,T114,T114,Peter Lonard,27,7
165,T114,T114,Will MacKenzie,25,7
166,T114,T114,Andrew Magee,29,7
167,T114,T114,Dick Mast,3,7
168,T114,T114,Mark McCumber,1,7
169,T114,T114,Rocco Mediate,24,7
170,T114,T114,Ryan Moore,14,7
171,T114,T114,Carl Paulson,13,7
172,T114,T114,Corey Pavin,23,7
173,T114,T114,Kenny Perry,23,7
174,T114,T114,Ian Poulter,20,7
175,T114,T114,Rob Rashell,25,7
176,T114,T114,John Rollins,30,7
177,T114,T114,Gene Sauers,7,7
178,T114,T114,Mike Springer,5,7
179,T114,T114,Henrik Stenson,4,7
180,T114,T114,Kevin Sutherland,26,7
181,T114,T114,Takuya Taniguchi,1,7
182,T114,T114,Roland Thatcher,26,7
183,T114,T114,D.J. Trahan,28,7
184,T114,T114,Bob Tway,26,7
185,T114,T114,Tjaart van der Walt,19,7
186,T114,T114,Roy Vucinich,1,7
187,T114,T114,Duffy Waldorf,28,7
188,T114,T114,Charles Warren,31,7
189,T114,T114,Nick Watney,31,7
190,T114,T114,Jay Williamson,16,7
191,T114,T114,Dean Wilson,27,7
192,T114,T114,Y.E. Yang,4,7
193,T194,T194,Fulton Allem,3,6
194,T194,T194,Robert Allenby,31,6
195,T194,T194,Arjun Atwal,17,6
196,T194,T194,Eric Axley,2,6
197,T194,T194,Craig Barlow,26,6
198,T194,T194,Ahmad Bateman,1,6
199,T194,T194,Guy Boros,5,6
200,T194,T194,Jeff Brehaut,23,6
201,T194,T194,Marc Cayeux,1,6
202,T194,T194,José Coceres,22,6
203,T194,T194,Jeff Coston,1,6
204,T194,T194,Fred Couples,22,6
205,T194,T194,Ben Crenshaw,1,6
206,T194,T194,John Daly,25,6
207,T194,T194,Patrick Damron,2,6
208,T194,T194,Glen Day,27,6
209,T194,T194,Luke Donald,18,6
210,T194,T194,Nick Dougherty,6,6
211,T194,T194,Bradley Dredge,1,6
212,T194,T194,David Edwards,9,6
213,T194,T194,John Elliott,25,6
214,T194,T194,Niclas Fasth,3,6
215,T194,T194,Robin Freeman,8,6
216,T194,T194,Brent Geiberger,21,6
217,T194,T194,Matt Gogel,28,6
218,T194,T194,David Gossett,1,6
219,T194,T194,Scott Gutschewski,27,6
220,T194,T194,Bill Haas,6,6
221,T194,T194,Jeff Hart,23,6
222,T194,T194,J.P. Hayes,22,6
223,T194,T194,Mike Heinen,7,6
224,T194,T194,Scott Hend,28,6
225,T194,T194,Mark Hensby,21,6
226,T194,T194,Kazuhiko Hosokawa,1,6
227,T194,T194,Charles Howell III,29,6
228,T194,T194,John Huston,31,6
229,T194,T194,Peter Jacobsen,11,6
230,T194,T194,Lee Janzen,26,6
231,T194,T194,Zach Johnson,30,6
232,T194,T194,Richard Johnson,16,6
233,T194,T194,Jerry Kelly,31,6
234,T194,T194,Skip Kendall,32,6
235,T194,T194,Darrell Kestner,1,6
236,T194,T194,Simon Khan,1,6
237,T194,T194,Wayne Levi,1,6
238,T194,T194,Spencer Levin,7,6
239,T194,T194,Davis Love III,24,6
240,T194,T194,Jeff Maggert,25,6
241,T194,T194,Steve Marino,1,6
242,T194,T194,Shigeki Maruyama,29,6
243,T194,T194,Blaine McCallister,9,6
244,T194,T194,Graeme McDowell,14,6
245,T194,T194,John Merrick,1,6
246,T194,T194,Shaun Micheel,29,6
247,T194,T194,Colin Montgomerie,6,6
248,T194,T194,John Morgan,11,6
249,T194,T194,Nick O'Hern,13,6
250,T194,T194,Arron Oberholser,21,6
251,T194,T194,Craig Parry,15,6
252,T194,T194,Dennis Paulson,24,6
253,T194,T194,Craig Perks,27,6
254,T194,T194,Tim Petrovic,32,6
255,T194,T194,"Ron Philo, Jr.",1,6
256,T194,T194,Scott Piercy,4,6
257,T194,T194,Phillip Price,25,6
258,T194,T194,Jyoti Randhawa,2,6
259,T194,T194,John Riegger,4,6
260,T194,T194,Dirk Schultz,1,6
261,T194,T194,Adam Scott,19,6
262,T194,T194,John Senden,29,6
263,T194,T194,"Wes Short, Jr.",16,6
264,T194,T194,Scott Simpson,9,6
265,T194,T194,Vijay Singh,30,6
266,T194,T194,Heath Slocum,29,6
267,T194,T194,Bob Sowards,7,6
268,T194,T194,Kevin Stadler,33,6
269,T194,T194,Mike Standly,2,6
270,T194,T194,Hidemichi Tanaka,34,6
271,T194,T194,Doug Tewell,1,6
272,T194,T194,Esteban Toledo,7,6
273,T194,T194,Kirk Triplett,18,6
274,T194,T194,Euan Walters,18,6
275,T194,T194,Brian Watts,7,6
276,T194,T194,Brett Wetterich,28,6
277,T194,T194,Chris Wiemers,1,6
278,T194,T194,Garrett Willis,7,6
279,T194,T194,Casey Wittenberg,9,6
280,T281,T281,Warren Abery,1,5
281,T281,T281,Jason Allred,29,5
282,T281,T281,Shawn Baker,1,5
283,T281,T281,Rich Barcelo,3,5
284,T281,T281,Doug Barron,24,5
285,T281,T281,Colby Beckstrom,2,5
286,T281,T281,Steven Bowditch,1,5
287,T281,T281,Michael Campbell,5,5
288,T281,T281,Paul Casey,10,5
289,T281,T281,Scott Chipokas,1,5
290,T281,T281,Darren Clarke,12,5
291,T281,T281,Steve Collins,1,5
292,T281,T281,Erik Compton,1,5
293,T281,T281,Tim Conley,1,5
294,T281,T281,Trevor Dodds,2,5
295,T281,T281,Danny Ellis,7,5
296,T281,T281,Nick Faldo,5,5
297,T281,T281,"Jim Gallagher, Jr.",5,5
298,T281,T281,Scott Gibson,1,5
299,T281,T281,Ken Green,5,5
300,T281,T281,Tyler Hall,1,5
301,T281,T281,Michael Harris,2,5
302,T281,T281,Rick Heath,1,5
303,T281,T281,Peter Hedblom,1,5
304,T281,T281,Brian Henninger,2,5
305,T281,T281,Gabriel Hjertstedt,3,5
306,T281,T281,Glen Hnatiuk,21,5
307,T281,T281,Paul Holtby,2,5
308,T281,T281,P.H. Horgan III,2,5
309,T281,T281,Mike Hulbert,4,5
310,T281,T281,Tony Jacklin,1,5
311,T281,T281,Thongchai Jaidee,4,5
312,T281,T281,Steve Jones,20,5
313,T281,T281,Kenny Knox,1,5
314,T281,T281,Brad Lardon,4,5
315,T281,T281,Sandy Lyle,4,5
316,T281,T281,John Maginnes,17,5
317,T281,T281,John Mallinger,1,5
318,T281,T281,Casey Martin,1,5
319,T281,T281,Spike McRoy,12,5
320,T281,T281,Sean Murphy,3,5
321,T281,T281,Jack Nicklaus,3,5
322,T281,T281,Sean O'Hair,29,5
323,T281,T281,Ryan Palmer,32,5
324,T281,T281,Steve Pate,9,5
325,T281,T281,Dean Prowse,1,5
326,T281,T281,Michael Putnam,5,5
327,T281,T281,J.R. Ruda,1,5
328,T281,T281,Lloyd Saltman,1,5
329,T281,T281,Tom Scherrer,2,5
330,T281,T281,Adam Short,1,5
331,T281,T281,Mike Small,2,5
332,T281,T281,Stuart Smith,1,5
333,T281,T281,Brandt Snedeker,2,5
334,T281,T281,Jay Snyder,1,5
335,T281,T281,Andre Stolz,12,5
336,T281,T281,Hal Sutton,10,5
337,T281,T281,Toru Taniguchi,7,5
338,T281,T281,Hideto Tanihara,20,5
339,T281,T281,Ted Tryba,2,5
340,T281,T281,Lanny Wadkins,1,5
341,T281,T281,Grant Waite,6,5
342,T281,T281,Steve Webster,2,5
343,T344,T344,Brad Adamonis,2,4
344,T344,T344,Stuart Anderson,1,4
345,T344,T344,Todd Barranger,1,4
346,T344,T344,Camilo Benedetti,1,4
347,T344,T344,"David Berganio, Jr.",1,4
348,T344,T344,Derek Brown,1,4
349,T344,T344,Mark Carnevale,1,4
350,T344,T344,Neil Cheetham,1,4
351,T344,T344,Michael Clark II,2,4
352,T344,T344,Keith Clearwater,2,4
353,T344,T344,Chris Couch,1,4
354,T344,T344,Ryan Dillon,1,4
355,T344,T344,Stephen Dodd,4,4
356,T344,T344,Will Dodson,1,4
357,T344,T344,Scott Dunlap,3,4
358,T344,T344,Patrick Duty,1,4
359,T344,T344,Simon Dyson,2,4
360,T344,T344,Matt Every,1,4
361,T344,T344,Rick Fehr,1,4
362,T344,T344,Kenneth Ferrie,3,4
363,T344,T344,Gene Fieger,1,4
364,T344,T344,Gavin Flint,1,4
365,T344,T344,Bob Ford,3,4
366,T344,T344,Hiroyuki Fujita,1,4
367,T344,T344,Keiichiro Fukabori,1,4
368,T344,T344,Jim Garrison,2,4
369,T344,T344,Nick Gilliam,3,4
370,T344,T344,Jaime Gomez,1,4
371,T344,T344,Richard Green,11,4
372,T344,T344,Donnie Hammond,3,4
373,T344,T344,Peter Hanson,3,4
374,T344,T344,Matt Hendrix,1,4
375,T344,T344,John Hickson,1,4
376,T344,T344,Tetsuji Hiratsuka,2,4
377,T344,T344,S.K. Ho,3,4
378,T344,T344,Scott Hoch,2,4
379,T344,T344,Keith Huber,1,4
380,T344,T344,Tim Huber,1,4
381,T344,T344,Reed Hughes,1,4
382,T344,T344,Bradley Hughes,20,4
383,T344,T344,Yasuharu Imano,1,4
384,T344,T344,Tripp Isenhour,7,4
385,T344,T344,Chip Johnson,1,4
386,T344,T344,Nickolas Jones,1,4
387,T344,T344,Tom Kalinowski,1,4
388,T344,T344,Takashi Kamiyama,1,4
389,T344,T344,Robert Karlsson,1,4
390,T344,T344,Shingo Katayama,5,4
391,T344,T344,Craig Kealey,1,4
392,T344,T344,Jason Knutzon,1,4
393,T344,T344,Joel Kribel,2,4
394,T344,T344,John Ray Leary,1,4
395,T344,T344,Rick Leibovich,1,4
396,T344,T344,Jose-Filipe Lima,1,4
397,T344,T344,Luke List,2,4
398,T344,T344,Jonathan Lomas,1,4
399,T344,T344,John Lynch,1,4
400,T344,T344,Roger Maltbie,1,4
401,T344,T344,Josh McCumber,1,4
402,T344,T344,Paul McGinley,6,4
403,T344,T344,James McLean,5,4
404,T344,T344,Brett Melton,1,4
405,T344,T344,Kelly Mitchum,5,4
406,T344,T344,Alan Morin,2,4
407,T344,T344,Chris Nallen,1,4
408,T344,T344,Jay Overton,1,4
409,T344,T344,Jeff Overton,1,4
410,T344,T344,David Ping,1,4
411,T344,T344,Andrew Pratt,1,4
412,T344,T344,Patrick Prince,1,4
413,T344,T344,Tom Purtzer,1,4
414,T344,T344,Jeff Quinney,1,4
415,T344,T344,Jean-Francois Remesy,2,4
416,T344,T344,Matthew Richardson,1,4
417,T344,T344,Lee Rinker,2,4
418,T344,T344,David Roesch,1,4
419,T344,T344,Mike Ruiz,1,4
420,T344,T344,Brett Rumford,1,4
421,T344,T344,Dave Rummells,2,4
422,T344,T344,Curt Saathoff,1,4
423,T344,T344,Derek Sanders,1,4
424,T344,T344,Phil Schmitt,2,4
425,T344,T344,Steve Schneiter,1,4
426,T344,T344,Charl Schwartzel,4,4
427,T344,T344,Richard Scott,1,4
428,T344,T344,Paul Sheehan,1,4
429,T344,T344,Marcel Siem,1,4
430,T344,T344,Pierre-Henri Soero,1,4
431,T344,T344,Dave Spengler,1,4
432,T344,T344,Chris Starkjohann,4,4
433,T344,T344,Kevin Streelman,2,4
434,T344,T344,Boyd Summerhays,8,4
435,T344,T344,Tadahiro Takayama,1,4
436,T344,T344,Chris Tidland,1,4
437,T344,T344,Peter Tomasulo,2,4
438,T344,T344,Vance Veazey,1,4
439,T344,T344,Camilo Villegas,2,4
440,T344,T344,Jimmy Walker,9,4
441,T344,T344,Tom Watson,2,4
442,T344,T344,Steve Wheatcroft,2,4
443,T344,T344,Don Yrene,2,4
444,T344,T344,Richard Zokol,1,4
445,T446,T446,Perry Arthur,1,3
446,T446,T446,Peter Baker,1,3
447,T446,T446,Aaron Barber,1,3
448,T446,T446,Mickey Barker,1,3
449,T446,T446,Ricky Barnes,1,3
450,T446,T446,Doug Bauman,1,3
451,T446,T446,Jim Benepe,2,3
452,T446,T446,Don Berry,1,3
453,T446,T446,John Bickerton,1,3
454,T446,T446,Jeff Bisbee,1,3
455,T446,T446,Brett Boner,1,3
456,T446,T446,Bob Boyd,1,3
457,T446,T446,Michael Bradley,4,3
458,T446,T446,Ryan Brehm,1,3
459,T446,T446,Lars Brovold,1,3
460,T446,T446,Brad Bryant,1,3
461,T446,T446,GW Cable,1,3
462,T446,T446,Kevin Carll,1,3
463,T446,T446,Greg Casagranda,1,3
464,T446,T446,Steven Conran,1,3
465,T446,T446,Rod Curl,1,3
466,T446,T446,Paul Danielson,1,3
467,T446,T446,Paul Del Vecchio,1,3
468,T446,T446,Clark Dennis,2,3
469,T446,T446,Bubba Dickerson,1,3
470,T446,T446,Ian Doig,1,3
471,T446,T446,Joel Edwards,1,3
472,T446,T446,Jamie Elliott,1,3
473,T446,T446,Brad Fabel,1,3
474,T446,T446,Nick Flanagan,1,3
475,T446,T446,Tim Fleming,1,3
476,T446,T446,Oscar Floren,1,3
477,T446,T446,Raymond Floyd,1,3
478,T446,T446,Marcus Fraser,1,3
479,T446,T446,Stephen Gallacher,4,3
480,T446,T446,Kelly Gibson,2,3
481,T446,T446,Derek Gillespie,1,3
482,T446,T446,Kelly Grunewald,1,3
483,T446,T446,Scott Gump,2,3
484,T446,T446,Jerry Haas,1,3
485,T446,T446,Joakim Haeggman,4,3
486,T446,T446,Kevin Hall,2,3
487,T446,T446,Soren Hansen,1,3
488,T446,T446,Kip Henley,1,3
489,T446,T446,Rob Hessing,1,3
490,T446,T446,Anders Hultman,1,3
491,T446,T446,Joey Iaciofano,1,3
492,T446,T446,Billy Jack,1,3
493,T446,T446,Clint Jensen,1,3
494,T446,T446,Kevin Johnson,1,3
495,T446,T446,Matt Jones,1,3
496,T446,T446,Randy Joyner,1,3
497,T446,T446,Hideki Kase,1,3
498,T446,T446,Troy Kelly,1,3
499,T446,T446,Søren Kjeldsen,1,3
500,T446,T446,Trip Kuehne,1,3
501,T446,T446,Maarten Lafeber,2,3
502,T446,T446,Dean Larsson,1,3
503,T446,T446,Steve LeBrun,1,3
504,T446,T446,James Lepp,1,3
505,T446,T446,Travis Long,1,3
506,T446,T446,David Lundstrom,2,3
507,T446,T446,Eric Manning,1,3
508,T446,T446,Gary March,1,3
509,T446,T446,Jeff Martin,1,3
510,T446,T446,Jonathan Mathias,1,3
511,T446,T446,Jim McGovern,2,3
512,T446,T446,Billy McKay,1,3
513,T446,T446,Eric Meichtry,1,3
514,T446,T446,Greg Meyer,1,3
515,T446,T446,Mark Mielke,1,3
516,T446,T446,Jon Mills,1,3
517,T446,T446,John Morse,2,3
518,T446,T446,Derek Nannen,1,3
519,T446,T446,John Nelson,1,3
520,T446,T446,Greg Norman,2,3
521,T446,T446,Timothy O'Neal,2,3
522,T446,T446,David Ogrin,2,3
523,T446,T446,David Oh,1,3
524,T446,T446,Troy Pare,1,3
525,T446,T446,Gary Player,1,3
526,T446,T446,Kevin PomArleau,2,3
527,T446,T446,Ben Portie,1,3
528,T446,T446,Andrew Price,1,3
529,T446,T446,Chez Reavie,1,3
530,T446,T446,Jim Rutledge,1,3
531,T446,T446,Akio Sadakata,2,3
532,T446,T446,Wilhelm Schauman,1,3
533,T446,T446,Steve Scott,1,3
534,T446,T446,Michael Sim,1,3
535,T446,T446,David Smail,1,3
536,T446,T446,Jerry Smith,1,3
537,T446,T446,Rich Steinmetz,1,3
538,T446,T446,Graeme Storm,1,3
539,T446,T446,Chris Stroud,1,3
540,T446,T446,Todd Tanner,1,3
541,T446,T446,Josh Teater,1,3
542,T446,T446,Tim Thelen,1,3
543,T446,T446,Stan Utley,2,3
544,T446,T446,Aaron Watkins,1,3
545,T446,T446,Matt Weibring,1,3
546,T446,T446,Tim Weinhart,2,3
547,T446,T446,Michelle Wie,2,3
548,T446,T446,Kyle Willmann,2,3
549,T446,T446,TJ Wilson,1,3
550,T446,T446,Willie Wood,4,3
551,T446,T446,Stephen Woodard,1,3
552,T446,T446,Jeffrey Yeckes,1,3
553,T446,T446,Jeff Yurkiewicz,1,3
554,T446,T446,Fuzzy Zoeller,1,3
555,T556,T556,Tommy Aaron,1,2
556,T556,T556,Bob Ackerman,1,2
557,T556,T556,Joe Affrunti,2,2
558,T556,T556,Tony Aguilar,1,2
559,T556,T556,Steven Alker,1,2
560,T556,T556,Michael Beard,1,2
561,T556,T556,Mike Bennett,1,2
562,T556,T556,John Bermel,1,2
563,T556,T556,Mark Black,1,2
564,T556,T556,Phil Blackmar,1,2
565,T556,T556,Jay Don Blake,1,2
566,T556,T556,Andre Bossert,1,2
567,T556,T556,Andrew Butterfield,1,2
568,T556,T556,Billy Casper,1,2
569,T556,T556,Jimmy Chestnut,1,2
570,T556,T556,Robert Coles,1,2
571,T556,T556,Wil Collins,2,2
572,T556,T556,Charles Coody,1,2
573,T556,T556,Scott Curiel,1,2
574,T556,T556,Wayne DeFrancesco,1,2
575,T556,T556,Ron Dellostritto,1,2
576,T556,T556,Constant Demattia,1,2
577,T556,T556,David Denham,1,2
578,T556,T556,David Diaz,1,2
579,T556,T556,Matt Doyle,1,2
580,T556,T556,Martin Doyle,1,2
581,T556,T556,Scott Drummond,1,2
582,T556,T556,Austin Eaton III,1,2
583,T556,T556,Peter Fowler,1,2
584,T556,T556,Ignacio Garrido,1,2
585,T556,T556,Tom Gleeton,1,2
586,T556,T556,Marco Gortana,1,2
587,T556,T556,Steven Hakes,1,2
588,T556,T556,Gary Hallberg,1,2
589,T556,T556,Terry Hatch,1,2
590,T556,T556,Ryan Helminen,1,2
591,T556,T556,Charley Hoffman,1,2
592,T556,T556,J.B. Holmes,1,2
593,T556,T556,Steve Hummel,1,2
594,T556,T556,Tom Iredell,1,2
595,T556,T556,David Ishii,1,2
596,T556,T556,Chris Kamin,1,2
597,T556,T556,Brandon Knaub,1,2
598,T556,T556,Paul Lawrie,1,2
599,T556,T556,Peter Lawrie,1,2
600,T556,T556,Brian Madison,1,2
601,T556,T556,Mardan Mamat,1,2
602,T556,T556,David Mathis,1,2
603,T556,T556,Sean McDonagh,1,2
604,T556,T556,Brian McElhinney,1,2
605,T556,T556,Doug McGuigan,1,2
606,T556,T556,Richard Moir,1,2
607,T556,T556,Edoardo Molinari,1,2
608,T556,T556,David Morland IV,1,2
609,T556,T556,Rob Moss,1,2
610,T556,T556,Andy Oldcorn,1,2
611,T556,T556,Scott Parel,1,2
612,T556,T556,Brian Payne,1,2
613,T556,T556,Chris Peddicord,1,2
614,T556,T556,Chris Perry,1,2
615,T556,T556,David Podas,1,2
616,T556,T556,Joe Pollack,1,2
617,T556,T556,Aron Price,2,2
618,T556,T556,Eric Ramsay,1,2
619,T556,T556,Conrad Ray,1,2
620,T556,T556,Michael Reid,1,2
621,T556,T556,Robert Rock,1,2
622,T556,T556,Terry Russell,1,2
623,T556,T556,Javier Sanchez,1,2
624,T556,T556,Kevin Savage,1,2
625,T556,T556,Rick Schuller,1,2
626,T556,T556,Tino Schuster,1,2
627,T556,T556,Matt Seppanen,1,2
628,T556,T556,John Shawver,1,2
629,T556,T556,Henrik Simonsen,1,2
630,T556,T556,Geoffrey Sisk,1,2
631,T556,T556,Patrik Sjöland,1,2
632,T556,T556,Sal Spallone,1,2
633,T556,T556,Scott Spence,1,2
634,T556,T556,Jim St. Pierre,1,2
635,T556,T556,Paul Stankowski,1,2
636,T556,T556,Robert Steele,1,2
637,T556,T556,Tom Sutter,1,2
638,T556,T556,Dave Tentis,1,2
639,T556,T556,Craig Thomas,1,2
640,T556,T556,Tommy Tolles,1,2
641,T556,T556,Mark Tucker,1,2
642,T556,T556,Murray Urquhart,1,2
643,T556,T556,Jean Van de Velde,1,2
644,T556,T556,Craig Van Horn,1,2
645,T556,T556,John Wade,1,2
646,T556,T556,Ben Weir,1,2
647,T556,T556,Heath West,1,2
648,T556,T556,Lee Williams,1,2
649,T556,T556,Ian Woosnam,2,2
650,T556,T556,David Yarnes,1,2
651,T556,T556,Simon Yates,1,2
652,T653,T653,Chris Campbell,1,1
653,T653,T653,Danny Chia,1,1
654,T653,T653,Alastair Forsyth,1,1
655,T653,T653,John Gibson,1,1
656,T653,T653,Wayne Grady,1,1
657,T653,T653,Andrew Marshall,1,1
658,T653,T653,Lindy Miller,1,1
659,T653,T653,Brian Nosler,1,1
660,T653,T653,Pete Oakley,1,1
661,T653,T653,Thammanoon Sriroj,1,1
662,T653,T653,Stuart Wilson,1,1
