,Consecutive_Par_3_Birdies_RANK THIS WEEK,Consecutive_Par_3_Birdies_RANK LAST WEEK,Consecutive_Par_3_Birdies_PLAYER NAME,Consecutive_Par_3_Birdies_EVENTS,Consecutive_Par_3_Birdies_NUMBER OF HOLES
0,T1,T1,Billy Andrade,26,4
1,T1,T1,Chad Campbell,27,4
2,T1,T1,Stewart Cink,26,4
3,T1,T1,Gavin Coles,22,4
4,T1,T1,Fred Couples,22,4
5,T1,T1,Ernie Els,11,4
6,T1,T1,Brad Faxon,23,4
7,T1,T1,Bob Heintz,24,4
8,T1,T1,Matt Kuchar,21,4
9,T1,T1,J.L. Lewis,30,4
10,T1,T1,Peter Lonard,27,4
11,T1,T1,Ryan Palmer,32,4
12,T1,T1,Corey Pavin,23,4
13,T1,T1,Patrick Sheehan,35,4
14,T1,T1,Vijay Singh,30,4
15,T1,T1,Kevin Sutherland,26,4
16,T1,T1,Hideto Tanihara,20,4
17,T1,T1,Jay Williamson,16,4
18,T19,T19,Michael Allen,30,3
19,T19,T19,Robert Allenby,31,3
20,T19,T19,Jason Allred,29,3
21,T19,T19,Stephen Ames,24,3
22,T19,T19,Chris Anderson,25,3
23,T19,T19,Tommy Armour III,29,3
24,T19,T19,Arjun Atwal,17,3
25,T19,T19,Briny Baird,33,3
26,T19,T19,Cameron Beckman,31,3
27,T19,T19,Rich Beem,26,3
28,T19,T19,Thomas Bjørn,8,3
29,T19,T19,Justin Bolli,24,3
30,T19,T19,Craig Bowden,15,3
31,T19,T19,Bart Bryant,26,3
32,T19,T19,Tom Byrum,27,3
33,T19,T19,Ángel Cabrera,11,3
34,T19,T19,Mark Calcavecchia,27,3
35,T19,T19,Jim Carter,25,3
36,T19,T19,Daniel Chopra,34,3
37,T19,T19,Tim Clark,26,3
38,T19,T19,Paul Claxton,29,3
39,T19,T19,John Cook,26,3
40,T19,T19,Ben Crane,21,3
41,T19,T19,Marco Dawson,23,3
42,T19,T19,Glen Day,27,3
43,T19,T19,Jay Delsing,11,3
44,T19,T19,John Elliott,25,3
45,T19,T19,Danny Ellis,7,3
46,T19,T19,Bob Estes,25,3
47,T19,T19,Todd Fischer,35,3
48,T19,T19,Harrison Frazar,31,3
49,T19,T19,Robin Freeman,8,3
50,T19,T19,Jim Furyk,26,3
51,T19,T19,Bill Glasson,21,3
52,T19,T19,Lucas Glover,28,3
53,T19,T19,Matt Gogel,28,3
54,T19,T19,Jay Haas,16,3
55,T19,T19,Jeff Hart,23,3
56,T19,T19,Dudley Hart,29,3
57,T19,T19,Jason Hartwick,1,3
58,T19,T19,J.P. Hayes,22,3
59,T19,T19,Scott Hend,28,3
60,T19,T19,Matt Hendrix,1,3
61,T19,T19,J.J. Henry,32,3
62,T19,T19,Mark Hensby,21,3
63,T19,T19,Tetsuji Hiratsuka,2,3
64,T19,T19,Freddie Jacobson,23,3
65,T19,T19,Lee Janzen,26,3
66,T19,T19,Richard Johnson,16,3
67,T19,T19,Kent Jones,32,3
68,T19,T19,Jonathan Kaye,24,3
69,T19,T19,Jerry Kelly,31,3
70,T19,T19,Skip Kendall,32,3
71,T19,T19,Tom Kite,12,3
72,T19,T19,Neal Lancaster,31,3
73,T19,T19,Michael Long,26,3
74,T19,T19,Steve Lowery,32,3
75,T19,T19,Jeff Maggert,25,3
76,T19,T19,John Maginnes,17,3
77,T19,T19,Shigeki Maruyama,29,3
78,T19,T19,Billy Mayfair,31,3
79,T19,T19,Scott McCarron,24,3
80,T19,T19,Paul McGinley,6,3
81,T19,T19,Kevin Na,32,3
82,T19,T19,Mark O'Meara,21,3
83,T19,T19,Arron Oberholser,21,3
84,T19,T19,David Ogrin,2,3
85,T19,T19,Greg Owen,24,3
86,T19,T19,Jesper Parnevik,24,3
87,T19,T19,Pat Perez,28,3
88,T19,T19,Carl Pettersson,34,3
89,T19,T19,Ian Poulter,20,3
90,T19,T19,Michael Putnam,5,3
91,T19,T19,Brett Quigley,31,3
92,T19,T19,Chris Riley,25,3
93,T19,T19,Loren Roberts,18,3
94,T19,T19,Justin Rose,28,3
95,T19,T19,Rory Sabbatini,26,3
96,T19,T19,Gene Sauers,7,3
97,T19,T19,Joey Sindelar,29,3
98,T19,T19,Heath Slocum,29,3
99,T19,T19,Jeff Sluman,28,3
100,T19,T19,Hidemichi Tanaka,34,3
101,T19,T19,Vaughn Taylor,32,3
102,T19,T19,Kirk Triplett,18,3
103,T19,T19,Tjaart van der Walt,19,3
104,T19,T19,Bo Van Pelt,33,3
105,T19,T19,Duffy Waldorf,28,3
106,T19,T19,Charles Warren,31,3
107,T19,T19,Brett Wetterich,28,3
108,T19,T19,Garrett Willis,7,3
109,T19,T19,Dean Wilson,27,3
110,T19,T19,Mark Wilson,25,3
111,T112,T112,Steve Allan,32,2
112,T112,T112,Stuart Appleby,25,2
113,T112,T112,Woody Austin,30,2
114,T112,T112,Paul Azinger,22,2
115,T112,T112,Aaron Baddeley,27,2
116,T112,T112,Craig Barlow,26,2
117,T112,T112,Doug Barron,24,2
118,T112,T112,Brian Bateman,32,2
119,T112,T112,Notah Begay III,11,2
120,T112,T112,Jim Benepe,2,2
121,T112,T112,Jay Don Blake,1,2
122,T112,T112,Jason Bohn,28,2
123,T112,T112,Guy Boros,5,2
124,T112,T112,Jeff Brehaut,23,2
125,T112,T112,Ryan Brehm,1,2
126,T112,T112,Danny Briggs,29,2
127,T112,T112,D.J. Brigman,26,2
128,T112,T112,Mark Brooks,28,2
129,T112,T112,Olin Browne,29,2
130,T112,T112,Bob Burns,15,2
131,T112,T112,Jonathan Byrd,31,2
132,T112,T112,Mark Carnevale,1,2
133,T112,T112,Paul Casey,10,2
134,T112,T112,Alex Cejka,31,2
135,T112,T112,K.J. Choi,24,2
136,T112,T112,Darren Clarke,12,2
137,T112,T112,José Coceres,22,2
138,T112,T112,Ben Curtis,24,2
139,T112,T112,John Daly,25,2
140,T112,T112,Robert Damron,28,2
141,T112,T112,Matt Davidson,20,2
142,T112,T112,Brian Davis,23,2
143,T112,T112,Chris DiMarco,24,2
144,T112,T112,Luke Donald,18,2
145,T112,T112,Nick Dougherty,6,2
146,T112,T112,James Driscoll,26,2
147,T112,T112,Scott Dunlap,3,2
148,T112,T112,Joe Durant,25,2
149,T112,T112,David Duval,20,2
150,T112,T112,Steve Elkington,20,2
151,T112,T112,Brad Fabel,1,2
152,T112,T112,Kenneth Ferrie,3,2
153,T112,T112,Nick Flanagan,1,2
154,T112,T112,Steve Flesch,30,2
155,T112,T112,Gavin Flint,1,2
156,T112,T112,Dan Forsman,17,2
157,T112,T112,Carlos Franco,25,2
158,T112,T112,David Frost,10,2
159,T112,T112,Fred Funk,30,2
160,T112,T112,"Jim Gallagher, Jr.",5,2
161,T112,T112,Robert Gamez,28,2
162,T112,T112,Sergio Garcia,20,2
163,T112,T112,Brian Gay,33,2
164,T112,T112,Brent Geiberger,21,2
165,T112,T112,Tom Gillis,28,2
