,Consecutive_GIR_RANK THIS WEEK,Consecutive_GIR_RANK LAST WEEK,Consecutive_GIR_PLAYER NAME,Consecutive_GIR_EVENTS,Consecutive_GIR_STREAK,Consecutive_GIR_CURRENT STREAK,Consecutive_GIR_ROUND,Consecutive_GIR_HOLE,Consecutive_GIR_YEAR/TOURN#
36,T31,T31,Richard Johnson,16,21,,1,3,2005320
37,T31,T31,J.L. Lewis,30,21,2.0,1,18,2005040
38,T31,T31,Graeme McDowell,14,21,5.0,3,18,2005300
39,T31,T31,Tom Pernice Jr.,32,21,2.0,1,18,2005470
40,T31,T31,Ted Purdy,34,21,,4,18,2005400
41,T31,T31,Heath Slocum,29,21,4.0,4,18,2005430
42,T31,T31,Darron Stiles,26,21,4.0,1,12,2005430
43,T31,T31,Charles Warren,31,21,4.0,4,18,2005020
44,T45,T45,Rich Beem,26,20,3.0,2,17,2005460
45,T45,T45,Guy Boros,5,20,,2,8,2005290
46,T45,T45,Alex Cejka,31,20,1.0,2,16,2005460
47,T45,T45,Donnie Hammond,3,20,10.0,1,10,2005460
48,T45,T45,J.P. Hayes,22,20,1.0,1,10,2005460
49,T45,T45,P.H. Horgan III,2,20,1.0,1,5,2005290
50,T45,T45,Charles Howell III,29,20,,1,10,2005170
51,T45,T45,Billy Mayfair,31,20,1.0,2,16,2005320
52,T45,T45,Phil Mickelson,21,20,,2,2,2005300
53,T45,T45,Ian Poulter,20,20,,2,2,2005360
54,T45,T45,Kevin Sutherland,26,20,,2,13,2005460
55,T56,T56,Steve Allan,32,19,5.0,2,12,2005310
56,T56,T56,Craig Barlow,26,19,1.0,1,13,2005040
57,T56,T56,Brian Bateman,32,19,7.0,1,7,2005040
58,T56,T56,Brian Davis,23,19,,3,4,2005040
59,T56,T56,Joe Durant,25,19,,1,6,2005460
60,T56,T56,Brad Faxon,23,19,5.0,2,15,2005260
61,T56,T56,Alastair Forsyth,1,19,1.0,1,15,2005300
62,T56,T56,Sergio Garcia,20,19,2.0,1,17,2005030
63,T56,T56,Jason Gore,8,19,1.0,3,11,2005460
64,T56,T56,Charley Hoffman,1,19,,1,18,2005030
65,T56,T56,Simon Khan,1,19,1.0,1,12,2005300
66,T56,T56,Hank Kuehne,30,19,,3,6,2005290
67,T56,T56,Steve Lowery,32,19,,2,13,2005460
68,T56,T56,Hunter Mahan,34,19,1.0,1,18,2005280
69,T56,T56,Rod Pampling,26,19,1.0,4,11,2005200
70,T56,T56,Kenny Perry,23,19,1.0,3,2,2005310
71,T56,T56,D.A. Points,33,19,1.0,2,1,2005290
72,T56,T56,Hidemichi Tanaka,34,19,4.0,2,18,2005290
73,T56,T56,Hideto Tanihara,20,19,,4,12,2005290
74,T75,T75,Tommy Armour III,29,18,,1,4,2005470
75,T75,T75,Jason Bohn,28,18,1.0,2,7,2005290
76,T75,T75,Daniel Chopra,34,18,,2,2,2005320
77,T75,T75,James Driscoll,26,18,1.0,2,9,2005460
78,T75,T75,Bradley Hughes,20,18,1.0,3,4,2005310
79,T75,T75,Brendan Jones,28,18,2.0,2,12,2005460
80,T75,T75,Jonathan Kaye,24,18,1.0,2,15,2005430
81,T75,T75,Bernhard Langer,19,18,1.0,1,14,2005030
82,T75,T75,Stephen Leaney,29,18,,3,10,2005310
83,T75,T75,Justin Leonard,24,18,2.0,2,5,2005300
84,T75,T75,Will MacKenzie,25,18,,1,11,2005410
85,T75,T75,Justin Rose,28,18,,4,17,2005430
86,T75,T75,Joey Sindelar,29,18,5.0,1,9,2005040
87,T75,T75,Kevin Stadler,33,18,3.0,3,14,2005290
88,T75,T75,Mario Tiziani,23,18,5.0,3,14,2005290
89,T75,T75,Nick Watney,31,18,2.0,1,9,2005460
90,T75,T75,Mike Weir,23,18,,1,5,2005040
91,T75,T75,Lee Westwood,15,18,4.0,3,13,2005240
92,T75,T75,Tiger Woods,21,18,,1,8,2005320
93,T94,T94,Robert Allenby,31,17,1.0,2,7,2005180
94,T94,T94,Stephen Ames,24,17,1.0,3,14,2005010
95,T94,T94,Chris Anderson,25,17,6.0,1,8,2005460
96,T94,T94,John Bickerton,1,17,,2,15,2005300
97,T94,T94,John Cook,26,17,2.0,2,7,2005320
98,T94,T94,Fred Couples,22,17,1.0,1,9,2005300
99,T94,T94,Simon Dyson,2,17,1.0,1,9,2005300
100,T94,T94,David Edwards,9,17,,3,7,2005290
101,T94,T94,Bob Estes,25,17,5.0,3,14,2005410
102,T94,T94,Steve Flesch,30,17,1.0,1,18,2005300
103,T94,T94,Brian Gay,33,17,,1,18,2005430
104,T94,T94,Mark Hensby,21,17,1.0,1,1,2005010
105,T94,T94,Freddie Jacobson,23,17,,2,14,2005030
106,T94,T94,Thongchai Jaidee,4,17,,2,3,2005300
107,T94,T94,Frank Lickliter II,33,17,4.0,1,13,2005460
108,T94,T94,Michael Long,26,17,3.0,3,12,2005430
109,T94,T94,Davis Love III,24,17,6.0,2,10,2005110
110,T94,T94,Spike McRoy,12,17,1.0,1,7,2005290
111,T94,T94,Larry Mize,18,17,1.0,2,15,2005290
112,T94,T94,Mark O'Meara,21,17,,2,15,2005470
113,T94,T94,Geoff Ogilvy,26,17,1.0,3,5,2005460
114,T94,T94,Greg Owen,24,17,2.0,2,11,2005230
115,T94,T94,Craig Parry,15,17,,3,3,2005010
116,T94,T94,Dave Rummells,2,17,,2,12,2005290
117,T94,T94,John Senden,29,17,,1,9,2005470
118,T94,T94,Tjaart van der Walt,19,17,5.0,4,13,2005260
119,T120,T120,Doug Barron,24,16,1.0,3,3,2005290
120,T120,T120,Thomas Bjørn,8,16,,2,15,2005150
121,T120,T120,Tom Byrum,27,16,1.0,3,16,2005430
122,T120,T120,Tim Clark,26,16,,1,9,2005040
123,T120,T120,Steve Elkington,20,16,,1,18,2005140
124,T120,T120,Fred Funk,30,16,,2,9,2005020
125,T120,T120,Paul Goydos,15,16,2.0,1,1,2005460
126,T120,T120,Hunter Haas,28,16,,2,11,2005320
127,T120,T120,Ryuji Imada,25,16,1.0,2,2,2005140
128,T120,T120,Miguel Angel Jiménez,9,16,,2,6,2005300
129,T120,T120,Steve Jones,20,16,,2,18,2005270
130,T120,T120,Kent Jones,32,16,1.0,2,15,2005170
131,T120,T120,Skip Kendall,32,16,1.0,1,13,2005040
132,T120,T120,Neal Lancaster,31,16,,1,13,2005470
133,T120,T120,Shigeki Maruyama,29,16,2.0,4,1,2005410
134,T120,T120,Rocco Mediate,24,16,1.0,1,14,2005100
135,T120,T120,Kevin Na,32,16,3.0,2,11,2005080
136,T120,T120,Sean O'Hair,29,16,8.0,1,13,2005060
137,T120,T120,Arron Oberholser,21,16,2.0,1,2,2005200
138,T120,T120,José María Olazábal,16,16,,1,1,2005300
139,T120,T120,Jesper Parnevik,24,16,,1,12,2005390
140,T120,T120,Tim Petrovic,32,16,6.0,4,5,2005040
141,T120,T120,Brett Quigley,31,16,1.0,1,12,2005030
142,T120,T120,John Rollins,30,16,,1,16,2005140
143,T120,T120,Patrik Sjöland,1,16,16.0,4,3,2005300
144,T120,T120,Duffy Waldorf,28,16,1.0,5,16,2005040
145,T120,T120,Tom Watson,2,16,1.0,2,9,2005300
146,T120,T120,Dean Wilson,27,16,4.0,2,5,2005370
147,T148,T148,Arjun Atwal,17,15,,3,6,2005350
148,T148,T148,John Daly,25,15,,2,5,2005300
149,T148,T148,Matt Davidson,20,15,3.0,1,8,2005370
150,T148,T148,Chris DiMarco,24,15,1.0,4,14,2005190
151,T148,T148,Dan Forsman,17,15,1.0,2,11,2005320
152,T148,T148,Robin Freeman,8,15,1.0,2,1,2005080
153,T148,T148,Nick Gilliam,3,15,4.0,3,11,2005310
154,T148,T148,Paul Gow,27,15,1.0,2,8,2005080
155,T148,T148,Scott Gutschewski,27,15,9.0,1,14,2005300
156,T148,T148,Bill Haas,6,15,,2,17,2005230
157,T148,T148,Gary Hallberg,1,15,,2,4,2005460
158,T148,T148,Todd Hamilton,31,15,,2,15,2005280
159,T148,T148,Tim Herron,28,15,3.0,2,6,2005470
160,T148,T148,Mike Hulbert,4,15,2.0,4,1,2005290
161,T148,T148,John Huston,31,15,2.0,1,7,2005480
162,T148,T148,Jeff Maggert,25,15,1.0,1,9,2005470
163,T148,T148,Shaun Micheel,29,15,2.0,1,8,2005040
164,T148,T148,Ryan Palmer,32,15,1.0,1,2,2005460
165,T148,T148,Patrick Sheehan,35,15,1.0,4,8,2005430
166,T148,T148,"Wes Short, Jr.",16,15,1.0,2,16,2005290
167,T148,T148,Jeff Sluman,28,15,2.0,1,4,2005120
168,T148,T148,Chris Starkjohann,4,15,,3,14,2005040
169,T148,T148,Steve Stricker,21,15,1.0,2,9,2005210
170,T148,T148,Roland Thatcher,26,15,9.0,1,5,2005310
171,T148,T148,Bob Tway,26,15,1.0,1,12,2005485
172,T148,T148,Bo Van Pelt,33,15,5.0,1,12,2005480
173,T148,T148,Mark Wilson,25,15,,1,17,2005470
174,T148,T148,Casey Wittenberg,9,15,5.0,2,18,2005290
175,T176,T176,Steven Alker,1,14,2.0,1,12,2005030
176,T176,T176,Jason Allred,29,14,3.0,1,7,2005080
177,T176,T176,Woody Austin,30,14,1.0,1,11,2005120
178,T176,T176,Cameron Beckman,31,14,2.0,2,16,2005470
179,T176,T176,Notah Begay III,11,14,,1,17,2005080
180,T176,T176,Jeff Brehaut,23,14,,3,5,2005485
181,T176,T176,Bob Burns,15,14,,2,18,2005220
182,T176,T176,Chris Campbell,1,14,1.0,1,17,2005300
183,T176,T176,Jim Carter,25,14,3.0,1,17,2005270
184,T176,T176,Robert Damron,28,14,1.0,1,10,2005480
185,T176,T176,Glen Day,27,14,,1,4,2005200
186,T176,T176,Luke Donald,18,14,4.0,3,6,2005020
187,T176,T176,Brad Fabel,1,14,,4,4,2005290
188,T176,T176,Tom Gillis,28,14,2.0,1,7,2005370
189,T176,T176,Bill Glasson,21,14,5.0,1,7,2005410
190,T176,T176,Mathias Grönberg,19,14,2.0,2,2,2005290
191,T176,T176,Jay Haas,16,14,,2,8,2005040
192,T176,T176,Soren Hansen,1,14,1.0,2,18,2005300
193,T176,T176,Peter Hanson,3,14,,2,18,2005300
194,T176,T176,Mike Heinen,7,14,1.0,3,1,2005060
195,T176,T176,David Howell,12,14,,3,3,2005120
196,T176,T176,Brandt Jobe,27,14,1.0,2,1,2005470
197,T176,T176,Tom Kite,12,14,1.0,2,6,2005190
198,T176,T176,Matt Kuchar,21,14,1.0,3,16,2005370
199,T176,T176,Paul Lawrie,1,14,14.0,4,5,2005300
200,T176,T176,Ian Leggatt,12,14,1.0,1,5,2005180
201,T176,T176,Spencer Levin,7,14,,4,6,2005290
202,T176,T176,Andrew Magee,29,14,,2,5,2005470
203,T176,T176,Joe Ogilvie,30,14,,2,3,2005300
204,T176,T176,Brenden Pappas,15,14,1.0,3,16,2005380
205,T176,T176,Carl Paulson,13,14,5.0,2,2,2005080
206,T176,T176,Carl Pettersson,34,14,1.0,2,13,2005050
207,T176,T176,Tag Ridings,31,14,,3,3,2005040
208,T176,T176,Loren Roberts,18,14,,2,4,2005485
209,T176,T176,Rory Sabbatini,26,14,,3,14,2005240
210,T176,T176,Gene Sauers,7,14,1.0,2,3,2005060
211,T176,T176,Stan Utley,2,14,2.0,1,3,2005060
212,T176,T176,Steve Webster,2,14,,2,12,2005300
213,T176,T176,Brett Wetterich,28,14,9.0,1,5,2005200
214,T215,T215,Paul Azinger,22,13,3.0,1,13,2005020
215,T215,T215,Justin Bolli,24,13,2.0,4,7,2005180
216,T215,T215,Jaxon Brigman,2,13,1.0,2,17,2005200
217,T215,T215,D.J. Brigman,26,13,1.0,2,13,2005470
218,T215,T215,Brad Bryant,1,13,2.0,1,1,2005470
219,T215,T215,Stewart Cink,26,13,10.0,3,7,2005010
220,T215,T215,Darren Clarke,12,13,4.0,1,18,2005300
221,T215,T215,Gavin Coles,22,13,2.0,2,3,2005470
222,T215,T215,Ben Crane,21,13,,2,2,2005290
223,T215,T215,Ben Curtis,24,13,4.0,2,14,2005300
224,T215,T215,Scott Dunlap,3,13,4.0,2,10,2005140
225,T215,T215,Rick Fehr,1,13,13.0,2,6,2005030
226,T215,T215,Gavin Flint,1,13,3.0,3,17,2005290
227,T215,T215,David Frost,10,13,,2,1,2005300
228,T215,T215,Brent Geiberger,21,13,,1,11,2005040
229,T215,T215,Matt Gogel,28,13,2.0,2,10,2005370
230,T215,T215,Richard Green,11,13,,2,5,2005320
231,T215,T215,Padraig Harrington,15,13,,2,13,2005460
232,T215,T215,Jeff Hart,23,13,,2,17,2005170
233,T215,T215,Dudley Hart,29,13,2.0,2,2,2005470
234,T215,T215,Scott Hend,28,13,,2,14,2005190
235,T215,T215,Glen Hnatiuk,21,13,,1,14,2005280
236,T215,T215,Tripp Isenhour,7,13,3.0,2,7,2005320
237,T215,T215,Peter Jacobsen,11,13,1.0,4,16,2005020
238,T215,T215,Lee Janzen,26,13,1.0,4,4,2005310
239,T215,T215,Jerry Kelly,31,13,1.0,3,1,2005460
240,T215,T215,Franklin Langham,31,13,5.0,2,10,2005320
241,T215,T215,Peter Lonard,27,13,1.0,2,13,2005030
242,T215,T215,Jim McGovern,2,13,,2,14,2005290
243,T215,T215,Edoardo Molinari,1,13,1.0,2,10,2005300
244,T215,T215,Corey Pavin,23,13,1.0,2,5,2005310
245,T215,T215,David Peoples,12,13,2.0,2,17,2005310
246,T215,T215,Craig Perks,27,13,,1,18,2005230
247,T215,T215,Phillip Price,25,13,1.0,2,12,2005460
248,T215,T215,Tom Purtzer,1,13,3.0,3,10,2005210
249,T215,T215,Eric Ramsay,1,13,1.0,1,18,2005300
250,T215,T215,Omar Uresti,27,13,2.0,1,5,2005320
251,T215,T215,Grant Waite,6,13,2.0,1,15,2005280
252,T215,T215,Brian Watts,7,13,,1,15,2005060
253,T254,T254,Aaron Baddeley,27,12,1.0,1,17,2005460
254,T254,T254,K.J. Choi,24,12,,2,10,2005300
255,T254,T254,Trevor Dodds,2,12,,3,17,2005290
256,T254,T254,Scott Drummond,1,12,1.0,2,18,2005300
257,T254,T254,John Elliott,25,12,1.0,2,2,2005290
258,T254,T254,Nick Flanagan,1,12,1.0,2,1,2005300
259,T254,T254,Oscar Floren,1,12,1.0,2,2,2005300
260,T254,T254,Robert Gamez,28,12,,4,10,2005280
261,T254,T254,Kelly Gibson,2,12,5.0,2,6,2005180
262,T254,T254,Bob Heintz,24,12,3.0,1,12,2005390
263,T254,T254,Brad Lardon,4,12,2.0,1,12,2005485
264,T254,T254,Paul McGinley,6,12,1.0,2,5,2005300
265,T254,T254,James McLean,5,12,,1,3,2005290
266,T254,T254,John Morse,2,12,3.0,1,12,2005290
267,T254,T254,Nick Price,16,12,3.0,2,2,2005130
268,T254,T254,Chris Riley,25,12,2.0,2,5,2005300
269,T254,T254,Scott Simpson,9,12,3.0,3,15,2005060
270,T254,T254,Kirk Triplett,18,12,4.0,1,14,2005280
271,T254,T254,Aaron Watkins,1,12,1.0,2,1,2005080
272,T254,T254,Charlie Wi,23,12,4.0,2,13,2005485
273,T254,T254,Jay Williamson,16,12,,1,11,2005040
274,T254,T254,Garrett Willis,7,12,2.0,3,13,2005060
275,T276,T276,Joe Affrunti,2,11,3.0,1,11,2005310
276,T276,T276,Jim Benepe,2,11,1.0,1,2,2005290
277,T276,T276,Craig Bowden,15,11,,1,6,2005320
278,T276,T276,Mark Brooks,28,11,2.0,3,12,2005290
279,T276,T276,Ángel Cabrera,11,11,1.0,3,4,2005450
280,T276,T276,Michael Campbell,5,11,,4,3,2005300
281,T276,T276,Paul Casey,10,11,,1,14,2005100
282,T276,T276,Danny Chia,1,11,1.0,1,18,2005300
283,T276,T276,José Coceres,22,11,1.0,1,16,2005270
284,T276,T276,Roberto Coceres,1,11,1.0,1,5,2005220
285,T276,T276,David Duval,20,11,1.0,3,10,2005060
286,T276,T276,Danny Ellis,7,11,,4,2,2005350
287,T276,T276,Niclas Fasth,3,11,1.0,4,15,2005450
288,T276,T276,Scott Gump,2,11,1.0,2,15,2005290
289,T276,T276,Joakim Haeggman,4,11,1.0,2,13,2005150
290,T276,T276,Matt Hendrix,1,11,,3,10,2005290
291,T276,T276,Trevor Immelman,14,11,,4,9,2005300
292,T276,T276,Per-Ulrik Johansson,7,11,,3,16,2005190
293,T276,T276,Maarten Lafeber,2,11,1.0,3,5,2005300
294,T276,T276,Thomas Levet,20,11,2.0,4,14,2005160
295,T276,T276,Travis Long,1,11,1.0,2,11,2005340
296,T276,T276,David Lundstrom,2,11,1.0,2,2,2005170
297,T276,T276,Len Mattiace,34,11,,1,13,2005470
298,T276,T276,Scott McCarron,24,11,1.0,1,3,2005470
299,T276,T276,Dennis Paulson,24,11,1.0,2,8,2005370
300,T276,T276,Scott Piercy,4,11,1.0,1,15,2005290
301,T276,T276,Aron Price,2,11,5.0,1,3,2005290
302,T276,T276,Rob Rashell,25,11,6.0,4,3,2005110
303,T276,T276,Craig Stadler,6,11,,1,4,2005040
304,T276,T276,Henrik Stenson,4,11,,3,13,2005300
305,T276,T276,Graeme Storm,1,11,1.0,4,5,2005300
306,T307,T307,Michael Bradley,4,10,,3,7,2005290
307,T307,T307,Andrew Butterfield,1,10,6.0,1,18,2005300
308,T307,T307,Paul Del Vecchio,1,10,,1,14,2005280
309,T307,T307,Nick Dougherty,6,10,1.0,2,16,2005120
310,T307,T307,Nick Faldo,5,10,2.0,2,17,2005300
311,T307,T307,"Jim Gallagher, Jr.",5,10,3.0,1,11,2005430
312,T307,T307,Steven Hakes,1,10,2.0,1,18,2005030
313,T307,T307,Jason Knutzon,1,10,,2,18,2005280
314,T307,T307,Jonathan Lomas,1,10,1.0,2,1,2005250
315,T307,T307,John Maginnes,17,10,,1,7,2005430
316,T307,T307,Eric Manning,1,10,3.0,1,17,2005290
317,T307,T307,Colin Montgomerie,6,10,,3,1,2005450
318,T307,T307,John Morgan,11,10,,2,15,2005310
319,T307,T307,Nick O'Hern,13,10,,2,5,2005300
320,T307,T307,Michael Putnam,5,10,1.0,4,7,2005410
321,T307,T307,Jean-Francois Remesy,2,10,,2,5,2005300
322,T307,T307,Robert Rock,1,10,1.0,1,16,2005300
323,T307,T307,Akio Sadakata,2,10,1.0,2,10,2005410
324,T307,T307,Kevin Savage,1,10,10.0,2,18,2005290
325,T307,T307,Tom Scherrer,2,10,2.0,1,2,2005080
326,T307,T307,Charl Schwartzel,4,10,,2,5,2005300
327,T307,T307,Michael Sim,1,10,,1,4,2005120
328,T307,T307,Mike Springer,5,10,2.0,1,3,2005290
329,T307,T307,Andre Stolz,12,10,,2,5,2005010
330,T307,T307,Kevin Streelman,2,10,4.0,2,12,2005310
331,T307,T307,Boyd Summerhays,8,10,1.0,2,7,2005410
332,T307,T307,Hal Sutton,10,10,4.0,4,1,2005410
333,T307,T307,Esteban Toledo,7,10,,4,12,2005280
334,T307,T307,Mark Tucker,1,10,3.0,1,4,2005290
335,T307,T307,Jimmy Walker,9,10,,2,6,2005080
336,T307,T307,Euan Walters,18,10,,2,15,2005220
337,T307,T307,Y.E. Yang,4,10,4.0,2,13,2005350
338,T339,T339,Fulton Allem,3,9,1.0,2,15,2005210
339,T339,T339,Rich Barcelo,3,9,,1,18,2005300
340,T339,T339,Michael Clark II,2,9,3.0,1,5,2005280
341,T339,T339,Chris Couch,1,9,1.0,2,10,2005270
342,T339,T339,Kenneth Ferrie,3,9,,2,10,2005300
343,T339,T339,Stephen Gallacher,4,9,2.0,2,9,2005250
344,T339,T339,Rick Heath,1,9,,1,4,2005100
345,T339,T339,S.K. Ho,3,9,2.0,1,5,2005300
346,T339,T339,Scott Hoch,2,9,,3,15,2005100
347,T339,T339,Søren Kjeldsen,1,9,4.0,2,1,2005250
348,T339,T339,Joel Kribel,2,9,,3,18,2005060
349,T339,T339,Jeff Martin,1,9,1.0,1,17,2005340
350,T339,T339,Dick Mast,3,9,3.0,3,2,2005020
351,T339,T339,Greg Norman,2,9,,3,6,2005300
352,T339,T339,Ben Portie,1,9,,1,13,2005080
353,T339,T339,Matthew Richardson,1,9,1.0,3,18,2005300
354,T339,T339,John Riegger,4,9,3.0,1,8,2005040
355,T339,T339,Marcel Siem,1,9,2.0,1,8,2005380
356,T339,T339,Geoffrey Sisk,1,9,,1,11,2005380
357,T339,T339,Bob Sowards,7,9,1.0,1,15,2005380
358,T339,T339,Mike Standly,2,9,4.0,4,3,2005410
359,T339,T339,Tadahiro Takayama,1,9,1.0,1,1,2005300
360,T339,T339,Steve Wheatcroft,2,9,,2,5,2005290
361,T339,T339,Michelle Wie,2,9,2.0,1,9,2005280
362,T339,T339,Don Yrene,2,9,4.0,2,2,2005050
363,T364,T364,Brad Adamonis,2,8,1.0,1,18,2005240
364,T364,T364,Ricky Barnes,1,8,,1,9,2005110
365,T364,T364,Colby Beckstrom,2,8,,4,3,2005320
366,T364,T364,Jay Don Blake,1,8,,1,16,2005290
367,T364,T364,Tim Conley,1,8,1.0,2,9,2005290
368,T364,T364,Clark Dennis,2,8,1.0,1,7,2005410
369,T364,T364,Ryan Dillon,1,8,,1,16,2005080
370,T364,T364,Bradley Dredge,1,8,,2,10,2005450
371,T364,T364,Raymond Floyd,1,8,,1,16,2005150
372,T364,T364,Bob Ford,3,8,,2,2,2005110
373,T364,T364,Peter Fowler,1,8,,1,5,2005300
374,T364,T364,Michael Harris,2,8,,1,18,2005320
375,T364,T364,Brian Henninger,2,8,2.0,3,16,2005485
376,T364,T364,J.B. Holmes,1,8,,2,18,2005485
377,T364,T364,Paul Holtby,2,8,3.0,2,11,2005030
378,T364,T364,Brian McElhinney,1,8,4.0,2,5,2005300
379,T364,T364,John Nelson,1,8,5.0,1,13,2005100
380,T364,T364,Jay Overton,1,8,2.0,2,17,2005120
381,T364,T364,Steve Pate,9,8,,2,1,2005080
382,T364,T364,Andrew Price,1,8,4.0,1,15,2005280
383,T364,T364,Dicky Pride,5,8,,1,9,2005060
384,T364,T364,Lloyd Saltman,1,8,5.0,2,18,2005300
385,T364,T364,Tino Schuster,1,8,1.0,3,14,2005300
386,T364,T364,Paul Sheehan,1,8,1.0,1,5,2005230
387,T364,T364,David Smail,1,8,1.0,3,3,2005300
388,T364,T364,Toru Taniguchi,7,8,2.0,1,18,2005020
389,T364,T364,Tommy Tolles,1,8,1.0,1,13,2005180
390,T364,T364,Peter Tomasulo,2,8,,3,18,2005060
391,T364,T364,John Wade,1,8,,1,9,2005300
392,T364,T364,Simon Yates,1,8,3.0,2,10,2005450
393,T394,T394,Andre Bossert,1,7,2.0,1,15,2005300
394,T394,T394,Steven Bowditch,1,7,1.0,1,4,2005370
395,T394,T394,Stephen Dodd,4,7,1.0,2,6,2005300
396,T394,T394,Matt Doyle,1,7,1.0,2,15,2005370
397,T394,T394,Hiroyuki Fujita,1,7,2.0,4,5,2005300
398,T394,T394,John Gibson,1,7,1.0,1,8,2005170
399,T394,T394,Marco Gortana,1,7,4.0,1,14,2005170
400,T394,T394,Kelly Grunewald,1,7,1.0,1,4,2005180
401,T394,T394,Kevin Hall,2,7,3.0,1,5,2005310
402,T394,T394,Terry Hatch,1,7,3.0,1,11,2005380
403,T394,T394,Reed Hughes,1,7,3.0,2,15,2005180
404,T394,T394,Yasuharu Imano,1,7,,1,1,2005450
405,T394,T394,Kevin Johnson,1,7,,4,6,2005110
406,T394,T394,Shingo Katayama,5,7,2.0,2,2,2005340
407,T394,T394,Wayne Levi,1,7,3.0,3,7,2005290
408,T394,T394,Luke List,2,7,,4,3,2005150
409,T394,T394,Steve Marino,1,7,,1,4,2005380
410,T394,T394,Casey Martin,1,7,1.0,1,8,2005060
411,T394,T394,David Mathis,1,7,7.0,2,12,2005390
412,T394,T394,Brett Melton,1,7,7.0,2,12,2005340
413,T394,T394,Greg Meyer,1,7,,4,9,2005020
414,T394,T394,Sean Murphy,3,7,3.0,1,6,2005320
415,T394,T394,Simon Nash,2,7,,2,3,2005190
416,T394,T394,Andy Oldcorn,1,7,1.0,1,9,2005300
417,T394,T394,David Roesch,1,7,3.0,2,2,2005310
418,T394,T394,Brandt Snedeker,2,7,7.0,2,3,2005250
419,T394,T394,Tom Sutter,1,7,5.0,1,18,2005260
420,T394,T394,Tim Thelen,1,7,,2,12,2005340
421,T394,T394,Murray Urquhart,1,7,1.0,1,9,2005300
422,T394,T394,Camilo Villegas,2,7,,1,14,2005270
423,T394,T394,Willie Wood,4,7,1.0,2,1,2005485
424,T425,T425,Ahmad Bateman,1,6,,1,7,2005180
425,T425,T425,Camilo Benedetti,1,6,,3,1,2005140
426,T425,T425,John Bermel,1,6,,2,14,2005280
427,T425,T425,Brett Boner,1,6,2.0,3,1,2005060
428,T425,T425,Ryan Brehm,1,6,,3,4,2005320
429,T425,T425,Robert Coles,1,6,1.0,1,14,2005300
430,T425,T425,Erik Compton,1,6,3.0,3,14,2005100
431,T425,T425,Ron Dellostritto,1,6,,2,11,2005370
432,T425,T425,David Diaz,1,6,,2,7,2005300
433,T425,T425,Bubba Dickerson,1,6,1.0,1,8,2005060
434,T425,T425,Austin Eaton III,1,6,,1,3,2005150
435,T425,T425,Joel Edwards,1,6,,2,1,2005290
436,T425,T425,Matt Every,1,6,6.0,4,13,2005250
437,T425,T425,Marcus Fraser,1,6,3.0,2,7,2005300
